          pH	          mu	        Time	          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	
      7.1237	  0.00125528	  0.0000e+00	  7.1237e+00	  1.1401e-04	  2.8002e-05	  1.8276e-04	  7.9005e-05	  5.0003e-06	  1.3301e-04	  4.0002e-06	  3.8002e-05	  9.0005e-06	  8.2287e+01	  7.9986e-01	  9.7898e-01	  9.9257e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
      7.1237	  0.00125528	  0.0000e+00	  7.1237e+00	  1.1401e-04	  2.8002e-05	  1.8276e-04	  7.9005e-05	  5.0003e-06	  1.3301e-04	  4.0002e-06	  3.8002e-05	  9.0005e-06	  8.2287e+01	  7.9986e-01	  9.7898e-01	  9.9257e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
     6.77656	   0.0143313	  1.0000e+00	  6.7766e+00	  7.8567e-04	  1.0784e-04	  2.9181e-03	  1.3120e-03	  3.0888e-05	  7.4475e-03	  8.1776e-04	  1.4043e-04	  4.4201e-04	  1.7854e+03	  2.9740e-01	  6.8869e-01	  8.7146e-01	  9.9789e-01	  4.4954e+00	  1.7780e+01	  1.0915e-04	  6.8581e-03	  4.8580e-01	  5.2407e-02	  5.2407e-02	  1.7522e-01	  2.3205e+01	  0.0000e+00	  0.0000e+00	  8.7443e-04	  1.4572e-03	
     6.73913	   0.0238626	  2.0000e+00	  6.7391e+00	  1.4463e-03	  1.4221e-04	  4.8979e-03	  2.2216e-03	  2.1208e-05	  1.3009e-02	  1.3794e-03	  1.7776e-04	  7.3299e-04	  2.9486e+03	  2.2693e-01	  5.7378e-01	  8.0660e-01	  9.9494e-01	  4.2894e+00	  1.7886e+01	  1.4909e-04	  6.5629e-03	  4.9268e-01	  5.2829e-02	  5.2829e-02	  2.6800e-01	  2.3112e+01	  0.0000e+00	  0.0000e+00	  9.0967e-04	  1.4438e-03	
     6.72387	   0.0324647	  3.0000e+00	  6.7239e+00	  2.1692e-03	  1.6996e-04	  6.6604e-03	  3.0390e-03	  1.6895e-05	  1.8084e-02	  1.8848e-03	  2.0423e-04	  1.0105e-03	  3.9702e+03	  1.9111e-01	  5.0067e-01	  7.5767e-01	  9.9151e-01	  4.0911e+00	  1.7988e+01	  1.8743e-04	  6.3424e-03	  4.9390e-01	  5.3253e-02	  5.3253e-02	  3.6243e-01	  2.3018e+01	  0.0000e+00	  0.0000e+00	  9.2925e-04	  1.4344e-03	
     6.71672	    0.040548	  4.0000e+00	  6.7167e+00	  2.9431e-03	  1.9483e-04	  8.2968e-03	  3.8032e-03	  1.4301e-05	  2.2895e-02	  2.3613e-03	  2.2547e-04	  1.2794e-03	  4.9128e+03	  1.6823e-01	  4.4813e-01	  7.1781e-01	  9.8772e-01	  3.9003e+00	  1.8086e+01	  2.2451e-04	  6.1648e-03	  4.9151e-01	  5.3677e-02	  5.3677e-02	  4.5680e-01	  2.2923e+01	  0.0000e+00	  0.0000e+00	  9.4261e-04	  1.4272e-03	
     6.71354	   0.0482804	  5.0000e+00	  6.7135e+00	  3.7591e-03	  2.1815e-04	  9.8454e-03	  4.5310e-03	  1.2518e-05	  2.7527e-02	  2.8194e-03	  2.4352e-04	  1.5419e-03	  5.8016e+03	  1.5193e-01	  4.0784e-01	  6.8408e-01	  9.8364e-01	  3.7167e+00	  1.8180e+01	  2.6053e-04	  6.0141e-03	  4.8668e-01	  5.4097e-02	  5.4097e-02	  5.5014e-01	  2.2830e+01	  0.0000e+00	  0.0000e+00	  9.5259e-04	  1.4213e-03	
     6.71258	    0.055749	  6.0000e+00	  6.7126e+00	  4.6102e-03	  2.4051e-04	  1.1327e-02	  5.2313e-03	  1.1196e-05	  3.2027e-02	  3.2641e-03	  2.5939e-04	  1.7992e-03	  6.6499e+03	  1.3954e-01	  3.7566e-01	  6.5485e-01	  9.7932e-01	  3.5400e+00	  1.8271e+01	  2.9563e-04	  5.8810e-03	  4.8017e-01	  5.4511e-02	  5.4511e-02	  6.4186e-01	  2.2738e+01	  0.0000e+00	  0.0000e+00	  9.6043e-04	  1.4163e-03	
     6.71296	   0.0630057	  7.0000e+00	  6.7130e+00	  5.4913e-03	  2.6224e-04	  1.2754e-02	  5.9094e-03	  1.0166e-05	  3.6421e-02	  3.6982e-03	  2.7365e-04	  2.0520e-03	  7.4657e+03	  1.2971e-01	  3.4919e-01	  6.2910e-01	  9.7479e-01	  3.3701e+00	  1.8358e+01	  3.2990e-04	  5.7597e-03	  4.7252e-01	  5.4917e-02	  5.4917e-02	  7.3158e-01	  2.2648e+01	  0.0000e+00	  0.0000e+00	  9.6680e-04	  1.4120e-03	
     6.71418	   0.0700842	  8.0000e+00	  6.7142e+00	  6.3981e-03	  2.8353e-04	  1.4134e-02	  6.5689e-03	  9.3372e-06	  4.0725e-02	  4.1235e-03	  2.8667e-04	  2.3009e-03	  8.2542e+03	  1.2166e-01	  3.2695e-01	  6.0614e-01	  9.7009e-01	  3.2067e+00	  1.8441e+01	  3.6340e-04	  5.6463e-03	  4.6408e-01	  5.5315e-02	  5.5315e-02	  8.1903e-01	  2.2561e+01	  0.0000e+00	  0.0000e+00	  9.7210e-04	  1.4082e-03	
     6.71594	   0.0770076	  9.0000e+00	  6.7159e+00	  7.3271e-03	  3.0451e-04	  1.5474e-02	  7.2122e-03	  8.6522e-06	  4.4952e-02	  4.5412e-03	  2.9870e-04	  2.5462e-03	  9.0190e+03	  1.1492e-01	  3.0794e-01	  5.8548e-01	  9.6525e-01	  3.0499e+00	  1.8522e+01	  3.9617e-04	  5.5383e-03	  4.5514e-01	  5.5705e-02	  5.5705e-02	  9.0402e-01	  2.2476e+01	  0.0000e+00	  0.0000e+00	  9.7658e-04	  1.4048e-03	
     6.71805	   0.0837927	  1.0000e+01	  6.7181e+00	  8.2755e-03	  3.2525e-04	  1.6778e-02	  7.8413e-03	  8.0753e-06	  4.9108e-02	  4.9522e-03	  3.0990e-04	  2.7881e-03	  9.7630e+03	  1.0916e-01	  2.9147e-01	  5.6673e-01	  9.6028e-01	  2.8993e+00	  1.8598e+01	  4.2823e-04	  5.4339e-03	  4.4588e-01	  5.6085e-02	  5.6085e-02	  9.8645e-01	  2.2394e+01	  0.0000e+00	  0.0000e+00	  9.8044e-04	  1.4017e-03	
     6.72038	   0.0904523	  1.1000e+01	  6.7204e+00	  9.2408e-03	  3.4581e-04	  1.8049e-02	  8.4576e-03	  7.5817e-06	  5.3202e-02	  5.3570e-03	  3.2041e-04	  3.0269e-03	  1.0488e+04	  1.0418e-01	  2.7704e-01	  5.4962e-01	  9.5521e-01	  2.7549e+00	  1.8672e+01	  4.5961e-04	  5.3318e-03	  4.3645e-01	  5.6456e-02	  5.6456e-02	  1.0662e+00	  2.2314e+01	  0.0000e+00	  0.0000e+00	  9.8378e-04	  1.3989e-03	
