        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
  1.0000e+00	  6.6881e+00	  8.0744e-05	  8.7897e-06	  1.4320e-05	  6.6817e-05	  2.0840e-04	  7.8961e+02	  4.3427e-01	  8.3228e-01	  9.3727e-01	  9.9949e-01	  4.5527e+00	  1.5980e+01	  1.7645e+00	  2.7195e-01	  6.1165e-01	  5.2516e-02	  5.2516e-02	  1.8937e-01	  2.3294e+01	  5.4617e-03	  1.0000e+00	  1.0000e+00	  1.0000e+00	  5.4992e-06	  1.8828e-06	  0.0000e+00	  3.2131e-04	  6.4199e-05	  9.8571e-04	  4.5052e-04	  8.4352e-05	  1.5317e-03	  4.7058e-04	  8.4673e-05	  2.0840e-04	  0.0000e+00	  1.3942e-03	
  2.0000e+00	  6.6288e+00	  8.0694e-05	  1.1242e-05	  1.4325e-05	  1.1359e-04	  3.2700e-04	  1.2269e+03	  3.5756e-01	  7.6234e-01	  9.0698e-01	  9.9890e-01	  4.3995e+00	  1.6059e+01	  1.7625e+00	  1.1852e-01	  6.7293e-01	  5.3108e-02	  5.3108e-02	  3.5080e-01	  2.3133e+01	  1.0262e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  1.9187e-05	  1.1420e-05	  0.0000e+00	  4.7589e-04	  8.0884e-05	  1.5267e-03	  7.0776e-04	  6.3807e-05	  2.5814e-03	  7.6328e-04	  1.0379e-04	  3.2700e-04	  0.0000e+00	  1.3598e-03	
  3.0000e+00	  6.5994e+00	  8.0651e-05	  1.2915e-05	  1.4329e-05	  1.5840e-04	  4.4009e-04	  1.5989e+03	  3.1449e-01	  7.1162e-01	  8.8296e-01	  9.9826e-01	  4.2499e+00	  1.6136e+01	  1.7608e+00	  5.5428e-02	  7.0044e-01	  5.3744e-02	  5.3744e-02	  4.5310e-01	  2.3030e+01	  1.5229e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  4.1851e-05	  3.2123e-05	  0.0000e+00	  6.3013e-04	  9.3999e-05	  1.9966e-03	  9.3486e-04	  5.2971e-05	  3.5091e-03	  1.0088e-03	  1.1746e-04	  4.4009e-04	  0.0000e+00	  1.3389e-03	
  4.0000e+00	  6.5826e+00	  8.0611e-05	  1.4212e-05	  1.4333e-05	  2.0137e-04	  5.4976e-04	  1.9343e+03	  2.8534e-01	  6.7145e-01	  8.6252e-01	  9.9757e-01	  4.1036e+00	  1.6211e+01	  1.7592e+00	  4.0077e-02	  7.1123e-01	  5.4396e-02	  5.4396e-02	  5.2268e-01	  2.2961e+01	  2.0232e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  7.3338e-05	  6.5648e-05	  0.0000e+00	  7.8735e-04	  1.0540e-04	  2.4241e-03	  1.1439e-03	  4.5737e-05	  4.3663e-03	  1.2296e-03	  1.2837e-04	  5.4976e-04	  0.0000e+00	  1.3263e-03	
  5.0000e+00	  6.5728e+00	  8.0573e-05	  1.5290e-05	  1.4337e-05	  2.4261e-04	  6.5704e-04	  2.2449e+03	  2.6370e-01	  6.3813e-01	  8.4450e-01	  9.9685e-01	  3.9604e+00	  1.6285e+01	  1.7576e+00	  3.6480e-02	  7.1696e-01	  5.5056e-02	  5.5056e-02	  5.8415e-01	  2.2899e+01	  2.5220e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  1.1338e-04	  1.1289e-04	  0.0000e+00	  9.4807e-04	  1.1580e-04	  2.8220e-03	  1.3403e-03	  4.0374e-05	  5.1753e-03	  1.4347e-03	  1.3756e-04	  6.5704e-04	  0.0000e+00	  1.3202e-03	
  6.0000e+00	  6.5672e+00	  8.0538e-05	  1.6230e-05	  1.4340e-05	  2.8225e-04	  7.6249e-04	  2.5374e+03	  2.4672e-01	  6.0968e-01	  8.2828e-01	  9.9610e-01	  3.8205e+00	  1.6357e+01	  1.7560e+00	  3.5041e-02	  7.2065e-01	  5.5719e-02	  5.5719e-02	  6.4419e-01	  2.2839e+01	  3.0178e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  1.6182e-04	  1.7446e-04	  0.0000e+00	  1.1122e-03	  1.2553e-04	  3.1976e-03	  1.5273e-03	  3.6164e-05	  5.9484e-03	  1.6286e-03	  1.4558e-04	  7.6249e-04	  0.0000e+00	  1.3194e-03	
  7.0000e+00	  6.5644e+00	  8.0504e-05	  1.7084e-05	  1.4344e-05	  3.2038e-04	  8.6647e-04	  2.8157e+03	  2.3288e-01	  5.8491e-01	  8.1347e-01	  9.9533e-01	  3.6838e+00	  1.6428e+01	  1.7545e+00	  3.4019e-02	  7.2299e-01	  5.6385e-02	  5.6385e-02	  7.0391e-01	  2.2779e+01	  3.5095e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  2.1847e-04	  2.5079e-04	  0.0000e+00	  1.2794e-03	  1.3478e-04	  3.5555e-03	  1.7066e-03	  3.2742e-05	  6.6930e-03	  1.8137e-03	  1.5271e-04	  8.6647e-04	  0.0000e+00	  1.3233e-03	
  8.0000e+00	  6.5634e+00	  8.0471e-05	  1.7886e-05	  1.4347e-05	  3.5713e-04	  9.6923e-04	  3.0823e+03	  2.2130e-01	  5.6300e-01	  7.9981e-01	  9.9453e-01	  3.5502e+00	  1.6497e+01	  1.7529e+00	  3.3120e-02	  7.2419e-01	  5.7052e-02	  5.7052e-02	  7.6338e-01	  2.2719e+01	  3.9965e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  2.8315e-04	  3.4211e-04	  0.0000e+00	  1.4494e-03	  1.4368e-04	  3.8986e-03	  1.8798e-03	  2.9894e-05	  7.4141e-03	  1.9919e-03	  1.5918e-04	  9.6923e-04	  0.0000e+00	  1.3314e-03	
