          pH	          mu	        Time	          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	          DO	       O2(g)	
     7.16143	    0.100608	  3.6100e+02	  7.1614e+00	  5.0072e-03	  2.3545e-04	  1.9034e-02	  1.0672e-02	  1.4441e-06	  2.6263e-02	  2.6538e-02	  3.3929e-04	  1.4571e-03	  9.5969e+03	  1.1039e-01	  2.9499e-01	  5.7081e-01	  9.6141e-01	  8.6718e-03	  1.8684e+01	  8.3404e-01	  1.2070e-02	  7.7422e-02	  1.3598e-01	  1.3598e-01	  3.5931e+00	  1.9891e+01	  7.4660e-02	  5.8241e-02	  1.0002e-01	  1.1259e-01	  2.0215e-04	  5.7353e-03	
     7.16137	    0.100631	  3.6200e+02	  7.1614e+00	  5.0088e-03	  2.3547e-04	  1.9039e-02	  1.0674e-02	  1.4441e-06	  2.6270e-02	  2.6545e-02	  3.3932e-04	  1.4571e-03	  9.5988e+03	  1.1037e-01	  2.9495e-01	  5.7076e-01	  9.6140e-01	  8.6491e-03	  1.8684e+01	  8.3232e-01	  1.2081e-02	  7.7203e-02	  1.3592e-01	  1.3592e-01	  3.5953e+00	  1.9889e+01	  7.4663e-02	  5.8240e-02	  1.0002e-01	  1.1259e-01	  2.0215e-04	  5.7353e-03	
     7.16132	    0.100653	  3.6300e+02	  7.1613e+00	  5.0103e-03	  2.3550e-04	  1.9043e-02	  1.0677e-02	  1.4442e-06	  2.6276e-02	  2.6551e-02	  3.3936e-04	  1.4571e-03	  9.6008e+03	  1.1036e-01	  2.9491e-01	  5.7071e-01	  9.6138e-01	  8.6267e-03	  1.8684e+01	  8.3061e-01	  1.2092e-02	  7.6986e-02	  1.3586e-01	  1.3586e-01	  3.5975e+00	  1.9886e+01	  7.4667e-02	  5.8240e-02	  1.0002e-01	  1.1259e-01	  2.0215e-04	  5.7353e-03	
     7.16127	    0.100675	  3.6400e+02	  7.1613e+00	  5.0119e-03	  2.3552e-04	  1.9047e-02	  1.0679e-02	  1.4442e-06	  2.6283e-02	  2.6558e-02	  3.3939e-04	  1.4571e-03	  9.6027e+03	  1.1035e-01	  2.9487e-01	  5.7067e-01	  9.6137e-01	  8.6046e-03	  1.8683e+01	  8.2890e-01	  1.2102e-02	  7.6771e-02	  1.3580e-01	  1.3580e-01	  3.5997e+00	  1.9884e+01	  7.4670e-02	  5.8239e-02	  1.0002e-01	  1.1259e-01	  2.0215e-04	  5.7353e-03	
     7.16122	    0.100697	  3.6500e+02	  7.1612e+00	  5.0134e-03	  2.3554e-04	  1.9051e-02	  1.0681e-02	  1.4442e-06	  2.6289e-02	  2.6564e-02	  3.3943e-04	  1.4571e-03	  9.6046e+03	  1.1033e-01	  2.9483e-01	  5.7062e-01	  9.6136e-01	  8.5826e-03	  1.8683e+01	  8.2720e-01	  1.2113e-02	  7.6557e-02	  1.3574e-01	  1.3574e-01	  3.6019e+00	  1.9882e+01	  7.4674e-02	  5.8238e-02	  1.0002e-01	  1.1259e-01	  2.0214e-04	  5.7354e-03	
     7.16117	    0.100719	  3.6600e+02	  7.1612e+00	  5.0149e-03	  2.3556e-04	  1.9056e-02	  1.0684e-02	  1.4442e-06	  2.6296e-02	  2.6571e-02	  3.3946e-04	  1.4571e-03	  9.6065e+03	  1.1032e-01	  2.9479e-01	  5.7057e-01	  9.6135e-01	  8.5609e-03	  1.8683e+01	  8.2550e-01	  1.2123e-02	  7.6346e-02	  1.3568e-01	  1.3568e-01	  3.6042e+00	  1.9880e+01	  7.4677e-02	  5.8238e-02	  1.0002e-01	  1.1258e-01	  2.0214e-04	  5.7354e-03	
     7.16112	     0.10074	  3.6700e+02	  7.1611e+00	  5.0164e-03	  2.3558e-04	  1.9060e-02	  1.0686e-02	  1.4443e-06	  2.6302e-02	  2.6577e-02	  3.3949e-04	  1.4571e-03	  9.6083e+03	  1.1030e-01	  2.9475e-01	  5.7053e-01	  9.6133e-01	  8.5394e-03	  1.8683e+01	  8.2380e-01	  1.2133e-02	  7.6136e-02	  1.3562e-01	  1.3562e-01	  3.6064e+00	  1.9878e+01	  7.4681e-02	  5.8237e-02	  1.0002e-01	  1.1258e-01	  2.0214e-04	  5.7354e-03	
     7.16108	    0.100761	  3.6800e+02	  7.1611e+00	  5.0179e-03	  2.3561e-04	  1.9064e-02	  1.0688e-02	  1.4443e-06	  2.6308e-02	  2.6583e-02	  3.3953e-04	  1.4571e-03	  9.6101e+03	  1.1029e-01	  2.9471e-01	  5.7048e-01	  9.6132e-01	  8.5181e-03	  1.8683e+01	  8.2211e-01	  1.2143e-02	  7.5928e-02	  1.3556e-01	  1.3556e-01	  3.6086e+00	  1.9875e+01	  7.4684e-02	  5.8237e-02	  1.0002e-01	  1.1258e-01	  2.0214e-04	  5.7354e-03	
     7.16103	    0.100782	  3.6900e+02	  7.1610e+00	  5.0194e-03	  2.3563e-04	  1.9068e-02	  1.0691e-02	  1.4443e-06	  2.6314e-02	  2.6589e-02	  3.3956e-04	  1.4571e-03	  9.6120e+03	  1.1028e-01	  2.9467e-01	  5.7044e-01	  9.6131e-01	  8.4970e-03	  1.8683e+01	  8.2042e-01	  1.2153e-02	  7.5721e-02	  1.3550e-01	  1.3550e-01	  3.6107e+00	  1.9873e+01	  7.4687e-02	  5.8236e-02	  1.0002e-01	  1.1258e-01	  2.0214e-04	  5.7354e-03	
     7.16098	    0.100803	  3.7000e+02	  7.1610e+00	  5.0208e-03	  2.3565e-04	  1.9072e-02	  1.0693e-02	  1.4443e-06	  2.6321e-02	  2.6595e-02	  3.3959e-04	  1.4571e-03	  9.6138e+03	  1.1026e-01	  2.9463e-01	  5.7039e-01	  9.6130e-01	  8.4762e-03	  1.8682e+01	  8.1874e-01	  1.2163e-02	  7.5516e-02	  1.3544e-01	  1.3544e-01	  3.6129e+00	  1.9871e+01	  7.4691e-02	  5.8235e-02	  1.0002e-01	  1.1258e-01	  2.0214e-04	  5.7354e-03	
     7.16093	    0.100824	  3.7100e+02	  7.1609e+00	  5.0223e-03	  2.3567e-04	  1.9076e-02	  1.0695e-02	  1.4444e-06	  2.6327e-02	  2.6601e-02	  3.3963e-04	  1.4571e-03	  9.6156e+03	  1.1025e-01	  2.9459e-01	  5.7035e-01	  9.6128e-01	  8.4555e-03	  1.8682e+01	  8.1705e-01	  1.2172e-02	  7.5313e-02	  1.3538e-01	  1.3538e-01	  3.6151e+00	  1.9869e+01	  7.4694e-02	  5.8235e-02	  1.0002e-01	  1.1258e-01	  2.0214e-04	  5.7354e-03	
     7.16089	    0.100844	  3.7200e+02	  7.1609e+00	  5.0237e-03	  2.3569e-04	  1.9080e-02	  1.0697e-02	  1.4444e-06	  2.6333e-02	  2.6607e-02	  3.3966e-04	  1.4571e-03	  9.6173e+03	  1.1024e-01	  2.9455e-01	  5.7030e-01	  9.6127e-01	  8.4350e-03	  1.8682e+01	  8.1537e-01	  1.2182e-02	  7.5112e-02	  1.3532e-01	  1.3532e-01	  3.6173e+00	  1.9867e+01	  7.4697e-02	  5.8234e-02	  1.0002e-01	  1.1257e-01	  2.0214e-04	  5.7355e-03	
     7.16084	    0.100864	  3.7300e+02	  7.1608e+00	  5.0251e-03	  2.3571e-04	  1.9084e-02	  1.0700e-02	  1.4444e-06	  2.6339e-02	  2.6613e-02	  3.3969e-04	  1.4571e-03	  9.6191e+03	  1.1022e-01	  2.9452e-01	  5.7026e-01	  9.6126e-01	  8.4148e-03	  1.8682e+01	  8.1370e-01	  1.2191e-02	  7.4912e-02	  1.3526e-01	  1.3526e-01	  3.6195e+00	  1.9865e+01	  7.4701e-02	  5.8234e-02	  1.0002e-01	  1.1257e-01	  2.0214e-04	  5.7355e-03	
      7.1608	    0.100884	  3.7400e+02	  7.1608e+00	  5.0265e-03	  2.3573e-04	  1.9087e-02	  1.0702e-02	  1.4444e-06	  2.6345e-02	  2.6619e-02	  3.3972e-04	  1.4571e-03	  9.6208e+03	  1.1021e-01	  2.9448e-01	  5.7022e-01	  9.6125e-01	  8.3947e-03	  1.8682e+01	  8.1203e-01	  1.2200e-02	  7.4714e-02	  1.3520e-01	  1.3520e-01	  3.6216e+00	  1.9862e+01	  7.4704e-02	  5.8233e-02	  1.0002e-01	  1.1257e-01	  2.0214e-04	  5.7355e-03	
     7.16075	    0.100904	  3.7500e+02	  7.1607e+00	  5.0279e-03	  2.3575e-04	  1.9091e-02	  1.0704e-02	  1.4445e-06	  2.6351e-02	  2.6625e-02	  3.3975e-04	  1.4571e-03	  9.6225e+03	  1.1020e-01	  2.9444e-01	  5.7018e-01	  9.6124e-01	  8.3748e-03	  1.8682e+01	  8.1036e-01	  1.2210e-02	  7.4517e-02	  1.3514e-01	  1.3514e-01	  3.6238e+00	  1.9860e+01	  7.4707e-02	  5.8233e-02	  1.0002e-01	  1.1257e-01	  2.0214e-04	  5.7355e-03	
     7.16071	    0.100923	  3.7600e+02	  7.1607e+00	  5.0292e-03	  2.3577e-04	  1.9095e-02	  1.0706e-02	  1.4445e-06	  2.6356e-02	  2.6631e-02	  3.3978e-04	  1.4571e-03	  9.6242e+03	  1.1018e-01	  2.9441e-01	  5.7013e-01	  9.6123e-01	  8.3551e-03	  1.8681e+01	  8.0870e-01	  1.2219e-02	  7.4322e-02	  1.3508e-01	  1.3508e-01	  3.6260e+00	  1.9858e+01	  7.4710e-02	  5.8232e-02	  1.0002e-01	  1.1257e-01	  2.0214e-04	  5.7355e-03	
     7.16066	    0.100943	  3.7700e+02	  7.1607e+00	  5.0306e-03	  2.3579e-04	  1.9099e-02	  1.0708e-02	  1.4445e-06	  2.6362e-02	  2.6636e-02	  3.3981e-04	  1.4571e-03	  9.6259e+03	  1.1017e-01	  2.9437e-01	  5.7009e-01	  9.6121e-01	  8.3356e-03	  1.8681e+01	  8.0703e-01	  1.2228e-02	  7.4128e-02	  1.3502e-01	  1.3502e-01	  3.6281e+00	  1.9856e+01	  7.4713e-02	  5.8232e-02	  1.0002e-01	  1.1257e-01	  2.0214e-04	  5.7355e-03	
     7.16062	    0.100962	  3.7800e+02	  7.1606e+00	  5.0319e-03	  2.3581e-04	  1.9102e-02	  1.0710e-02	  1.4445e-06	  2.6368e-02	  2.6642e-02	  3.3984e-04	  1.4571e-03	  9.6276e+03	  1.1016e-01	  2.9434e-01	  5.7005e-01	  9.6120e-01	  8.3163e-03	  1.8681e+01	  8.0538e-01	  1.2237e-02	  7.3936e-02	  1.3496e-01	  1.3496e-01	  3.6303e+00	  1.9854e+01	  7.4716e-02	  5.8231e-02	  1.0002e-01	  1.1256e-01	  2.0214e-04	  5.7356e-03	
     7.16057	    0.100981	  3.7900e+02	  7.1606e+00	  5.0332e-03	  2.3583e-04	  1.9106e-02	  1.0712e-02	  1.4446e-06	  2.6373e-02	  2.6648e-02	  3.3987e-04	  1.4571e-03	  9.6292e+03	  1.1015e-01	  2.9430e-01	  5.7001e-01	  9.6119e-01	  8.2972e-03	  1.8681e+01	  8.0372e-01	  1.2245e-02	  7.3746e-02	  1.3490e-01	  1.3490e-01	  3.6324e+00	  1.9852e+01	  7.4719e-02	  5.8230e-02	  1.0002e-01	  1.1256e-01	  2.0214e-04	  5.7356e-03	
     7.16053	       0.101	  3.8000e+02	  7.1605e+00	  5.0346e-03	  2.3585e-04	  1.9110e-02	  1.0714e-02	  1.4446e-06	  2.6379e-02	  2.6653e-02	  3.3990e-04	  1.4570e-03	  9.6308e+03	  1.1014e-01	  2.9427e-01	  5.6997e-01	  9.6118e-01	  8.2782e-03	  1.8681e+01	  8.0207e-01	  1.2254e-02	  7.3556e-02	  1.3484e-01	  1.3484e-01	  3.6346e+00	  1.9849e+01	  7.4722e-02	  5.8230e-02	  1.0002e-01	  1.1256e-01	  2.0214e-04	  5.7356e-03	
     7.16049	    0.101018	  3.8100e+02	  7.1605e+00	  5.0359e-03	  2.3586e-04	  1.9113e-02	  1.0716e-02	  1.4446e-06	  2.6385e-02	  2.6659e-02	  3.3993e-04	  1.4570e-03	  9.6324e+03	  1.1012e-01	  2.9423e-01	  5.6993e-01	  9.6117e-01	  8.2595e-03	  1.8681e+01	  8.0043e-01	  1.2263e-02	  7.3369e-02	  1.3477e-01	  1.3477e-01	  3.6367e+00	  1.9847e+01	  7.4725e-02	  5.8229e-02	  1.0002e-01	  1.1256e-01	  2.0214e-04	  5.7356e-03	
     7.16045	    0.101037	  3.8200e+02	  7.1604e+00	  5.0372e-03	  2.3588e-04	  1.9117e-02	  1.0718e-02	  1.4446e-06	  2.6390e-02	  2.6664e-02	  3.3996e-04	  1.4570e-03	  9.6340e+03	  1.1011e-01	  2.9420e-01	  5.6989e-01	  9.6116e-01	  8.2409e-03	  1.8680e+01	  7.9878e-01	  1.2271e-02	  7.3182e-02	  1.3471e-01	  1.3471e-01	  3.6389e+00	  1.9845e+01	  7.4728e-02	  5.8229e-02	  1.0002e-01	  1.1256e-01	  2.0214e-04	  5.7356e-03	
      7.1604	    0.101055	  3.8300e+02	  7.1604e+00	  5.0384e-03	  2.3590e-04	  1.9120e-02	  1.0720e-02	  1.4447e-06	  2.6395e-02	  2.6669e-02	  3.3999e-04	  1.4570e-03	  9.6356e+03	  1.1010e-01	  2.9416e-01	  5.6985e-01	  9.6115e-01	  8.2224e-03	  1.8680e+01	  7.9714e-01	  1.2280e-02	  7.2997e-02	  1.3465e-01	  1.3465e-01	  3.6410e+00	  1.9843e+01	  7.4731e-02	  5.8228e-02	  1.0002e-01	  1.1256e-01	  2.0214e-04	  5.7356e-03	
     7.16036	    0.101073	  3.8400e+02	  7.1604e+00	  5.0397e-03	  2.3592e-04	  1.9124e-02	  1.0722e-02	  1.4447e-06	  2.6401e-02	  2.6675e-02	  3.4002e-04	  1.4570e-03	  9.6372e+03	  1.1009e-01	  2.9413e-01	  5.6981e-01	  9.6114e-01	  8.2042e-03	  1.8680e+01	  7.9551e-01	  1.2288e-02	  7.2814e-02	  1.3459e-01	  1.3459e-01	  3.6431e+00	  1.9841e+01	  7.4734e-02	  5.8228e-02	  1.0002e-01	  1.1255e-01	  2.0214e-04	  5.7356e-03	
     7.16032	    0.101091	  3.8500e+02	  7.1603e+00	  5.0409e-03	  2.3594e-04	  1.9127e-02	  1.0724e-02	  1.4447e-06	  2.6406e-02	  2.6680e-02	  3.4005e-04	  1.4570e-03	  9.6387e+03	  1.1008e-01	  2.9410e-01	  5.6978e-01	  9.6113e-01	  8.1861e-03	  1.8680e+01	  7.9387e-01	  1.2296e-02	  7.2632e-02	  1.3453e-01	  1.3453e-01	  3.6453e+00	  1.9839e+01	  7.4737e-02	  5.8227e-02	  1.0002e-01	  1.1255e-01	  2.0214e-04	  5.7356e-03	
     7.16028	    0.101108	  3.8600e+02	  7.1603e+00	  5.0422e-03	  2.3596e-04	  1.9131e-02	  1.0726e-02	  1.4447e-06	  2.6411e-02	  2.6685e-02	  3.4007e-04	  1.4570e-03	  9.6403e+03	  1.1007e-01	  2.9406e-01	  5.6974e-01	  9.6112e-01	  8.1681e-03	  1.8680e+01	  7.9224e-01	  1.2304e-02	  7.2451e-02	  1.3447e-01	  1.3447e-01	  3.6474e+00	  1.9837e+01	  7.4740e-02	  5.8227e-02	  1.0002e-01	  1.1255e-01	  2.0214e-04	  5.7357e-03	
     7.16024	    0.101126	  3.8700e+02	  7.1602e+00	  5.0434e-03	  2.3597e-04	  1.9134e-02	  1.0728e-02	  1.4447e-06	  2.6417e-02	  2.6690e-02	  3.4010e-04	  1.4570e-03	  9.6418e+03	  1.1005e-01	  2.9403e-01	  5.6970e-01	  9.6111e-01	  8.1504e-03	  1.8679e+01	  7.9062e-01	  1.2312e-02	  7.2271e-02	  1.3440e-01	  1.3440e-01	  3.6495e+00	  1.9835e+01	  7.4742e-02	  5.8226e-02	  1.0002e-01	  1.1255e-01	  2.0214e-04	  5.7357e-03	
      7.1602	    0.101143	  3.8800e+02	  7.1602e+00	  5.0446e-03	  2.3599e-04	  1.9137e-02	  1.0730e-02	  1.4448e-06	  2.6422e-02	  2.6695e-02	  3.4013e-04	  1.4570e-03	  9.6433e+03	  1.1004e-01	  2.9400e-01	  5.6966e-01	  9.6110e-01	  8.1328e-03	  1.8679e+01	  7.8900e-01	  1.2320e-02	  7.2093e-02	  1.3434e-01	  1.3434e-01	  3.6516e+00	  1.9832e+01	  7.4745e-02	  5.8226e-02	  1.0002e-01	  1.1255e-01	  2.0214e-04	  5.7357e-03	
     7.16016	     0.10116	  3.8900e+02	  7.1602e+00	  5.0458e-03	  2.3601e-04	  1.9141e-02	  1.0732e-02	  1.4448e-06	  2.6427e-02	  2.6700e-02	  3.4015e-04	  1.4570e-03	  9.6448e+03	  1.1003e-01	  2.9397e-01	  5.6963e-01	  9.6109e-01	  8.1153e-03	  1.8679e+01	  7.8738e-01	  1.2327e-02	  7.1916e-02	  1.3428e-01	  1.3428e-01	  3.6537e+00	  1.9830e+01	  7.4748e-02	  5.8225e-02	  1.0002e-01	  1.1255e-01	  2.0214e-04	  5.7357e-03	
     7.16012	    0.101177	  3.9000e+02	  7.1601e+00	  5.0470e-03	  2.3603e-04	  1.9144e-02	  1.0734e-02	  1.4448e-06	  2.6432e-02	  2.6705e-02	  3.4018e-04	  1.4570e-03	  9.6463e+03	  1.1002e-01	  2.9394e-01	  5.6959e-01	  9.6108e-01	  8.0980e-03	  1.8679e+01	  7.8576e-01	  1.2335e-02	  7.1741e-02	  1.3422e-01	  1.3422e-01	  3.6558e+00	  1.9828e+01	  7.4751e-02	  5.8225e-02	  1.0002e-01	  1.1255e-01	  2.0214e-04	  5.7357e-03	
     7.16009	    0.101194	  3.9100e+02	  7.1601e+00	  5.0482e-03	  2.3604e-04	  1.9147e-02	  1.0736e-02	  1.4448e-06	  2.6437e-02	  2.6710e-02	  3.4021e-04	  1.4570e-03	  9.6477e+03	  1.1001e-01	  2.9391e-01	  5.6955e-01	  9.6107e-01	  8.0809e-03	  1.8679e+01	  7.8415e-01	  1.2343e-02	  7.1566e-02	  1.3415e-01	  1.3415e-01	  3.6579e+00	  1.9826e+01	  7.4753e-02	  5.8224e-02	  1.0002e-01	  1.1255e-01	  2.0213e-04	  5.7357e-03	
     7.16005	    0.101211	  3.9200e+02	  7.1600e+00	  5.0494e-03	  2.3606e-04	  1.9150e-02	  1.0737e-02	  1.4448e-06	  2.6442e-02	  2.6715e-02	  3.4023e-04	  1.4570e-03	  9.6492e+03	  1.1000e-01	  2.9388e-01	  5.6952e-01	  9.6106e-01	  8.0639e-03	  1.8679e+01	  7.8254e-01	  1.2350e-02	  7.1393e-02	  1.3409e-01	  1.3409e-01	  3.6600e+00	  1.9824e+01	  7.4756e-02	  5.8224e-02	  1.0002e-01	  1.1254e-01	  2.0213e-04	  5.7357e-03	
     7.16001	    0.101227	  3.9300e+02	  7.1600e+00	  5.0505e-03	  2.3608e-04	  1.9153e-02	  1.0739e-02	  1.4449e-06	  2.6447e-02	  2.6720e-02	  3.4026e-04	  1.4570e-03	  9.6506e+03	  1.0999e-01	  2.9384e-01	  5.6948e-01	  9.6105e-01	  8.0471e-03	  1.8678e+01	  7.8094e-01	  1.2358e-02	  7.1221e-02	  1.3403e-01	  1.3403e-01	  3.6621e+00	  1.9822e+01	  7.4758e-02	  5.8224e-02	  1.0002e-01	  1.1254e-01	  2.0213e-04	  5.7358e-03	
     7.15997	    0.101244	  3.9400e+02	  7.1600e+00	  5.0516e-03	  2.3609e-04	  1.9157e-02	  1.0741e-02	  1.4449e-06	  2.6451e-02	  2.6725e-02	  3.4029e-04	  1.4570e-03	  9.6520e+03	  1.0998e-01	  2.9381e-01	  5.6945e-01	  9.6104e-01	  8.0304e-03	  1.8678e+01	  7.7933e-01	  1.2365e-02	  7.1050e-02	  1.3397e-01	  1.3397e-01	  3.6642e+00	  1.9820e+01	  7.4761e-02	  5.8223e-02	  1.0002e-01	  1.1254e-01	  2.0213e-04	  5.7358e-03	
     7.15994	     0.10126	  3.9500e+02	  7.1599e+00	  5.0528e-03	  2.3611e-04	  1.9160e-02	  1.0743e-02	  1.4449e-06	  2.6456e-02	  2.6730e-02	  3.4031e-04	  1.4570e-03	  9.6534e+03	  1.0997e-01	  2.9378e-01	  5.6941e-01	  9.6103e-01	  8.0138e-03	  1.8678e+01	  7.7774e-01	  1.2372e-02	  7.0881e-02	  1.3390e-01	  1.3390e-01	  3.6663e+00	  1.9818e+01	  7.4764e-02	  5.8223e-02	  1.0002e-01	  1.1254e-01	  2.0213e-04	  5.7358e-03	
      7.1599	    0.101276	  3.9600e+02	  7.1599e+00	  5.0539e-03	  2.3612e-04	  1.9163e-02	  1.0745e-02	  1.4449e-06	  2.6461e-02	  2.6734e-02	  3.4034e-04	  1.4570e-03	  9.6548e+03	  1.0996e-01	  2.9376e-01	  5.6938e-01	  9.6102e-01	  7.9974e-03	  1.8678e+01	  7.7614e-01	  1.2379e-02	  7.0713e-02	  1.3384e-01	  1.3384e-01	  3.6684e+00	  1.9816e+01	  7.4766e-02	  5.8222e-02	  1.0002e-01	  1.1254e-01	  2.0213e-04	  5.7358e-03	
     7.15986	    0.101292	  3.9700e+02	  7.1599e+00	  5.0550e-03	  2.3614e-04	  1.9166e-02	  1.0746e-02	  1.4449e-06	  2.6466e-02	  2.6739e-02	  3.4036e-04	  1.4570e-03	  9.6562e+03	  1.0995e-01	  2.9373e-01	  5.6935e-01	  9.6101e-01	  7.9812e-03	  1.8678e+01	  7.7455e-01	  1.2386e-02	  7.0545e-02	  1.3378e-01	  1.3378e-01	  3.6705e+00	  1.9814e+01	  7.4769e-02	  5.8222e-02	  1.0002e-01	  1.1254e-01	  2.0213e-04	  5.7358e-03	
     7.15983	    0.101307	  3.9800e+02	  7.1598e+00	  5.0561e-03	  2.3616e-04	  1.9169e-02	  1.0748e-02	  1.4450e-06	  2.6470e-02	  2.6744e-02	  3.4039e-04	  1.4570e-03	  9.6575e+03	  1.0994e-01	  2.9370e-01	  5.6931e-01	  9.6100e-01	  7.9650e-03	  1.8677e+01	  7.7296e-01	  1.2393e-02	  7.0379e-02	  1.3371e-01	  1.3371e-01	  3.6725e+00	  1.9811e+01	  7.4771e-02	  5.8221e-02	  1.0002e-01	  1.1254e-01	  2.0213e-04	  5.7358e-03	
     7.15979	    0.101323	  3.9900e+02	  7.1598e+00	  5.0572e-03	  2.3617e-04	  1.9172e-02	  1.0750e-02	  1.4450e-06	  2.6475e-02	  2.6748e-02	  3.4041e-04	  1.4570e-03	  9.6589e+03	  1.0993e-01	  2.9367e-01	  5.6928e-01	  9.6099e-01	  7.9491e-03	  1.8677e+01	  7.7138e-01	  1.2400e-02	  7.0214e-02	  1.3365e-01	  1.3365e-01	  3.6746e+00	  1.9809e+01	  7.4774e-02	  5.8221e-02	  1.0002e-01	  1.1253e-01	  2.0213e-04	  5.7358e-03	
     7.15976	    0.101338	  4.0000e+02	  7.1598e+00	  5.0583e-03	  2.3619e-04	  1.9175e-02	  1.0751e-02	  1.4450e-06	  2.6480e-02	  2.6753e-02	  3.4043e-04	  1.4570e-03	  9.6602e+03	  1.0992e-01	  2.9364e-01	  5.6925e-01	  9.6098e-01	  7.9332e-03	  1.8677e+01	  7.6979e-01	  1.2407e-02	  7.0050e-02	  1.3359e-01	  1.3359e-01	  3.6767e+00	  1.9807e+01	  7.4776e-02	  5.8220e-02	  1.0002e-01	  1.1253e-01	  2.0213e-04	  5.7358e-03	
