          pH	          mu	        Time	          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	          DO	       O2(g)	
     7.12176	    0.127477	  2.9400e+02	  7.1218e+00	  9.8221e-03	  2.6266e-04	  2.4693e-02	  1.2914e-02	  1.3786e-06	  4.9955e-02	  2.5106e-02	  3.7818e-04	  1.3778e-03	  1.2824e+04	  9.1264e-02	  2.3897e-01	  5.0109e-01	  9.3750e-01	  1.3978e-02	  1.8397e+01	  9.0609e-01	  5.8807e-02	  1.3221e-01	  1.4489e-01	  1.4489e-01	  3.6835e+00	  1.9801e+01	  7.3040e-02	  5.9780e-02	  1.0003e-01	  1.1341e-01	  8.2753e-05	  2.3624e-03	
     7.12166	    0.127537	  2.9500e+02	  7.1217e+00	  9.8287e-03	  2.6271e-04	  2.4705e-02	  1.2920e-02	  1.3786e-06	  4.9981e-02	  2.5118e-02	  3.7826e-04	  1.3778e-03	  1.2830e+04	  9.1238e-02	  2.3889e-01	  5.0099e-01	  9.3745e-01	  1.3931e-02	  1.8395e+01	  9.0400e-01	  5.8930e-02	  1.3181e-01	  1.4488e-01	  1.4488e-01	  3.6872e+00	  1.9797e+01	  7.3048e-02	  5.9779e-02	  1.0003e-01	  1.1340e-01	  8.2686e-05	  2.3606e-03	
     7.12155	    0.127597	  2.9600e+02	  7.1216e+00	  9.8353e-03	  2.6277e-04	  2.4717e-02	  1.2926e-02	  1.3787e-06	  5.0007e-02	  2.5131e-02	  3.7835e-04	  1.3778e-03	  1.2835e+04	  9.1212e-02	  2.3882e-01	  5.0089e-01	  9.3741e-01	  1.3886e-02	  1.8394e+01	  9.0190e-01	  5.9053e-02	  1.3141e-01	  1.4486e-01	  1.4486e-01	  3.6910e+00	  1.9793e+01	  7.3055e-02	  5.9777e-02	  1.0003e-01	  1.1340e-01	  8.2620e-05	  2.3587e-03	
     7.12145	    0.127656	  2.9700e+02	  7.1214e+00	  9.8418e-03	  2.6282e-04	  2.4728e-02	  1.2932e-02	  1.3788e-06	  5.0032e-02	  2.5144e-02	  3.7843e-04	  1.3778e-03	  1.2841e+04	  9.1186e-02	  2.3874e-01	  5.0078e-01	  9.3737e-01	  1.3841e-02	  1.8393e+01	  8.9982e-01	  5.9174e-02	  1.3102e-01	  1.4485e-01	  1.4485e-01	  3.6947e+00	  1.9789e+01	  7.3063e-02	  5.9776e-02	  1.0003e-01	  1.1339e-01	  8.2555e-05	  2.3569e-03	
     7.12134	    0.127714	  2.9800e+02	  7.1213e+00	  9.8483e-03	  2.6287e-04	  2.4739e-02	  1.2938e-02	  1.3788e-06	  5.0057e-02	  2.5156e-02	  3.7851e-04	  1.3778e-03	  1.2846e+04	  9.1161e-02	  2.3867e-01	  5.0068e-01	  9.3732e-01	  1.3796e-02	  1.8392e+01	  8.9774e-01	  5.9294e-02	  1.3063e-01	  1.4483e-01	  1.4483e-01	  3.6984e+00	  1.9786e+01	  7.3070e-02	  5.9774e-02	  1.0003e-01	  1.1339e-01	  8.2491e-05	  2.3551e-03	
     7.12124	    0.127772	  2.9900e+02	  7.1212e+00	  9.8547e-03	  2.6292e-04	  2.4750e-02	  1.2943e-02	  1.3789e-06	  5.0082e-02	  2.5168e-02	  3.7858e-04	  1.3778e-03	  1.2851e+04	  9.1136e-02	  2.3859e-01	  5.0058e-01	  9.3728e-01	  1.3753e-02	  1.8390e+01	  8.9566e-01	  5.9412e-02	  1.3024e-01	  1.4482e-01	  1.4482e-01	  3.7022e+00	  1.9782e+01	  7.3077e-02	  5.9773e-02	  1.0003e-01	  1.1339e-01	  8.2427e-05	  2.3533e-03	
     7.12114	    0.127829	  3.0000e+02	  7.1211e+00	  9.8610e-03	  2.6297e-04	  2.4761e-02	  1.2949e-02	  1.3790e-06	  5.0107e-02	  2.5181e-02	  3.7866e-04	  1.3778e-03	  1.2857e+04	  9.1111e-02	  2.3852e-01	  5.0048e-01	  9.3724e-01	  1.3709e-02	  1.8389e+01	  8.9359e-01	  5.9529e-02	  1.2986e-01	  1.4481e-01	  1.4481e-01	  3.7059e+00	  1.9778e+01	  7.3084e-02	  5.9772e-02	  1.0003e-01	  1.1338e-01	  8.2364e-05	  2.3515e-03	
     7.12104	    0.127885	  3.0100e+02	  7.1210e+00	  9.8673e-03	  2.6302e-04	  2.4772e-02	  1.2955e-02	  1.3790e-06	  5.0131e-02	  2.5193e-02	  3.7874e-04	  1.3778e-03	  1.2862e+04	  9.1087e-02	  2.3845e-01	  5.0039e-01	  9.3720e-01	  1.3667e-02	  1.8388e+01	  8.9152e-01	  5.9646e-02	  1.2948e-01	  1.4479e-01	  1.4479e-01	  3.7096e+00	  1.9774e+01	  7.3091e-02	  5.9770e-02	  1.0003e-01	  1.1338e-01	  8.2301e-05	  2.3497e-03	
     7.12094	    0.127941	  3.0200e+02	  7.1209e+00	  9.8735e-03	  2.6307e-04	  2.4783e-02	  1.2960e-02	  1.3791e-06	  5.0155e-02	  2.5205e-02	  3.7881e-04	  1.3778e-03	  1.2867e+04	  9.1063e-02	  2.3837e-01	  5.0029e-01	  9.3716e-01	  1.3624e-02	  1.8386e+01	  8.8946e-01	  5.9761e-02	  1.2911e-01	  1.4477e-01	  1.4477e-01	  3.7133e+00	  1.9771e+01	  7.3098e-02	  5.9769e-02	  1.0003e-01	  1.1338e-01	  8.2239e-05	  2.3480e-03	
     7.12084	    0.127997	  3.0300e+02	  7.1208e+00	  9.8796e-03	  2.6312e-04	  2.4794e-02	  1.2966e-02	  1.3792e-06	  5.0179e-02	  2.5216e-02	  3.7889e-04	  1.3778e-03	  1.2872e+04	  9.1039e-02	  2.3830e-01	  5.0019e-01	  9.3712e-01	  1.3583e-02	  1.8385e+01	  8.8741e-01	  5.9874e-02	  1.2874e-01	  1.4476e-01	  1.4476e-01	  3.7170e+00	  1.9767e+01	  7.3105e-02	  5.9768e-02	  1.0003e-01	  1.1337e-01	  8.2178e-05	  2.3463e-03	
     7.12074	    0.128051	  3.0400e+02	  7.1207e+00	  9.8857e-03	  2.6316e-04	  2.4805e-02	  1.2971e-02	  1.3792e-06	  5.0202e-02	  2.5228e-02	  3.7896e-04	  1.3778e-03	  1.2877e+04	  9.1015e-02	  2.3823e-01	  5.0010e-01	  9.3707e-01	  1.3542e-02	  1.8384e+01	  8.8536e-01	  5.9987e-02	  1.2838e-01	  1.4474e-01	  1.4474e-01	  3.7207e+00	  1.9763e+01	  7.3112e-02	  5.9766e-02	  1.0003e-01	  1.1337e-01	  8.2117e-05	  2.3446e-03	
     7.12064	    0.128106	  3.0500e+02	  7.1206e+00	  9.8917e-03	  2.6321e-04	  2.4815e-02	  1.2977e-02	  1.3793e-06	  5.0226e-02	  2.5240e-02	  3.7904e-04	  1.3779e-03	  1.2882e+04	  9.0992e-02	  2.3816e-01	  5.0001e-01	  9.3703e-01	  1.3501e-02	  1.8382e+01	  8.8331e-01	  6.0098e-02	  1.2802e-01	  1.4473e-01	  1.4473e-01	  3.7244e+00	  1.9760e+01	  7.3119e-02	  5.9765e-02	  1.0003e-01	  1.1337e-01	  8.2057e-05	  2.3429e-03	
     7.12055	     0.12816	  3.0600e+02	  7.1205e+00	  9.8977e-03	  2.6326e-04	  2.4825e-02	  1.2982e-02	  1.3794e-06	  5.0249e-02	  2.5251e-02	  3.7911e-04	  1.3779e-03	  1.2887e+04	  9.0969e-02	  2.3809e-01	  4.9991e-01	  9.3700e-01	  1.3461e-02	  1.8381e+01	  8.8127e-01	  6.0208e-02	  1.2766e-01	  1.4471e-01	  1.4471e-01	  3.7281e+00	  1.9756e+01	  7.3125e-02	  5.9764e-02	  1.0003e-01	  1.1336e-01	  8.1997e-05	  2.3412e-03	
     7.12045	    0.128213	  3.0700e+02	  7.1205e+00	  9.9036e-03	  2.6331e-04	  2.4836e-02	  1.2987e-02	  1.3794e-06	  5.0272e-02	  2.5263e-02	  3.7918e-04	  1.3779e-03	  1.2892e+04	  9.0946e-02	  2.3803e-01	  4.9982e-01	  9.3696e-01	  1.3421e-02	  1.8380e+01	  8.7924e-01	  6.0317e-02	  1.2731e-01	  1.4469e-01	  1.4469e-01	  3.7317e+00	  1.9752e+01	  7.3132e-02	  5.9763e-02	  1.0003e-01	  1.1336e-01	  8.1938e-05	  2.3396e-03	
     7.12036	    0.128265	  3.0800e+02	  7.1204e+00	  9.9094e-03	  2.6335e-04	  2.4846e-02	  1.2993e-02	  1.3795e-06	  5.0295e-02	  2.5274e-02	  3.7926e-04	  1.3779e-03	  1.2897e+04	  9.0923e-02	  2.3796e-01	  4.9973e-01	  9.3692e-01	  1.3382e-02	  1.8378e+01	  8.7721e-01	  6.0424e-02	  1.2696e-01	  1.4467e-01	  1.4467e-01	  3.7354e+00	  1.9749e+01	  7.3138e-02	  5.9761e-02	  1.0003e-01	  1.1336e-01	  8.1880e-05	  2.3379e-03	
     7.12027	    0.128318	  3.0900e+02	  7.1203e+00	  9.9152e-03	  2.6340e-04	  2.4856e-02	  1.2998e-02	  1.3796e-06	  5.0317e-02	  2.5285e-02	  3.7933e-04	  1.3779e-03	  1.2902e+04	  9.0901e-02	  2.3789e-01	  4.9964e-01	  9.3688e-01	  1.3344e-02	  1.8377e+01	  8.7518e-01	  6.0531e-02	  1.2662e-01	  1.4466e-01	  1.4466e-01	  3.7391e+00	  1.9745e+01	  7.3145e-02	  5.9760e-02	  1.0003e-01	  1.1335e-01	  8.1822e-05	  2.3363e-03	
     7.12018	    0.128369	  3.1000e+02	  7.1202e+00	  9.9210e-03	  2.6344e-04	  2.4866e-02	  1.3003e-02	  1.3796e-06	  5.0339e-02	  2.5296e-02	  3.7940e-04	  1.3779e-03	  1.2906e+04	  9.0878e-02	  2.3783e-01	  4.9955e-01	  9.3684e-01	  1.3306e-02	  1.8376e+01	  8.7316e-01	  6.0636e-02	  1.2628e-01	  1.4464e-01	  1.4464e-01	  3.7427e+00	  1.9741e+01	  7.3151e-02	  5.9759e-02	  1.0003e-01	  1.1335e-01	  8.1765e-05	  2.3347e-03	
     7.12008	     0.12842	  3.1100e+02	  7.1201e+00	  9.9267e-03	  2.6349e-04	  2.4876e-02	  1.3008e-02	  1.3797e-06	  5.0361e-02	  2.5307e-02	  3.7947e-04	  1.3779e-03	  1.2911e+04	  9.0856e-02	  2.3776e-01	  4.9946e-01	  9.3680e-01	  1.3268e-02	  1.8374e+01	  8.7114e-01	  6.0740e-02	  1.2594e-01	  1.4462e-01	  1.4462e-01	  3.7464e+00	  1.9738e+01	  7.3158e-02	  5.9758e-02	  1.0003e-01	  1.1335e-01	  8.1708e-05	  2.3331e-03	
     7.11999	    0.128471	  3.1200e+02	  7.1200e+00	  9.9323e-03	  2.6353e-04	  2.4886e-02	  1.3013e-02	  1.3797e-06	  5.0383e-02	  2.5318e-02	  3.7953e-04	  1.3779e-03	  1.2916e+04	  9.0835e-02	  2.3769e-01	  4.9937e-01	  9.3677e-01	  1.3231e-02	  1.8373e+01	  8.6913e-01	  6.0843e-02	  1.2560e-01	  1.4460e-01	  1.4460e-01	  3.7500e+00	  1.9734e+01	  7.3164e-02	  5.9757e-02	  1.0003e-01	  1.1334e-01	  8.1652e-05	  2.3315e-03	
     7.11991	    0.128521	  3.1300e+02	  7.1199e+00	  9.9379e-03	  2.6357e-04	  2.4895e-02	  1.3018e-02	  1.3798e-06	  5.0405e-02	  2.5329e-02	  3.7960e-04	  1.3779e-03	  1.2920e+04	  9.0813e-02	  2.3763e-01	  4.9929e-01	  9.3673e-01	  1.3194e-02	  1.8372e+01	  8.6713e-01	  6.0945e-02	  1.2527e-01	  1.4458e-01	  1.4458e-01	  3.7537e+00	  1.9730e+01	  7.3170e-02	  5.9755e-02	  1.0003e-01	  1.1334e-01	  8.1597e-05	  2.3300e-03	
     7.11982	    0.128571	  3.1400e+02	  7.1198e+00	  9.9434e-03	  2.6362e-04	  2.4905e-02	  1.3023e-02	  1.3799e-06	  5.0426e-02	  2.5339e-02	  3.7967e-04	  1.3779e-03	  1.2925e+04	  9.0792e-02	  2.3757e-01	  4.9920e-01	  9.3669e-01	  1.3158e-02	  1.8370e+01	  8.6513e-01	  6.1045e-02	  1.2495e-01	  1.4456e-01	  1.4456e-01	  3.7573e+00	  1.9727e+01	  7.3176e-02	  5.9754e-02	  1.0003e-01	  1.1334e-01	  8.1542e-05	  2.3284e-03	
     7.11973	     0.12862	  3.1500e+02	  7.1197e+00	  9.9488e-03	  2.6366e-04	  2.4915e-02	  1.3028e-02	  1.3799e-06	  5.0447e-02	  2.5350e-02	  3.7974e-04	  1.3779e-03	  1.2930e+04	  9.0771e-02	  2.3750e-01	  4.9912e-01	  9.3666e-01	  1.3122e-02	  1.8369e+01	  8.6313e-01	  6.1144e-02	  1.2462e-01	  1.4454e-01	  1.4454e-01	  3.7610e+00	  1.9723e+01	  7.3182e-02	  5.9753e-02	  1.0003e-01	  1.1333e-01	  8.1487e-05	  2.3269e-03	
     7.11965	    0.128668	  3.1600e+02	  7.1196e+00	  9.9542e-03	  2.6370e-04	  2.4924e-02	  1.3033e-02	  1.3800e-06	  5.0468e-02	  2.5360e-02	  3.7980e-04	  1.3779e-03	  1.2934e+04	  9.0750e-02	  2.3744e-01	  4.9903e-01	  9.3662e-01	  1.3087e-02	  1.8368e+01	  8.6114e-01	  6.1242e-02	  1.2430e-01	  1.4452e-01	  1.4452e-01	  3.7646e+00	  1.9719e+01	  7.3188e-02	  5.9752e-02	  1.0003e-01	  1.1333e-01	  8.1433e-05	  2.3254e-03	
     7.11956	    0.128717	  3.1700e+02	  7.1196e+00	  9.9596e-03	  2.6374e-04	  2.4933e-02	  1.3038e-02	  1.3800e-06	  5.0489e-02	  2.5370e-02	  3.7987e-04	  1.3779e-03	  1.2938e+04	  9.0729e-02	  2.3738e-01	  4.9895e-01	  9.3658e-01	  1.3052e-02	  1.8366e+01	  8.5916e-01	  6.1340e-02	  1.2399e-01	  1.4450e-01	  1.4450e-01	  3.7682e+00	  1.9716e+01	  7.3194e-02	  5.9751e-02	  1.0003e-01	  1.1333e-01	  8.1380e-05	  2.3239e-03	
     7.11948	    0.128764	  3.1800e+02	  7.1195e+00	  9.9649e-03	  2.6379e-04	  2.4942e-02	  1.3043e-02	  1.3801e-06	  5.0510e-02	  2.5380e-02	  3.7993e-04	  1.3779e-03	  1.2943e+04	  9.0709e-02	  2.3732e-01	  4.9887e-01	  9.3655e-01	  1.3017e-02	  1.8365e+01	  8.5718e-01	  6.1436e-02	  1.2367e-01	  1.4448e-01	  1.4448e-01	  3.7718e+00	  1.9712e+01	  7.3200e-02	  5.9750e-02	  1.0003e-01	  1.1333e-01	  8.1327e-05	  2.3224e-03	
     7.11939	    0.128811	  3.1900e+02	  7.1194e+00	  9.9701e-03	  2.6383e-04	  2.4952e-02	  1.3047e-02	  1.3801e-06	  5.0530e-02	  2.5391e-02	  3.8000e-04	  1.3779e-03	  1.2947e+04	  9.0689e-02	  2.3726e-01	  4.9879e-01	  9.3651e-01	  1.2983e-02	  1.8364e+01	  8.5520e-01	  6.1531e-02	  1.2336e-01	  1.4446e-01	  1.4446e-01	  3.7754e+00	  1.9709e+01	  7.3206e-02	  5.9749e-02	  1.0003e-01	  1.1332e-01	  8.1275e-05	  2.3209e-03	
     7.11931	    0.128858	  3.2000e+02	  7.1193e+00	  9.9753e-03	  2.6387e-04	  2.4961e-02	  1.3052e-02	  1.3802e-06	  5.0550e-02	  2.5401e-02	  3.8006e-04	  1.3779e-03	  1.2951e+04	  9.0669e-02	  2.3720e-01	  4.9871e-01	  9.3648e-01	  1.2949e-02	  1.8362e+01	  8.5323e-01	  6.1624e-02	  1.2305e-01	  1.4444e-01	  1.4444e-01	  3.7790e+00	  1.9705e+01	  7.3212e-02	  5.9748e-02	  1.0003e-01	  1.1332e-01	  8.1223e-05	  2.3195e-03	
     7.11923	    0.128904	  3.2100e+02	  7.1192e+00	  9.9805e-03	  2.6391e-04	  2.4970e-02	  1.3057e-02	  1.3802e-06	  5.0570e-02	  2.5410e-02	  3.8012e-04	  1.3779e-03	  1.2956e+04	  9.0649e-02	  2.3714e-01	  4.9863e-01	  9.3644e-01	  1.2916e-02	  1.8361e+01	  8.5127e-01	  6.1717e-02	  1.2275e-01	  1.4442e-01	  1.4442e-01	  3.7826e+00	  1.9701e+01	  7.3217e-02	  5.9747e-02	  1.0003e-01	  1.1332e-01	  8.1172e-05	  2.3181e-03	
     7.11915	     0.12895	  3.2200e+02	  7.1191e+00	  9.9856e-03	  2.6395e-04	  2.4978e-02	  1.3061e-02	  1.3803e-06	  5.0590e-02	  2.5420e-02	  3.8018e-04	  1.3780e-03	  1.2960e+04	  9.0630e-02	  2.3708e-01	  4.9855e-01	  9.3641e-01	  1.2883e-02	  1.8360e+01	  8.4931e-01	  6.1809e-02	  1.2245e-01	  1.4440e-01	  1.4440e-01	  3.7862e+00	  1.9698e+01	  7.3223e-02	  5.9745e-02	  1.0003e-01	  1.1331e-01	  8.1121e-05	  2.3166e-03	
     7.11907	    0.128996	  3.2300e+02	  7.1191e+00	  9.9906e-03	  2.6399e-04	  2.4987e-02	  1.3066e-02	  1.3803e-06	  5.0609e-02	  2.5430e-02	  3.8025e-04	  1.3780e-03	  1.2964e+04	  9.0610e-02	  2.3703e-01	  4.9847e-01	  9.3638e-01	  1.2850e-02	  1.8358e+01	  8.4735e-01	  6.1899e-02	  1.2215e-01	  1.4437e-01	  1.4437e-01	  3.7898e+00	  1.9694e+01	  7.3228e-02	  5.9744e-02	  1.0003e-01	  1.1331e-01	  8.1071e-05	  2.3152e-03	
     7.11899	     0.12904	  3.2400e+02	  7.1190e+00	  9.9956e-03	  2.6403e-04	  2.4996e-02	  1.3070e-02	  1.3804e-06	  5.0629e-02	  2.5439e-02	  3.8031e-04	  1.3780e-03	  1.2968e+04	  9.0591e-02	  2.3697e-01	  4.9839e-01	  9.3634e-01	  1.2818e-02	  1.8357e+01	  8.4540e-01	  6.1988e-02	  1.2185e-01	  1.4435e-01	  1.4435e-01	  3.7934e+00	  1.9691e+01	  7.3234e-02	  5.9743e-02	  1.0003e-01	  1.1331e-01	  8.1021e-05	  2.3138e-03	
     7.11891	    0.129085	  3.2500e+02	  7.1189e+00	  1.0001e-02	  2.6407e-04	  2.5004e-02	  1.3075e-02	  1.3804e-06	  5.0648e-02	  2.5449e-02	  3.8037e-04	  1.3780e-03	  1.2972e+04	  9.0572e-02	  2.3691e-01	  4.9832e-01	  9.3631e-01	  1.2787e-02	  1.8356e+01	  8.4346e-01	  6.2077e-02	  1.2156e-01	  1.4433e-01	  1.4433e-01	  3.7970e+00	  1.9687e+01	  7.3239e-02	  5.9742e-02	  1.0003e-01	  1.1331e-01	  8.0972e-05	  2.3124e-03	
     7.11883	    0.129129	  3.2600e+02	  7.1188e+00	  1.0005e-02	  2.6410e-04	  2.5013e-02	  1.3079e-02	  1.3805e-06	  5.0667e-02	  2.5458e-02	  3.8043e-04	  1.3780e-03	  1.2976e+04	  9.0554e-02	  2.3686e-01	  4.9824e-01	  9.3628e-01	  1.2755e-02	  1.8354e+01	  8.4152e-01	  6.2164e-02	  1.2127e-01	  1.4431e-01	  1.4431e-01	  3.8006e+00	  1.9683e+01	  7.3245e-02	  5.9741e-02	  1.0003e-01	  1.1330e-01	  8.0923e-05	  2.3111e-03	
     7.11876	    0.129172	  3.2700e+02	  7.1188e+00	  1.0010e-02	  2.6414e-04	  2.5021e-02	  1.3084e-02	  1.3805e-06	  5.0686e-02	  2.5468e-02	  3.8049e-04	  1.3780e-03	  1.2980e+04	  9.0535e-02	  2.3680e-01	  4.9817e-01	  9.3625e-01	  1.2724e-02	  1.8353e+01	  8.3958e-01	  6.2250e-02	  1.2098e-01	  1.4428e-01	  1.4428e-01	  3.8041e+00	  1.9680e+01	  7.3250e-02	  5.9740e-02	  1.0003e-01	  1.1330e-01	  8.0875e-05	  2.3097e-03	
     7.11868	    0.129216	  3.2800e+02	  7.1187e+00	  1.0015e-02	  2.6418e-04	  2.5030e-02	  1.3088e-02	  1.3806e-06	  5.0704e-02	  2.5477e-02	  3.8054e-04	  1.3780e-03	  1.2984e+04	  9.0517e-02	  2.3675e-01	  4.9809e-01	  9.3621e-01	  1.2693e-02	  1.8352e+01	  8.3765e-01	  6.2335e-02	  1.2070e-01	  1.4426e-01	  1.4426e-01	  3.8077e+00	  1.9676e+01	  7.3255e-02	  5.9739e-02	  1.0003e-01	  1.1330e-01	  8.0827e-05	  2.3084e-03	
      7.1186	    0.129258	  3.2900e+02	  7.1186e+00	  1.0020e-02	  2.6422e-04	  2.5038e-02	  1.3092e-02	  1.3806e-06	  5.0723e-02	  2.5486e-02	  3.8060e-04	  1.3780e-03	  1.2988e+04	  9.0499e-02	  2.3669e-01	  4.9802e-01	  9.3618e-01	  1.2663e-02	  1.8350e+01	  8.3572e-01	  6.2419e-02	  1.2042e-01	  1.4424e-01	  1.4424e-01	  3.8112e+00	  1.9673e+01	  7.3261e-02	  5.9738e-02	  1.0003e-01	  1.1329e-01	  8.0780e-05	  2.3070e-03	
     7.11853	      0.1293	  3.3000e+02	  7.1185e+00	  1.0025e-02	  2.6425e-04	  2.5046e-02	  1.3096e-02	  1.3807e-06	  5.0741e-02	  2.5495e-02	  3.8066e-04	  1.3780e-03	  1.2992e+04	  9.0481e-02	  2.3664e-01	  4.9795e-01	  9.3615e-01	  1.2633e-02	  1.8349e+01	  8.3380e-01	  6.2502e-02	  1.2014e-01	  1.4421e-01	  1.4421e-01	  3.8148e+00	  1.9669e+01	  7.3266e-02	  5.9737e-02	  1.0003e-01	  1.1329e-01	  8.0733e-05	  2.3057e-03	
     7.11846	    0.129342	  3.3100e+02	  7.1185e+00	  1.0029e-02	  2.6429e-04	  2.5054e-02	  1.3101e-02	  1.3807e-06	  5.0759e-02	  2.5504e-02	  3.8072e-04	  1.3780e-03	  1.2996e+04	  9.0463e-02	  2.3659e-01	  4.9788e-01	  9.3612e-01	  1.2603e-02	  1.8347e+01	  8.3189e-01	  6.2584e-02	  1.1986e-01	  1.4419e-01	  1.4419e-01	  3.8183e+00	  1.9666e+01	  7.3271e-02	  5.9736e-02	  1.0003e-01	  1.1329e-01	  8.0687e-05	  2.3044e-03	
     7.11838	    0.129384	  3.3200e+02	  7.1184e+00	  1.0034e-02	  2.6433e-04	  2.5062e-02	  1.3105e-02	  1.3808e-06	  5.0777e-02	  2.5513e-02	  3.8077e-04	  1.3780e-03	  1.3000e+04	  9.0445e-02	  2.3653e-01	  4.9781e-01	  9.3609e-01	  1.2574e-02	  1.8346e+01	  8.2998e-01	  6.2665e-02	  1.1959e-01	  1.4416e-01	  1.4416e-01	  3.8219e+00	  1.9662e+01	  7.3276e-02	  5.9735e-02	  1.0003e-01	  1.1329e-01	  8.0641e-05	  2.3031e-03	
     7.11831	    0.129425	  3.3300e+02	  7.1183e+00	  1.0038e-02	  2.6436e-04	  2.5070e-02	  1.3109e-02	  1.3808e-06	  5.0794e-02	  2.5522e-02	  3.8083e-04	  1.3780e-03	  1.3004e+04	  9.0428e-02	  2.3648e-01	  4.9774e-01	  9.3606e-01	  1.2545e-02	  1.8345e+01	  8.2807e-01	  6.2744e-02	  1.1932e-01	  1.4414e-01	  1.4414e-01	  3.8254e+00	  1.9659e+01	  7.3281e-02	  5.9734e-02	  1.0003e-01	  1.1328e-01	  8.0595e-05	  2.3019e-03	
     7.11824	    0.129465	  3.3400e+02	  7.1182e+00	  1.0043e-02	  2.6440e-04	  2.5078e-02	  1.3113e-02	  1.3809e-06	  5.0812e-02	  2.5530e-02	  3.8088e-04	  1.3780e-03	  1.3007e+04	  9.0411e-02	  2.3643e-01	  4.9767e-01	  9.3603e-01	  1.2516e-02	  1.8343e+01	  8.2617e-01	  6.2823e-02	  1.1905e-01	  1.4411e-01	  1.4411e-01	  3.8289e+00	  1.9655e+01	  7.3286e-02	  5.9734e-02	  1.0003e-01	  1.1328e-01	  8.0550e-05	  2.3006e-03	
     7.11817	    0.129506	  3.3500e+02	  7.1182e+00	  1.0047e-02	  2.6443e-04	  2.5086e-02	  1.3117e-02	  1.3809e-06	  5.0829e-02	  2.5539e-02	  3.8094e-04	  1.3780e-03	  1.3011e+04	  9.0394e-02	  2.3638e-01	  4.9760e-01	  9.3600e-01	  1.2488e-02	  1.8342e+01	  8.2428e-01	  6.2901e-02	  1.1878e-01	  1.4409e-01	  1.4409e-01	  3.8325e+00	  1.9652e+01	  7.3291e-02	  5.9733e-02	  1.0003e-01	  1.1328e-01	  8.0506e-05	  2.2993e-03	
      7.1181	    0.129545	  3.3600e+02	  7.1181e+00	  1.0052e-02	  2.6447e-04	  2.5094e-02	  1.3121e-02	  1.3810e-06	  5.0846e-02	  2.5547e-02	  3.8099e-04	  1.3780e-03	  1.3015e+04	  9.0377e-02	  2.3633e-01	  4.9753e-01	  9.3597e-01	  1.2460e-02	  1.8341e+01	  8.2239e-01	  6.2978e-02	  1.1852e-01	  1.4406e-01	  1.4406e-01	  3.8360e+00	  1.9648e+01	  7.3296e-02	  5.9732e-02	  1.0003e-01	  1.1328e-01	  8.0462e-05	  2.2981e-03	
     7.11803	    0.129585	  3.3700e+02	  7.1180e+00	  1.0056e-02	  2.6450e-04	  2.5101e-02	  1.3125e-02	  1.3810e-06	  5.0863e-02	  2.5556e-02	  3.8104e-04	  1.3780e-03	  1.3018e+04	  9.0360e-02	  2.3628e-01	  4.9746e-01	  9.3594e-01	  1.2432e-02	  1.8339e+01	  8.2050e-01	  6.3054e-02	  1.1826e-01	  1.4404e-01	  1.4404e-01	  3.8395e+00	  1.9645e+01	  7.3300e-02	  5.9731e-02	  1.0003e-01	  1.1327e-01	  8.0418e-05	  2.2969e-03	
     7.11796	    0.129624	  3.3800e+02	  7.1180e+00	  1.0061e-02	  2.6453e-04	  2.5109e-02	  1.3129e-02	  1.3811e-06	  5.0880e-02	  2.5564e-02	  3.8110e-04	  1.3780e-03	  1.3022e+04	  9.0344e-02	  2.3623e-01	  4.9740e-01	  9.3591e-01	  1.2404e-02	  1.8338e+01	  8.1862e-01	  6.3129e-02	  1.1800e-01	  1.4401e-01	  1.4401e-01	  3.8430e+00	  1.9641e+01	  7.3305e-02	  5.9730e-02	  1.0003e-01	  1.1327e-01	  8.0375e-05	  2.2957e-03	
     7.11789	    0.129662	  3.3900e+02	  7.1179e+00	  1.0065e-02	  2.6457e-04	  2.5116e-02	  1.3133e-02	  1.3811e-06	  5.0897e-02	  2.5572e-02	  3.8115e-04	  1.3780e-03	  1.3025e+04	  9.0327e-02	  2.3618e-01	  4.9733e-01	  9.3588e-01	  1.2377e-02	  1.8337e+01	  8.1674e-01	  6.3203e-02	  1.1774e-01	  1.4399e-01	  1.4399e-01	  3.8465e+00	  1.9637e+01	  7.3310e-02	  5.9729e-02	  1.0003e-01	  1.1327e-01	  8.0332e-05	  2.2945e-03	
     7.11783	    0.129701	  3.4000e+02	  7.1178e+00	  1.0069e-02	  2.6460e-04	  2.5124e-02	  1.3136e-02	  1.3812e-06	  5.0913e-02	  2.5581e-02	  3.8120e-04	  1.3780e-03	  1.3029e+04	  9.0311e-02	  2.3614e-01	  4.9726e-01	  9.3586e-01	  1.2350e-02	  1.8335e+01	  8.1487e-01	  6.3276e-02	  1.1749e-01	  1.4396e-01	  1.4396e-01	  3.8500e+00	  1.9634e+01	  7.3315e-02	  5.9728e-02	  1.0003e-01	  1.1327e-01	  8.0290e-05	  2.2933e-03	
