          pH	          mu	        Time	          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	          DO	       O2(g)	
      7.1169	     0.13023	  3.5500e+02	  7.1169e+00	  1.0128e-02	  2.6506e-04	  2.5226e-02	  1.3189e-02	  1.3818e-06	  5.1142e-02	  2.5694e-02	  3.8191e-04	  1.3781e-03	  1.3078e+04	  9.0088e-02	  2.3547e-01	  4.9636e-01	  9.3546e-01	  8.5356e-03	  1.8719e+01	  8.4454e-01	  1.1932e-02	  7.5837e-02	  1.3566e-01	  1.3566e-01	  3.5503e+00	  1.9934e+01	  7.3379e-02	  5.9716e-02	  1.0003e-01	  1.1323e-01	  7.9702e-05	  2.2768e-03	
     7.11684	    0.130263	  3.5600e+02	  7.1168e+00	  1.0132e-02	  2.6509e-04	  2.5232e-02	  1.3193e-02	  1.3818e-06	  5.1156e-02	  2.5701e-02	  3.8196e-04	  1.3781e-03	  1.3080e+04	  9.0074e-02	  2.3543e-01	  4.9631e-01	  9.3544e-01	  8.5114e-03	  1.8719e+01	  8.4280e-01	  1.1944e-02	  7.5607e-02	  1.3560e-01	  1.3560e-01	  3.5524e+00	  1.9932e+01	  7.3383e-02	  5.9715e-02	  1.0003e-01	  1.1323e-01	  7.9666e-05	  2.2758e-03	
     7.11679	    0.130295	  3.5700e+02	  7.1168e+00	  1.0136e-02	  2.6512e-04	  2.5239e-02	  1.3196e-02	  1.3818e-06	  5.1170e-02	  2.5708e-02	  3.8200e-04	  1.3781e-03	  1.3083e+04	  9.0061e-02	  2.3539e-01	  4.9625e-01	  9.3542e-01	  8.4875e-03	  1.8719e+01	  8.4107e-01	  1.1956e-02	  7.5378e-02	  1.3554e-01	  1.3554e-01	  3.5546e+00	  1.9929e+01	  7.3387e-02	  5.9715e-02	  1.0003e-01	  1.1323e-01	  7.9630e-05	  2.2748e-03	
     7.11673	    0.130327	  3.5800e+02	  7.1167e+00	  1.0139e-02	  2.6514e-04	  2.5245e-02	  1.3199e-02	  1.3819e-06	  5.1184e-02	  2.5715e-02	  3.8205e-04	  1.3781e-03	  1.3086e+04	  9.0047e-02	  2.3535e-01	  4.9620e-01	  9.3539e-01	  8.4639e-03	  1.8719e+01	  8.3934e-01	  1.1967e-02	  7.5152e-02	  1.3548e-01	  1.3548e-01	  3.5567e+00	  1.9927e+01	  7.3391e-02	  5.9714e-02	  1.0003e-01	  1.1323e-01	  7.9595e-05	  2.2738e-03	
     7.11668	    0.130359	  3.5900e+02	  7.1167e+00	  1.0143e-02	  2.6517e-04	  2.5251e-02	  1.3202e-02	  1.3819e-06	  5.1197e-02	  2.5721e-02	  3.8209e-04	  1.3781e-03	  1.3089e+04	  9.0034e-02	  2.3531e-01	  4.9614e-01	  9.3537e-01	  8.4405e-03	  1.8718e+01	  8.3761e-01	  1.1979e-02	  7.4928e-02	  1.3542e-01	  1.3542e-01	  3.5589e+00	  1.9925e+01	  7.3394e-02	  5.9713e-02	  1.0003e-01	  1.1323e-01	  7.9560e-05	  2.2728e-03	
     7.11662	     0.13039	  3.6000e+02	  7.1166e+00	  1.0146e-02	  2.6520e-04	  2.5257e-02	  1.3205e-02	  1.3820e-06	  5.1211e-02	  2.5728e-02	  3.8213e-04	  1.3781e-03	  1.3092e+04	  9.0021e-02	  2.3527e-01	  4.9609e-01	  9.3534e-01	  8.4174e-03	  1.8718e+01	  8.3589e-01	  1.1990e-02	  7.4706e-02	  1.3536e-01	  1.3536e-01	  3.5610e+00	  1.9923e+01	  7.3398e-02	  5.9712e-02	  1.0003e-01	  1.1323e-01	  7.9525e-05	  2.2718e-03	
     7.11657	    0.130421	  3.6100e+02	  7.1166e+00	  1.0150e-02	  2.6522e-04	  2.5263e-02	  1.3208e-02	  1.3820e-06	  5.1224e-02	  2.5735e-02	  3.8217e-04	  1.3781e-03	  1.3095e+04	  9.0008e-02	  2.3523e-01	  4.9604e-01	  9.3532e-01	  8.3945e-03	  1.8718e+01	  8.3417e-01	  1.2001e-02	  7.4486e-02	  1.3530e-01	  1.3530e-01	  3.5631e+00	  1.9921e+01	  7.3402e-02	  5.9712e-02	  1.0003e-01	  1.1322e-01	  7.9491e-05	  2.2708e-03	
     7.11651	    0.130451	  3.6200e+02	  7.1165e+00	  1.0153e-02	  2.6525e-04	  2.5269e-02	  1.3211e-02	  1.3820e-06	  5.1237e-02	  2.5741e-02	  3.8221e-04	  1.3781e-03	  1.3098e+04	  8.9995e-02	  2.3519e-01	  4.9599e-01	  9.3530e-01	  8.3718e-03	  1.8718e+01	  8.3246e-01	  1.2012e-02	  7.4267e-02	  1.3524e-01	  1.3524e-01	  3.5652e+00	  1.9919e+01	  7.3406e-02	  5.9711e-02	  1.0003e-01	  1.1322e-01	  7.9457e-05	  2.2699e-03	
     7.11646	    0.130482	  3.6300e+02	  7.1165e+00	  1.0156e-02	  2.6528e-04	  2.5275e-02	  1.3215e-02	  1.3821e-06	  5.1250e-02	  2.5748e-02	  3.8225e-04	  1.3781e-03	  1.3101e+04	  8.9982e-02	  2.3516e-01	  4.9594e-01	  9.3528e-01	  8.3494e-03	  1.8718e+01	  8.3075e-01	  1.2023e-02	  7.4051e-02	  1.3518e-01	  1.3518e-01	  3.5674e+00	  1.9917e+01	  7.3409e-02	  5.9710e-02	  1.0003e-01	  1.1322e-01	  7.9423e-05	  2.2689e-03	
     7.11641	    0.130512	  3.6400e+02	  7.1164e+00	  1.0160e-02	  2.6530e-04	  2.5281e-02	  1.3218e-02	  1.3821e-06	  5.1263e-02	  2.5754e-02	  3.8229e-04	  1.3781e-03	  1.3103e+04	  8.9970e-02	  2.3512e-01	  4.9588e-01	  9.3525e-01	  8.3271e-03	  1.8718e+01	  8.2904e-01	  1.2034e-02	  7.3836e-02	  1.3512e-01	  1.3512e-01	  3.5695e+00	  1.9915e+01	  7.3413e-02	  5.9710e-02	  1.0003e-01	  1.1322e-01	  7.9390e-05	  2.2680e-03	
     7.11636	    0.130542	  3.6500e+02	  7.1164e+00	  1.0163e-02	  2.6533e-04	  2.5286e-02	  1.3221e-02	  1.3821e-06	  5.1276e-02	  2.5761e-02	  3.8233e-04	  1.3781e-03	  1.3106e+04	  8.9957e-02	  2.3508e-01	  4.9583e-01	  9.3523e-01	  8.3052e-03	  1.8718e+01	  8.2733e-01	  1.2045e-02	  7.3623e-02	  1.3505e-01	  1.3505e-01	  3.5716e+00	  1.9912e+01	  7.3416e-02	  5.9709e-02	  1.0003e-01	  1.1322e-01	  7.9357e-05	  2.2671e-03	
      7.1163	    0.130571	  3.6600e+02	  7.1163e+00	  1.0166e-02	  2.6535e-04	  2.5292e-02	  1.3223e-02	  1.3822e-06	  5.1289e-02	  2.5767e-02	  3.8237e-04	  1.3781e-03	  1.3109e+04	  8.9945e-02	  2.3504e-01	  4.9578e-01	  9.3521e-01	  8.2834e-03	  1.8718e+01	  8.2563e-01	  1.2055e-02	  7.3412e-02	  1.3499e-01	  1.3499e-01	  3.5737e+00	  1.9910e+01	  7.3420e-02	  5.9708e-02	  1.0003e-01	  1.1321e-01	  7.9324e-05	  2.2662e-03	
     7.11625	      0.1306	  3.6700e+02	  7.1163e+00	  1.0170e-02	  2.6538e-04	  2.5298e-02	  1.3226e-02	  1.3822e-06	  5.1301e-02	  2.5773e-02	  3.8241e-04	  1.3781e-03	  1.3111e+04	  8.9933e-02	  2.3501e-01	  4.9573e-01	  9.3519e-01	  8.2618e-03	  1.8718e+01	  8.2394e-01	  1.2066e-02	  7.3203e-02	  1.3493e-01	  1.3493e-01	  3.5758e+00	  1.9908e+01	  7.3423e-02	  5.9708e-02	  1.0003e-01	  1.1321e-01	  7.9292e-05	  2.2653e-03	
      7.1162	    0.130629	  3.6800e+02	  7.1162e+00	  1.0173e-02	  2.6540e-04	  2.5303e-02	  1.3229e-02	  1.3822e-06	  5.1314e-02	  2.5779e-02	  3.8245e-04	  1.3781e-03	  1.3114e+04	  8.9921e-02	  2.3497e-01	  4.9569e-01	  9.3517e-01	  8.2405e-03	  1.8718e+01	  8.2225e-01	  1.2076e-02	  7.2995e-02	  1.3487e-01	  1.3487e-01	  3.5779e+00	  1.9906e+01	  7.3427e-02	  5.9707e-02	  1.0003e-01	  1.1321e-01	  7.9260e-05	  2.2644e-03	
     7.11615	    0.130658	  3.6900e+02	  7.1162e+00	  1.0176e-02	  2.6543e-04	  2.5309e-02	  1.3232e-02	  1.3823e-06	  5.1326e-02	  2.5785e-02	  3.8249e-04	  1.3782e-03	  1.3117e+04	  8.9909e-02	  2.3494e-01	  4.9564e-01	  9.3515e-01	  8.2194e-03	  1.8718e+01	  8.2056e-01	  1.2086e-02	  7.2789e-02	  1.3481e-01	  1.3481e-01	  3.5800e+00	  1.9904e+01	  7.3430e-02	  5.9706e-02	  1.0003e-01	  1.1321e-01	  7.9228e-05	  2.2635e-03	
      7.1161	    0.130686	  3.7000e+02	  7.1161e+00	  1.0179e-02	  2.6545e-04	  2.5314e-02	  1.3235e-02	  1.3823e-06	  5.1338e-02	  2.5791e-02	  3.8253e-04	  1.3782e-03	  1.3119e+04	  8.9897e-02	  2.3490e-01	  4.9559e-01	  9.3512e-01	  8.1985e-03	  1.8718e+01	  8.1887e-01	  1.2096e-02	  7.2585e-02	  1.3475e-01	  1.3475e-01	  3.5821e+00	  1.9902e+01	  7.3434e-02	  5.9706e-02	  1.0003e-01	  1.1321e-01	  7.9197e-05	  2.2626e-03	
     7.11606	    0.130714	  3.7100e+02	  7.1161e+00	  1.0182e-02	  2.6548e-04	  2.5320e-02	  1.3238e-02	  1.3823e-06	  5.1351e-02	  2.5797e-02	  3.8257e-04	  1.3782e-03	  1.3122e+04	  8.9885e-02	  2.3487e-01	  4.9554e-01	  9.3510e-01	  8.1778e-03	  1.8718e+01	  8.1719e-01	  1.2106e-02	  7.2383e-02	  1.3468e-01	  1.3468e-01	  3.5842e+00	  1.9900e+01	  7.3437e-02	  5.9705e-02	  1.0003e-01	  1.1321e-01	  7.9166e-05	  2.2617e-03	
     7.11601	    0.130742	  3.7200e+02	  7.1160e+00	  1.0186e-02	  2.6550e-04	  2.5325e-02	  1.3241e-02	  1.3824e-06	  5.1362e-02	  2.5803e-02	  3.8260e-04	  1.3782e-03	  1.3124e+04	  8.9874e-02	  2.3483e-01	  4.9549e-01	  9.3508e-01	  8.1573e-03	  1.8718e+01	  8.1551e-01	  1.2116e-02	  7.2182e-02	  1.3462e-01	  1.3462e-01	  3.5863e+00	  1.9898e+01	  7.3441e-02	  5.9704e-02	  1.0003e-01	  1.1320e-01	  7.9135e-05	  2.2608e-03	
     7.11596	    0.130769	  3.7300e+02	  7.1160e+00	  1.0189e-02	  2.6552e-04	  2.5330e-02	  1.3243e-02	  1.3824e-06	  5.1374e-02	  2.5809e-02	  3.8264e-04	  1.3782e-03	  1.3127e+04	  8.9862e-02	  2.3480e-01	  4.9545e-01	  9.3506e-01	  8.1370e-03	  1.8718e+01	  8.1383e-01	  1.2126e-02	  7.1983e-02	  1.3456e-01	  1.3456e-01	  3.5884e+00	  1.9896e+01	  7.3444e-02	  5.9704e-02	  1.0003e-01	  1.1320e-01	  7.9105e-05	  2.2600e-03	
     7.11591	    0.130796	  3.7400e+02	  7.1159e+00	  1.0192e-02	  2.6555e-04	  2.5336e-02	  1.3246e-02	  1.3824e-06	  5.1386e-02	  2.5815e-02	  3.8268e-04	  1.3782e-03	  1.3129e+04	  8.9851e-02	  2.3476e-01	  4.9540e-01	  9.3504e-01	  8.1169e-03	  1.8718e+01	  8.1216e-01	  1.2136e-02	  7.1785e-02	  1.3450e-01	  1.3450e-01	  3.5904e+00	  1.9894e+01	  7.3447e-02	  5.9703e-02	  1.0003e-01	  1.1320e-01	  7.9074e-05	  2.2591e-03	
     7.11587	    0.130823	  3.7500e+02	  7.1159e+00	  1.0195e-02	  2.6557e-04	  2.5341e-02	  1.3249e-02	  1.3824e-06	  5.1398e-02	  2.5821e-02	  3.8271e-04	  1.3782e-03	  1.3132e+04	  8.9840e-02	  2.3473e-01	  4.9536e-01	  9.3502e-01	  8.0970e-03	  1.8717e+01	  8.1049e-01	  1.2145e-02	  7.1589e-02	  1.3443e-01	  1.3443e-01	  3.5925e+00	  1.9891e+01	  7.3450e-02	  5.9703e-02	  1.0003e-01	  1.1320e-01	  7.9045e-05	  2.2583e-03	
     7.11582	     0.13085	  3.7600e+02	  7.1158e+00	  1.0198e-02	  2.6559e-04	  2.5346e-02	  1.3251e-02	  1.3825e-06	  5.1409e-02	  2.5826e-02	  3.8275e-04	  1.3782e-03	  1.3134e+04	  8.9829e-02	  2.3470e-01	  4.9531e-01	  9.3500e-01	  8.0773e-03	  1.8717e+01	  8.0883e-01	  1.2154e-02	  7.1395e-02	  1.3437e-01	  1.3437e-01	  3.5946e+00	  1.9889e+01	  7.3453e-02	  5.9702e-02	  1.0003e-01	  1.1320e-01	  7.9015e-05	  2.2575e-03	
     7.11577	    0.130876	  3.7700e+02	  7.1158e+00	  1.0201e-02	  2.6562e-04	  2.5351e-02	  1.3254e-02	  1.3825e-06	  5.1421e-02	  2.5832e-02	  3.8278e-04	  1.3782e-03	  1.3137e+04	  8.9818e-02	  2.3466e-01	  4.9527e-01	  9.3498e-01	  8.0577e-03	  1.8717e+01	  8.0717e-01	  1.2164e-02	  7.1202e-02	  1.3431e-01	  1.3431e-01	  3.5966e+00	  1.9887e+01	  7.3457e-02	  5.9701e-02	  1.0003e-01	  1.1320e-01	  7.8986e-05	  2.2567e-03	
     7.11573	    0.130902	  3.7800e+02	  7.1157e+00	  1.0204e-02	  2.6564e-04	  2.5356e-02	  1.3257e-02	  1.3825e-06	  5.1432e-02	  2.5838e-02	  3.8282e-04	  1.3782e-03	  1.3139e+04	  8.9807e-02	  2.3463e-01	  4.9522e-01	  9.3496e-01	  8.0384e-03	  1.8717e+01	  8.0551e-01	  1.2173e-02	  7.1011e-02	  1.3424e-01	  1.3424e-01	  3.5987e+00	  1.9885e+01	  7.3460e-02	  5.9701e-02	  1.0003e-01	  1.1319e-01	  7.8957e-05	  2.2558e-03	
     7.11568	    0.130928	  3.7900e+02	  7.1157e+00	  1.0206e-02	  2.6566e-04	  2.5361e-02	  1.3259e-02	  1.3826e-06	  5.1443e-02	  2.5843e-02	  3.8285e-04	  1.3782e-03	  1.3142e+04	  8.9796e-02	  2.3460e-01	  4.9518e-01	  9.3494e-01	  8.0192e-03	  1.8717e+01	  8.0386e-01	  1.2182e-02	  7.0821e-02	  1.3418e-01	  1.3418e-01	  3.6008e+00	  1.9883e+01	  7.3463e-02	  5.9700e-02	  1.0003e-01	  1.1319e-01	  7.8928e-05	  2.2550e-03	
     7.11564	    0.130954	  3.8000e+02	  7.1156e+00	  1.0209e-02	  2.6568e-04	  2.5366e-02	  1.3262e-02	  1.3826e-06	  5.1454e-02	  2.5849e-02	  3.8289e-04	  1.3782e-03	  1.3144e+04	  8.9785e-02	  2.3457e-01	  4.9514e-01	  9.3493e-01	  8.0002e-03	  1.8717e+01	  8.0221e-01	  1.2191e-02	  7.0632e-02	  1.3412e-01	  1.3412e-01	  3.6028e+00	  1.9881e+01	  7.3466e-02	  5.9700e-02	  1.0003e-01	  1.1319e-01	  7.8900e-05	  2.2542e-03	
     7.11559	    0.130979	  3.8100e+02	  7.1156e+00	  1.0212e-02	  2.6571e-04	  2.5371e-02	  1.3264e-02	  1.3826e-06	  5.1465e-02	  2.5854e-02	  3.8292e-04	  1.3782e-03	  1.3146e+04	  8.9775e-02	  2.3454e-01	  4.9509e-01	  9.3491e-01	  7.9814e-03	  1.8717e+01	  8.0056e-01	  1.2200e-02	  7.0445e-02	  1.3405e-01	  1.3405e-01	  3.6048e+00	  1.9879e+01	  7.3469e-02	  5.9699e-02	  1.0003e-01	  1.1319e-01	  7.8872e-05	  2.2534e-03	
     7.11555	    0.131004	  3.8200e+02	  7.1156e+00	  1.0215e-02	  2.6573e-04	  2.5376e-02	  1.3267e-02	  1.3827e-06	  5.1476e-02	  2.5860e-02	  3.8296e-04	  1.3782e-03	  1.3149e+04	  8.9764e-02	  2.3451e-01	  4.9505e-01	  9.3489e-01	  7.9628e-03	  1.8717e+01	  7.9892e-01	  1.2208e-02	  7.0260e-02	  1.3399e-01	  1.3399e-01	  3.6069e+00	  1.9877e+01	  7.3472e-02	  5.9698e-02	  1.0003e-01	  1.1319e-01	  7.8844e-05	  2.2527e-03	
     7.11551	    0.131029	  3.8300e+02	  7.1155e+00	  1.0218e-02	  2.6575e-04	  2.5381e-02	  1.3269e-02	  1.3827e-06	  5.1487e-02	  2.5865e-02	  3.8299e-04	  1.3782e-03	  1.3151e+04	  8.9754e-02	  2.3447e-01	  4.9501e-01	  9.3487e-01	  7.9444e-03	  1.8717e+01	  7.9728e-01	  1.2217e-02	  7.0075e-02	  1.3393e-01	  1.3393e-01	  3.6089e+00	  1.9875e+01	  7.3475e-02	  5.9698e-02	  1.0003e-01	  1.1319e-01	  7.8816e-05	  2.2519e-03	
     7.11547	    0.131054	  3.8400e+02	  7.1155e+00	  1.0221e-02	  2.6577e-04	  2.5385e-02	  1.3272e-02	  1.3827e-06	  5.1497e-02	  2.5870e-02	  3.8302e-04	  1.3782e-03	  1.3153e+04	  8.9744e-02	  2.3444e-01	  4.9497e-01	  9.3485e-01	  7.9261e-03	  1.8717e+01	  7.9564e-01	  1.2226e-02	  6.9893e-02	  1.3386e-01	  1.3386e-01	  3.6110e+00	  1.9873e+01	  7.3478e-02	  5.9697e-02	  1.0003e-01	  1.1318e-01	  7.8789e-05	  2.2511e-03	
     7.11542	    0.131078	  3.8500e+02	  7.1154e+00	  1.0223e-02	  2.6579e-04	  2.5390e-02	  1.3274e-02	  1.3827e-06	  5.1508e-02	  2.5875e-02	  3.8306e-04	  1.3782e-03	  1.3155e+04	  8.9734e-02	  2.3441e-01	  4.9493e-01	  9.3483e-01	  7.9080e-03	  1.8717e+01	  7.9401e-01	  1.2234e-02	  6.9711e-02	  1.3380e-01	  1.3380e-01	  3.6130e+00	  1.9871e+01	  7.3481e-02	  5.9697e-02	  1.0003e-01	  1.1318e-01	  7.8762e-05	  2.2504e-03	
     7.11538	    0.131102	  3.8600e+02	  7.1154e+00	  1.0226e-02	  2.6581e-04	  2.5395e-02	  1.3277e-02	  1.3828e-06	  5.1518e-02	  2.5880e-02	  3.8309e-04	  1.3782e-03	  1.3158e+04	  8.9724e-02	  2.3438e-01	  4.9489e-01	  9.3482e-01	  7.8900e-03	  1.8717e+01	  7.9238e-01	  1.2242e-02	  6.9531e-02	  1.3373e-01	  1.3373e-01	  3.6150e+00	  1.9869e+01	  7.3484e-02	  5.9696e-02	  1.0003e-01	  1.1318e-01	  7.8735e-05	  2.2496e-03	
     7.11534	    0.131126	  3.8700e+02	  7.1153e+00	  1.0229e-02	  2.6583e-04	  2.5399e-02	  1.3279e-02	  1.3828e-06	  5.1528e-02	  2.5886e-02	  3.8312e-04	  1.3782e-03	  1.3160e+04	  8.9714e-02	  2.3435e-01	  4.9484e-01	  9.3480e-01	  7.8722e-03	  1.8717e+01	  7.9075e-01	  1.2250e-02	  6.9352e-02	  1.3367e-01	  1.3367e-01	  3.6170e+00	  1.9867e+01	  7.3487e-02	  5.9696e-02	  1.0003e-01	  1.1318e-01	  7.8709e-05	  2.2489e-03	
      7.1153	     0.13115	  3.8800e+02	  7.1153e+00	  1.0231e-02	  2.6585e-04	  2.5404e-02	  1.3281e-02	  1.3828e-06	  5.1539e-02	  2.5891e-02	  3.8315e-04	  1.3782e-03	  1.3162e+04	  8.9704e-02	  2.3433e-01	  4.9481e-01	  9.3478e-01	  7.8546e-03	  1.8716e+01	  7.8913e-01	  1.2259e-02	  6.9175e-02	  1.3361e-01	  1.3361e-01	  3.6191e+00	  1.9865e+01	  7.3489e-02	  5.9695e-02	  1.0003e-01	  1.1318e-01	  7.8683e-05	  2.2481e-03	
     7.11526	    0.131173	  3.8900e+02	  7.1153e+00	  1.0234e-02	  2.6587e-04	  2.5409e-02	  1.3284e-02	  1.3828e-06	  5.1549e-02	  2.5896e-02	  3.8318e-04	  1.3782e-03	  1.3164e+04	  8.9694e-02	  2.3430e-01	  4.9477e-01	  9.3476e-01	  7.8371e-03	  1.8716e+01	  7.8751e-01	  1.2267e-02	  6.8999e-02	  1.3354e-01	  1.3354e-01	  3.6211e+00	  1.9863e+01	  7.3492e-02	  5.9695e-02	  1.0003e-01	  1.1318e-01	  7.8657e-05	  2.2474e-03	
     7.11522	    0.131196	  3.9000e+02	  7.1152e+00	  1.0237e-02	  2.6589e-04	  2.5413e-02	  1.3286e-02	  1.3829e-06	  5.1559e-02	  2.5901e-02	  3.8321e-04	  1.3782e-03	  1.3166e+04	  8.9685e-02	  2.3427e-01	  4.9473e-01	  9.3475e-01	  7.8198e-03	  1.8716e+01	  7.8590e-01	  1.2275e-02	  6.8824e-02	  1.3348e-01	  1.3348e-01	  3.6231e+00	  1.9861e+01	  7.3495e-02	  5.9694e-02	  1.0003e-01	  1.1318e-01	  7.8631e-05	  2.2467e-03	
     7.11518	    0.131219	  3.9100e+02	  7.1152e+00	  1.0239e-02	  2.6591e-04	  2.5417e-02	  1.3288e-02	  1.3829e-06	  5.1569e-02	  2.5906e-02	  3.8325e-04	  1.3782e-03	  1.3168e+04	  8.9675e-02	  2.3424e-01	  4.9469e-01	  9.3473e-01	  7.8027e-03	  1.8716e+01	  7.8428e-01	  1.2282e-02	  6.8651e-02	  1.3341e-01	  1.3341e-01	  3.6251e+00	  1.9859e+01	  7.3498e-02	  5.9694e-02	  1.0003e-01	  1.1317e-01	  7.8605e-05	  2.2460e-03	
     7.11514	    0.131242	  3.9200e+02	  7.1151e+00	  1.0242e-02	  2.6593e-04	  2.5422e-02	  1.3291e-02	  1.3829e-06	  5.1578e-02	  2.5910e-02	  3.8328e-04	  1.3782e-03	  1.3170e+04	  8.9666e-02	  2.3421e-01	  4.9465e-01	  9.3471e-01	  7.7857e-03	  1.8716e+01	  7.8267e-01	  1.2290e-02	  6.8478e-02	  1.3335e-01	  1.3335e-01	  3.6271e+00	  1.9857e+01	  7.3500e-02	  5.9693e-02	  1.0003e-01	  1.1317e-01	  7.8580e-05	  2.2453e-03	
      7.1151	    0.131264	  3.9300e+02	  7.1151e+00	  1.0244e-02	  2.6595e-04	  2.5426e-02	  1.3293e-02	  1.3829e-06	  5.1588e-02	  2.5915e-02	  3.8331e-04	  1.3782e-03	  1.3172e+04	  8.9656e-02	  2.3418e-01	  4.9461e-01	  9.3469e-01	  7.7688e-03	  1.8716e+01	  7.8107e-01	  1.2298e-02	  6.8307e-02	  1.3328e-01	  1.3328e-01	  3.6291e+00	  1.9855e+01	  7.3503e-02	  5.9693e-02	  1.0003e-01	  1.1317e-01	  7.8555e-05	  2.2446e-03	
     7.11506	    0.131287	  3.9400e+02	  7.1151e+00	  1.0247e-02	  2.6597e-04	  2.5430e-02	  1.3295e-02	  1.3830e-06	  5.1598e-02	  2.5920e-02	  3.8334e-04	  1.3782e-03	  1.3174e+04	  8.9647e-02	  2.3416e-01	  4.9457e-01	  9.3468e-01	  7.7521e-03	  1.8716e+01	  7.7947e-01	  1.2305e-02	  6.8137e-02	  1.3322e-01	  1.3322e-01	  3.6311e+00	  1.9853e+01	  7.3506e-02	  5.9692e-02	  1.0003e-01	  1.1317e-01	  7.8531e-05	  2.2439e-03	
     7.11502	    0.131309	  3.9500e+02	  7.1150e+00	  1.0249e-02	  2.6599e-04	  2.5435e-02	  1.3297e-02	  1.3830e-06	  5.1607e-02	  2.5925e-02	  3.8337e-04	  1.3782e-03	  1.3176e+04	  8.9638e-02	  2.3413e-01	  4.9454e-01	  9.3466e-01	  7.7356e-03	  1.8716e+01	  7.7787e-01	  1.2313e-02	  6.7969e-02	  1.3315e-01	  1.3315e-01	  3.6331e+00	  1.9851e+01	  7.3508e-02	  5.9692e-02	  1.0003e-01	  1.1317e-01	  7.8506e-05	  2.2432e-03	
     7.11499	    0.131331	  3.9600e+02	  7.1150e+00	  1.0252e-02	  2.6601e-04	  2.5439e-02	  1.3299e-02	  1.3830e-06	  5.1617e-02	  2.5929e-02	  3.8340e-04	  1.3782e-03	  1.3178e+04	  8.9629e-02	  2.3410e-01	  4.9450e-01	  9.3465e-01	  7.7191e-03	  1.8716e+01	  7.7627e-01	  1.2320e-02	  6.7801e-02	  1.3309e-01	  1.3309e-01	  3.6351e+00	  1.9849e+01	  7.3511e-02	  5.9691e-02	  1.0003e-01	  1.1317e-01	  7.8482e-05	  2.2425e-03	
     7.11495	    0.131352	  3.9700e+02	  7.1149e+00	  1.0254e-02	  2.6603e-04	  2.5443e-02	  1.3302e-02	  1.3830e-06	  5.1626e-02	  2.5934e-02	  3.8342e-04	  1.3782e-03	  1.3180e+04	  8.9620e-02	  2.3408e-01	  4.9446e-01	  9.3463e-01	  7.7029e-03	  1.8716e+01	  7.7468e-01	  1.2327e-02	  6.7635e-02	  1.3302e-01	  1.3302e-01	  3.6371e+00	  1.9847e+01	  7.3514e-02	  5.9691e-02	  1.0003e-01	  1.1317e-01	  7.8458e-05	  2.2418e-03	
     7.11491	    0.131373	  3.9800e+02	  7.1149e+00	  1.0256e-02	  2.6605e-04	  2.5447e-02	  1.3304e-02	  1.3831e-06	  5.1635e-02	  2.5939e-02	  3.8345e-04	  1.3782e-03	  1.3182e+04	  8.9611e-02	  2.3405e-01	  4.9443e-01	  9.3461e-01	  7.6867e-03	  1.8716e+01	  7.7309e-01	  1.2335e-02	  6.7469e-02	  1.3296e-01	  1.3296e-01	  3.6391e+00	  1.9845e+01	  7.3516e-02	  5.9690e-02	  1.0003e-01	  1.1317e-01	  7.8434e-05	  2.2412e-03	
     7.11487	    0.131395	  3.9900e+02	  7.1149e+00	  1.0259e-02	  2.6606e-04	  2.5451e-02	  1.3306e-02	  1.3831e-06	  5.1644e-02	  2.5943e-02	  3.8348e-04	  1.3782e-03	  1.3184e+04	  8.9602e-02	  2.3402e-01	  4.9439e-01	  9.3460e-01	  7.6707e-03	  1.8716e+01	  7.7151e-01	  1.2342e-02	  6.7305e-02	  1.3289e-01	  1.3289e-01	  3.6410e+00	  1.9843e+01	  7.3519e-02	  5.9690e-02	  1.0003e-01	  1.1316e-01	  7.8411e-05	  2.2405e-03	
     7.11484	    0.131416	  4.0000e+02	  7.1148e+00	  1.0261e-02	  2.6608e-04	  2.5455e-02	  1.3308e-02	  1.3831e-06	  5.1653e-02	  2.5948e-02	  3.8351e-04	  1.3782e-03	  1.3186e+04	  8.9594e-02	  2.3400e-01	  4.9436e-01	  9.3458e-01	  7.6549e-03	  1.8715e+01	  7.6993e-01	  1.2349e-02	  6.7142e-02	  1.3282e-01	  1.3282e-01	  3.6430e+00	  1.9841e+01	  7.3521e-02	  5.9689e-02	  1.0003e-01	  1.1316e-01	  7.8388e-05	  2.2398e-03	
