        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
  1.0000e+00	  6.6865e+00	  8.0752e-05	  6.6531e-06	  1.4319e-05	  6.7143e-05	  2.0848e-04	  7.7753e+02	  4.3704e-01	  8.3440e-01	  9.3814e-01	  9.9951e-01	  4.5706e+00	  1.5971e+01	  1.7645e+00	  2.6186e-01	  6.2523e-01	  5.2521e-02	  5.2521e-02	  1.7681e-01	  2.3307e+01	  5.3133e-03	  1.0000e+00	  1.0000e+00	  1.0000e+00	  6.9764e-06	  0.0000e+00	  0.0000e+00	  3.1898e-04	  6.3689e-05	  9.6795e-04	  4.2566e-04	  8.5622e-05	  2.1197e-03	  9.5996e-05	  8.3876e-05	  2.0848e-04	  0.0000e+00	  1.4198e-03	
  2.0000e+00	  6.6241e+00	  8.0704e-05	  8.4923e-06	  1.4324e-05	  1.1422e-04	  3.2588e-04	  1.2321e+03	  3.5684e-01	  7.6157e-01	  9.0663e-01	  9.9890e-01	  4.4493e+00	  1.6034e+01	  1.7625e+00	  9.8358e-02	  7.0288e-01	  5.3136e-02	  5.3136e-02	  3.1545e-01	  2.3168e+01	  9.9141e-03	  1.0000e+00	  1.0000e+00	  1.0000e+00	  2.6361e-05	  0.0000e+00	  0.0000e+00	  4.7599e-04	  8.0846e-05	  1.5262e-03	  6.7096e-04	  6.4014e-05	  3.5842e-03	  1.5324e-04	  1.0353e-04	  3.2588e-04	  0.0000e+00	  1.3922e-03	
  3.0000e+00	  6.5926e+00	  8.0660e-05	  9.7351e-06	  1.4328e-05	  1.5925e-04	  4.3739e-04	  1.6265e+03	  3.1180e-01	  7.0813e-01	  8.8123e-01	  9.9821e-01	  4.3399e+00	  1.6091e+01	  1.7609e+00	  3.8021e-02	  7.3569e-01	  5.3805e-02	  5.3805e-02	  3.8872e-01	  2.3095e+01	  1.4660e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  6.0095e-05	  0.0000e+00	  0.0000e+00	  6.3339e-04	  9.4426e-05	  2.0210e-03	  8.8929e-04	  5.2780e-05	  4.8722e-03	  2.0114e-04	  1.1771e-04	  4.3739e-04	  0.0000e+00	  1.3730e-03	
  4.0000e+00	  6.5744e+00	  8.0620e-05	  1.0674e-05	  1.4332e-05	  2.0235e-04	  5.4516e-04	  1.9860e+03	  2.8142e-01	  6.6565e-01	  8.5946e-01	  9.9746e-01	  4.2393e+00	  1.6144e+01	  1.7593e+00	  2.5591e-02	  7.4716e-01	  5.4493e-02	  5.4493e-02	  4.3073e-01	  2.3053e+01	  1.9405e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  1.0808e-04	  0.0000e+00	  0.0000e+00	  7.9419e-04	  1.0626e-04	  2.4766e-03	  1.0910e-03	  4.5372e-05	  6.0601e-03	  2.4430e-04	  1.2906e-04	  5.4516e-04	  0.0000e+00	  1.3582e-03	
  5.0000e+00	  6.5634e+00	  8.0583e-05	  1.1420e-05	  1.4336e-05	  2.4361e-04	  6.5021e-04	  2.3216e+03	  2.5897e-01	  6.3041e-01	  8.4018e-01	  9.9666e-01	  4.1457e+00	  1.6193e+01	  1.7578e+00	  2.2470e-02	  7.5336e-01	  5.5189e-02	  5.5189e-02	  4.6519e-01	  2.3018e+01	  2.4108e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  1.6998e-04	  0.0000e+00	  0.0000e+00	  9.5884e-04	  1.1706e-04	  2.9044e-03	  1.2811e-03	  3.9932e-05	  7.1804e-03	  2.8449e-04	  1.3865e-04	  6.5021e-04	  0.0000e+00	  1.3464e-03	
  6.0000e+00	  6.5568e+00	  8.0546e-05	  1.2031e-05	  1.4339e-05	  2.8315e-04	  7.5310e-04	  2.6394e+03	  2.4141e-01	  6.0036e-01	  8.2278e-01	  9.9583e-01	  4.0580e+00	  1.6239e+01	  1.7563e+00	  2.0864e-02	  7.5769e-01	  5.5889e-02	  5.5889e-02	  4.9711e-01	  2.2986e+01	  2.8764e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  2.4564e-04	  0.0000e+00	  0.0000e+00	  1.1272e-03	  1.2716e-04	  3.3109e-03	  1.4622e-03	  3.5693e-05	  8.2505e-03	  3.2257e-04	  1.4701e-04	  7.5310e-04	  0.0000e+00	  1.3366e-03	
  7.0000e+00	  6.5532e+00	  8.0511e-05	  1.2545e-05	  1.4342e-05	  3.2107e-04	  8.5419e-04	  2.9431e+03	  2.2716e-01	  5.7422e-01	  8.0688e-01	  9.9495e-01	  3.9753e+00	  1.6283e+01	  1.7548e+00	  1.9653e-02	  7.6081e-01	  5.6592e-02	  5.6592e-02	  5.2743e-01	  2.2955e+01	  3.3376e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  3.3492e-04	  0.0000e+00	  0.0000e+00	  1.2988e-03	  1.3678e-04	  3.7002e-03	  1.6362e-03	  3.2264e-05	  9.2811e-03	  3.5907e-04	  1.5447e-04	  8.5419e-04	  0.0000e+00	  1.3284e-03	
  8.0000e+00	  6.5516e+00	  8.0478e-05	  1.2982e-05	  1.4346e-05	  3.5749e-04	  9.5371e-04	  3.2353e+03	  2.1527e-01	  5.5117e-01	  7.9219e-01	  9.9405e-01	  3.8969e+00	  1.6325e+01	  1.7532e+00	  1.8649e-02	  7.6294e-01	  5.7297e-02	  5.7297e-02	  5.5644e-01	  2.2926e+01	  3.7943e-02	  1.0002e+00	  1.0000e+00	  1.0000e+00	  4.3765e-04	  0.0000e+00	  0.0000e+00	  1.4735e-03	  1.4603e-04	  4.0751e-03	  1.8043e-03	  2.9421e-05	  1.0279e-02	  3.9429e-04	  1.6122e-04	  9.5371e-04	  0.0000e+00	  1.3213e-03	
