        Time	          pH	          SC	          IC	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	
  4.5000e+01	  6.8689e+00	  9.4307e+02	  1.9833e+00	  1.1096e+00	  1.7817e+01	  1.7451e+00	  1.7120e-02	  6.4896e-01	  7.9988e-02	  7.9988e-02	  2.1501e+01	  0.0000e+00	  0.0000e+00	  7.4053e-04	  1.3752e-03	
  5.0000e+01	  6.8763e+00	  1.0085e+03	  2.0933e+00	  9.1595e-01	  1.7924e+01	  1.7424e+00	  1.5720e-02	  6.2385e-01	  8.2764e-02	  8.2764e-02	  2.1391e+01	  0.0000e+00	  0.0000e+00	  7.6367e-04	  1.3726e-03	
  5.5000e+01	  6.8847e+00	  1.0719e+03	  2.1907e+00	  7.5379e-01	  1.8015e+01	  1.7397e+00	  1.4485e-02	  5.9651e-01	  8.5395e-02	  8.5395e-02	  2.1293e+01	  0.0000e+00	  0.0000e+00	  7.8460e-04	  1.3705e-03	
  6.0000e+01	  6.8938e+00	  1.1337e+03	  2.2769e+00	  6.1919e-01	  1.8091e+01	  1.7370e+00	  1.3407e-02	  5.6769e-01	  8.7873e-02	  8.7873e-02	  2.1207e+01	  0.0000e+00	  0.0000e+00	  8.0355e-04	  1.3687e-03	
  6.5000e+01	  6.9034e+00	  1.1940e+03	  2.3532e+00	  5.0835e-01	  1.8154e+01	  1.7343e+00	  1.2476e-02	  5.3802e-01	  9.0192e-02	  9.0192e-02	  2.1131e+01	  0.0000e+00	  0.0000e+00	  8.2075e-04	  1.3673e-03	
  7.0000e+01	  6.9135e+00	  1.2529e+03	  2.4208e+00	  4.1768e-01	  1.8206e+01	  1.7316e+00	  1.1681e-02	  5.0809e-01	  9.2351e-02	  9.2351e-02	  2.1063e+01	  0.0000e+00	  0.0000e+00	  8.3640e-04	  1.3662e-03	
  7.5000e+01	  6.9239e+00	  1.3107e+03	  2.4808e+00	  3.4391e-01	  1.8249e+01	  1.7289e+00	  1.1011e-02	  4.7835e-01	  9.4350e-02	  9.4350e-02	  2.1003e+01	  0.0000e+00	  0.0000e+00	  8.5066e-04	  1.3652e-03	
  8.0000e+01	  6.9345e+00	  1.3673e+03	  2.5343e+00	  2.8414e-01	  1.8284e+01	  1.7262e+00	  1.0456e-02	  4.4920e-01	  9.6192e-02	  9.6192e-02	  2.0950e+01	  0.0000e+00	  0.0000e+00	  8.6367e-04	  1.3644e-03	
  8.5000e+01	  6.9453e+00	  1.4230e+03	  2.5822e+00	  2.3586e-01	  1.8313e+01	  1.7235e+00	  1.0005e-02	  4.2093e-01	  9.7882e-02	  9.7882e-02	  2.0902e+01	  0.0000e+00	  0.0000e+00	  8.7557e-04	  1.3638e-03	
  9.0000e+01	  6.9563e+00	  1.4777e+03	  2.6254e+00	  1.9690e-01	  1.8336e+01	  1.7208e+00	  9.6476e-03	  3.9376e-01	  9.9425e-02	  9.9425e-02	  2.0859e+01	  0.0000e+00	  0.0000e+00	  8.8647e-04	  1.3633e-03	
  9.5000e+01	  6.9672e+00	  1.5316e+03	  2.6645e+00	  1.6548e-01	  1.8354e+01	  1.7181e+00	  9.3737e-03	  3.6786e-01	  1.0083e-01	  1.0083e-01	  2.0819e+01	  0.0000e+00	  0.0000e+00	  8.9647e-04	  1.3629e-03	
  1.0000e+02	  6.9783e+00	  1.5847e+03	  2.7001e+00	  1.4011e-01	  1.8369e+01	  1.7154e+00	  9.1744e-03	  3.4332e-01	  1.0210e-01	  1.0210e-01	  2.0784e+01	  0.0000e+00	  0.0000e+00	  9.0567e-04	  1.3626e-03	
  1.0500e+02	  6.9893e+00	  1.6371e+03	  2.7328e+00	  1.1957e-01	  1.8380e+01	  1.7127e+00	  9.0415e-03	  3.2018e-01	  1.0324e-01	  1.0324e-01	  2.0751e+01	  0.0000e+00	  0.0000e+00	  9.1415e-04	  1.3623e-03	
  1.1000e+02	  7.0003e+00	  1.6888e+03	  2.7630e+00	  1.0287e-01	  1.8389e+01	  1.7100e+00	  8.9675e-03	  2.9848e-01	  1.0427e-01	  1.0427e-01	  2.0721e+01	  0.0000e+00	  0.0000e+00	  9.2196e-04	  1.3621e-03	
  1.1500e+02	  7.0112e+00	  1.7398e+03	  2.7909e+00	  8.9237e-02	  1.8396e+01	  1.7073e+00	  8.9458e-03	  2.7819e-01	  1.0519e-01	  1.0519e-01	  2.0693e+01	  0.0000e+00	  0.0000e+00	  9.2918e-04	  1.3620e-03	
  1.2000e+02	  7.0221e+00	  1.7903e+03	  2.8170e+00	  7.8035e-02	  1.8401e+01	  1.7047e+00	  8.9706e-03	  2.5928e-01	  1.0600e-01	  1.0600e-01	  2.0667e+01	  0.0000e+00	  0.0000e+00	  9.3586e-04	  1.3618e-03	
  1.2500e+02	  7.0329e+00	  1.8402e+03	  2.8414e+00	  6.8769e-02	  1.8405e+01	  1.7020e+00	  9.0368e-03	  2.4171e-01	  1.0672e-01	  1.0672e-01	  2.0643e+01	  0.0000e+00	  0.0000e+00	  9.4205e-04	  1.3617e-03	
  1.3000e+02	  7.0436e+00	  1.8896e+03	  2.8643e+00	  6.1047e-02	  1.8407e+01	  1.6993e+00	  9.1400e-03	  2.2540e-01	  1.0735e-01	  1.0735e-01	  2.0620e+01	  0.0000e+00	  0.0000e+00	  9.4780e-04	  1.3616e-03	
  1.3500e+02	  7.0542e+00	  1.9384e+03	  2.8860e+00	  5.4562e-02	  1.8408e+01	  1.6967e+00	  9.2764e-03	  2.1031e-01	  1.0790e-01	  1.0790e-01	  2.0598e+01	  0.0000e+00	  0.0000e+00	  9.5313e-04	  1.3616e-03	
  1.4000e+02	  7.0647e+00	  1.9868e+03	  2.9066e+00	  4.9072e-02	  1.8409e+01	  1.6940e+00	  9.4428e-03	  1.9635e-01	  1.0838e-01	  1.0838e-01	  2.0577e+01	  0.0000e+00	  0.0000e+00	  9.5810e-04	  1.3615e-03	
  1.4500e+02	  7.0751e+00	  2.0348e+03	  2.9261e+00	  4.4387e-02	  1.8408e+01	  1.6914e+00	  9.6365e-03	  1.8346e-01	  1.0879e-01	  1.0879e-01	  2.0558e+01	  0.0000e+00	  0.0000e+00	  9.6272e-04	  1.3615e-03	
  1.5000e+02	  7.0854e+00	  2.0823e+03	  2.9448e+00	  4.0357e-02	  1.8407e+01	  1.6888e+00	  9.8552e-03	  1.7157e-01	  1.0913e-01	  1.0913e-01	  2.0539e+01	  0.0000e+00	  0.0000e+00	  9.6703e-04	  1.3614e-03	
  1.5500e+02	  7.0955e+00	  2.1294e+03	  2.9626e+00	  3.6865e-02	  1.8406e+01	  1.6862e+00	  1.0097e-02	  1.6060e-01	  1.0941e-01	  1.0941e-01	  2.0521e+01	  0.0000e+00	  0.0000e+00	  9.7106e-04	  1.3614e-03	
  1.6000e+02	  7.1056e+00	  2.1761e+03	  2.9798e+00	  3.3818e-02	  1.8404e+01	  1.6836e+00	  1.0359e-02	  1.5049e-01	  1.0964e-01	  1.0964e-01	  2.0504e+01	  0.0000e+00	  0.0000e+00	  9.7482e-04	  1.3614e-03	
  1.6500e+02	  7.1155e+00	  2.2224e+03	  2.9963e+00	  3.1143e-02	  1.8401e+01	  1.6810e+00	  1.0641e-02	  1.4119e-01	  1.0982e-01	  1.0982e-01	  2.0488e+01	  0.0000e+00	  0.0000e+00	  9.7833e-04	  1.3613e-03	
  1.7000e+02	  7.1254e+00	  2.2684e+03	  3.0121e+00	  2.8779e-02	  1.8398e+01	  1.6784e+00	  1.0941e-02	  1.3262e-01	  1.0996e-01	  1.0996e-01	  2.0472e+01	  0.0000e+00	  0.0000e+00	  9.8163e-04	  1.3613e-03	
  1.7500e+02	  7.1351e+00	  2.3140e+03	  3.0275e+00	  2.6680e-02	  1.8395e+01	  1.6758e+00	  1.1258e-02	  1.2473e-01	  1.1005e-01	  1.1005e-01	  2.0457e+01	  0.0000e+00	  0.0000e+00	  9.8471e-04	  1.3613e-03	
  1.8000e+02	  7.1447e+00	  2.3593e+03	  3.0423e+00	  2.4807e-02	  1.8391e+01	  1.6733e+00	  1.1590e-02	  1.1747e-01	  1.1010e-01	  1.1010e-01	  2.0442e+01	  0.0000e+00	  0.0000e+00	  9.8760e-04	  1.3612e-03	
  1.8500e+02	  7.1542e+00	  2.4043e+03	  3.0567e+00	  2.3129e-02	  1.8387e+01	  1.6707e+00	  1.1936e-02	  1.1080e-01	  1.1012e-01	  1.1012e-01	  2.0427e+01	  0.0000e+00	  0.0000e+00	  9.9032e-04	  1.3612e-03	
  1.9000e+02	  7.1636e+00	  2.4490e+03	  3.0706e+00	  2.1621e-02	  1.8383e+01	  1.6682e+00	  1.2295e-02	  1.0465e-01	  1.1011e-01	  1.1011e-01	  2.0413e+01	  0.0000e+00	  0.0000e+00	  9.9287e-04	  1.3612e-03	
  1.9500e+02	  7.1729e+00	  2.4934e+03	  3.0842e+00	  2.0261e-02	  1.8379e+01	  1.6656e+00	  1.2666e-02	  9.8997e-02	  1.1007e-01	  1.1007e-01	  2.0400e+01	  0.0000e+00	  0.0000e+00	  9.9527e-04	  1.3611e-03	
  2.0000e+02	  7.1821e+00	  2.5375e+03	  3.0974e+00	  1.9032e-02	  1.8375e+01	  1.6631e+00	  1.3047e-02	  9.3795e-02	  1.1000e-01	  1.1000e-01	  2.0387e+01	  0.0000e+00	  0.0000e+00	  9.9753e-04	  1.3610e-03	
  2.0500e+02	  7.1911e+00	  2.5814e+03	  3.1103e+00	  1.7917e-02	  1.8370e+01	  1.6606e+00	  1.3438e-02	  8.9009e-02	  1.0991e-01	  1.0991e-01	  2.0374e+01	  0.0000e+00	  0.0000e+00	  9.9966e-04	  1.3610e-03	
  2.1000e+02	  7.2001e+00	  2.6249e+03	  3.1229e+00	  1.6905e-02	  1.8365e+01	  1.6581e+00	  1.3836e-02	  8.4604e-02	  1.0979e-01	  1.0979e-01	  2.0361e+01	  0.0000e+00	  0.0000e+00	  1.0017e-03	  1.3609e-03	
  2.1500e+02	  7.2090e+00	  2.6682e+03	  3.1352e+00	  1.5984e-02	  1.8360e+01	  1.6557e+00	  1.4241e-02	  8.0551e-02	  1.0966e-01	  1.0966e-01	  2.0349e+01	  0.0000e+00	  0.0000e+00	  1.0035e-03	  1.3609e-03	
  2.2000e+02	  7.2178e+00	  2.7113e+03	  3.1472e+00	  1.5144e-02	  1.8355e+01	  1.6532e+00	  1.4652e-02	  7.6820e-02	  1.0950e-01	  1.0950e-01	  2.0337e+01	  0.0000e+00	  0.0000e+00	  1.0053e-03	  1.3608e-03	
  2.2500e+02	  7.2265e+00	  2.7542e+03	  3.1591e+00	  1.4379e-02	  1.8350e+01	  1.6507e+00	  1.5067e-02	  7.3385e-02	  1.0933e-01	  1.0933e-01	  2.0325e+01	  0.0000e+00	  0.0000e+00	  1.0070e-03	  1.3607e-03	
  2.3000e+02	  7.2351e+00	  2.7968e+03	  3.1706e+00	  1.3680e-02	  1.8344e+01	  1.6483e+00	  1.5484e-02	  7.0224e-02	  1.0914e-01	  1.0914e-01	  2.0313e+01	  0.0000e+00	  0.0000e+00	  1.0086e-03	  1.3606e-03	
  2.3500e+02	  7.2436e+00	  2.8391e+03	  3.1820e+00	  1.3040e-02	  1.8339e+01	  1.6458e+00	  1.5902e-02	  6.7312e-02	  1.0894e-01	  1.0894e-01	  2.0302e+01	  0.0000e+00	  0.0000e+00	  1.0101e-03	  1.3605e-03	
  2.4000e+02	  7.2521e+00	  2.8813e+03	  3.1932e+00	  1.2455e-02	  1.8333e+01	  1.6434e+00	  1.6320e-02	  6.4631e-02	  1.0873e-01	  1.0873e-01	  2.0291e+01	  0.0000e+00	  0.0000e+00	  1.0115e-03	  1.3604e-03	
  2.4500e+02	  7.2604e+00	  2.9233e+03	  3.2042e+00	  1.1920e-02	  1.8328e+01	  1.6410e+00	  1.6736e-02	  6.2161e-02	  1.0850e-01	  1.0850e-01	  2.0280e+01	  0.0000e+00	  0.0000e+00	  1.0129e-03	  1.3603e-03	
  2.5000e+02	  7.2687e+00	  2.9650e+03	  3.2151e+00	  1.1429e-02	  1.8322e+01	  1.6386e+00	  1.7150e-02	  5.9885e-02	  1.0827e-01	  1.0827e-01	  2.0269e+01	  0.0000e+00	  0.0000e+00	  1.0142e-03	  1.3602e-03	
  2.5500e+02	  7.2769e+00	  3.0065e+03	  3.2258e+00	  1.0979e-02	  1.8317e+01	  1.6362e+00	  1.7559e-02	  5.7788e-02	  1.0802e-01	  1.0802e-01	  2.0258e+01	  0.0000e+00	  0.0000e+00	  1.0154e-03	  1.3601e-03	
  2.6000e+02	  7.2850e+00	  3.0479e+03	  3.2364e+00	  1.0567e-02	  1.8311e+01	  1.6338e+00	  1.7963e-02	  5.5856e-02	  1.0776e-01	  1.0776e-01	  2.0248e+01	  0.0000e+00	  0.0000e+00	  1.0165e-03	  1.3600e-03	
  2.6500e+02	  7.2930e+00	  3.0891e+03	  3.2468e+00	  1.0188e-02	  1.8305e+01	  1.6315e+00	  1.8360e-02	  5.4074e-02	  1.0750e-01	  1.0750e-01	  2.0237e+01	  0.0000e+00	  0.0000e+00	  1.0176e-03	  1.3599e-03	
  2.7000e+02	  7.3010e+00	  3.1300e+03	  3.2571e+00	  9.8411e-03	  1.8299e+01	  1.6291e+00	  1.8750e-02	  5.2431e-02	  1.0723e-01	  1.0723e-01	  2.0227e+01	  0.0000e+00	  0.0000e+00	  1.0187e-03	  1.3598e-03	
  2.7500e+02	  7.3089e+00	  3.1708e+03	  3.2673e+00	  9.5224e-03	  1.8293e+01	  1.6268e+00	  1.9130e-02	  5.0916e-02	  1.0695e-01	  1.0695e-01	  2.0217e+01	  0.0000e+00	  0.0000e+00	  1.0196e-03	  1.3596e-03	
  2.8000e+02	  7.3168e+00	  3.2115e+03	  3.2774e+00	  9.2298e-03	  1.8288e+01	  1.6244e+00	  1.9501e-02	  4.9518e-02	  1.0667e-01	  1.0667e-01	  2.0207e+01	  0.0000e+00	  0.0000e+00	  1.0206e-03	  1.3595e-03	
  2.8500e+02	  7.3246e+00	  3.2519e+03	  3.2874e+00	  8.9611e-03	  1.8282e+01	  1.6221e+00	  1.9862e-02	  4.8228e-02	  1.0638e-01	  1.0638e-01	  2.0197e+01	  0.0000e+00	  0.0000e+00	  1.0215e-03	  1.3594e-03	
  2.9000e+02	  7.3323e+00	  3.2922e+03	  3.2974e+00	  8.7144e-03	  1.8276e+01	  1.6198e+00	  2.0211e-02	  4.7037e-02	  1.0609e-01	  1.0609e-01	  2.0187e+01	  0.0000e+00	  0.0000e+00	  1.0223e-03	  1.3592e-03	
  2.9500e+02	  7.3399e+00	  3.3323e+03	  3.3072e+00	  8.4880e-03	  1.8270e+01	  1.6175e+00	  2.0548e-02	  4.5938e-02	  1.0579e-01	  1.0579e-01	  2.0177e+01	  0.0000e+00	  0.0000e+00	  1.0231e-03	  1.3591e-03	
  3.0000e+02	  7.3475e+00	  3.3723e+03	  3.3169e+00	  8.2800e-03	  1.8264e+01	  1.6152e+00	  2.0873e-02	  4.4922e-02	  1.0549e-01	  1.0549e-01	  2.0167e+01	  0.0000e+00	  0.0000e+00	  1.0239e-03	  1.3589e-03	
  3.0500e+02	  7.3551e+00	  3.4121e+03	  3.3266e+00	  8.0891e-03	  1.8258e+01	  1.6129e+00	  2.1184e-02	  4.3983e-02	  1.0519e-01	  1.0519e-01	  2.0157e+01	  0.0000e+00	  0.0000e+00	  1.0246e-03	  1.3588e-03	
  3.1000e+02	  7.3625e+00	  3.4518e+03	  3.3362e+00	  7.9139e-03	  1.8252e+01	  1.6107e+00	  2.1483e-02	  4.3115e-02	  1.0488e-01	  1.0488e-01	  2.0148e+01	  0.0000e+00	  0.0000e+00	  1.0253e-03	  1.3586e-03	
  3.1500e+02	  7.3700e+00	  3.4913e+03	  3.3457e+00	  7.7530e-03	  1.8246e+01	  1.6084e+00	  2.1768e-02	  4.2312e-02	  1.0457e-01	  1.0457e-01	  2.0138e+01	  0.0000e+00	  0.0000e+00	  1.0260e-03	  1.3585e-03	
  3.2000e+02	  7.3774e+00	  3.5306e+03	  3.3552e+00	  7.6054e-03	  1.8240e+01	  1.6062e+00	  2.2040e-02	  4.1569e-02	  1.0426e-01	  1.0426e-01	  2.0129e+01	  0.0000e+00	  0.0000e+00	  1.0266e-03	  1.3583e-03	
  3.2500e+02	  7.3784e+00	  3.5672e+03	  3.3646e+00	  7.4700e-03	  1.8234e+01	  1.6039e+00	  2.2297e-02	  4.0881e-02	  1.0394e-01	  1.0394e-01	  2.0119e+01	  0.0000e+00	  8.5125e-04	  1.0268e-03	  1.3575e-03	
  3.3000e+02	  7.3786e+00	  3.6034e+03	  3.3740e+00	  7.3458e-03	  1.8228e+01	  1.6017e+00	  2.2542e-02	  4.0243e-02	  1.0363e-01	  1.0363e-01	  2.0110e+01	  0.0000e+00	  1.8230e-03	  1.0270e-03	  1.3567e-03	
  3.3500e+02	  7.3787e+00	  3.6394e+03	  3.3833e+00	  7.2319e-03	  1.8222e+01	  1.5995e+00	  2.2773e-02	  3.9652e-02	  1.0331e-01	  1.0331e-01	  2.0101e+01	  0.0000e+00	  2.7932e-03	  1.0271e-03	  1.3559e-03	
  3.4000e+02	  7.3790e+00	  3.6753e+03	  3.3926e+00	  7.1275e-03	  1.8216e+01	  1.5972e+00	  2.2990e-02	  3.9103e-02	  1.0299e-01	  1.0299e-01	  2.0091e+01	  0.0000e+00	  3.7618e-03	  1.0272e-03	  1.3550e-03	
  3.4500e+02	  7.3792e+00	  3.7110e+03	  3.4018e+00	  7.0318e-03	  1.8210e+01	  1.5950e+00	  2.3196e-02	  3.8593e-02	  1.0267e-01	  1.0267e-01	  2.0082e+01	  0.0000e+00	  4.7288e-03	  1.0274e-03	  1.3542e-03	
  3.5000e+02	  7.3795e+00	  3.7467e+03	  3.4109e+00	  6.9442e-03	  1.8204e+01	  1.5928e+00	  2.3388e-02	  3.8118e-02	  1.0235e-01	  1.0235e-01	  2.0073e+01	  0.0000e+00	  5.6942e-03	  1.0275e-03	  1.3534e-03	
  3.5500e+02	  7.3797e+00	  3.7822e+03	  3.4201e+00	  6.8639e-03	  1.8198e+01	  1.5906e+00	  2.3568e-02	  3.7676e-02	  1.0203e-01	  1.0203e-01	  2.0064e+01	  0.0000e+00	  6.6581e-03	  1.0277e-03	  1.3526e-03	
  3.6000e+02	  7.3800e+00	  3.8177e+03	  3.4291e+00	  6.7905e-03	  1.8192e+01	  1.5885e+00	  2.3736e-02	  3.7265e-02	  1.0170e-01	  1.0170e-01	  2.0055e+01	  0.0000e+00	  7.6204e-03	  1.0278e-03	  1.3518e-03	
  3.6500e+02	  7.3804e+00	  3.8530e+03	  3.4382e+00	  6.7233e-03	  1.8186e+01	  1.5863e+00	  2.3893e-02	  3.6880e-02	  1.0138e-01	  1.0138e-01	  2.0046e+01	  0.0000e+00	  8.5813e-03	  1.0279e-03	  1.3510e-03	
  3.7000e+02	  7.3807e+00	  3.8883e+03	  3.4472e+00	  6.6618e-03	  1.8180e+01	  1.5841e+00	  2.4040e-02	  3.6521e-02	  1.0106e-01	  1.0106e-01	  2.0037e+01	  0.0000e+00	  9.5406e-03	  1.0280e-03	  1.3503e-03	
  3.7500e+02	  7.3811e+00	  3.9234e+03	  3.4562e+00	  6.6056e-03	  1.8174e+01	  1.5819e+00	  2.4175e-02	  3.6185e-02	  1.0074e-01	  1.0074e-01	  2.0028e+01	  0.0000e+00	  1.0498e-02	  1.0282e-03	  1.3495e-03	
  3.8000e+02	  7.3815e+00	  3.9584e+03	  3.4651e+00	  6.5542e-03	  1.8169e+01	  1.5798e+00	  2.4301e-02	  3.5869e-02	  1.0041e-01	  1.0041e-01	  2.0019e+01	  0.0000e+00	  1.1455e-02	  1.0283e-03	  1.3487e-03	
