        Time	          pH	          SC	          IC	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	
  4.5000e+01	  9.5597e+00	  2.2715e+04	  2.0076e+00	  1.1088e+00	  1.7818e+01	  1.7139e+00	  1.7258e-02	  6.5487e-01	  8.0168e-02	  8.0168e-02	  2.1476e+01	  1.9951e-03	  5.4320e-01	  1.0440e-03	  0.0000e+00	
  5.0000e+01	  9.9007e+00	  2.4315e+04	  2.1195e+00	  9.1507e-01	  1.7926e+01	  1.7090e+00	  1.5856e-02	  6.2988e-01	  8.2973e-02	  8.2973e-02	  2.1364e+01	  1.9978e-03	  5.8982e-01	  1.0440e-03	  0.0000e+00	
  5.5000e+01	  1.0145e+01	  2.5824e+04	  2.2188e+00	  7.5290e-01	  1.8017e+01	  1.7042e+00	  1.4623e-02	  6.0262e-01	  8.5633e-02	  8.5633e-02	  2.1265e+01	  1.9987e-03	  6.3413e-01	  1.0440e-03	  0.0000e+00	
  6.0000e+01	  1.0337e+01	  2.7250e+04	  2.3067e+00	  6.1834e-01	  1.8093e+01	  1.6996e+00	  1.3547e-02	  5.7383e-01	  8.8140e-02	  8.8140e-02	  2.1177e+01	  1.9991e-03	  6.7626e-01	  1.0440e-03	  0.0000e+00	
  6.5000e+01	  1.0493e+01	  2.8597e+04	  2.3847e+00	  5.0756e-01	  1.8156e+01	  1.6950e+00	  1.2620e-02	  5.4416e-01	  9.0489e-02	  9.0489e-02	  2.1099e+01	  1.9994e-03	  7.1634e-01	  1.0440e-03	  0.0000e+00	
  7.0000e+01	  1.0621e+01	  2.9871e+04	  2.4538e+00	  4.1699e-01	  1.8208e+01	  1.6905e+00	  1.1831e-02	  5.1420e-01	  9.2677e-02	  9.2677e-02	  2.1030e+01	  1.9995e-03	  7.5446e-01	  1.0440e-03	  0.0000e+00	
  7.5000e+01	  1.0725e+01	  3.1076e+04	  2.5153e+00	  3.4333e-01	  1.8251e+01	  1.6861e+00	  1.1168e-02	  4.8441e-01	  9.4705e-02	  9.4705e-02	  2.0969e+01	  1.9996e-03	  7.9071e-01	  1.0440e-03	  0.0000e+00	
  8.0000e+01	  1.0811e+01	  3.2215e+04	  2.5703e+00	  2.8368e-01	  1.8286e+01	  1.6817e+00	  1.0620e-02	  4.5519e-01	  9.6575e-02	  9.6575e-02	  2.0914e+01	  1.9997e-03	  8.2520e-01	  1.0440e-03	  0.0000e+00	
  8.5000e+01	  1.0882e+01	  3.3292e+04	  2.6197e+00	  2.3551e-01	  1.8315e+01	  1.6774e+00	  1.0178e-02	  4.2685e-01	  9.8293e-02	  9.8293e-02	  2.0864e+01	  1.9997e-03	  8.5801e-01	  1.0440e-03	  0.0000e+00	
  9.0000e+01	  1.0941e+01	  3.4309e+04	  2.6642e+00	  1.9668e-01	  1.8338e+01	  1.6732e+00	  9.8292e-03	  3.9960e-01	  9.9863e-02	  9.9863e-02	  2.0820e+01	  1.9997e-03	  8.8922e-01	  1.0440e-03	  0.0000e+00	
  9.5000e+01	  1.0991e+01	  3.5271e+04	  2.7047e+00	  1.6537e-01	  1.8356e+01	  1.6690e+00	  9.5646e-03	  3.7361e-01	  1.0129e-01	  1.0129e-01	  2.0779e+01	  1.9997e-03	  9.1890e-01	  1.0440e-03	  0.0000e+00	
  1.0000e+02	  1.1033e+01	  3.6180e+04	  2.7416e+00	  1.4010e-01	  1.8371e+01	  1.6648e+00	  9.3757e-03	  3.4898e-01	  1.0259e-01	  1.0259e-01	  2.0742e+01	  1.9998e-03	  9.4714e-01	  1.0440e-03	  0.0000e+00	
  1.0500e+02	  1.1070e+01	  3.7040e+04	  2.7756e+00	  1.1964e-01	  1.8383e+01	  1.6608e+00	  9.2534e-03	  3.2575e-01	  1.0376e-01	  1.0376e-01	  2.0708e+01	  1.9998e-03	  9.7400e-01	  1.0440e-03	  0.0000e+00	
  1.1000e+02	  1.1101e+01	  3.7853e+04	  2.8070e+00	  1.0303e-01	  1.8392e+01	  1.6567e+00	  9.1904e-03	  3.0395e-01	  1.0481e-01	  1.0481e-01	  2.0677e+01	  1.9998e-03	  9.9954e-01	  1.0440e-03	  0.0000e+00	
  1.1500e+02	  1.1129e+01	  3.8622e+04	  2.8361e+00	  8.9458e-02	  1.8398e+01	  1.6527e+00	  9.1797e-03	  2.8356e-01	  1.0575e-01	  1.0575e-01	  2.0648e+01	  1.9998e-03	  1.0238e+00	  1.0440e-03	  0.0000e+00	
  1.2000e+02	  1.1154e+01	  3.9351e+04	  2.8634e+00	  7.8313e-02	  1.8404e+01	  1.6488e+00	  9.2160e-03	  2.6456e-01	  1.0659e-01	  1.0659e-01	  2.0621e+01	  1.9998e-03	  1.0470e+00	  1.0440e-03	  0.0000e+00	
  1.2500e+02	  1.1175e+01	  4.0040e+04	  2.8890e+00	  6.9095e-02	  1.8407e+01	  1.6448e+00	  9.2940e-03	  2.4689e-01	  1.0733e-01	  1.0733e-01	  2.0595e+01	  1.9998e-03	  1.0690e+00	  1.0440e-03	  0.0000e+00	
  1.3000e+02	  1.1195e+01	  4.0693e+04	  2.9131e+00	  6.1413e-02	  1.8410e+01	  1.6410e+00	  9.4086e-03	  2.3050e-01	  1.0799e-01	  1.0799e-01	  2.0571e+01	  1.9998e-03	  1.0899e+00	  1.0440e-03	  0.0000e+00	
  1.3500e+02	  1.1212e+01	  4.1312e+04	  2.9359e+00	  5.4961e-02	  1.8411e+01	  1.6371e+00	  9.5568e-03	  2.1531e-01	  1.0856e-01	  1.0856e-01	  2.0548e+01	  1.9998e-03	  1.1098e+00	  1.0440e-03	  0.0000e+00	
  1.4000e+02	  1.1228e+01	  4.1898e+04	  2.9576e+00	  4.9497e-02	  1.8412e+01	  1.6333e+00	  9.7349e-03	  2.0127e-01	  1.0906e-01	  1.0906e-01	  2.0526e+01	  1.9998e-03	  1.1287e+00	  1.0440e-03	  0.0000e+00	
  1.4500e+02	  1.1243e+01	  4.2453e+04	  2.9783e+00	  4.4832e-02	  1.8411e+01	  1.6295e+00	  9.9405e-03	  1.8829e-01	  1.0949e-01	  1.0949e-01	  2.0506e+01	  1.9998e-03	  1.1467e+00	  1.0440e-03	  0.0000e+00	
  1.5000e+02	  1.1256e+01	  4.2979e+04	  2.9980e+00	  4.0819e-02	  1.8410e+01	  1.6257e+00	  1.0170e-02	  1.7632e-01	  1.0985e-01	  1.0985e-01	  2.0486e+01	  1.9998e-03	  1.1638e+00	  1.0440e-03	  0.0000e+00	
  1.5500e+02	  1.1268e+01	  4.3478e+04	  3.0170e+00	  3.7340e-02	  1.8409e+01	  1.6220e+00	  1.0423e-02	  1.6527e-01	  1.1015e-01	  1.1015e-01	  2.0467e+01	  1.9998e-03	  1.1801e+00	  1.0440e-03	  0.0000e+00	
  1.6000e+02	  1.1278e+01	  4.3952e+04	  3.0352e+00	  3.4303e-02	  1.8407e+01	  1.6183e+00	  1.0697e-02	  1.5509e-01	  1.1040e-01	  1.1040e-01	  2.0449e+01	  1.9998e-03	  1.1956e+00	  1.0440e-03	  0.0000e+00	
  1.6500e+02	  1.1288e+01	  4.4401e+04	  3.0527e+00	  3.1634e-02	  1.8404e+01	  1.6146e+00	  1.0990e-02	  1.4571e-01	  1.1060e-01	  1.1060e-01	  2.0431e+01	  1.9998e-03	  1.2104e+00	  1.0440e-03	  0.0000e+00	
  1.7000e+02	  1.1298e+01	  4.4826e+04	  3.0696e+00	  2.9275e-02	  1.8401e+01	  1.6110e+00	  1.1300e-02	  1.3707e-01	  1.1075e-01	  1.1075e-01	  2.0414e+01	  1.9998e-03	  1.2244e+00	  1.0440e-03	  0.0000e+00	
  1.7500e+02	  1.1306e+01	  4.5230e+04	  3.0859e+00	  2.7180e-02	  1.8398e+01	  1.6073e+00	  1.1627e-02	  1.2911e-01	  1.1087e-01	  1.1087e-01	  2.0398e+01	  1.9998e-03	  1.2377e+00	  1.0440e-03	  0.0000e+00	
  1.8000e+02	  1.1314e+01	  4.5614e+04	  3.1018e+00	  2.5310e-02	  1.8395e+01	  1.6037e+00	  1.1968e-02	  1.2179e-01	  1.1094e-01	  1.1094e-01	  2.0382e+01	  1.9998e-03	  1.2504e+00	  1.0440e-03	  0.0000e+00	
  1.8500e+02	  1.1321e+01	  4.5978e+04	  3.1172e+00	  2.3634e-02	  1.8391e+01	  1.6001e+00	  1.2324e-02	  1.1505e-01	  1.1097e-01	  1.1097e-01	  2.0367e+01	  1.9998e-03	  1.2625e+00	  1.0440e-03	  0.0000e+00	
  1.9000e+02	  1.1328e+01	  4.6323e+04	  3.1321e+00	  2.2127e-02	  1.8387e+01	  1.5966e+00	  1.2691e-02	  1.0885e-01	  1.1098e-01	  1.1098e-01	  2.0352e+01	  1.9998e-03	  1.2740e+00	  1.0440e-03	  0.0000e+00	
  1.9500e+02	  1.1334e+01	  4.6651e+04	  3.1467e+00	  2.0767e-02	  1.8382e+01	  1.5930e+00	  1.3070e-02	  1.0314e-01	  1.1095e-01	  1.1095e-01	  2.0337e+01	  1.9998e-03	  1.2849e+00	  1.0440e-03	  0.0000e+00	
  2.0000e+02	  1.1340e+01	  4.6962e+04	  3.1609e+00	  1.9537e-02	  1.8378e+01	  1.5895e+00	  1.3458e-02	  9.7885e-02	  1.1090e-01	  1.1090e-01	  2.0323e+01	  1.9998e-03	  1.2953e+00	  1.0440e-03	  0.0000e+00	
  2.0500e+02	  1.1346e+01	  4.7257e+04	  3.1747e+00	  1.8422e-02	  1.8373e+01	  1.5860e+00	  1.3855e-02	  9.3049e-02	  1.1082e-01	  1.1082e-01	  2.0309e+01	  1.9998e-03	  1.3051e+00	  1.0440e-03	  0.0000e+00	
  2.1000e+02	  1.1351e+01	  4.7538e+04	  3.1883e+00	  1.7409e-02	  1.8369e+01	  1.5825e+00	  1.4259e-02	  8.8597e-02	  1.1072e-01	  1.1072e-01	  2.0296e+01	  1.9998e-03	  1.3145e+00	  1.0440e-03	  0.0000e+00	
  2.1500e+02	  1.1356e+01	  4.7804e+04	  3.2016e+00	  1.6487e-02	  1.8364e+01	  1.5791e+00	  1.4669e-02	  8.4500e-02	  1.1060e-01	  1.1060e-01	  2.0282e+01	  1.9998e-03	  1.3235e+00	  1.0440e-03	  0.0000e+00	
  2.2000e+02	  1.1360e+01	  4.8057e+04	  3.2146e+00	  1.5648e-02	  1.8358e+01	  1.5756e+00	  1.5083e-02	  8.0728e-02	  1.1046e-01	  1.1046e-01	  2.0269e+01	  1.9998e-03	  1.3320e+00	  1.0440e-03	  0.0000e+00	
  2.2500e+02	  1.1364e+01	  4.8297e+04	  3.2273e+00	  1.4881e-02	  1.8353e+01	  1.5722e+00	  1.5500e-02	  7.7255e-02	  1.1031e-01	  1.1031e-01	  2.0257e+01	  1.9998e-03	  1.3401e+00	  1.0440e-03	  0.0000e+00	
  2.3000e+02	  1.1368e+01	  4.8526e+04	  3.2399e+00	  1.4181e-02	  1.8348e+01	  1.5688e+00	  1.5918e-02	  7.4057e-02	  1.1013e-01	  1.1013e-01	  2.0244e+01	  1.9998e-03	  1.3478e+00	  1.0440e-03	  0.0000e+00	
  2.3500e+02	  1.1372e+01	  4.8742e+04	  3.2522e+00	  1.3541e-02	  1.8343e+01	  1.5654e+00	  1.6337e-02	  7.1112e-02	  1.0995e-01	  1.0995e-01	  2.0232e+01	  1.9998e-03	  1.3551e+00	  1.0440e-03	  0.0000e+00	
  2.4000e+02	  1.1375e+01	  4.8948e+04	  3.2643e+00	  1.2955e-02	  1.8337e+01	  1.5620e+00	  1.6754e-02	  6.8399e-02	  1.0975e-01	  1.0975e-01	  2.0220e+01	  1.9998e-03	  1.3621e+00	  1.0440e-03	  0.0000e+00	
  2.4500e+02	  1.1378e+01	  4.9144e+04	  3.2763e+00	  1.2419e-02	  1.8332e+01	  1.5586e+00	  1.7169e-02	  6.5900e-02	  1.0953e-01	  1.0953e-01	  2.0208e+01	  1.9998e-03	  1.3687e+00	  1.0440e-03	  0.0000e+00	
  2.5000e+02	  1.1381e+01	  4.9330e+04	  3.2881e+00	  1.1928e-02	  1.8326e+01	  1.5552e+00	  1.7580e-02	  6.3598e-02	  1.0931e-01	  1.0931e-01	  2.0196e+01	  1.9998e-03	  1.3750e+00	  1.0440e-03	  0.0000e+00	
  2.5500e+02	  1.1384e+01	  4.9507e+04	  3.2997e+00	  1.1478e-02	  1.8320e+01	  1.5519e+00	  1.7985e-02	  6.1476e-02	  1.0908e-01	  1.0908e-01	  2.0184e+01	  1.9998e-03	  1.3810e+00	  1.0440e-03	  0.0000e+00	
  2.6000e+02	  1.1387e+01	  4.9675e+04	  3.3112e+00	  1.1065e-02	  1.8315e+01	  1.5486e+00	  1.8384e-02	  5.9521e-02	  1.0883e-01	  1.0883e-01	  2.0173e+01	  1.9998e-03	  1.3867e+00	  1.0440e-03	  0.0000e+00	
  2.6500e+02	  1.1390e+01	  4.9834e+04	  3.3226e+00	  1.0687e-02	  1.8309e+01	  1.5453e+00	  1.8775e-02	  5.7718e-02	  1.0858e-01	  1.0858e-01	  2.0161e+01	  1.9998e-03	  1.3921e+00	  1.0440e-03	  0.0000e+00	
  2.7000e+02	  1.1392e+01	  4.9986e+04	  3.3339e+00	  1.0339e-02	  1.8303e+01	  1.5420e+00	  1.9158e-02	  5.6056e-02	  1.0833e-01	  1.0833e-01	  2.0150e+01	  1.9998e-03	  1.3972e+00	  1.0440e-03	  0.0000e+00	
  2.7500e+02	  1.1394e+01	  5.0130e+04	  3.3450e+00	  1.0020e-02	  1.8297e+01	  1.5387e+00	  1.9531e-02	  5.4523e-02	  1.0806e-01	  1.0806e-01	  2.0139e+01	  1.9998e-03	  1.4022e+00	  1.0440e-03	  0.0000e+00	
  2.8000e+02	  1.1396e+01	  5.0267e+04	  3.3560e+00	  9.7280e-03	  1.8291e+01	  1.5354e+00	  1.9893e-02	  5.3109e-02	  1.0779e-01	  1.0779e-01	  2.0128e+01	  1.9998e-03	  1.4068e+00	  1.0440e-03	  0.0000e+00	
  2.8500e+02	  1.1398e+01	  5.0397e+04	  3.3669e+00	  9.4596e-03	  1.8285e+01	  1.5321e+00	  2.0244e-02	  5.1804e-02	  1.0752e-01	  1.0752e-01	  2.0117e+01	  1.9998e-03	  1.4113e+00	  1.0440e-03	  0.0000e+00	
  2.9000e+02	  1.1400e+01	  5.0521e+04	  3.3778e+00	  9.2133e-03	  1.8280e+01	  1.5289e+00	  2.0583e-02	  5.0599e-02	  1.0723e-01	  1.0723e-01	  2.0106e+01	  1.9998e-03	  1.4155e+00	  1.0440e-03	  0.0000e+00	
  2.9500e+02	  1.1402e+01	  5.0639e+04	  3.3885e+00	  8.9873e-03	  1.8274e+01	  1.5256e+00	  2.0909e-02	  4.9487e-02	  1.0695e-01	  1.0695e-01	  2.0095e+01	  1.9998e-03	  1.4195e+00	  1.0440e-03	  0.0000e+00	
  3.0000e+02	  1.1404e+01	  5.0750e+04	  3.3992e+00	  8.7799e-03	  1.8268e+01	  1.5224e+00	  2.1222e-02	  4.8460e-02	  1.0666e-01	  1.0666e-01	  2.0085e+01	  1.9998e-03	  1.4233e+00	  1.0440e-03	  0.0000e+00	
  3.0500e+02	  1.1405e+01	  5.0857e+04	  3.4098e+00	  8.5896e-03	  1.8262e+01	  1.5192e+00	  2.1523e-02	  4.7511e-02	  1.0637e-01	  1.0637e-01	  2.0074e+01	  1.9998e-03	  1.4270e+00	  1.0440e-03	  0.0000e+00	
  3.1000e+02	  1.1407e+01	  5.0958e+04	  3.4203e+00	  8.4150e-03	  1.8256e+01	  1.5160e+00	  2.1809e-02	  4.6634e-02	  1.0607e-01	  1.0607e-01	  2.0064e+01	  1.9998e-03	  1.4304e+00	  1.0440e-03	  0.0000e+00	
  3.1500e+02	  1.1408e+01	  5.1054e+04	  3.4308e+00	  8.2549e-03	  1.8250e+01	  1.5128e+00	  2.2082e-02	  4.5822e-02	  1.0577e-01	  1.0577e-01	  2.0053e+01	  1.9998e-03	  1.4337e+00	  1.0440e-03	  0.0000e+00	
  3.2000e+02	  1.1409e+01	  5.1145e+04	  3.4412e+00	  8.1081e-03	  1.8244e+01	  1.5096e+00	  2.2341e-02	  4.5071e-02	  1.0547e-01	  1.0547e-01	  2.0043e+01	  1.9998e-03	  1.4368e+00	  1.0440e-03	  0.0000e+00	
  3.2500e+02	  1.1411e+01	  5.1232e+04	  3.4515e+00	  7.9735e-03	  1.8238e+01	  1.5065e+00	  2.2587e-02	  4.4376e-02	  1.0517e-01	  1.0517e-01	  2.0032e+01	  1.9998e-03	  1.4398e+00	  1.0440e-03	  0.0000e+00	
  3.3000e+02	  1.1412e+01	  5.1315e+04	  3.4618e+00	  7.8501e-03	  1.8232e+01	  1.5033e+00	  2.2818e-02	  4.3731e-02	  1.0486e-01	  1.0486e-01	  2.0022e+01	  1.9998e-03	  1.4426e+00	  1.0440e-03	  0.0000e+00	
  3.3500e+02	  1.1413e+01	  5.1393e+04	  3.4721e+00	  7.7371e-03	  1.8226e+01	  1.5001e+00	  2.3037e-02	  4.3133e-02	  1.0456e-01	  1.0456e-01	  2.0012e+01	  1.9998e-03	  1.4453e+00	  1.0440e-03	  0.0000e+00	
  3.4000e+02	  1.1414e+01	  5.1468e+04	  3.4822e+00	  7.6336e-03	  1.8220e+01	  1.4970e+00	  2.3242e-02	  4.2578e-02	  1.0425e-01	  1.0425e-01	  2.0002e+01	  1.9998e-03	  1.4479e+00	  1.0440e-03	  0.0000e+00	
  3.4500e+02	  1.1415e+01	  5.1539e+04	  3.4924e+00	  7.5388e-03	  1.8214e+01	  1.4939e+00	  2.3435e-02	  4.2062e-02	  1.0394e-01	  1.0394e-01	  1.9992e+01	  1.9998e-03	  1.4503e+00	  1.0440e-03	  0.0000e+00	
  3.5000e+02	  1.1416e+01	  5.1606e+04	  3.5025e+00	  7.4521e-03	  1.8208e+01	  1.4907e+00	  2.3615e-02	  4.1582e-02	  1.0363e-01	  1.0363e-01	  1.9982e+01	  1.9998e-03	  1.4527e+00	  1.0440e-03	  0.0000e+00	
  3.5500e+02	  1.1417e+01	  5.1670e+04	  3.5125e+00	  7.3728e-03	  1.8202e+01	  1.4876e+00	  2.3784e-02	  4.1135e-02	  1.0332e-01	  1.0332e-01	  1.9971e+01	  1.9998e-03	  1.4549e+00	  1.0440e-03	  0.0000e+00	
  3.6000e+02	  1.1418e+01	  5.1731e+04	  3.5225e+00	  7.3002e-03	  1.8196e+01	  1.4845e+00	  2.3941e-02	  4.0718e-02	  1.0301e-01	  1.0301e-01	  1.9961e+01	  1.9998e-03	  1.4570e+00	  1.0440e-03	  0.0000e+00	
  3.6500e+02	  1.1419e+01	  5.1789e+04	  3.5325e+00	  7.2339e-03	  1.8190e+01	  1.4814e+00	  2.4087e-02	  4.0329e-02	  1.0270e-01	  1.0270e-01	  1.9952e+01	  1.9998e-03	  1.4589e+00	  1.0440e-03	  0.0000e+00	
  3.7000e+02	  1.1420e+01	  5.1844e+04	  3.5424e+00	  7.1733e-03	  1.8184e+01	  1.4783e+00	  2.4223e-02	  3.9965e-02	  1.0239e-01	  1.0239e-01	  1.9942e+01	  1.9998e-03	  1.4608e+00	  1.0440e-03	  0.0000e+00	
  3.7500e+02	  1.1420e+01	  5.1897e+04	  3.5523e+00	  7.1179e-03	  1.8178e+01	  1.4753e+00	  2.4349e-02	  3.9624e-02	  1.0207e-01	  1.0207e-01	  1.9932e+01	  1.9998e-03	  1.4626e+00	  1.0440e-03	  0.0000e+00	
  3.8000e+02	  1.1421e+01	  5.1947e+04	  3.5621e+00	  7.0674e-03	  1.8172e+01	  1.4722e+00	  2.4465e-02	  3.9304e-02	  1.0176e-01	  1.0176e-01	  1.9922e+01	  1.9998e-03	  1.4644e+00	  1.0440e-03	  0.0000e+00	
