        Time	          pH	          SC	          IC	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	
  4.5000e+01	  6.8689e+00	  9.4307e+02	  2.0018e+00	  1.1091e+00	  1.7818e+01	  1.7210e+00	  1.7285e-02	  6.5367e-01	  8.0116e-02	  8.0116e-02	  2.1482e+01	  0.0000e+00	  0.0000e+00	  7.4053e-04	  1.3752e-03	
  5.0000e+01	  6.8763e+00	  1.0085e+03	  2.1137e+00	  9.1542e-01	  1.7925e+01	  1.7160e+00	  1.5891e-02	  6.2880e-01	  8.2915e-02	  8.2915e-02	  2.1370e+01	  0.0000e+00	  0.0000e+00	  7.6367e-04	  1.3726e-03	
  5.5000e+01	  6.8847e+00	  1.0719e+03	  2.2131e+00	  7.5326e-01	  1.8016e+01	  1.7111e+00	  1.4664e-02	  6.0168e-01	  8.5571e-02	  8.5571e-02	  2.1271e+01	  0.0000e+00	  0.0000e+00	  7.8460e-04	  1.3705e-03	
  6.0000e+01	  6.8938e+00	  1.1337e+03	  2.3011e+00	  6.1869e-01	  1.8092e+01	  1.7061e+00	  1.3596e-02	  5.7304e-01	  8.8074e-02	  8.8074e-02	  2.1183e+01	  0.0000e+00	  0.0000e+00	  8.0355e-04	  1.3687e-03	
  6.5000e+01	  6.9034e+00	  1.1940e+03	  2.3793e+00	  5.0790e-01	  1.8156e+01	  1.7012e+00	  1.2676e-02	  5.4353e-01	  9.0420e-02	  9.0420e-02	  2.1105e+01	  0.0000e+00	  0.0000e+00	  8.2075e-04	  1.3673e-03	
  7.0000e+01	  6.9135e+00	  1.2529e+03	  2.4487e+00	  4.1730e-01	  1.8208e+01	  1.6963e+00	  1.1893e-02	  5.1373e-01	  9.2605e-02	  9.2605e-02	  2.1035e+01	  0.0000e+00	  0.0000e+00	  8.3640e-04	  1.3662e-03	
  7.5000e+01	  6.9239e+00	  1.3107e+03	  2.5105e+00	  3.4362e-01	  1.8251e+01	  1.6915e+00	  1.1238e-02	  4.8411e-01	  9.4631e-02	  9.4631e-02	  2.0974e+01	  0.0000e+00	  0.0000e+00	  8.5066e-04	  1.3652e-03	
  8.0000e+01	  6.9345e+00	  1.3673e+03	  2.5658e+00	  2.8395e-01	  1.8286e+01	  1.6866e+00	  1.0700e-02	  4.5505e-01	  9.6501e-02	  9.6501e-02	  2.0918e+01	  0.0000e+00	  0.0000e+00	  8.6367e-04	  1.3644e-03	
  8.5000e+01	  6.9453e+00	  1.4230e+03	  2.6155e+00	  2.3577e-01	  1.8314e+01	  1.6818e+00	  1.0266e-02	  4.2687e-01	  9.8219e-02	  9.8219e-02	  2.0868e+01	  0.0000e+00	  0.0000e+00	  8.7557e-04	  1.3638e-03	
  9.0000e+01	  6.9563e+00	  1.4777e+03	  2.6605e+00	  1.9691e-01	  1.8337e+01	  1.6770e+00	  9.9273e-03	  3.9978e-01	  9.9790e-02	  9.9790e-02	  2.0824e+01	  0.0000e+00	  0.0000e+00	  8.8647e-04	  1.3633e-03	
  9.5000e+01	  6.9672e+00	  1.5316e+03	  2.7014e+00	  1.6559e-01	  1.8356e+01	  1.6722e+00	  9.6736e-03	  3.7394e-01	  1.0122e-01	  1.0122e-01	  2.0783e+01	  0.0000e+00	  0.0000e+00	  8.9647e-04	  1.3629e-03	
  1.0000e+02	  6.9783e+00	  1.5847e+03	  2.7388e+00	  1.4031e-01	  1.8371e+01	  1.6674e+00	  9.4958e-03	  3.4945e-01	  1.0252e-01	  1.0252e-01	  2.0745e+01	  0.0000e+00	  0.0000e+00	  9.0567e-04	  1.3626e-03	
  1.0500e+02	  6.9893e+00	  1.6371e+03	  2.7733e+00	  1.1985e-01	  1.8382e+01	  1.6626e+00	  9.3854e-03	  3.2637e-01	  1.0369e-01	  1.0369e-01	  2.0711e+01	  0.0000e+00	  0.0000e+00	  9.1415e-04	  1.3623e-03	
  1.1000e+02	  7.0003e+00	  1.6888e+03	  2.8052e+00	  1.0322e-01	  1.8391e+01	  1.6579e+00	  9.3350e-03	  3.0470e-01	  1.0475e-01	  1.0475e-01	  2.0679e+01	  0.0000e+00	  0.0000e+00	  9.2196e-04	  1.3621e-03	
  1.1500e+02	  7.0112e+00	  1.7398e+03	  2.8349e+00	  8.9656e-02	  1.8398e+01	  1.6532e+00	  9.3378e-03	  2.8445e-01	  1.0569e-01	  1.0569e-01	  2.0649e+01	  0.0000e+00	  0.0000e+00	  9.2918e-04	  1.3620e-03	
  1.2000e+02	  7.0221e+00	  1.7903e+03	  2.8627e+00	  7.8513e-02	  1.8403e+01	  1.6484e+00	  9.3881e-03	  2.6558e-01	  1.0654e-01	  1.0654e-01	  2.0621e+01	  0.0000e+00	  0.0000e+00	  9.3586e-04	  1.3618e-03	
  1.2500e+02	  7.0329e+00	  1.8402e+03	  2.8889e+00	  6.9299e-02	  1.8407e+01	  1.6438e+00	  9.4803e-03	  2.4803e-01	  1.0729e-01	  1.0729e-01	  2.0595e+01	  0.0000e+00	  0.0000e+00	  9.4205e-04	  1.3617e-03	
  1.3000e+02	  7.0436e+00	  1.8896e+03	  2.9136e+00	  6.1623e-02	  1.8409e+01	  1.6391e+00	  9.6102e-03	  2.3175e-01	  1.0795e-01	  1.0795e-01	  2.0570e+01	  0.0000e+00	  0.0000e+00	  9.4780e-04	  1.3616e-03	
  1.3500e+02	  7.0542e+00	  1.9384e+03	  2.9371e+00	  5.5177e-02	  1.8411e+01	  1.6344e+00	  9.7739e-03	  2.1667e-01	  1.0853e-01	  1.0853e-01	  2.0547e+01	  0.0000e+00	  0.0000e+00	  9.5313e-04	  1.3616e-03	
  1.4000e+02	  7.0647e+00	  1.9868e+03	  2.9594e+00	  4.9722e-02	  1.8411e+01	  1.6298e+00	  9.9681e-03	  2.0273e-01	  1.0903e-01	  1.0903e-01	  2.0525e+01	  0.0000e+00	  0.0000e+00	  9.5810e-04	  1.3615e-03	
  1.4500e+02	  7.0751e+00	  2.0348e+03	  2.9807e+00	  4.5066e-02	  1.8411e+01	  1.6252e+00	  1.0190e-02	  1.8986e-01	  1.0947e-01	  1.0947e-01	  2.0503e+01	  0.0000e+00	  0.0000e+00	  9.6272e-04	  1.3615e-03	
  1.5000e+02	  7.0854e+00	  2.0823e+03	  3.0011e+00	  4.1062e-02	  1.8410e+01	  1.6206e+00	  1.0436e-02	  1.7798e-01	  1.0984e-01	  1.0984e-01	  2.0483e+01	  0.0000e+00	  0.0000e+00	  9.6703e-04	  1.3614e-03	
  1.5500e+02	  7.0955e+00	  2.1294e+03	  3.0207e+00	  3.7593e-02	  1.8409e+01	  1.6160e+00	  1.0706e-02	  1.6702e-01	  1.1015e-01	  1.1015e-01	  2.0463e+01	  0.0000e+00	  0.0000e+00	  9.7106e-04	  1.3614e-03	
  1.6000e+02	  7.1056e+00	  2.1761e+03	  3.0396e+00	  3.4566e-02	  1.8407e+01	  1.6114e+00	  1.0996e-02	  1.5692e-01	  1.1041e-01	  1.1041e-01	  2.0444e+01	  0.0000e+00	  0.0000e+00	  9.7482e-04	  1.3614e-03	
  1.6500e+02	  7.1155e+00	  2.2224e+03	  3.0578e+00	  3.1907e-02	  1.8404e+01	  1.6069e+00	  1.1305e-02	  1.4762e-01	  1.1062e-01	  1.1062e-01	  2.0426e+01	  0.0000e+00	  0.0000e+00	  9.7833e-04	  1.3613e-03	
  1.7000e+02	  7.1254e+00	  2.2684e+03	  3.0754e+00	  2.9558e-02	  1.8401e+01	  1.6024e+00	  1.1632e-02	  1.3906e-01	  1.1078e-01	  1.1078e-01	  2.0409e+01	  0.0000e+00	  0.0000e+00	  9.8163e-04	  1.3613e-03	
  1.7500e+02	  7.1351e+00	  2.3140e+03	  3.0925e+00	  2.7473e-02	  1.8398e+01	  1.5979e+00	  1.1974e-02	  1.3118e-01	  1.1090e-01	  1.1090e-01	  2.0391e+01	  0.0000e+00	  0.0000e+00	  9.8471e-04	  1.3613e-03	
  1.8000e+02	  7.1447e+00	  2.3593e+03	  3.1091e+00	  2.5612e-02	  1.8395e+01	  1.5934e+00	  1.2331e-02	  1.2392e-01	  1.1098e-01	  1.1098e-01	  2.0375e+01	  0.0000e+00	  0.0000e+00	  9.8760e-04	  1.3612e-03	
  1.8500e+02	  7.1542e+00	  2.4043e+03	  3.1252e+00	  2.3945e-02	  1.8391e+01	  1.5889e+00	  1.2700e-02	  1.1724e-01	  1.1103e-01	  1.1103e-01	  2.0359e+01	  0.0000e+00	  0.0000e+00	  9.9032e-04	  1.3612e-03	
  1.9000e+02	  7.1636e+00	  2.4490e+03	  3.1409e+00	  2.2447e-02	  1.8387e+01	  1.5844e+00	  1.3081e-02	  1.1110e-01	  1.1105e-01	  1.1105e-01	  2.0343e+01	  0.0000e+00	  0.0000e+00	  9.9287e-04	  1.3612e-03	
  1.9500e+02	  7.1729e+00	  2.4934e+03	  3.1562e+00	  2.1096e-02	  1.8383e+01	  1.5800e+00	  1.3473e-02	  1.0544e-01	  1.1103e-01	  1.1103e-01	  2.0328e+01	  0.0000e+00	  0.0000e+00	  9.9527e-04	  1.3611e-03	
  2.0000e+02	  7.1821e+00	  2.5375e+03	  3.1711e+00	  1.9874e-02	  1.8378e+01	  1.5756e+00	  1.3872e-02	  1.0024e-01	  1.1099e-01	  1.1099e-01	  2.0313e+01	  0.0000e+00	  0.0000e+00	  9.9753e-04	  1.3610e-03	
  2.0500e+02	  7.1911e+00	  2.5814e+03	  3.1858e+00	  1.8767e-02	  1.8374e+01	  1.5712e+00	  1.4279e-02	  9.5451e-02	  1.1093e-01	  1.1093e-01	  2.0298e+01	  0.0000e+00	  0.0000e+00	  9.9966e-04	  1.3610e-03	
  2.1000e+02	  7.2001e+00	  2.6249e+03	  3.2001e+00	  1.7762e-02	  1.8369e+01	  1.5668e+00	  1.4692e-02	  9.1045e-02	  1.1084e-01	  1.1084e-01	  2.0284e+01	  0.0000e+00	  0.0000e+00	  1.0017e-03	  1.3609e-03	
  2.1500e+02	  7.2090e+00	  2.6682e+03	  3.2141e+00	  1.6848e-02	  1.8364e+01	  1.5624e+00	  1.5109e-02	  8.6989e-02	  1.1073e-01	  1.1073e-01	  2.0270e+01	  0.0000e+00	  0.0000e+00	  1.0035e-03	  1.3609e-03	
  2.2000e+02	  7.2178e+00	  2.7113e+03	  3.2279e+00	  1.6015e-02	  1.8359e+01	  1.5581e+00	  1.5528e-02	  8.3256e-02	  1.1060e-01	  1.1060e-01	  2.0256e+01	  0.0000e+00	  0.0000e+00	  1.0053e-03	  1.3608e-03	
  2.2500e+02	  7.2265e+00	  2.7542e+03	  3.2414e+00	  1.5255e-02	  1.8354e+01	  1.5538e+00	  1.5949e-02	  7.9819e-02	  1.1046e-01	  1.1046e-01	  2.0243e+01	  0.0000e+00	  0.0000e+00	  1.0070e-03	  1.3607e-03	
  2.3000e+02	  7.2351e+00	  2.7968e+03	  3.2548e+00	  1.4561e-02	  1.8349e+01	  1.5495e+00	  1.6369e-02	  7.6654e-02	  1.1029e-01	  1.1029e-01	  2.0229e+01	  0.0000e+00	  0.0000e+00	  1.0086e-03	  1.3606e-03	
  2.3500e+02	  7.2436e+00	  2.8391e+03	  3.2679e+00	  1.3927e-02	  1.8343e+01	  1.5452e+00	  1.6788e-02	  7.3740e-02	  1.1012e-01	  1.1012e-01	  2.0216e+01	  0.0000e+00	  0.0000e+00	  1.0101e-03	  1.3605e-03	
  2.4000e+02	  7.2521e+00	  2.8813e+03	  3.2808e+00	  1.3347e-02	  1.8338e+01	  1.5409e+00	  1.7204e-02	  7.1056e-02	  1.0993e-01	  1.0993e-01	  2.0203e+01	  0.0000e+00	  0.0000e+00	  1.0115e-03	  1.3604e-03	
  2.4500e+02	  7.2604e+00	  2.9233e+03	  3.2935e+00	  1.2817e-02	  1.8332e+01	  1.5366e+00	  1.7615e-02	  6.8583e-02	  1.0973e-01	  1.0973e-01	  2.0190e+01	  0.0000e+00	  0.0000e+00	  1.0129e-03	  1.3603e-03	
  2.5000e+02	  7.2687e+00	  2.9650e+03	  3.3061e+00	  1.2331e-02	  1.8327e+01	  1.5324e+00	  1.8021e-02	  6.6304e-02	  1.0952e-01	  1.0952e-01	  2.0178e+01	  0.0000e+00	  0.0000e+00	  1.0142e-03	  1.3602e-03	
  2.5500e+02	  7.2769e+00	  3.0065e+03	  3.3185e+00	  1.1885e-02	  1.8321e+01	  1.5282e+00	  1.8419e-02	  6.4204e-02	  1.0930e-01	  1.0930e-01	  2.0165e+01	  0.0000e+00	  0.0000e+00	  1.0154e-03	  1.3601e-03	
  2.6000e+02	  7.2850e+00	  3.0479e+03	  3.3308e+00	  1.1477e-02	  1.8316e+01	  1.5240e+00	  1.8810e-02	  6.2269e-02	  1.0907e-01	  1.0907e-01	  2.0153e+01	  0.0000e+00	  0.0000e+00	  1.0165e-03	  1.3600e-03	
  2.6500e+02	  7.2930e+00	  3.0891e+03	  3.3430e+00	  1.1103e-02	  1.8310e+01	  1.5198e+00	  1.9191e-02	  6.0483e-02	  1.0883e-01	  1.0883e-01	  2.0141e+01	  0.0000e+00	  0.0000e+00	  1.0176e-03	  1.3599e-03	
  2.7000e+02	  7.3010e+00	  3.1300e+03	  3.3550e+00	  1.0759e-02	  1.8304e+01	  1.5156e+00	  1.9562e-02	  5.8837e-02	  1.0859e-01	  1.0859e-01	  2.0129e+01	  0.0000e+00	  0.0000e+00	  1.0187e-03	  1.3598e-03	
  2.7500e+02	  7.3089e+00	  3.1708e+03	  3.3669e+00	  1.0444e-02	  1.8298e+01	  1.5115e+00	  1.9922e-02	  5.7318e-02	  1.0833e-01	  1.0833e-01	  2.0117e+01	  0.0000e+00	  0.0000e+00	  1.0196e-03	  1.3596e-03	
  2.8000e+02	  7.3168e+00	  3.2115e+03	  3.3787e+00	  1.0155e-02	  1.8292e+01	  1.5073e+00	  2.0270e-02	  5.5916e-02	  1.0808e-01	  1.0808e-01	  2.0105e+01	  0.0000e+00	  0.0000e+00	  1.0206e-03	  1.3595e-03	
  2.8500e+02	  7.3246e+00	  3.2519e+03	  3.3905e+00	  9.8902e-03	  1.8287e+01	  1.5032e+00	  2.0606e-02	  5.4621e-02	  1.0781e-01	  1.0781e-01	  2.0094e+01	  0.0000e+00	  0.0000e+00	  1.0215e-03	  1.3594e-03	
  2.9000e+02	  7.3323e+00	  3.2922e+03	  3.4021e+00	  9.6468e-03	  1.8281e+01	  1.4991e+00	  2.0929e-02	  5.3425e-02	  1.0754e-01	  1.0754e-01	  2.0082e+01	  0.0000e+00	  0.0000e+00	  1.0223e-03	  1.3592e-03	
  2.9500e+02	  7.3399e+00	  3.3323e+03	  3.4136e+00	  9.4235e-03	  1.8275e+01	  1.4950e+00	  2.1239e-02	  5.2320e-02	  1.0727e-01	  1.0727e-01	  2.0070e+01	  0.0000e+00	  0.0000e+00	  1.0231e-03	  1.3591e-03	
  3.0000e+02	  7.3475e+00	  3.3723e+03	  3.4251e+00	  9.2185e-03	  1.8269e+01	  1.4910e+00	  2.1536e-02	  5.1298e-02	  1.0699e-01	  1.0699e-01	  2.0059e+01	  0.0000e+00	  0.0000e+00	  1.0239e-03	  1.3589e-03	
  3.0500e+02	  7.3551e+00	  3.4121e+03	  3.4364e+00	  9.0304e-03	  1.8263e+01	  1.4869e+00	  2.1817e-02	  5.0353e-02	  1.0671e-01	  1.0671e-01	  2.0048e+01	  0.0000e+00	  0.0000e+00	  1.0246e-03	  1.3588e-03	
  3.1000e+02	  7.3625e+00	  3.4518e+03	  3.4477e+00	  8.8578e-03	  1.8257e+01	  1.4829e+00	  2.2086e-02	  4.9478e-02	  1.0643e-01	  1.0643e-01	  2.0036e+01	  0.0000e+00	  0.0000e+00	  1.0253e-03	  1.3586e-03	
  3.1500e+02	  7.3700e+00	  3.4913e+03	  3.4590e+00	  8.6994e-03	  1.8251e+01	  1.4789e+00	  2.2340e-02	  4.8667e-02	  1.0615e-01	  1.0615e-01	  2.0025e+01	  0.0000e+00	  0.0000e+00	  1.0260e-03	  1.3585e-03	
  3.2000e+02	  7.3774e+00	  3.5306e+03	  3.4701e+00	  8.5540e-03	  1.8245e+01	  1.4749e+00	  2.2581e-02	  4.7916e-02	  1.0586e-01	  1.0586e-01	  2.0014e+01	  0.0000e+00	  0.0000e+00	  1.0266e-03	  1.3583e-03	
  3.2500e+02	  7.3784e+00	  3.5672e+03	  3.4812e+00	  8.4207e-03	  1.8239e+01	  1.4709e+00	  2.2808e-02	  4.7218e-02	  1.0557e-01	  1.0557e-01	  2.0003e+01	  0.0000e+00	  8.5125e-04	  1.0268e-03	  1.3575e-03	
  3.3000e+02	  7.3786e+00	  3.6034e+03	  3.4923e+00	  8.2983e-03	  1.8233e+01	  1.4669e+00	  2.3022e-02	  4.6570e-02	  1.0527e-01	  1.0527e-01	  1.9992e+01	  0.0000e+00	  1.8230e-03	  1.0270e-03	  1.3567e-03	
  3.3500e+02	  7.3787e+00	  3.6394e+03	  3.5033e+00	  8.1861e-03	  1.8227e+01	  1.4630e+00	  2.3223e-02	  4.5968e-02	  1.0498e-01	  1.0498e-01	  1.9981e+01	  0.0000e+00	  2.7932e-03	  1.0271e-03	  1.3559e-03	
  3.4000e+02	  7.3790e+00	  3.6753e+03	  3.5142e+00	  8.0832e-03	  1.8222e+01	  1.4590e+00	  2.3411e-02	  4.5407e-02	  1.0468e-01	  1.0468e-01	  1.9970e+01	  0.0000e+00	  3.7618e-03	  1.0272e-03	  1.3550e-03	
  3.4500e+02	  7.3792e+00	  3.7110e+03	  3.5251e+00	  7.9888e-03	  1.8216e+01	  1.4551e+00	  2.3587e-02	  4.4885e-02	  1.0439e-01	  1.0439e-01	  1.9959e+01	  0.0000e+00	  4.7288e-03	  1.0274e-03	  1.3542e-03	
  3.5000e+02	  7.3795e+00	  3.7467e+03	  3.5359e+00	  7.9022e-03	  1.8210e+01	  1.4512e+00	  2.3752e-02	  4.4397e-02	  1.0409e-01	  1.0409e-01	  1.9948e+01	  0.0000e+00	  5.6942e-03	  1.0275e-03	  1.3534e-03	
  3.5500e+02	  7.3797e+00	  3.7822e+03	  3.5467e+00	  7.8229e-03	  1.8204e+01	  1.4473e+00	  2.3905e-02	  4.3942e-02	  1.0379e-01	  1.0379e-01	  1.9937e+01	  0.0000e+00	  6.6581e-03	  1.0277e-03	  1.3526e-03	
  3.6000e+02	  7.3800e+00	  3.8177e+03	  3.5574e+00	  7.7501e-03	  1.8198e+01	  1.4435e+00	  2.4047e-02	  4.3515e-02	  1.0349e-01	  1.0349e-01	  1.9927e+01	  0.0000e+00	  7.6205e-03	  1.0278e-03	  1.3518e-03	
  3.6500e+02	  7.3804e+00	  3.8530e+03	  3.5681e+00	  7.6834e-03	  1.8192e+01	  1.4396e+00	  2.4179e-02	  4.3115e-02	  1.0319e-01	  1.0319e-01	  1.9916e+01	  0.0000e+00	  8.5813e-03	  1.0279e-03	  1.3510e-03	
  3.7000e+02	  7.3807e+00	  3.8883e+03	  3.5787e+00	  7.6222e-03	  1.8186e+01	  1.4358e+00	  2.4302e-02	  4.2740e-02	  1.0289e-01	  1.0289e-01	  1.9905e+01	  0.0000e+00	  9.5406e-03	  1.0280e-03	  1.3503e-03	
  3.7500e+02	  7.3811e+00	  3.9234e+03	  3.5893e+00	  7.5661e-03	  1.8180e+01	  1.4319e+00	  2.4415e-02	  4.2387e-02	  1.0259e-01	  1.0259e-01	  1.9895e+01	  0.0000e+00	  1.0498e-02	  1.0282e-03	  1.3495e-03	
  3.8000e+02	  7.3815e+00	  3.9584e+03	  3.5999e+00	  7.5147e-03	  1.8174e+01	  1.4281e+00	  2.4520e-02	  4.2054e-02	  1.0229e-01	  1.0229e-01	  1.9884e+01	  0.0000e+00	  1.1455e-02	  1.0283e-03	  1.3487e-03	
