        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	
  8.2000e+01	  6.5975e+00	  4.7454e-04	  2.8033e-05	  2.7600e-06	  1.7797e-04	  5.1768e-03	  1.3827e+04	  8.6811e-02	  2.2568e-01	  4.8288e-01	  9.2932e-01	  7.5344e-02	  2.0073e+01	  1.1641e-03	  1.1446e-03	  2.6550e-01	  8.1948e-02	  8.1948e-02	  2.4433e+00	  2.0937e+01	  2.6034e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  8.3000e+01	  6.5948e+00	  4.7613e-04	  2.8185e-05	  2.7604e-06	  1.7951e-04	  5.2012e-03	  1.3912e+04	  8.6455e-02	  2.2462e-01	  4.8139e-01	  9.2861e-01	  7.2504e-02	  2.0071e+01	  1.1686e-03	  1.1393e-03	  2.6290e-01	  8.2122e-02	  8.2122e-02	  2.4503e+00	  2.0930e+01	  2.6047e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  8.4000e+01	  6.5921e+00	  4.7770e-04	  2.8336e-05	  2.7607e-06	  1.8104e-04	  5.2255e-03	  1.3997e+04	  8.6106e-02	  2.2358e-01	  4.7992e-01	  9.2790e-01	  6.9818e-02	  2.0069e+01	  1.1731e-03	  1.1343e-03	  2.6037e-01	  8.2293e-02	  8.2293e-02	  2.4572e+00	  2.0923e+01	  2.6060e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  8.5000e+01	  6.5895e+00	  4.7926e-04	  2.8485e-05	  2.7611e-06	  1.8255e-04	  5.2496e-03	  1.4080e+04	  8.5765e-02	  2.2255e-01	  4.7848e-01	  9.2720e-01	  6.7277e-02	  2.0067e+01	  1.1775e-03	  1.1298e-03	  2.5790e-01	  8.2461e-02	  8.2461e-02	  2.4640e+00	  2.0916e+01	  2.6073e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  8.6000e+01	  6.5869e+00	  4.8079e-04	  2.8632e-05	  2.7615e-06	  1.8405e-04	  5.2734e-03	  1.4163e+04	  8.5431e-02	  2.2155e-01	  4.7707e-01	  9.2651e-01	  6.4872e-02	  2.0064e+01	  1.1819e-03	  1.1256e-03	  2.5550e-01	  8.2627e-02	  8.2627e-02	  2.4707e+00	  2.0909e+01	  2.6085e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  8.7000e+01	  6.5843e+00	  4.8232e-04	  2.8778e-05	  2.7618e-06	  1.8555e-04	  5.2970e-03	  1.4245e+04	  8.5103e-02	  2.2057e-01	  4.7568e-01	  9.2582e-01	  6.2596e-02	  2.0062e+01	  1.1862e-03	  1.1217e-03	  2.5317e-01	  8.2790e-02	  8.2790e-02	  2.4773e+00	  2.0903e+01	  2.6098e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  8.8000e+01	  6.5818e+00	  4.8383e-04	  2.8922e-05	  2.7622e-06	  1.8703e-04	  5.3203e-03	  1.4326e+04	  8.4782e-02	  2.1961e-01	  4.7431e-01	  9.2513e-01	  6.0440e-02	  2.0060e+01	  1.1906e-03	  1.1182e-03	  2.5090e-01	  8.2952e-02	  8.2952e-02	  2.4838e+00	  2.0896e+01	  2.6110e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  8.9000e+01	  6.5793e+00	  4.8532e-04	  2.9065e-05	  2.7626e-06	  1.8850e-04	  5.3435e-03	  1.4406e+04	  8.4467e-02	  2.1866e-01	  4.7297e-01	  9.2446e-01	  5.8399e-02	  2.0057e+01	  1.1949e-03	  1.1150e-03	  2.4868e-01	  8.3110e-02	  8.3110e-02	  2.4903e+00	  2.0890e+01	  2.6122e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  9.0000e+01	  6.5769e+00	  4.8680e-04	  2.9205e-05	  2.7629e-06	  1.8995e-04	  5.3664e-03	  1.4485e+04	  8.4159e-02	  2.1774e-01	  4.7164e-01	  9.2378e-01	  5.6465e-02	  2.0054e+01	  1.1991e-03	  1.1121e-03	  2.4653e-01	  8.3267e-02	  8.3267e-02	  2.4966e+00	  2.0883e+01	  2.6134e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  9.1000e+01	  6.5744e+00	  4.8826e-04	  2.9345e-05	  2.7633e-06	  1.9140e-04	  5.3891e-03	  1.4563e+04	  8.3856e-02	  2.1683e-01	  4.7034e-01	  9.2312e-01	  5.4632e-02	  2.0052e+01	  1.2034e-03	  1.1094e-03	  2.4444e-01	  8.3421e-02	  8.3421e-02	  2.5029e+00	  2.0877e+01	  2.6145e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  9.2000e+01	  6.5721e+00	  4.8971e-04	  2.9483e-05	  2.7636e-06	  1.9284e-04	  5.4116e-03	  1.4641e+04	  8.3560e-02	  2.1594e-01	  4.6907e-01	  9.2246e-01	  5.2893e-02	  2.0049e+01	  1.2076e-03	  1.1071e-03	  2.4241e-01	  8.3573e-02	  8.3573e-02	  2.5092e+00	  2.0871e+01	  2.6157e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  9.3000e+01	  6.5697e+00	  4.9115e-04	  2.9619e-05	  2.7640e-06	  1.9426e-04	  5.4339e-03	  1.4717e+04	  8.3269e-02	  2.1507e-01	  4.6781e-01	  9.2180e-01	  5.1245e-02	  2.0046e+01	  1.2118e-03	  1.1050e-03	  2.4042e-01	  8.3723e-02	  8.3723e-02	  2.5154e+00	  2.0865e+01	  2.6168e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  9.4000e+01	  6.5675e+00	  4.9257e-04	  2.9754e-05	  2.7643e-06	  1.9568e-04	  5.4560e-03	  1.4793e+04	  8.2983e-02	  2.1421e-01	  4.6657e-01	  9.2115e-01	  4.9681e-02	  2.0043e+01	  1.2160e-03	  1.1031e-03	  2.3850e-01	  8.3871e-02	  8.3871e-02	  2.5215e+00	  2.0859e+01	  2.6179e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  9.5000e+01	  6.5652e+00	  4.9398e-04	  2.9888e-05	  2.7647e-06	  1.9708e-04	  5.4779e-03	  1.4868e+04	  8.2704e-02	  2.1337e-01	  4.6536e-01	  9.2051e-01	  4.8197e-02	  2.0040e+01	  1.2201e-03	  1.1014e-03	  2.3662e-01	  8.4017e-02	  8.4017e-02	  2.5275e+00	  2.0852e+01	  2.6191e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  9.6000e+01	  6.5630e+00	  4.9537e-04	  3.0020e-05	  2.7650e-06	  1.9847e-04	  5.4995e-03	  1.4942e+04	  8.2429e-02	  2.1255e-01	  4.6416e-01	  9.1987e-01	  4.6787e-02	  2.0037e+01	  1.2243e-03	  1.1000e-03	  2.3480e-01	  8.4161e-02	  8.4161e-02	  2.5335e+00	  2.0846e+01	  2.6202e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  9.7000e+01	  6.5608e+00	  4.9675e-04	  3.0150e-05	  2.7653e-06	  1.9985e-04	  5.5210e-03	  1.5015e+04	  8.2159e-02	  2.1174e-01	  4.6298e-01	  9.1924e-01	  4.5449e-02	  2.0034e+01	  1.2284e-03	  1.0987e-03	  2.3303e-01	  8.4304e-02	  8.4304e-02	  2.5395e+00	  2.0841e+01	  2.6212e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  9.8000e+01	  6.5586e+00	  4.9811e-04	  3.0279e-05	  2.7656e-06	  2.0122e-04	  5.5422e-03	  1.5087e+04	  8.1895e-02	  2.1094e-01	  4.6182e-01	  9.1861e-01	  4.4177e-02	  2.0031e+01	  1.2325e-03	  1.0977e-03	  2.3130e-01	  8.4444e-02	  8.4444e-02	  2.5454e+00	  2.0835e+01	  2.6223e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  9.9000e+01	  6.5565e+00	  4.9946e-04	  3.0407e-05	  2.7660e-06	  2.0258e-04	  5.5633e-03	  1.5159e+04	  8.1635e-02	  2.1016e-01	  4.6068e-01	  9.1799e-01	  4.2968e-02	  2.0027e+01	  1.2366e-03	  1.0968e-03	  2.2962e-01	  8.4582e-02	  8.4582e-02	  2.5512e+00	  2.0829e+01	  2.6234e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.0000e+02	  6.5544e+00	  5.0080e-04	  3.0534e-05	  2.7663e-06	  2.0393e-04	  5.5841e-03	  1.5230e+04	  8.1380e-02	  2.0940e-01	  4.5956e-01	  9.1737e-01	  4.1818e-02	  2.0024e+01	  1.2407e-03	  1.0961e-03	  2.2799e-01	  8.4719e-02	  8.4719e-02	  2.5570e+00	  2.0823e+01	  2.6245e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.0100e+02	  6.5524e+00	  5.0213e-04	  3.0659e-05	  2.7666e-06	  2.0526e-04	  5.6048e-03	  1.5300e+04	  8.1130e-02	  2.0865e-01	  4.5845e-01	  9.1676e-01	  4.0724e-02	  2.0021e+01	  1.2448e-03	  1.0955e-03	  2.2641e-01	  8.4854e-02	  8.4854e-02	  2.5628e+00	  2.0817e+01	  2.6255e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.0200e+02	  6.5503e+00	  5.0344e-04	  3.0782e-05	  2.7669e-06	  2.0659e-04	  5.6252e-03	  1.5370e+04	  8.0884e-02	  2.0791e-01	  4.5737e-01	  9.1615e-01	  3.9684e-02	  2.0017e+01	  1.2488e-03	  1.0951e-03	  2.2486e-01	  8.4988e-02	  8.4988e-02	  2.5685e+00	  2.0812e+01	  2.6266e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.0300e+02	  6.5483e+00	  5.0474e-04	  3.0905e-05	  2.7672e-06	  2.0791e-04	  5.6455e-03	  1.5438e+04	  8.0643e-02	  2.0718e-01	  4.5629e-01	  9.1555e-01	  3.8693e-02	  2.0014e+01	  1.2529e-03	  1.0949e-03	  2.2336e-01	  8.5120e-02	  8.5120e-02	  2.5742e+00	  2.0806e+01	  2.6276e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.0400e+02	  6.5464e+00	  5.0602e-04	  3.1026e-05	  2.7675e-06	  2.0921e-04	  5.6655e-03	  1.5506e+04	  8.0406e-02	  2.0647e-01	  4.5524e-01	  9.1495e-01	  3.7749e-02	  2.0010e+01	  1.2569e-03	  1.0947e-03	  2.2190e-01	  8.5250e-02	  8.5250e-02	  2.5798e+00	  2.0800e+01	  2.6286e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.0500e+02	  6.5444e+00	  5.0729e-04	  3.1145e-05	  2.7679e-06	  2.1051e-04	  5.6854e-03	  1.5573e+04	  8.0173e-02	  2.0577e-01	  4.5420e-01	  9.1436e-01	  3.6850e-02	  2.0007e+01	  1.2610e-03	  1.0947e-03	  2.2048e-01	  8.5379e-02	  8.5379e-02	  2.5854e+00	  2.0795e+01	  2.6296e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.0600e+02	  6.5425e+00	  5.0855e-04	  3.1264e-05	  2.7682e-06	  2.1179e-04	  5.7050e-03	  1.5640e+04	  7.9944e-02	  2.0508e-01	  4.5318e-01	  9.1378e-01	  3.5993e-02	  2.0003e+01	  1.2650e-03	  1.0949e-03	  2.1910e-01	  8.5506e-02	  8.5506e-02	  2.5910e+00	  2.0789e+01	  2.6307e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.0700e+02	  6.5406e+00	  5.0980e-04	  3.1381e-05	  2.7685e-06	  2.1306e-04	  5.7245e-03	  1.5705e+04	  7.9720e-02	  2.0440e-01	  4.5217e-01	  9.1320e-01	  3.5176e-02	  2.0000e+01	  1.2690e-03	  1.0951e-03	  2.1775e-01	  8.5632e-02	  8.5632e-02	  2.5965e+00	  2.0783e+01	  2.6317e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.0800e+02	  6.5388e+00	  5.1104e-04	  3.1497e-05	  2.7688e-06	  2.1432e-04	  5.7438e-03	  1.5770e+04	  7.9499e-02	  2.0374e-01	  4.5118e-01	  9.1262e-01	  3.4397e-02	  1.9996e+01	  1.2730e-03	  1.0954e-03	  2.1645e-01	  8.5757e-02	  8.5757e-02	  2.6020e+00	  2.0778e+01	  2.6327e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.0900e+02	  6.5369e+00	  5.1226e-04	  3.1612e-05	  2.7690e-06	  2.1558e-04	  5.7629e-03	  1.5835e+04	  7.9282e-02	  2.0309e-01	  4.5021e-01	  9.1205e-01	  3.3653e-02	  1.9992e+01	  1.2770e-03	  1.0958e-03	  2.1517e-01	  8.5880e-02	  8.5880e-02	  2.6075e+00	  2.0773e+01	  2.6337e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.1000e+02	  6.5351e+00	  5.1347e-04	  3.1725e-05	  2.7693e-06	  2.1682e-04	  5.7818e-03	  1.5898e+04	  7.9068e-02	  2.0244e-01	  4.4925e-01	  9.1149e-01	  3.2942e-02	  1.9988e+01	  1.2810e-03	  1.0963e-03	  2.1394e-01	  8.6001e-02	  8.6001e-02	  2.6129e+00	  2.0767e+01	  2.6347e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.1100e+02	  6.5333e+00	  5.1467e-04	  3.1837e-05	  2.7696e-06	  2.1805e-04	  5.8006e-03	  1.5961e+04	  7.8859e-02	  2.0181e-01	  4.4830e-01	  9.1093e-01	  3.2264e-02	  1.9985e+01	  1.2850e-03	  1.0969e-03	  2.1274e-01	  8.6122e-02	  8.6122e-02	  2.6183e+00	  2.0762e+01	  2.6356e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.1200e+02	  6.5316e+00	  5.1586e-04	  3.1948e-05	  2.7699e-06	  2.1927e-04	  5.8191e-03	  1.6024e+04	  7.8653e-02	  2.0119e-01	  4.4737e-01	  9.1037e-01	  3.1616e-02	  1.9981e+01	  1.2890e-03	  1.0975e-03	  2.1157e-01	  8.6241e-02	  8.6241e-02	  2.6237e+00	  2.0756e+01	  2.6366e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.1300e+02	  6.5299e+00	  5.1703e-04	  3.2058e-05	  2.7702e-06	  2.2048e-04	  5.8375e-03	  1.6085e+04	  7.8450e-02	  2.0058e-01	  4.4645e-01	  9.0983e-01	  3.0996e-02	  1.9977e+01	  1.2930e-03	  1.0983e-03	  2.1043e-01	  8.6359e-02	  8.6359e-02	  2.6291e+00	  2.0751e+01	  2.6376e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.1400e+02	  6.5282e+00	  5.1819e-04	  3.2167e-05	  2.7705e-06	  2.2168e-04	  5.8557e-03	  1.6146e+04	  7.8251e-02	  1.9998e-01	  4.4554e-01	  9.0928e-01	  3.0404e-02	  1.9973e+01	  1.2970e-03	  1.0991e-03	  2.0932e-01	  8.6476e-02	  8.6476e-02	  2.6344e+00	  2.0746e+01	  2.6386e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.1500e+02	  6.5265e+00	  5.1934e-04	  3.2274e-05	  2.7707e-06	  2.2287e-04	  5.8737e-03	  1.6206e+04	  7.8055e-02	  1.9939e-01	  4.4465e-01	  9.0874e-01	  2.9837e-02	  1.9969e+01	  1.3010e-03	  1.0999e-03	  2.0825e-01	  8.6591e-02	  8.6591e-02	  2.6397e+00	  2.0740e+01	  2.6396e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.1600e+02	  6.5248e+00	  5.2048e-04	  3.2380e-05	  2.7710e-06	  2.2405e-04	  5.8916e-03	  1.6266e+04	  7.7862e-02	  1.9881e-01	  4.4377e-01	  9.0821e-01	  2.9294e-02	  1.9965e+01	  1.3050e-03	  1.1008e-03	  2.0720e-01	  8.6706e-02	  8.6706e-02	  2.6450e+00	  2.0735e+01	  2.6405e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.1700e+02	  6.5232e+00	  5.2161e-04	  3.2486e-05	  2.7713e-06	  2.2522e-04	  5.9092e-03	  1.6325e+04	  7.7672e-02	  1.9824e-01	  4.4291e-01	  9.0768e-01	  2.8775e-02	  1.9961e+01	  1.3089e-03	  1.1018e-03	  2.0618e-01	  8.6819e-02	  8.6819e-02	  2.6503e+00	  2.0730e+01	  2.6415e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.1800e+02	  6.5216e+00	  5.2273e-04	  3.2590e-05	  2.7715e-06	  2.2638e-04	  5.9267e-03	  1.6384e+04	  7.7486e-02	  1.9768e-01	  4.4205e-01	  9.0715e-01	  2.8278e-02	  1.9957e+01	  1.3129e-03	  1.1028e-03	  2.0520e-01	  8.6931e-02	  8.6931e-02	  2.6555e+00	  2.0724e+01	  2.6425e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.1900e+02	  6.5200e+00	  5.2384e-04	  3.2693e-05	  2.7718e-06	  2.2753e-04	  5.9440e-03	  1.6441e+04	  7.7303e-02	  1.9713e-01	  4.4121e-01	  9.0663e-01	  2.7801e-02	  1.9953e+01	  1.3169e-03	  1.1038e-03	  2.0423e-01	  8.7042e-02	  8.7042e-02	  2.6607e+00	  2.0719e+01	  2.6434e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.2000e+02	  6.5184e+00	  5.2493e-04	  3.2794e-05	  2.7721e-06	  2.2867e-04	  5.9612e-03	  1.6499e+04	  7.7122e-02	  1.9659e-01	  4.4038e-01	  9.0612e-01	  2.7344e-02	  1.9949e+01	  1.3208e-03	  1.1049e-03	  2.0330e-01	  8.7153e-02	  8.7153e-02	  2.6659e+00	  2.0714e+01	  2.6444e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.2100e+02	  6.5169e+00	  5.2602e-04	  3.2895e-05	  2.7723e-06	  2.2980e-04	  5.9782e-03	  1.6555e+04	  7.6945e-02	  1.9605e-01	  4.3957e-01	  9.0560e-01	  2.6906e-02	  1.9945e+01	  1.3248e-03	  1.1060e-03	  2.0239e-01	  8.7262e-02	  8.7262e-02	  2.6711e+00	  2.0709e+01	  2.6453e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.2200e+02	  6.5154e+00	  5.2709e-04	  3.2995e-05	  2.7726e-06	  2.3092e-04	  5.9950e-03	  1.6611e+04	  7.6770e-02	  1.9552e-01	  4.3876e-01	  9.0510e-01	  2.6486e-02	  1.9941e+01	  1.3288e-03	  1.1072e-03	  2.0150e-01	  8.7370e-02	  8.7370e-02	  2.6763e+00	  2.0704e+01	  2.6463e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.2300e+02	  6.5139e+00	  5.2815e-04	  3.3094e-05	  2.7728e-06	  2.3203e-04	  6.0117e-03	  1.6666e+04	  7.6598e-02	  1.9501e-01	  4.3797e-01	  9.0460e-01	  2.6082e-02	  1.9937e+01	  1.3328e-03	  1.1083e-03	  2.0064e-01	  8.7477e-02	  8.7477e-02	  2.6814e+00	  2.0699e+01	  2.6472e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.2400e+02	  6.5124e+00	  5.2920e-04	  3.3191e-05	  2.7731e-06	  2.3313e-04	  6.0282e-03	  1.6721e+04	  7.6429e-02	  1.9450e-01	  4.3719e-01	  9.0410e-01	  2.5695e-02	  1.9933e+01	  1.3367e-03	  1.1096e-03	  1.9981e-01	  8.7583e-02	  8.7583e-02	  2.6866e+00	  2.0693e+01	  2.6482e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.2500e+02	  6.5109e+00	  5.3025e-04	  3.3288e-05	  2.7733e-06	  2.3422e-04	  6.0445e-03	  1.6775e+04	  7.6262e-02	  1.9400e-01	  4.3642e-01	  9.0361e-01	  2.5323e-02	  1.9929e+01	  1.3407e-03	  1.1108e-03	  1.9899e-01	  8.7689e-02	  8.7689e-02	  2.6917e+00	  2.0688e+01	  2.6491e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.2600e+02	  6.5095e+00	  5.3128e-04	  3.3383e-05	  2.7736e-06	  2.3530e-04	  6.0607e-03	  1.6829e+04	  7.6098e-02	  1.9350e-01	  4.3566e-01	  9.0312e-01	  2.4966e-02	  1.9924e+01	  1.3446e-03	  1.1120e-03	  1.9820e-01	  8.7793e-02	  8.7793e-02	  2.6968e+00	  2.0683e+01	  2.6501e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.2700e+02	  6.5080e+00	  5.3230e-04	  3.3478e-05	  2.7738e-06	  2.3638e-04	  6.0767e-03	  1.6882e+04	  7.5937e-02	  1.9302e-01	  4.3491e-01	  9.0264e-01	  2.4623e-02	  1.9920e+01	  1.3486e-03	  1.1133e-03	  1.9743e-01	  8.7897e-02	  8.7897e-02	  2.7019e+00	  2.0678e+01	  2.6510e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.2800e+02	  6.5066e+00	  5.3331e-04	  3.3571e-05	  2.7741e-06	  2.3744e-04	  6.0926e-03	  1.6935e+04	  7.5778e-02	  1.9254e-01	  4.3417e-01	  9.0216e-01	  2.4292e-02	  1.9916e+01	  1.3526e-03	  1.1146e-03	  1.9668e-01	  8.8000e-02	  8.8000e-02	  2.7070e+00	  2.0673e+01	  2.6520e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.2900e+02	  6.5053e+00	  5.3431e-04	  3.3664e-05	  2.7743e-06	  2.3849e-04	  6.1083e-03	  1.6987e+04	  7.5622e-02	  1.9207e-01	  4.3344e-01	  9.0168e-01	  2.3975e-02	  1.9912e+01	  1.3565e-03	  1.1159e-03	  1.9596e-01	  8.8102e-02	  8.8102e-02	  2.7120e+00	  2.0668e+01	  2.6529e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.3000e+02	  6.5039e+00	  5.3530e-04	  3.3755e-05	  2.7745e-06	  2.3954e-04	  6.1238e-03	  1.7038e+04	  7.5468e-02	  1.9160e-01	  4.3272e-01	  9.0121e-01	  2.3670e-02	  1.9908e+01	  1.3605e-03	  1.1172e-03	  1.9525e-01	  8.8203e-02	  8.8203e-02	  2.7171e+00	  2.0663e+01	  2.6539e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.3100e+02	  6.5025e+00	  5.3628e-04	  3.3846e-05	  2.7748e-06	  2.4058e-04	  6.1392e-03	  1.7089e+04	  7.5316e-02	  1.9114e-01	  4.3201e-01	  9.0075e-01	  2.3376e-02	  1.9903e+01	  1.3645e-03	  1.1185e-03	  1.9456e-01	  8.8303e-02	  8.8303e-02	  2.7221e+00	  2.0658e+01	  2.6548e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.3200e+02	  6.5012e+00	  5.3725e-04	  3.3936e-05	  2.7750e-06	  2.4160e-04	  6.1545e-03	  1.7139e+04	  7.5167e-02	  1.9070e-01	  4.3131e-01	  9.0029e-01	  2.3093e-02	  1.9899e+01	  1.3684e-03	  1.1198e-03	  1.9389e-01	  8.8403e-02	  8.8403e-02	  2.7272e+00	  2.0653e+01	  2.6557e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.3300e+02	  6.4999e+00	  5.3822e-04	  3.4024e-05	  2.7752e-06	  2.4262e-04	  6.1696e-03	  1.7189e+04	  7.5020e-02	  1.9025e-01	  4.3062e-01	  8.9983e-01	  2.2820e-02	  1.9895e+01	  1.3724e-03	  1.1211e-03	  1.9324e-01	  8.8502e-02	  8.8502e-02	  2.7322e+00	  2.0648e+01	  2.6567e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.3400e+02	  6.4986e+00	  5.3917e-04	  3.4112e-05	  2.7755e-06	  2.4363e-04	  6.1845e-03	  1.7238e+04	  7.4875e-02	  1.8982e-01	  4.2994e-01	  8.9938e-01	  2.2558e-02	  1.9890e+01	  1.3764e-03	  1.1224e-03	  1.9261e-01	  8.8600e-02	  8.8600e-02	  2.7372e+00	  2.0643e+01	  2.6576e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.3500e+02	  6.4973e+00	  5.4011e-04	  3.4199e-05	  2.7757e-06	  2.4463e-04	  6.1993e-03	  1.7287e+04	  7.4732e-02	  1.8939e-01	  4.2927e-01	  8.9893e-01	  2.2305e-02	  1.9886e+01	  1.3803e-03	  1.1238e-03	  1.9199e-01	  8.8698e-02	  8.8698e-02	  2.7422e+00	  2.0638e+01	  2.6585e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.3600e+02	  6.4961e+00	  5.4104e-04	  3.4285e-05	  2.7759e-06	  2.4562e-04	  6.2140e-03	  1.7335e+04	  7.4592e-02	  1.8896e-01	  4.2861e-01	  8.9848e-01	  2.2061e-02	  1.9882e+01	  1.3843e-03	  1.1251e-03	  1.9140e-01	  8.8794e-02	  8.8794e-02	  2.7472e+00	  2.0633e+01	  2.6595e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.3700e+02	  6.4948e+00	  5.4197e-04	  3.4370e-05	  2.7761e-06	  2.4660e-04	  6.2285e-03	  1.7383e+04	  7.4453e-02	  1.8855e-01	  4.2796e-01	  8.9804e-01	  2.1826e-02	  1.9877e+01	  1.3882e-03	  1.1264e-03	  1.9082e-01	  8.8891e-02	  8.8891e-02	  2.7521e+00	  2.0628e+01	  2.6604e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.3800e+02	  6.4936e+00	  5.4288e-04	  3.4454e-05	  2.7764e-06	  2.4757e-04	  6.2429e-03	  1.7430e+04	  7.4317e-02	  1.8813e-01	  4.2732e-01	  8.9761e-01	  2.1599e-02	  1.9873e+01	  1.3922e-03	  1.1278e-03	  1.9025e-01	  8.8986e-02	  8.8986e-02	  2.7571e+00	  2.0623e+01	  2.6613e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.3900e+02	  6.4924e+00	  5.4379e-04	  3.4537e-05	  2.7766e-06	  2.4854e-04	  6.2571e-03	  1.7477e+04	  7.4182e-02	  1.8773e-01	  4.2668e-01	  8.9718e-01	  2.1380e-02	  1.9869e+01	  1.3962e-03	  1.1291e-03	  1.8970e-01	  8.9081e-02	  8.9081e-02	  2.7621e+00	  2.0618e+01	  2.6623e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.4000e+02	  6.4912e+00	  5.4469e-04	  3.4619e-05	  2.7768e-06	  2.4949e-04	  6.2712e-03	  1.7523e+04	  7.4050e-02	  1.8733e-01	  4.2605e-01	  8.9675e-01	  2.1169e-02	  1.9864e+01	  1.4001e-03	  1.1304e-03	  1.8917e-01	  8.9175e-02	  8.9175e-02	  2.7670e+00	  2.0613e+01	  2.6632e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.4100e+02	  6.4900e+00	  5.4557e-04	  3.4701e-05	  2.7770e-06	  2.5044e-04	  6.2851e-03	  1.7569e+04	  7.3920e-02	  1.8694e-01	  4.2544e-01	  8.9633e-01	  2.0965e-02	  1.9860e+01	  1.4041e-03	  1.1318e-03	  1.8865e-01	  8.9269e-02	  8.9269e-02	  2.7719e+00	  2.0608e+01	  2.6641e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
  1.4200e+02	  6.4888e+00	  5.4645e-04	  3.4782e-05	  2.7772e-06	  2.5138e-04	  6.2990e-03	  1.7615e+04	  7.3791e-02	  1.8655e-01	  4.2483e-01	  8.9591e-01	  2.0768e-02	  1.9855e+01	  1.4081e-03	  1.1331e-03	  1.8815e-01	  8.9362e-02	  8.9362e-02	  2.7769e+00	  2.0603e+01	  2.6651e-02	  1.0000e-03	  1.0000e+00	  1.0000e+00	
