        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	
  3.0300e+02	  6.0483e+00	  6.1656e-04	  1.5202e-02	  2.7811e-06	  1.8708e-03	  2.6741e-02	  1.9674e+04	  6.8463e-02	  1.7050e-01	  3.9889e-01	  8.7643e-01	  1.1728e-02	  1.9031e+01	  1.6954e-03	  1.0254e-03	  1.5378e-01	  9.6146e-02	  9.6146e-02	  3.6546e+00	  1.9725e+01	  1.2624e-02	  1.0000e-03	  1.1032e+00	  1.0000e+00	
  3.0400e+02	  6.0481e+00	  6.1673e-04	  1.5215e-02	  2.7812e-06	  1.8724e-03	  2.6759e-02	  1.9681e+04	  6.8446e-02	  1.7045e-01	  3.9881e-01	  8.7636e-01	  1.1714e-02	  1.9026e+01	  1.6981e-03	  1.0247e-03	  1.5371e-01	  9.6198e-02	  9.6198e-02	  3.6591e+00	  1.9721e+01	  1.2892e-02	  1.0000e-03	  1.1032e+00	  1.0000e+00	
  3.0500e+02	  6.0479e+00	  6.1691e-04	  1.5228e-02	  2.7812e-06	  1.8740e-03	  2.6776e-02	  1.9689e+04	  6.8429e-02	  1.7040e-01	  3.9872e-01	  8.7629e-01	  1.1699e-02	  1.9021e+01	  1.7008e-03	  1.0240e-03	  1.5365e-01	  9.6251e-02	  9.6251e-02	  3.6635e+00	  1.9717e+01	  1.3169e-02	  1.0000e-03	  1.1033e+00	  1.0000e+00	
  3.0600e+02	  6.0477e+00	  6.1708e-04	  1.5241e-02	  2.7812e-06	  1.8756e-03	  2.6794e-02	  1.9696e+04	  6.8412e-02	  1.7035e-01	  3.9864e-01	  8.7622e-01	  1.1684e-02	  1.9016e+01	  1.7036e-03	  1.0233e-03	  1.5359e-01	  9.6303e-02	  9.6303e-02	  3.6679e+00	  1.9712e+01	  1.3454e-02	  1.0000e-03	  1.1034e+00	  1.0000e+00	
  3.0700e+02	  6.0474e+00	  6.1725e-04	  1.5253e-02	  2.7812e-06	  1.8772e-03	  2.6811e-02	  1.9703e+04	  6.8395e-02	  1.7030e-01	  3.9855e-01	  8.7615e-01	  1.1670e-02	  1.9011e+01	  1.7063e-03	  1.0225e-03	  1.5352e-01	  9.6356e-02	  9.6356e-02	  3.6723e+00	  1.9708e+01	  1.3747e-02	  1.0000e-03	  1.1035e+00	  1.0000e+00	
  3.0800e+02	  6.0472e+00	  6.1741e-04	  1.5265e-02	  2.7813e-06	  1.8788e-03	  2.6828e-02	  1.9710e+04	  6.8378e-02	  1.7025e-01	  3.9847e-01	  8.7608e-01	  1.1655e-02	  1.9006e+01	  1.7090e-03	  1.0217e-03	  1.5345e-01	  9.6408e-02	  9.6408e-02	  3.6767e+00	  1.9703e+01	  1.4049e-02	  1.0000e-03	  1.1036e+00	  1.0000e+00	
  3.0900e+02	  6.0470e+00	  6.1758e-04	  1.5277e-02	  2.7813e-06	  1.8803e-03	  2.6845e-02	  1.9717e+04	  6.8362e-02	  1.7020e-01	  3.9839e-01	  8.7601e-01	  1.1639e-02	  1.9001e+01	  1.7116e-03	  1.0210e-03	  1.5338e-01	  9.6460e-02	  9.6460e-02	  3.6811e+00	  1.9699e+01	  1.4360e-02	  1.0000e-03	  1.1037e+00	  1.0000e+00	
  3.1000e+02	  6.0468e+00	  6.1774e-04	  1.5289e-02	  2.7813e-06	  1.8818e-03	  2.6861e-02	  1.9724e+04	  6.8346e-02	  1.7015e-01	  3.9831e-01	  8.7595e-01	  1.1624e-02	  1.8996e+01	  1.7143e-03	  1.0202e-03	  1.5331e-01	  9.6512e-02	  9.6512e-02	  3.6854e+00	  1.9695e+01	  1.4679e-02	  1.0000e-03	  1.1038e+00	  1.0000e+00	
  3.1100e+02	  6.0466e+00	  6.1790e-04	  1.5301e-02	  2.7814e-06	  1.8833e-03	  2.6878e-02	  1.9731e+04	  6.8330e-02	  1.7010e-01	  3.9823e-01	  8.7588e-01	  1.1608e-02	  1.8991e+01	  1.7170e-03	  1.0194e-03	  1.5323e-01	  9.6564e-02	  9.6564e-02	  3.6898e+00	  1.9690e+01	  1.5008e-02	  1.0000e-03	  1.1038e+00	  1.0000e+00	
  3.1200e+02	  6.0464e+00	  6.1806e-04	  1.5313e-02	  2.7814e-06	  1.8848e-03	  2.6894e-02	  1.9737e+04	  6.8314e-02	  1.7005e-01	  3.9815e-01	  8.7582e-01	  1.1593e-02	  1.8986e+01	  1.7196e-03	  1.0186e-03	  1.5316e-01	  9.6615e-02	  9.6615e-02	  3.6941e+00	  1.9686e+01	  1.5345e-02	  1.0000e-03	  1.1039e+00	  1.0000e+00	
  3.1300e+02	  6.0462e+00	  6.1822e-04	  1.5325e-02	  2.7814e-06	  1.8863e-03	  2.6910e-02	  1.9744e+04	  6.8298e-02	  1.7000e-01	  3.9807e-01	  8.7575e-01	  1.1577e-02	  1.8981e+01	  1.7223e-03	  1.0177e-03	  1.5308e-01	  9.6667e-02	  9.6667e-02	  3.6984e+00	  1.9682e+01	  1.5691e-02	  1.0000e-03	  1.1040e+00	  1.0000e+00	
  3.1400e+02	  6.0460e+00	  6.1838e-04	  1.5336e-02	  2.7814e-06	  1.8878e-03	  2.6926e-02	  1.9751e+04	  6.8282e-02	  1.6996e-01	  3.9799e-01	  8.7569e-01	  1.1561e-02	  1.8976e+01	  1.7249e-03	  1.0170e-03	  1.5300e-01	  9.6718e-02	  9.6718e-02	  3.7027e+00	  1.9677e+01	  1.6046e-02	  1.0000e-03	  1.1041e+00	  1.0000e+00	
  3.1500e+02	  6.0458e+00	  6.1854e-04	  1.5347e-02	  2.7815e-06	  1.8892e-03	  2.6941e-02	  1.9757e+04	  6.8267e-02	  1.6991e-01	  3.9791e-01	  8.7562e-01	  1.1544e-02	  1.8971e+01	  1.7276e-03	  1.0161e-03	  1.5292e-01	  9.6770e-02	  9.6770e-02	  3.7070e+00	  1.9673e+01	  1.6411e-02	  1.0000e-03	  1.1042e+00	  1.0000e+00	
  3.1600e+02	  6.0456e+00	  6.1869e-04	  1.5359e-02	  2.7815e-06	  1.8906e-03	  2.6957e-02	  1.9764e+04	  6.8251e-02	  1.6986e-01	  3.9784e-01	  8.7556e-01	  1.1528e-02	  1.8966e+01	  1.7302e-03	  1.0153e-03	  1.5284e-01	  9.6821e-02	  9.6821e-02	  3.7113e+00	  1.9669e+01	  1.6784e-02	  1.0000e-03	  1.1042e+00	  1.0000e+00	
  3.1700e+02	  6.0454e+00	  6.1884e-04	  1.5369e-02	  2.7815e-06	  1.8920e-03	  2.6972e-02	  1.9770e+04	  6.8236e-02	  1.6982e-01	  3.9776e-01	  8.7550e-01	  1.1511e-02	  1.8961e+01	  1.7328e-03	  1.0145e-03	  1.5275e-01	  9.6872e-02	  9.6872e-02	  3.7156e+00	  1.9664e+01	  1.7168e-02	  1.0000e-03	  1.1043e+00	  1.0000e+00	
  3.1800e+02	  6.0452e+00	  6.1900e-04	  1.5380e-02	  2.7815e-06	  1.8934e-03	  2.6987e-02	  1.9777e+04	  6.8221e-02	  1.6977e-01	  3.9768e-01	  8.7544e-01	  1.1494e-02	  1.8956e+01	  1.7354e-03	  1.0137e-03	  1.5267e-01	  9.6923e-02	  9.6923e-02	  3.7198e+00	  1.9660e+01	  1.7560e-02	  1.0000e-03	  1.1044e+00	  1.0000e+00	
  3.1900e+02	  6.0450e+00	  6.1915e-04	  1.5391e-02	  2.7816e-06	  1.8948e-03	  2.7002e-02	  1.9783e+04	  6.8206e-02	  1.6973e-01	  3.9761e-01	  8.7537e-01	  1.1477e-02	  1.8951e+01	  1.7380e-03	  1.0129e-03	  1.5258e-01	  9.6974e-02	  9.6974e-02	  3.7241e+00	  1.9656e+01	  1.7961e-02	  1.0000e-03	  1.1044e+00	  1.0000e+00	
  3.2000e+02	  6.0448e+00	  6.1929e-04	  1.5401e-02	  2.7816e-06	  1.8961e-03	  2.7016e-02	  1.9789e+04	  6.8192e-02	  1.6968e-01	  3.9754e-01	  8.7531e-01	  1.1460e-02	  1.8945e+01	  1.7405e-03	  1.0120e-03	  1.5249e-01	  9.7024e-02	  9.7024e-02	  3.7283e+00	  1.9652e+01	  1.8372e-02	  1.0000e-03	  1.1045e+00	  1.0000e+00	
  3.2100e+02	  6.0446e+00	  6.1944e-04	  1.5412e-02	  2.7816e-06	  1.8974e-03	  2.7030e-02	  1.9796e+04	  6.8177e-02	  1.6964e-01	  3.9746e-01	  8.7525e-01	  1.1443e-02	  1.8940e+01	  1.7431e-03	  1.0112e-03	  1.5240e-01	  9.7075e-02	  9.7075e-02	  3.7325e+00	  1.9648e+01	  1.8792e-02	  1.0000e-03	  1.1046e+00	  1.0000e+00	
  3.2200e+02	  6.0444e+00	  6.1959e-04	  1.5422e-02	  2.7816e-06	  1.8987e-03	  2.7045e-02	  1.9802e+04	  6.8163e-02	  1.6960e-01	  3.9739e-01	  8.7519e-01	  1.1425e-02	  1.8935e+01	  1.7456e-03	  1.0105e-03	  1.5231e-01	  9.7125e-02	  9.7125e-02	  3.7367e+00	  1.9643e+01	  1.9221e-02	  1.0000e-03	  1.1047e+00	  1.0000e+00	
  3.2300e+02	  6.0443e+00	  6.1973e-04	  1.5432e-02	  2.7817e-06	  1.9000e-03	  2.7059e-02	  1.9808e+04	  6.8148e-02	  1.6955e-01	  3.9732e-01	  8.7513e-01	  1.1407e-02	  1.8930e+01	  1.7482e-03	  1.0096e-03	  1.5222e-01	  9.7176e-02	  9.7176e-02	  3.7409e+00	  1.9639e+01	  1.9660e-02	  1.0000e-03	  1.1047e+00	  1.0000e+00	
  3.2400e+02	  6.0441e+00	  6.1987e-04	  1.5442e-02	  2.7817e-06	  1.9013e-03	  2.7072e-02	  1.9814e+04	  6.8134e-02	  1.6951e-01	  3.9725e-01	  8.7508e-01	  1.1389e-02	  1.8925e+01	  1.7507e-03	  1.0089e-03	  1.5212e-01	  9.7226e-02	  9.7226e-02	  3.7450e+00	  1.9635e+01	  2.0108e-02	  1.0000e-03	  1.1048e+00	  1.0000e+00	
  3.2500e+02	  6.0439e+00	  6.2001e-04	  1.5452e-02	  2.7817e-06	  1.9026e-03	  2.7086e-02	  1.9820e+04	  6.8120e-02	  1.6947e-01	  3.9718e-01	  8.7502e-01	  1.1371e-02	  1.8920e+01	  1.7533e-03	  1.0081e-03	  1.5203e-01	  9.7276e-02	  9.7276e-02	  3.7492e+00	  1.9631e+01	  2.0565e-02	  1.0000e-03	  1.1049e+00	  1.0000e+00	
  3.2600e+02	  6.0437e+00	  6.2015e-04	  1.5461e-02	  2.7817e-06	  1.9038e-03	  2.7099e-02	  1.9826e+04	  6.8106e-02	  1.6943e-01	  3.9711e-01	  8.7496e-01	  1.1353e-02	  1.8915e+01	  1.7558e-03	  1.0073e-03	  1.5193e-01	  9.7325e-02	  9.7325e-02	  3.7533e+00	  1.9627e+01	  2.1032e-02	  1.0000e-03	  1.1049e+00	  1.0000e+00	
  3.2700e+02	  6.0436e+00	  6.2029e-04	  1.5471e-02	  2.7818e-06	  1.9050e-03	  2.7112e-02	  1.9832e+04	  6.8092e-02	  1.6939e-01	  3.9704e-01	  8.7490e-01	  1.1334e-02	  1.8910e+01	  1.7583e-03	  1.0066e-03	  1.5183e-01	  9.7375e-02	  9.7375e-02	  3.7574e+00	  1.9623e+01	  2.1507e-02	  1.0000e-03	  1.1050e+00	  1.0000e+00	
  3.2800e+02	  6.0434e+00	  6.2043e-04	  1.5480e-02	  2.7818e-06	  1.9062e-03	  2.7125e-02	  1.9838e+04	  6.8079e-02	  1.6934e-01	  3.9697e-01	  8.7485e-01	  1.1315e-02	  1.8905e+01	  1.7608e-03	  1.0060e-03	  1.5173e-01	  9.7425e-02	  9.7425e-02	  3.7615e+00	  1.9618e+01	  2.1991e-02	  1.0000e-03	  1.1051e+00	  1.0000e+00	
  3.2900e+02	  6.0432e+00	  6.2056e-04	  1.5489e-02	  2.7818e-06	  1.9074e-03	  2.7138e-02	  1.9843e+04	  6.8065e-02	  1.6930e-01	  3.9690e-01	  8.7479e-01	  1.1297e-02	  1.8900e+01	  1.7633e-03	  1.0052e-03	  1.5163e-01	  9.7474e-02	  9.7474e-02	  3.7656e+00	  1.9614e+01	  2.2485e-02	  1.0000e-03	  1.1051e+00	  1.0000e+00	
  3.3000e+02	  6.0431e+00	  6.2070e-04	  1.5498e-02	  2.7818e-06	  1.9085e-03	  2.7150e-02	  1.9849e+04	  6.8052e-02	  1.6926e-01	  3.9684e-01	  8.7474e-01	  1.1278e-02	  1.8895e+01	  1.7657e-03	  1.0046e-03	  1.5153e-01	  9.7523e-02	  9.7523e-02	  3.7697e+00	  1.9610e+01	  2.2986e-02	  1.0000e-03	  1.1052e+00	  1.0000e+00	
  3.3100e+02	  6.0429e+00	  6.2083e-04	  1.5507e-02	  2.7818e-06	  1.9097e-03	  2.7163e-02	  1.9855e+04	  6.8039e-02	  1.6922e-01	  3.9677e-01	  8.7468e-01	  1.1258e-02	  1.8890e+01	  1.7682e-03	  1.0039e-03	  1.5142e-01	  9.7572e-02	  9.7572e-02	  3.7737e+00	  1.9606e+01	  2.3497e-02	  1.0000e-03	  1.1052e+00	  1.0000e+00	
  3.3200e+02	  6.0428e+00	  6.2096e-04	  1.5516e-02	  2.7819e-06	  1.9108e-03	  2.7175e-02	  1.9861e+04	  6.8025e-02	  1.6918e-01	  3.9670e-01	  8.7463e-01	  1.1239e-02	  1.8885e+01	  1.7707e-03	  1.0033e-03	  1.5132e-01	  9.7621e-02	  9.7621e-02	  3.7778e+00	  1.9602e+01	  2.4016e-02	  1.0000e-03	  1.1053e+00	  1.0000e+00	
  3.3300e+02	  6.0426e+00	  6.2109e-04	  1.5524e-02	  2.7819e-06	  1.9119e-03	  2.7187e-02	  1.9866e+04	  6.8012e-02	  1.6914e-01	  3.9664e-01	  8.7457e-01	  1.1220e-02	  1.8880e+01	  1.7731e-03	  1.0028e-03	  1.5122e-01	  9.7670e-02	  9.7670e-02	  3.7818e+00	  1.9598e+01	  2.4543e-02	  1.0000e-03	  1.1054e+00	  1.0000e+00	
  3.3400e+02	  6.0424e+00	  6.2122e-04	  1.5532e-02	  2.7819e-06	  1.9130e-03	  2.7199e-02	  1.9872e+04	  6.7999e-02	  1.6911e-01	  3.9657e-01	  8.7452e-01	  1.1200e-02	  1.8875e+01	  1.7756e-03	  1.0022e-03	  1.5111e-01	  9.7719e-02	  9.7719e-02	  3.7859e+00	  1.9594e+01	  2.5078e-02	  1.0000e-03	  1.1054e+00	  1.0000e+00	
  3.3500e+02	  6.0423e+00	  6.2135e-04	  1.5541e-02	  2.7819e-06	  1.9141e-03	  2.7210e-02	  1.9877e+04	  6.7987e-02	  1.6907e-01	  3.9651e-01	  8.7447e-01	  1.1180e-02	  1.8870e+01	  1.7780e-03	  1.0016e-03	  1.5100e-01	  9.7767e-02	  9.7767e-02	  3.7899e+00	  1.9590e+01	  2.5622e-02	  1.0000e-03	  1.1055e+00	  1.0000e+00	
  3.3600e+02	  6.0421e+00	  6.2148e-04	  1.5549e-02	  2.7820e-06	  1.9151e-03	  2.7222e-02	  1.9883e+04	  6.7974e-02	  1.6903e-01	  3.9645e-01	  8.7441e-01	  1.1160e-02	  1.8865e+01	  1.7804e-03	  1.0012e-03	  1.5090e-01	  9.7815e-02	  9.7815e-02	  3.7939e+00	  1.9586e+01	  2.6173e-02	  1.0000e-03	  1.1055e+00	  1.0000e+00	
  3.3700e+02	  6.0420e+00	  6.2160e-04	  1.5557e-02	  2.7820e-06	  1.9162e-03	  2.7233e-02	  1.9888e+04	  6.7961e-02	  1.6899e-01	  3.9638e-01	  8.7436e-01	  1.1140e-02	  1.8860e+01	  1.7829e-03	  1.0006e-03	  1.5079e-01	  9.7864e-02	  9.7864e-02	  3.7978e+00	  1.9582e+01	  2.6733e-02	  1.0000e-03	  1.1056e+00	  1.0000e+00	
  3.3800e+02	  6.0418e+00	  6.2172e-04	  1.5565e-02	  2.7820e-06	  1.9172e-03	  2.7244e-02	  1.9893e+04	  6.7949e-02	  1.6895e-01	  3.9632e-01	  8.7431e-01	  1.1120e-02	  1.8855e+01	  1.7853e-03	  1.0002e-03	  1.5068e-01	  9.7912e-02	  9.7912e-02	  3.8018e+00	  1.9578e+01	  2.7299e-02	  1.0000e-03	  1.1056e+00	  1.0000e+00	
  3.3900e+02	  6.0417e+00	  6.2185e-04	  1.5572e-02	  2.7820e-06	  1.9182e-03	  2.7255e-02	  1.9899e+04	  6.7937e-02	  1.6892e-01	  3.9626e-01	  8.7426e-01	  1.1100e-02	  1.8849e+01	  1.7877e-03	  9.9969e-04	  1.5058e-01	  9.7959e-02	  9.7959e-02	  3.8058e+00	  1.9574e+01	  2.7874e-02	  1.0000e-03	  1.1057e+00	  1.0000e+00	
  3.4000e+02	  6.0416e+00	  6.2197e-04	  1.5580e-02	  2.7820e-06	  1.9192e-03	  2.7265e-02	  1.9904e+04	  6.7924e-02	  1.6888e-01	  3.9620e-01	  8.7421e-01	  1.1080e-02	  1.8844e+01	  1.7901e-03	  9.9928e-04	  1.5047e-01	  9.8007e-02	  9.8007e-02	  3.8097e+00	  1.9570e+01	  2.8455e-02	  1.0000e-03	  1.1057e+00	  1.0000e+00	
  3.4100e+02	  6.0414e+00	  6.2209e-04	  1.5587e-02	  2.7821e-06	  1.9202e-03	  2.7276e-02	  1.9909e+04	  6.7912e-02	  1.6884e-01	  3.9614e-01	  8.7416e-01	  1.1060e-02	  1.8839e+01	  1.7925e-03	  9.9890e-04	  1.5036e-01	  9.8055e-02	  9.8055e-02	  3.8137e+00	  1.9566e+01	  2.9044e-02	  1.0000e-03	  1.1058e+00	  1.0000e+00	
  3.4200e+02	  6.0413e+00	  6.2221e-04	  1.5595e-02	  2.7821e-06	  1.9211e-03	  2.7286e-02	  1.9914e+04	  6.7900e-02	  1.6881e-01	  3.9608e-01	  8.7411e-01	  1.1039e-02	  1.8834e+01	  1.7948e-03	  9.9854e-04	  1.5025e-01	  9.8102e-02	  9.8102e-02	  3.8176e+00	  1.9562e+01	  2.9640e-02	  1.0000e-03	  1.1058e+00	  1.0000e+00	
  3.4300e+02	  6.0412e+00	  6.2233e-04	  1.5602e-02	  2.7821e-06	  1.9221e-03	  2.7296e-02	  1.9920e+04	  6.7888e-02	  1.6877e-01	  3.9602e-01	  8.7406e-01	  1.1019e-02	  1.8829e+01	  1.7972e-03	  9.9821e-04	  1.5015e-01	  9.8149e-02	  9.8149e-02	  3.8215e+00	  1.9558e+01	  3.0242e-02	  1.0000e-03	  1.1059e+00	  1.0000e+00	
  3.4400e+02	  6.0410e+00	  6.2244e-04	  1.5609e-02	  2.7821e-06	  1.9230e-03	  2.7306e-02	  1.9925e+04	  6.7877e-02	  1.6874e-01	  3.9596e-01	  8.7401e-01	  1.0998e-02	  1.8824e+01	  1.7996e-03	  9.9791e-04	  1.5004e-01	  9.8197e-02	  9.8197e-02	  3.8254e+00	  1.9555e+01	  3.0851e-02	  1.0000e-03	  1.1059e+00	  1.0000e+00	
  3.4500e+02	  6.0409e+00	  6.2256e-04	  1.5616e-02	  2.7822e-06	  1.9239e-03	  2.7316e-02	  1.9930e+04	  6.7865e-02	  1.6870e-01	  3.9590e-01	  8.7396e-01	  1.0978e-02	  1.8819e+01	  1.8020e-03	  9.9763e-04	  1.4993e-01	  9.8244e-02	  9.8244e-02	  3.8293e+00	  1.9551e+01	  3.1467e-02	  1.0000e-03	  1.1060e+00	  1.0000e+00	
  3.4600e+02	  6.0408e+00	  6.2267e-04	  1.5623e-02	  2.7822e-06	  1.9248e-03	  2.7326e-02	  1.9935e+04	  6.7853e-02	  1.6867e-01	  3.9584e-01	  8.7391e-01	  1.0958e-02	  1.8814e+01	  1.8043e-03	  9.9742e-04	  1.4983e-01	  9.8290e-02	  9.8290e-02	  3.8332e+00	  1.9547e+01	  3.2088e-02	  1.0000e-03	  1.1060e+00	  1.0000e+00	
  3.4700e+02	  6.0406e+00	  6.2279e-04	  1.5629e-02	  2.7822e-06	  1.9257e-03	  2.7335e-02	  1.9940e+04	  6.7842e-02	  1.6863e-01	  3.9578e-01	  8.7386e-01	  1.0937e-02	  1.8809e+01	  1.8067e-03	  9.9714e-04	  1.4972e-01	  9.8337e-02	  9.8337e-02	  3.8371e+00	  1.9543e+01	  3.2716e-02	  1.0000e-03	  1.1061e+00	  1.0000e+00	
  3.4800e+02	  6.0405e+00	  6.2290e-04	  1.5636e-02	  2.7822e-06	  1.9266e-03	  2.7345e-02	  1.9944e+04	  6.7831e-02	  1.6860e-01	  3.9573e-01	  8.7381e-01	  1.0917e-02	  1.8804e+01	  1.8090e-03	  9.9698e-04	  1.4961e-01	  9.8384e-02	  9.8384e-02	  3.8409e+00	  1.9539e+01	  3.3349e-02	  1.0000e-03	  1.1061e+00	  1.0000e+00	
  3.4900e+02	  6.0404e+00	  6.2301e-04	  1.5643e-02	  2.7822e-06	  1.9275e-03	  2.7354e-02	  1.9949e+04	  6.7819e-02	  1.6856e-01	  3.9567e-01	  8.7377e-01	  1.0896e-02	  1.8799e+01	  1.8114e-03	  9.9675e-04	  1.4951e-01	  9.8430e-02	  9.8430e-02	  3.8448e+00	  1.9535e+01	  3.3989e-02	  1.0000e-03	  1.1062e+00	  1.0000e+00	
  3.5000e+02	  6.0403e+00	  6.2312e-04	  1.5649e-02	  2.7823e-06	  1.9283e-03	  2.7363e-02	  1.9954e+04	  6.7808e-02	  1.6853e-01	  3.9561e-01	  8.7372e-01	  1.0876e-02	  1.8793e+01	  1.8137e-03	  9.9663e-04	  1.4940e-01	  9.8476e-02	  9.8476e-02	  3.8486e+00	  1.9531e+01	  3.4633e-02	  1.0000e-03	  1.1062e+00	  1.0000e+00	
  3.5100e+02	  6.0401e+00	  6.2323e-04	  1.5655e-02	  2.7823e-06	  1.9292e-03	  2.7372e-02	  1.9959e+04	  6.7797e-02	  1.6850e-01	  3.9556e-01	  8.7367e-01	  1.0855e-02	  1.8788e+01	  1.8160e-03	  9.9645e-04	  1.4930e-01	  9.8522e-02	  9.8522e-02	  3.8524e+00	  1.9528e+01	  3.5284e-02	  1.0000e-03	  1.1063e+00	  1.0000e+00	
  3.5200e+02	  6.0400e+00	  6.2333e-04	  1.5662e-02	  2.7823e-06	  1.9300e-03	  2.7381e-02	  1.9964e+04	  6.7786e-02	  1.6846e-01	  3.9550e-01	  8.7363e-01	  1.0835e-02	  1.8783e+01	  1.8183e-03	  9.9637e-04	  1.4919e-01	  9.8568e-02	  9.8568e-02	  3.8563e+00	  1.9524e+01	  3.5939e-02	  1.0000e-03	  1.1063e+00	  1.0000e+00	
  3.5300e+02	  6.0399e+00	  6.2344e-04	  1.5668e-02	  2.7823e-06	  1.9308e-03	  2.7390e-02	  1.9968e+04	  6.7775e-02	  1.6843e-01	  3.9545e-01	  8.7358e-01	  1.0815e-02	  1.8778e+01	  1.8207e-03	  9.9623e-04	  1.4909e-01	  9.8614e-02	  9.8614e-02	  3.8601e+00	  1.9520e+01	  3.6600e-02	  1.0000e-03	  1.1063e+00	  1.0000e+00	
  3.5400e+02	  6.0398e+00	  6.2355e-04	  1.5674e-02	  2.7823e-06	  1.9316e-03	  2.7398e-02	  1.9973e+04	  6.7765e-02	  1.6840e-01	  3.9540e-01	  8.7354e-01	  1.0794e-02	  1.8773e+01	  1.8230e-03	  9.9626e-04	  1.4899e-01	  9.8660e-02	  9.8660e-02	  3.8639e+00	  1.9516e+01	  3.7266e-02	  1.0000e-03	  1.1064e+00	  1.0000e+00	
  3.5500e+02	  6.0397e+00	  6.2365e-04	  1.5680e-02	  2.7823e-06	  1.9324e-03	  2.7407e-02	  1.9978e+04	  6.7754e-02	  1.6837e-01	  3.9534e-01	  8.7349e-01	  1.0774e-02	  1.8768e+01	  1.8253e-03	  9.9613e-04	  1.4888e-01	  9.8705e-02	  9.8705e-02	  3.8677e+00	  1.9512e+01	  3.7936e-02	  1.0000e-03	  1.1064e+00	  1.0000e+00	
  3.5600e+02	  6.0396e+00	  6.2375e-04	  1.5685e-02	  2.7824e-06	  1.9332e-03	  2.7415e-02	  1.9982e+04	  6.7744e-02	  1.6834e-01	  3.9529e-01	  8.7345e-01	  1.0754e-02	  1.8763e+01	  1.8276e-03	  9.9609e-04	  1.4878e-01	  9.8750e-02	  9.8750e-02	  3.8715e+00	  1.9509e+01	  3.8611e-02	  1.0000e-03	  1.1065e+00	  1.0000e+00	
  3.5700e+02	  6.0394e+00	  6.2386e-04	  1.5691e-02	  2.7824e-06	  1.9340e-03	  2.7424e-02	  1.9987e+04	  6.7733e-02	  1.6831e-01	  3.9524e-01	  8.7341e-01	  1.0734e-02	  1.8758e+01	  1.8299e-03	  9.9606e-04	  1.4868e-01	  9.8796e-02	  9.8796e-02	  3.8753e+00	  1.9505e+01	  3.9291e-02	  1.0000e-03	  1.1065e+00	  1.0000e+00	
  3.5800e+02	  6.0393e+00	  6.2396e-04	  1.5697e-02	  2.7824e-06	  1.9347e-03	  2.7432e-02	  1.9991e+04	  6.7723e-02	  1.6827e-01	  3.9519e-01	  8.7336e-01	  1.0714e-02	  1.8753e+01	  1.8322e-03	  9.9605e-04	  1.4858e-01	  9.8841e-02	  9.8841e-02	  3.8790e+00	  1.9501e+01	  3.9975e-02	  1.0000e-03	  1.1065e+00	  1.0000e+00	
  3.5900e+02	  6.0392e+00	  6.2406e-04	  1.5702e-02	  2.7824e-06	  1.9355e-03	  2.7440e-02	  1.9996e+04	  6.7713e-02	  1.6824e-01	  3.9513e-01	  8.7332e-01	  1.0694e-02	  1.8748e+01	  1.8345e-03	  9.9605e-04	  1.4849e-01	  9.8886e-02	  9.8886e-02	  3.8828e+00	  1.9497e+01	  4.0663e-02	  1.0000e-03	  1.1066e+00	  1.0000e+00	
  3.6000e+02	  6.0391e+00	  6.2416e-04	  1.5708e-02	  2.7824e-06	  1.9362e-03	  2.7448e-02	  2.0000e+04	  6.7703e-02	  1.6821e-01	  3.9508e-01	  8.7328e-01	  1.0674e-02	  1.8742e+01	  1.8367e-03	  9.9606e-04	  1.4839e-01	  9.8930e-02	  9.8930e-02	  3.8866e+00	  1.9493e+01	  4.1355e-02	  1.0000e-03	  1.1066e+00	  1.0000e+00	
  3.6100e+02	  6.0390e+00	  6.2426e-04	  1.5713e-02	  2.7825e-06	  1.9370e-03	  2.7455e-02	  2.0004e+04	  6.7693e-02	  1.6818e-01	  3.9503e-01	  8.7324e-01	  1.0655e-02	  1.8737e+01	  1.8390e-03	  9.9609e-04	  1.4829e-01	  9.8975e-02	  9.8975e-02	  3.8903e+00	  1.9490e+01	  4.2052e-02	  1.0000e-03	  1.1067e+00	  1.0000e+00	
  3.6200e+02	  6.0389e+00	  6.2435e-04	  1.5719e-02	  2.7825e-06	  1.9377e-03	  2.7463e-02	  2.0009e+04	  6.7683e-02	  1.6815e-01	  3.9498e-01	  8.7319e-01	  1.0635e-02	  1.8732e+01	  1.8413e-03	  9.9608e-04	  1.4820e-01	  9.9019e-02	  9.9019e-02	  3.8941e+00	  1.9486e+01	  4.2753e-02	  1.0000e-03	  1.1067e+00	  1.0000e+00	
  3.6300e+02	  6.0388e+00	  6.2445e-04	  1.5724e-02	  2.7825e-06	  1.9384e-03	  2.7471e-02	  2.0013e+04	  6.7673e-02	  1.6812e-01	  3.9493e-01	  8.7315e-01	  1.0616e-02	  1.8727e+01	  1.8436e-03	  9.9620e-04	  1.4810e-01	  9.9064e-02	  9.9064e-02	  3.8978e+00	  1.9482e+01	  4.3457e-02	  1.0000e-03	  1.1067e+00	  1.0000e+00	
