        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	
  9.0000e+00	  6.7393e+00	  3.0312e-04	  1.7581e-03	  2.7146e-06	  1.5525e-04	  5.0527e-03	  3.0045e+03	  2.2453e-01	  5.6922e-01	  8.0374e-01	  9.9477e-01	  3.0648e+00	  1.8528e+01	  3.2257e-04	  3.9290e-03	  5.7546e-01	  5.6185e-02	  5.6185e-02	  7.0931e-01	  2.2671e+01	  3.5424e-02	  1.0000e-03	  1.0106e+00	  1.0000e+00	
  1.0000e+01	  6.7466e+00	  3.0642e-04	  2.0183e-03	  2.7156e-06	  1.7191e-04	  5.6932e-03	  3.2299e+03	  2.1548e-01	  5.5158e-01	  7.9246e-01	  9.9407e-01	  2.9175e+00	  1.8607e+01	  3.4500e-04	  3.7788e-03	  5.7770e-01	  5.6687e-02	  5.6687e-02	  7.7452e-01	  2.2605e+01	  3.5833e-02	  1.0000e-03	  1.0122e+00	  1.0000e+00	
  1.1000e+01	  6.7526e+00	  3.0968e-04	  2.2797e-03	  2.7166e-06	  1.8831e-04	  6.3310e-03	  3.4500e+03	  2.0746e-01	  5.3539e-01	  7.8176e-01	  9.9335e-01	  2.7763e+00	  1.8682e+01	  3.6653e-04	  3.6416e-03	  5.7863e-01	  5.7190e-02	  5.7190e-02	  8.3817e-01	  2.2542e+01	  3.6126e-02	  1.0000e-03	  1.0139e+00	  1.0000e+00	
  1.2000e+01	  6.7577e+00	  3.1292e-04	  2.5412e-03	  2.7175e-06	  2.0446e-04	  6.9645e-03	  3.6652e+03	  2.0029e-01	  5.2045e-01	  7.7160e-01	  9.9261e-01	  2.6411e+00	  1.8755e+01	  3.8723e-04	  3.5152e-03	  5.7840e-01	  5.7692e-02	  5.7692e-02	  9.0023e-01	  2.2480e+01	  3.6309e-02	  1.0000e-03	  1.0155e+00	  1.0000e+00	
  1.3000e+01	  6.7373e+00	  3.1612e-04	  2.7927e-03	  2.7182e-06	  2.2486e-04	  7.4172e-03	  3.8433e+03	  1.9480e-01	  5.0872e-01	  7.6340e-01	  9.9197e-01	  2.5116e+00	  1.8824e+01	  4.0716e-04	  3.4012e-03	  5.7717e-01	  5.8194e-02	  5.8194e-02	  9.6072e-01	  2.2419e+01	  3.6356e-02	  1.0000e-03	  1.0171e+00	  1.0000e+00	
  1.4000e+01	  6.7104e+00	  3.1929e-04	  3.0407e-03	  2.7189e-06	  2.4722e-04	  7.8084e-03	  4.0050e+03	  1.9013e-01	  4.9852e-01	  7.5611e-01	  9.9138e-01	  2.3876e+00	  1.8891e+01	  4.2639e-04	  3.2950e-03	  5.7511e-01	  5.8693e-02	  5.8693e-02	  1.0197e+00	  2.2360e+01	  3.6219e-02	  1.0000e-03	  1.0188e+00	  1.0000e+00	
  1.5000e+01	  6.6854e+00	  3.2243e-04	  3.2878e-03	  2.7196e-06	  2.7000e-04	  8.1965e-03	  4.1619e+03	  1.8585e-01	  4.8901e-01	  7.4919e-01	  9.9078e-01	  2.2690e+00	  1.8955e+01	  4.4497e-04	  3.1945e-03	  5.7230e-01	  5.9189e-02	  5.9189e-02	  1.0772e+00	  2.2303e+01	  3.5920e-02	  1.0000e-03	  1.0204e+00	  1.0000e+00	
  1.6000e+01	  6.6621e+00	  3.2553e-04	  3.5331e-03	  2.7202e-06	  2.9309e-04	  8.5802e-03	  4.3144e+03	  1.8191e-01	  4.8011e-01	  7.4258e-01	  9.9019e-01	  2.1556e+00	  1.9016e+01	  4.6293e-04	  3.0993e-03	  5.6884e-01	  5.9682e-02	  5.9682e-02	  1.1331e+00	  2.2247e+01	  3.5482e-02	  1.0000e-03	  1.0220e+00	  1.0000e+00	
  1.7000e+01	  6.6405e+00	  3.2861e-04	  3.7762e-03	  2.7208e-06	  3.1640e-04	  8.9586e-03	  4.4629e+03	  1.7826e-01	  4.7175e-01	  7.3627e-01	  9.8960e-01	  2.0471e+00	  1.9074e+01	  4.8029e-04	  3.0087e-03	  5.6481e-01	  6.0171e-02	  6.0171e-02	  1.1875e+00	  2.2192e+01	  3.4919e-02	  1.0000e-03	  1.0237e+00	  1.0000e+00	
  1.8000e+01	  6.6202e+00	  3.3166e-04	  4.0166e-03	  2.7215e-06	  3.3983e-04	  9.3312e-03	  4.6078e+03	  1.7487e-01	  4.6387e-01	  7.3022e-01	  9.8901e-01	  1.9435e+00	  1.9130e+01	  4.9708e-04	  2.9223e-03	  5.6030e-01	  6.0655e-02	  6.0655e-02	  1.2404e+00	  2.2140e+01	  3.4243e-02	  1.0000e-03	  1.0253e+00	  1.0000e+00	
  1.9000e+01	  6.6013e+00	  3.3467e-04	  4.2539e-03	  2.7220e-06	  3.6332e-04	  9.6973e-03	  4.7493e+03	  1.7171e-01	  4.5643e-01	  7.2440e-01	  9.8842e-01	  1.8446e+00	  1.9184e+01	  5.1334e-04	  2.8399e-03	  5.5536e-01	  6.1134e-02	  6.1134e-02	  1.2917e+00	  2.2088e+01	  3.3465e-02	  1.0000e-03	  1.0269e+00	  1.0000e+00	
  2.0000e+01	  6.5835e+00	  3.3766e-04	  4.4878e-03	  2.7226e-06	  3.8679e-04	  1.0057e-02	  4.8879e+03	  1.6875e-01	  4.4938e-01	  7.1881e-01	  9.8783e-01	  1.7501e+00	  1.9235e+01	  5.2908e-04	  2.7604e-03	  5.5005e-01	  6.1608e-02	  6.1608e-02	  1.3414e+00	  2.2039e+01	  3.2595e-02	  1.0000e-03	  1.0285e+00	  1.0000e+00	
  2.1000e+01	  6.5668e+00	  3.4062e-04	  4.7179e-03	  2.7232e-06	  4.1019e-04	  1.0409e-02	  5.0236e+03	  1.6596e-01	  4.4267e-01	  7.1342e-01	  9.8724e-01	  1.6600e+00	  1.9283e+01	  5.4432e-04	  2.6842e-03	  5.4444e-01	  6.2076e-02	  6.2076e-02	  1.3897e+00	  2.1990e+01	  3.1642e-02	  1.0000e-03	  1.0300e+00	  1.0000e+00	
  2.2000e+01	  6.5511e+00	  3.4354e-04	  4.9441e-03	  2.7238e-06	  4.3347e-04	  1.0754e-02	  5.1568e+03	  1.6334e-01	  4.3629e-01	  7.0821e-01	  9.8665e-01	  1.5740e+00	  1.9330e+01	  5.5908e-04	  2.6107e-03	  5.3857e-01	  6.2538e-02	  6.2538e-02	  1.4364e+00	  2.1944e+01	  3.0616e-02	  1.0000e-03	  1.0316e+00	  1.0000e+00	
  2.3000e+01	  6.5362e+00	  3.4644e-04	  5.1660e-03	  2.7243e-06	  4.5657e-04	  1.1091e-02	  5.2875e+03	  1.6086e-01	  4.3021e-01	  7.0317e-01	  9.8606e-01	  1.4921e+00	  1.9374e+01	  5.7338e-04	  2.5396e-03	  5.3247e-01	  6.2994e-02	  6.2994e-02	  1.4817e+00	  2.1898e+01	  2.9529e-02	  1.0000e-03	  1.0331e+00	  1.0000e+00	
  2.4000e+01	  6.5222e+00	  3.4931e-04	  5.3836e-03	  2.7249e-06	  4.7947e-04	  1.1421e-02	  5.4160e+03	  1.5851e-01	  4.2439e-01	  6.9830e-01	  9.8547e-01	  1.4141e+00	  1.9416e+01	  5.8723e-04	  2.4709e-03	  5.2619e-01	  6.3443e-02	  6.3443e-02	  1.5255e+00	  2.1854e+01	  2.8389e-02	  1.0000e-03	  1.0345e+00	  1.0000e+00	
  2.5000e+01	  6.5090e+00	  3.5215e-04	  5.5965e-03	  2.7254e-06	  5.0210e-04	  1.1742e-02	  5.5425e+03	  1.5627e-01	  4.1881e-01	  6.9357e-01	  9.8488e-01	  1.3398e+00	  1.9456e+01	  6.0065e-04	  2.4042e-03	  5.1976e-01	  6.3885e-02	  6.3885e-02	  1.5679e+00	  2.1812e+01	  2.7208e-02	  1.0000e-03	  1.0360e+00	  1.0000e+00	
  2.6000e+01	  6.4964e+00	  3.5496e-04	  5.8047e-03	  2.7260e-06	  5.2445e-04	  1.2056e-02	  5.6670e+03	  1.5415e-01	  4.1347e-01	  6.8897e-01	  9.8429e-01	  1.2691e+00	  1.9494e+01	  6.1365e-04	  2.3393e-03	  5.1320e-01	  6.4321e-02	  6.4321e-02	  1.6089e+00	  2.1771e+01	  2.5999e-02	  1.0000e-03	  1.0374e+00	  1.0000e+00	
  2.7000e+01	  6.4845e+00	  3.5775e-04	  6.0079e-03	  2.7265e-06	  5.4648e-04	  1.2361e-02	  5.7897e+03	  1.5212e-01	  4.0833e-01	  6.8451e-01	  9.8370e-01	  1.2018e+00	  1.9530e+01	  6.2624e-04	  2.2762e-03	  5.0655e-01	  6.4750e-02	  6.4750e-02	  1.6485e+00	  2.1732e+01	  2.4773e-02	  1.0000e-03	  1.0388e+00	  1.0000e+00	
  2.8000e+01	  6.4733e+00	  3.6050e-04	  6.2060e-03	  2.7270e-06	  5.6816e-04	  1.2659e-02	  5.9108e+03	  1.5018e-01	  4.0339e-01	  6.8017e-01	  9.8310e-01	  1.1379e+00	  1.9564e+01	  6.3843e-04	  2.2147e-03	  4.9981e-01	  6.5172e-02	  6.5172e-02	  1.6867e+00	  2.1693e+01	  2.3542e-02	  1.0000e-03	  1.0402e+00	  1.0000e+00	
  2.9000e+01	  6.4625e+00	  3.6323e-04	  6.3990e-03	  2.7275e-06	  5.8945e-04	  1.2948e-02	  6.0303e+03	  1.4833e-01	  3.9863e-01	  6.7593e-01	  9.8251e-01	  1.0771e+00	  1.9597e+01	  6.5023e-04	  2.1547e-03	  4.9302e-01	  6.5588e-02	  6.5588e-02	  1.7236e+00	  2.1656e+01	  2.2317e-02	  1.0000e-03	  1.0415e+00	  1.0000e+00	
  3.0000e+01	  6.4523e+00	  3.6594e-04	  6.5866e-03	  2.7280e-06	  6.1035e-04	  1.3229e-02	  6.1483e+03	  1.4655e-01	  3.9404e-01	  6.7181e-01	  9.8192e-01	  1.0194e+00	  1.9627e+01	  6.6165e-04	  2.0964e-03	  4.8618e-01	  6.5996e-02	  6.5996e-02	  1.7591e+00	  2.1621e+01	  2.1111e-02	  1.0000e-03	  1.0428e+00	  1.0000e+00	
  3.1000e+01	  6.4426e+00	  3.6861e-04	  6.7687e-03	  2.7285e-06	  6.3082e-04	  1.3501e-02	  6.2649e+03	  1.4485e-01	  3.8961e-01	  6.6779e-01	  9.8133e-01	  9.6463e-01	  1.9657e+01	  6.7271e-04	  2.0394e-03	  4.7931e-01	  6.6397e-02	  6.6397e-02	  1.7934e+00	  2.1587e+01	  1.9933e-02	  1.0000e-03	  1.0440e+00	  1.0000e+00	
  3.2000e+01	  6.4334e+00	  3.7126e-04	  6.9455e-03	  2.7290e-06	  6.5085e-04	  1.3765e-02	  6.3801e+03	  1.4321e-01	  3.8532e-01	  6.6386e-01	  9.8073e-01	  9.1264e-01	  1.9684e+01	  6.8341e-04	  1.9838e-03	  4.7244e-01	  6.6791e-02	  6.6791e-02	  1.8264e+00	  2.1554e+01	  1.8793e-02	  1.0000e-03	  1.0452e+00	  1.0000e+00	
  3.3000e+01	  6.4246e+00	  3.7388e-04	  7.1167e-03	  2.7295e-06	  6.7043e-04	  1.4021e-02	  6.4942e+03	  1.4163e-01	  3.8118e-01	  6.6002e-01	  9.8014e-01	  8.6331e-01	  1.9710e+01	  6.9375e-04	  1.9297e-03	  4.6556e-01	  6.7178e-02	  6.7178e-02	  1.8582e+00	  2.1522e+01	  1.7697e-02	  1.0000e-03	  1.0464e+00	  1.0000e+00	
  3.4000e+01	  6.4162e+00	  3.7648e-04	  7.2824e-03	  2.7300e-06	  6.8955e-04	  1.4268e-02	  6.6070e+03	  1.4011e-01	  3.7716e-01	  6.5626e-01	  9.7954e-01	  8.1655e-01	  1.9734e+01	  7.0376e-04	  1.8771e-03	  4.5870e-01	  6.7558e-02	  6.7558e-02	  1.8887e+00	  2.1491e+01	  1.6653e-02	  1.0000e-03	  1.0476e+00	  1.0000e+00	
  3.5000e+01	  6.4081e+00	  3.7905e-04	  7.4427e-03	  2.7305e-06	  7.0820e-04	  1.4508e-02	  6.7187e+03	  1.3864e-01	  3.7327e-01	  6.5259e-01	  9.7895e-01	  7.7222e-01	  1.9758e+01	  7.1344e-04	  1.8261e-03	  4.5186e-01	  6.7931e-02	  6.7931e-02	  1.9181e+00	  2.1462e+01	  1.5664e-02	  1.0000e-03	  1.0487e+00	  1.0000e+00	
  3.6000e+01	  6.4005e+00	  3.8159e-04	  7.5975e-03	  2.7310e-06	  7.2637e-04	  1.4740e-02	  6.8293e+03	  1.3722e-01	  3.6950e-01	  6.4900e-01	  9.7835e-01	  7.3023e-01	  1.9779e+01	  7.2279e-04	  1.7766e-03	  4.4505e-01	  6.8297e-02	  6.8297e-02	  1.9464e+00	  2.1434e+01	  1.4734e-02	  1.0000e-03	  1.0497e+00	  1.0000e+00	
  3.7000e+01	  6.3931e+00	  3.8411e-04	  7.7471e-03	  2.7315e-06	  7.4408e-04	  1.4963e-02	  6.9389e+03	  1.3585e-01	  3.6583e-01	  6.4548e-01	  9.7775e-01	  6.9046e-01	  1.9800e+01	  7.3184e-04	  1.7286e-03	  4.3829e-01	  6.8656e-02	  6.8656e-02	  1.9736e+00	  2.1406e+01	  1.3864e-02	  1.0000e-03	  1.0508e+00	  1.0000e+00	
  3.8000e+01	  6.3861e+00	  3.8661e-04	  7.8914e-03	  2.7320e-06	  7.6131e-04	  1.5180e-02	  7.0473e+03	  1.3453e-01	  3.6228e-01	  6.4203e-01	  9.7715e-01	  6.5281e-01	  1.9819e+01	  7.4058e-04	  1.6823e-03	  4.3158e-01	  6.9008e-02	  6.9008e-02	  1.9997e+00	  2.1380e+01	  1.3053e-02	  1.0000e-03	  1.0518e+00	  1.0000e+00	
  3.9000e+01	  6.3794e+00	  3.8908e-04	  8.0307e-03	  2.7325e-06	  7.7809e-04	  1.5389e-02	  7.1548e+03	  1.3325e-01	  3.5882e-01	  6.3866e-01	  9.7655e-01	  6.1717e-01	  1.9837e+01	  7.4903e-04	  1.6376e-03	  4.2494e-01	  6.9353e-02	  6.9353e-02	  2.0248e+00	  2.1355e+01	  1.2300e-02	  1.0000e-03	  1.0527e+00	  1.0000e+00	
  4.0000e+01	  6.3729e+00	  3.9152e-04	  8.1651e-03	  2.7330e-06	  7.9442e-04	  1.5591e-02	  7.2613e+03	  1.3201e-01	  3.5546e-01	  6.3535e-01	  9.7596e-01	  5.8346e-01	  1.9854e+01	  7.5721e-04	  1.5946e-03	  4.1837e-01	  6.9692e-02	  6.9692e-02	  2.0489e+00	  2.1331e+01	  1.1604e-02	  1.0000e-03	  1.0537e+00	  1.0000e+00	
  4.1000e+01	  6.3667e+00	  3.9394e-04	  8.2947e-03	  2.7334e-06	  8.1031e-04	  1.5786e-02	  7.3667e+03	  1.3081e-01	  3.5220e-01	  6.3211e-01	  9.7536e-01	  5.5157e-01	  1.9870e+01	  7.6512e-04	  1.5532e-03	  4.1187e-01	  7.0024e-02	  7.0024e-02	  2.0721e+00	  2.1308e+01	  1.0960e-02	  1.0000e-03	  1.0546e+00	  1.0000e+00	
  4.2000e+01	  6.3607e+00	  3.9634e-04	  8.4198e-03	  2.7339e-06	  8.2576e-04	  1.5975e-02	  7.4712e+03	  1.2965e-01	  3.4902e-01	  6.2893e-01	  9.7476e-01	  5.2143e-01	  1.9885e+01	  7.7276e-04	  1.5134e-03	  4.0546e-01	  7.0349e-02	  7.0349e-02	  2.0944e+00	  2.1286e+01	  1.0365e-02	  1.0000e-03	  1.0554e+00	  1.0000e+00	
  4.3000e+01	  6.3550e+00	  3.9871e-04	  8.5405e-03	  2.7344e-06	  8.4081e-04	  1.6157e-02	  7.5747e+03	  1.2852e-01	  3.4594e-01	  6.2582e-01	  9.7416e-01	  4.9293e-01	  1.9899e+01	  7.8016e-04	  1.4753e-03	  3.9914e-01	  7.0668e-02	  7.0668e-02	  2.1158e+00	  2.1264e+01	  9.8167e-03	  1.0000e-03	  1.0563e+00	  1.0000e+00	
  4.4000e+01	  6.3495e+00	  4.0106e-04	  8.6569e-03	  2.7348e-06	  8.5544e-04	  1.6333e-02	  7.6772e+03	  1.2742e-01	  3.4293e-01	  6.2276e-01	  9.7356e-01	  4.6601e-01	  1.9912e+01	  7.8732e-04	  1.4386e-03	  3.9292e-01	  7.0981e-02	  7.0981e-02	  2.1364e+00	  2.1244e+01	  9.3108e-03	  1.0000e-03	  1.0571e+00	  1.0000e+00	
  4.5000e+01	  6.3442e+00	  4.0339e-04	  8.7693e-03	  2.7353e-06	  8.6969e-04	  1.6504e-02	  7.7788e+03	  1.2636e-01	  3.4000e-01	  6.1977e-01	  9.7296e-01	  4.4057e-01	  1.9924e+01	  7.9425e-04	  1.4036e-03	  3.8680e-01	  7.1287e-02	  7.1287e-02	  2.1563e+00	  2.1224e+01	  8.8434e-03	  1.0000e-03	  1.0579e+00	  1.0000e+00	
  4.6000e+01	  6.3391e+00	  4.0569e-04	  8.8778e-03	  2.7358e-06	  8.8356e-04	  1.6670e-02	  7.8794e+03	  1.2533e-01	  3.3715e-01	  6.1683e-01	  9.7236e-01	  4.1655e-01	  1.9935e+01	  8.0096e-04	  1.3701e-03	  3.8078e-01	  7.1587e-02	  7.1587e-02	  2.1754e+00	  2.1205e+01	  8.4113e-03	  1.0000e-03	  1.0586e+00	  1.0000e+00	
  4.7000e+01	  6.3342e+00	  4.0797e-04	  8.9826e-03	  2.7362e-06	  8.9706e-04	  1.6830e-02	  7.9790e+03	  1.2433e-01	  3.3438e-01	  6.1395e-01	  9.7176e-01	  3.9387e-01	  1.9945e+01	  8.0747e-04	  1.3380e-03	  3.7487e-01	  7.1881e-02	  7.1881e-02	  2.1938e+00	  2.1186e+01	  8.0119e-03	  1.0000e-03	  1.0594e+00	  1.0000e+00	
  4.8000e+01	  6.3294e+00	  4.1023e-04	  9.0839e-03	  2.7367e-06	  9.1021e-04	  1.6985e-02	  8.0777e+03	  1.2335e-01	  3.3168e-01	  6.1113e-01	  9.7117e-01	  3.7246e-01	  1.9955e+01	  8.1377e-04	  1.3074e-03	  3.6907e-01	  7.2169e-02	  7.2169e-02	  2.2116e+00	  2.1168e+01	  7.6415e-03	  1.0000e-03	  1.0601e+00	  1.0000e+00	
  4.9000e+01	  6.3248e+00	  4.1246e-04	  9.1817e-03	  2.7371e-06	  9.2302e-04	  1.7135e-02	  8.1754e+03	  1.2241e-01	  3.2904e-01	  6.0836e-01	  9.7057e-01	  3.5226e-01	  1.9964e+01	  8.1988e-04	  1.2781e-03	  3.6339e-01	  7.2451e-02	  7.2451e-02	  2.2287e+00	  2.1151e+01	  7.2983e-03	  1.0000e-03	  1.0608e+00	  1.0000e+00	
  5.0000e+01	  6.3204e+00	  4.1467e-04	  9.2762e-03	  2.7376e-06	  9.3550e-04	  1.7281e-02	  8.2722e+03	  1.2149e-01	  3.2647e-01	  6.0564e-01	  9.6998e-01	  3.3320e-01	  1.9972e+01	  8.2580e-04	  1.2502e-03	  3.5781e-01	  7.2728e-02	  7.2728e-02	  2.2452e+00	  2.1135e+01	  6.9792e-03	  1.0000e-03	  1.0614e+00	  1.0000e+00	
  5.1000e+01	  6.3161e+00	  4.1686e-04	  9.3676e-03	  2.7380e-06	  9.4767e-04	  1.7422e-02	  8.3680e+03	  1.2060e-01	  3.2397e-01	  6.0297e-01	  9.6939e-01	  3.1521e-01	  1.9980e+01	  8.3155e-04	  1.2236e-03	  3.5236e-01	  7.2999e-02	  7.2999e-02	  2.2611e+00	  2.1119e+01	  6.6825e-03	  1.0000e-03	  1.0621e+00	  1.0000e+00	
  5.2000e+01	  6.3119e+00	  4.1903e-04	  9.4561e-03	  2.7385e-06	  9.5953e-04	  1.7560e-02	  8.4629e+03	  1.1973e-01	  3.2153e-01	  6.0035e-01	  9.6880e-01	  2.9825e-01	  1.9987e+01	  8.3714e-04	  1.1982e-03	  3.4701e-01	  7.3264e-02	  7.3264e-02	  2.2765e+00	  2.1104e+01	  6.4065e-03	  1.0000e-03	  1.0627e+00	  1.0000e+00	
  5.3000e+01	  6.3079e+00	  4.2118e-04	  9.5416e-03	  2.7389e-06	  9.7109e-04	  1.7693e-02	  8.5569e+03	  1.1888e-01	  3.1915e-01	  5.9778e-01	  9.6821e-01	  2.8225e-01	  1.9993e+01	  8.4256e-04	  1.1741e-03	  3.4178e-01	  7.3524e-02	  7.3524e-02	  2.2913e+00	  2.1089e+01	  6.1486e-03	  1.0000e-03	  1.0633e+00	  1.0000e+00	
  5.4000e+01	  6.3039e+00	  4.2331e-04	  9.6245e-03	  2.7393e-06	  9.8237e-04	  1.7822e-02	  8.6500e+03	  1.1805e-01	  3.1683e-01	  5.9526e-01	  9.6762e-01	  2.6717e-01	  1.9999e+01	  8.4784e-04	  1.1511e-03	  3.3667e-01	  7.3779e-02	  7.3779e-02	  2.3057e+00	  2.1074e+01	  5.9079e-03	  1.0000e-03	  1.0639e+00	  1.0000e+00	
  5.5000e+01	  6.3002e+00	  4.2541e-04	  9.7046e-03	  2.7398e-06	  9.9338e-04	  1.7948e-02	  8.7421e+03	  1.1725e-01	  3.1456e-01	  5.9279e-01	  9.6703e-01	  2.5295e-01	  2.0005e+01	  8.5296e-04	  1.1292e-03	  3.3167e-01	  7.4028e-02	  7.4028e-02	  2.3195e+00	  2.1060e+01	  5.6830e-03	  1.0000e-03	  1.0644e+00	  1.0000e+00	
  5.6000e+01	  6.2965e+00	  4.2749e-04	  9.7823e-03	  2.7402e-06	  1.0041e-03	  1.8070e-02	  8.8333e+03	  1.1647e-01	  3.1235e-01	  5.9036e-01	  9.6645e-01	  2.3955e-01	  2.0009e+01	  8.5795e-04	  1.1086e-03	  3.2679e-01	  7.4273e-02	  7.4273e-02	  2.3330e+00	  2.1047e+01	  5.4721e-03	  1.0000e-03	  1.0650e+00	  1.0000e+00	
  5.7000e+01	  6.2929e+00	  4.2956e-04	  9.8576e-03	  2.7406e-06	  1.0146e-03	  1.8189e-02	  8.9236e+03	  1.1571e-01	  3.1019e-01	  5.8797e-01	  9.6587e-01	  2.2692e-01	  2.0014e+01	  8.6281e-04	  1.0889e-03	  3.2202e-01	  7.4512e-02	  7.4512e-02	  2.3460e+00	  2.1034e+01	  5.2744e-03	  1.0000e-03	  1.0655e+00	  1.0000e+00	
  5.8000e+01	  6.2894e+00	  4.3160e-04	  9.9305e-03	  2.7410e-06	  1.0249e-03	  1.8305e-02	  9.0129e+03	  1.1497e-01	  3.0808e-01	  5.8563e-01	  9.6529e-01	  2.1502e-01	  2.0018e+01	  8.6755e-04	  1.0703e-03	  3.1737e-01	  7.4747e-02	  7.4747e-02	  2.3586e+00	  2.1021e+01	  5.0888e-03	  1.0000e-03	  1.0660e+00	  1.0000e+00	
