        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	         SO4	
  9.0000e+00	  6.3697e+00	  1.2747e-04	  2.0084e-05	  1.5240e-05	  1.2516e-03	  2.3199e-03	  3.4963e+03	  2.0586e-01	  5.3210e-01	  7.7955e-01	  9.9319e-01	  3.0648e+00	  1.8528e+01	  3.1164e-04	  3.7080e-03	  5.7571e-01	  5.6185e-02	  5.6185e-02	  6.3393e-01	  2.2746e+01	  7.2941e-02	  1.0244e+00	  1.0000e+00	  1.0000e+00	  6.1239e-02	  7.3357e-03	  0.0000e+00	  1.2748e-03	
  1.0000e+01	  6.3480e+00	  1.2742e-04	  2.1406e-05	  1.5243e-05	  1.4335e-03	  2.5942e-03	  3.7637e+03	  1.9721e-01	  5.1390e-01	  7.6704e-01	  9.9226e-01	  2.9175e+00	  1.8607e+01	  3.3280e-04	  3.5657e-03	  5.7854e-01	  5.6688e-02	  5.6688e-02	  6.8923e-01	  2.2691e+01	  7.7975e-02	  1.0281e+00	  1.0000e+00	  1.0000e+00	  7.0815e-02	  9.1114e-03	  0.0000e+00	  1.3733e-03	
  1.1000e+01	  6.3277e+00	  1.2737e-04	  2.2750e-05	  1.5246e-05	  1.6214e-03	  2.8704e-03	  4.0232e+03	  1.8962e-01	  4.9739e-01	  7.5530e-01	  9.9131e-01	  2.7764e+00	  1.8682e+01	  3.5310e-04	  3.4358e-03	  5.8019e-01	  5.7192e-02	  5.7192e-02	  7.4327e-01	  2.2637e+01	  8.2662e-02	  1.0320e+00	  1.0000e+00	  1.0000e+00	  8.0663e-02	  1.1067e-02	  0.0000e+00	  1.4692e-03	
  1.2000e+01	  6.3088e+00	  1.2732e-04	  2.4121e-05	  1.5249e-05	  1.8144e-03	  3.1479e-03	  4.2757e+03	  1.8289e-01	  4.8234e-01	  7.4425e-01	  9.9034e-01	  2.6412e+00	  1.8755e+01	  3.7261e-04	  3.3164e-03	  5.8079e-01	  5.7696e-02	  5.7696e-02	  7.9604e-01	  2.2584e+01	  8.7000e-02	  1.0359e+00	  1.0001e+00	  1.0000e+00	  9.0732e-02	  1.3193e-02	  0.0000e+00	  1.5628e-03	
  1.3000e+01	  6.2911e+00	  1.2727e-04	  2.5527e-05	  1.5252e-05	  2.0117e-03	  3.4263e-03	  4.5217e+03	  1.7687e-01	  4.6852e-01	  7.3380e-01	  9.8936e-01	  2.5119e+00	  1.8824e+01	  3.9139e-04	  3.2059e-03	  5.8046e-01	  5.8200e-02	  5.8200e-02	  8.4757e-01	  2.2532e+01	  9.0990e-02	  1.0399e+00	  1.0001e+00	  1.0000e+00	  1.0098e-01	  1.5483e-02	  0.0000e+00	  1.6544e-03	
  1.4000e+01	  6.2745e+00	  1.2723e-04	  2.6972e-05	  1.5255e-05	  2.2126e-03	  3.7048e-03	  4.7618e+03	  1.7144e-01	  4.5579e-01	  7.2390e-01	  9.8836e-01	  2.3881e+00	  1.8891e+01	  4.0950e-04	  3.1030e-03	  5.7932e-01	  5.8703e-02	  5.8703e-02	  8.9786e-01	  2.2482e+01	  9.4632e-02	  1.0439e+00	  1.0001e+00	  1.0000e+00	  1.1136e-01	  1.7926e-02	  0.0000e+00	  1.7440e-03	
  1.5000e+01	  6.2590e+00	  1.2718e-04	  2.8464e-05	  1.5258e-05	  2.4165e-03	  3.9832e-03	  4.9964e+03	  1.6651e-01	  4.4400e-01	  7.1449e-01	  9.8736e-01	  2.2697e+00	  1.8955e+01	  4.2697e-04	  3.0068e-03	  5.7746e-01	  5.9204e-02	  5.9204e-02	  9.4692e-01	  2.2433e+01	  9.7929e-02	  1.0480e+00	  1.0001e+00	  1.0000e+00	  1.2184e-01	  2.0514e-02	  0.0000e+00	  1.8318e-03	
  1.6000e+01	  6.2445e+00	  1.2714e-04	  3.0008e-05	  1.5435e-05	  2.6225e-03	  4.2608e-03	  5.2260e+03	  1.6201e-01	  4.3305e-01	  7.0553e-01	  9.8634e-01	  2.1565e+00	  1.9016e+01	  4.4390e-04	  2.9459e-03	  5.7506e-01	  5.9703e-02	  5.9703e-02	  9.9499e-01	  2.2385e+01	  1.0068e-01	  1.0520e+00	  1.0001e+00	  1.0000e+00	  1.3240e-01	  2.3236e-02	  2.0812e-04	  1.9180e-03	
  1.7000e+01	  6.2310e+00	  1.2709e-04	  3.1605e-05	  1.6017e-05	  2.8295e-03	  4.5366e-03	  5.4508e+03	  1.5789e-01	  4.2284e-01	  6.9699e-01	  9.8531e-01	  2.0483e+00	  1.9075e+01	  4.6039e-04	  2.8587e-03	  5.7228e-01	  6.0198e-02	  6.0198e-02	  1.0424e+00	  2.2338e+01	  1.0266e-01	  1.0561e+00	  1.0001e+00	  1.0000e+00	  1.4298e-01	  2.6076e-02	  8.8795e-04	  2.0026e-03	
  1.8000e+01	  6.2183e+00	  1.2705e-04	  3.3264e-05	  1.6626e-05	  3.0375e-03	  4.8109e-03	  5.6711e+03	  1.5408e-01	  4.1330e-01	  6.8882e-01	  9.8427e-01	  1.9450e+00	  1.9131e+01	  4.7634e-04	  2.7761e-03	  5.6898e-01	  6.0690e-02	  6.0690e-02	  1.0885e+00	  2.2291e+01	  1.0433e-01	  1.0601e+00	  1.0001e+00	  1.0000e+00	  1.5357e-01	  2.9025e-02	  1.5844e-03	  2.0857e-03	
  1.9000e+01	  6.2064e+00	  1.2701e-04	  3.4992e-05	  1.7257e-05	  3.2459e-03	  5.0834e-03	  5.8871e+03	  1.5056e-01	  4.0435e-01	  6.8101e-01	  9.8322e-01	  1.8464e+00	  1.9184e+01	  4.9178e-04	  2.6977e-03	  5.6524e-01	  6.1178e-02	  6.1178e-02	  1.1335e+00	  2.2246e+01	  1.0571e-01	  1.0642e+00	  1.0002e+00	  1.0000e+00	  1.6413e-01	  3.2072e-02	  2.2936e-03	  2.1674e-03	
  2.0000e+01	  6.1953e+00	  1.2696e-04	  3.6796e-05	  1.7904e-05	  3.4544e-03	  5.3538e-03	  6.0992e+03	  1.4728e-01	  3.9594e-01	  6.7352e-01	  9.8217e-01	  1.7523e+00	  1.9235e+01	  5.0672e-04	  2.6229e-03	  5.6111e-01	  6.1662e-02	  6.1662e-02	  1.1774e+00	  2.2203e+01	  1.0680e-01	  1.0682e+00	  1.0002e+00	  1.0000e+00	  1.7467e-01	  3.5208e-02	  3.0115e-03	  2.2477e-03	
  2.1000e+01	  6.1848e+00	  1.2692e-04	  3.8682e-05	  1.8563e-05	  3.6625e-03	  5.6220e-03	  6.3074e+03	  1.4423e-01	  3.8801e-01	  6.6633e-01	  9.8111e-01	  1.6625e+00	  1.9284e+01	  5.2120e-04	  2.5515e-03	  5.5665e-01	  6.2141e-02	  6.2141e-02	  1.2200e+00	  2.2160e+01	  1.0762e-01	  1.0722e+00	  1.0002e+00	  1.0000e+00	  1.8514e-01	  3.8425e-02	  3.7344e-03	  2.3267e-03	
  2.2000e+01	  6.1750e+00	  1.2688e-04	  4.0658e-05	  1.9228e-05	  3.8699e-03	  5.8877e-03	  6.5120e+03	  1.4138e-01	  3.8054e-01	  6.5942e-01	  9.8005e-01	  1.5770e+00	  1.9330e+01	  5.3523e-04	  2.4831e-03	  5.5190e-01	  6.2615e-02	  6.2615e-02	  1.2616e+00	  2.2118e+01	  1.0817e-01	  1.0761e+00	  1.0002e+00	  1.0000e+00	  1.9555e-01	  4.1712e-02	  4.4590e-03	  2.4045e-03	
  2.3000e+01	  6.1658e+00	  1.2684e-04	  4.2730e-05	  1.9894e-05	  4.0763e-03	  6.1509e-03	  6.7131e+03	  1.3871e-01	  3.7346e-01	  6.5277e-01	  9.7898e-01	  1.4955e+00	  1.9375e+01	  5.4883e-04	  2.4174e-03	  5.4691e-01	  6.3084e-02	  6.3084e-02	  1.3020e+00	  2.2078e+01	  1.0848e-01	  1.0800e+00	  1.0003e+00	  1.0000e+00	  2.0588e-01	  4.5063e-02	  5.1819e-03	  2.4811e-03	
  2.4000e+01	  6.1572e+00	  1.2680e-04	  4.4906e-05	  2.0557e-05	  4.2815e-03	  6.4113e-03	  6.9109e+03	  1.3620e-01	  3.6676e-01	  6.4637e-01	  9.7791e-01	  1.4179e+00	  1.9417e+01	  5.6202e-04	  2.3542e-03	  5.4170e-01	  6.3548e-02	  6.3548e-02	  1.3413e+00	  2.2039e+01	  1.0855e-01	  1.0839e+00	  1.0003e+00	  1.0000e+00	  2.1611e-01	  4.8468e-02	  5.9001e-03	  2.5566e-03	
  2.5000e+01	  6.1491e+00	  1.2676e-04	  4.7191e-05	  2.1211e-05	  4.4851e-03	  6.6688e-03	  7.1054e+03	  1.3383e-01	  3.6040e-01	  6.4020e-01	  9.7683e-01	  1.3440e+00	  1.9457e+01	  5.7481e-04	  2.2933e-03	  5.3633e-01	  6.4006e-02	  6.4006e-02	  1.3796e+00	  2.2000e+01	  1.0841e-01	  1.0877e+00	  1.0003e+00	  1.0000e+00	  2.2624e-01	  5.1920e-02	  6.6110e-03	  2.6309e-03	
  2.6000e+01	  6.1414e+00	  1.2673e-04	  4.9591e-05	  2.1854e-05	  4.6870e-03	  6.9234e-03	  7.2969e+03	  1.3160e-01	  3.5435e-01	  6.3425e-01	  9.7575e-01	  1.2737e+00	  1.9495e+01	  5.8721e-04	  2.2346e-03	  5.3080e-01	  6.4458e-02	  6.4458e-02	  1.4168e+00	  2.1963e+01	  1.0805e-01	  1.0915e+00	  1.0003e+00	  1.0000e+00	  2.3626e-01	  5.5411e-02	  7.3119e-03	  2.7041e-03	
  2.7000e+01	  6.1343e+00	  1.2669e-04	  5.2112e-05	  2.2482e-05	  4.8870e-03	  7.1748e-03	  7.4853e+03	  1.2949e-01	  3.4860e-01	  6.2851e-01	  9.7468e-01	  1.2069e+00	  1.9532e+01	  5.9925e-04	  2.1779e-03	  5.2516e-01	  6.4905e-02	  6.4905e-02	  1.4530e+00	  2.1927e+01	  1.0751e-01	  1.0952e+00	  1.0004e+00	  1.0000e+00	  2.4616e-01	  5.8934e-02	  8.0009e-03	  2.7764e-03	
  2.8000e+01	  6.1275e+00	  1.2665e-04	  5.4757e-05	  2.3091e-05	  5.0848e-03	  7.4231e-03	  7.6709e+03	  1.2749e-01	  3.4311e-01	  6.2295e-01	  9.7360e-01	  1.1433e+00	  1.9566e+01	  6.1092e-04	  2.1231e-03	  5.1941e-01	  6.5345e-02	  6.5345e-02	  1.4881e+00	  2.1892e+01	  1.0679e-01	  1.0989e+00	  1.0004e+00	  1.0000e+00	  2.5593e-01	  6.2482e-02	  8.6757e-03	  2.8476e-03	
  2.9000e+01	  6.1212e+00	  1.2661e-04	  5.7530e-05	  2.3680e-05	  5.2804e-03	  7.6681e-03	  7.8537e+03	  1.2559e-01	  3.3788e-01	  6.1758e-01	  9.7252e-01	  1.0830e+00	  1.9599e+01	  6.2225e-04	  2.0702e-03	  5.1359e-01	  6.5779e-02	  6.5779e-02	  1.5223e+00	  2.1858e+01	  1.0590e-01	  1.1025e+00	  1.0004e+00	  1.0000e+00	  2.6556e-01	  6.6049e-02	  9.3349e-03	  2.9178e-03	
  3.0000e+01	  6.1152e+00	  1.2658e-04	  6.0432e-05	  2.4246e-05	  5.4735e-03	  7.9099e-03	  8.0337e+03	  1.2379e-01	  3.3287e-01	  6.1238e-01	  9.7143e-01	  1.0257e+00	  1.9630e+01	  6.3325e-04	  2.0189e-03	  5.0772e-01	  6.6208e-02	  6.6208e-02	  1.5555e+00	  2.1824e+01	  1.0486e-01	  1.1060e+00	  1.0004e+00	  1.0000e+00	  2.7506e-01	  6.9627e-02	  9.9768e-03	  2.9871e-03	
  3.1000e+01	  6.1096e+00	  1.2654e-04	  6.3462e-05	  2.4787e-05	  5.6641e-03	  8.1482e-03	  8.2112e+03	  1.2207e-01	  3.2809e-01	  6.0735e-01	  9.7035e-01	  9.7132e-01	  1.9659e+01	  6.4392e-04	  1.9693e-03	  5.0180e-01	  6.6630e-02	  6.6630e-02	  1.5878e+00	  2.1792e+01	  1.0368e-01	  1.1095e+00	  1.0005e+00	  1.0000e+00	  2.8441e-01	  7.3212e-02	  1.0600e-02	  3.0555e-03	
  3.2000e+01	  6.1043e+00	  1.2651e-04	  6.6620e-05	  2.5304e-05	  5.8520e-03	  8.3832e-03	  8.3860e+03	  1.2043e-01	  3.2351e-01	  6.0247e-01	  9.6927e-01	  9.1972e-01	  1.9687e+01	  6.5428e-04	  1.9213e-03	  4.9585e-01	  6.7046e-02	  6.7046e-02	  1.6191e+00	  2.1761e+01	  1.0238e-01	  1.1129e+00	  1.0005e+00	  1.0000e+00	  2.9361e-01	  7.6798e-02	  1.1205e-02	  3.1230e-03	
  3.3000e+01	  6.0993e+00	  1.2647e-04	  6.9902e-05	  2.5794e-05	  6.0372e-03	  8.6146e-03	  8.5584e+03	  1.1886e-01	  3.1911e-01	  5.9774e-01	  9.6820e-01	  8.7078e-01	  1.9713e+01	  6.6433e-04	  1.8748e-03	  4.8989e-01	  6.7456e-02	  6.7456e-02	  1.6495e+00	  2.1731e+01	  1.0096e-01	  1.1163e+00	  1.0005e+00	  1.0000e+00	  3.0267e-01	  8.0379e-02	  1.1788e-02	  3.1896e-03	
  3.4000e+01	  6.0946e+00	  1.2644e-04	  7.3308e-05	  2.6096e-05	  6.2197e-03	  8.8428e-03	  8.7284e+03	  1.1737e-01	  3.1489e-01	  5.9315e-01	  9.6712e-01	  8.2439e-01	  1.9738e+01	  6.7404e-04	  1.8009e-03	  4.8386e-01	  6.7859e-02	  6.7859e-02	  1.6788e+00	  2.1701e+01	  9.9643e-02	  1.1196e+00	  1.0006e+00	  1.0000e+00	  3.1156e-01	  8.3951e-02	  1.2153e-02	  3.2554e-03	
  3.5000e+01	  6.0902e+00	  1.2640e-04	  7.6843e-05	  2.6100e-05	  6.3999e-03	  9.0681e-03	  8.8961e+03	  1.1594e-01	  3.1085e-01	  5.8870e-01	  9.6604e-01	  7.8043e-01	  1.9762e+01	  6.8335e-04	  1.7603e-03	  4.7770e-01	  6.8257e-02	  6.8257e-02	  1.7070e+00	  2.1673e+01	  9.8552e-02	  1.1229e+00	  1.0006e+00	  1.0000e+00	  3.2032e-01	  8.7515e-02	  1.2153e-02	  3.3204e-03	
  3.6000e+01	  6.0861e+00	  1.2637e-04	  8.0494e-05	  2.6103e-05	  6.5772e-03	  9.2899e-03	  9.0614e+03	  1.1457e-01	  3.0695e-01	  5.8437e-01	  9.6497e-01	  7.3877e-01	  1.9784e+01	  6.9240e-04	  1.7210e-03	  4.7161e-01	  6.8648e-02	  6.8648e-02	  1.7343e+00	  2.1646e+01	  9.7333e-02	  1.1261e+00	  1.0006e+00	  1.0000e+00	  3.2892e-01	  9.1068e-02	  1.2153e-02	  3.3845e-03	
  3.7000e+01	  6.0821e+00	  1.2634e-04	  8.4254e-05	  2.6107e-05	  6.7518e-03	  9.5084e-03	  9.2245e+03	  1.1326e-01	  3.0321e-01	  5.8017e-01	  9.6390e-01	  6.9933e-01	  1.9805e+01	  7.0121e-04	  1.6827e-03	  4.6557e-01	  6.9033e-02	  6.9033e-02	  1.7609e+00	  2.1619e+01	  9.6000e-02	  1.1292e+00	  1.0007e+00	  1.0000e+00	  3.3737e-01	  9.4606e-02	  1.2153e-02	  3.4479e-03	
  3.8000e+01	  6.0784e+00	  1.2631e-04	  8.8112e-05	  2.6110e-05	  6.9234e-03	  9.7235e-03	  9.3854e+03	  1.1200e-01	  2.9960e-01	  5.7609e-01	  9.6283e-01	  6.6198e-01	  1.9824e+01	  7.0977e-04	  1.6456e-03	  4.5961e-01	  6.9411e-02	  6.9411e-02	  1.7867e+00	  2.1593e+01	  9.4565e-02	  1.1323e+00	  1.0007e+00	  1.0000e+00	  3.4568e-01	  9.8124e-02	  1.2153e-02	  3.5105e-03	
  3.9000e+01	  6.0749e+00	  1.2627e-04	  9.2060e-05	  2.6114e-05	  7.0921e-03	  9.9352e-03	  9.5442e+03	  1.1078e-01	  2.9613e-01	  5.7211e-01	  9.6177e-01	  6.2665e-01	  1.9843e+01	  7.1809e-04	  1.6096e-03	  4.5370e-01	  6.9784e-02	  6.9784e-02	  1.8118e+00	  2.1568e+01	  9.3040e-02	  1.1353e+00	  1.0007e+00	  1.0000e+00	  3.5383e-01	  1.0162e-01	  1.2153e-02	  3.5724e-03	
  4.0000e+01	  6.0717e+00	  1.2624e-04	  9.6086e-05	  2.6117e-05	  7.2579e-03	  1.0143e-02	  9.7008e+03	  1.0962e-01	  2.9278e-01	  5.6825e-01	  9.6070e-01	  5.9322e-01	  1.9860e+01	  7.2618e-04	  1.5747e-03	  4.4787e-01	  7.0150e-02	  7.0150e-02	  1.8362e+00	  2.1544e+01	  9.1436e-02	  1.1383e+00	  1.0008e+00	  1.0000e+00	  3.6182e-01	  1.0508e-01	  1.2153e-02	  3.6335e-03	
  4.1000e+01	  6.0686e+00	  1.2621e-04	  1.0018e-04	  2.6121e-05	  7.4206e-03	  1.0348e-02	  9.8555e+03	  1.0850e-01	  2.8955e-01	  5.6449e-01	  9.5965e-01	  5.6160e-01	  1.9877e+01	  7.3406e-04	  1.5409e-03	  4.4210e-01	  7.0510e-02	  7.0510e-02	  1.8599e+00	  2.1520e+01	  8.9764e-02	  1.1412e+00	  1.0008e+00	  1.0000e+00	  3.6966e-01	  1.0852e-01	  1.2153e-02	  3.6940e-03	
  4.2000e+01	  6.0657e+00	  1.2618e-04	  1.0433e-04	  2.6124e-05	  7.5804e-03	  1.0550e-02	  1.0008e+04	  1.0742e-01	  2.8643e-01	  5.6083e-01	  9.5859e-01	  5.3171e-01	  1.9892e+01	  7.4171e-04	  1.5081e-03	  4.3641e-01	  7.0865e-02	  7.0865e-02	  1.8830e+00	  2.1497e+01	  8.8033e-02	  1.1440e+00	  1.0008e+00	  1.0000e+00	  3.7735e-01	  1.1192e-01	  1.2153e-02	  3.7537e-03	
  4.3000e+01	  6.0629e+00	  1.2615e-04	  1.0853e-04	  2.6127e-05	  7.7372e-03	  1.0748e-02	  1.0159e+04	  1.0638e-01	  2.8341e-01	  5.5726e-01	  9.5754e-01	  5.0347e-01	  1.9906e+01	  7.4916e-04	  1.4764e-03	  4.3080e-01	  7.1214e-02	  7.1214e-02	  1.9054e+00	  2.1475e+01	  8.6254e-02	  1.1468e+00	  1.0009e+00	  1.0000e+00	  3.8488e-01	  1.1529e-01	  1.2153e-02	  3.8128e-03	
  4.4000e+01	  6.0604e+00	  1.2612e-04	  1.1276e-04	  2.6131e-05	  7.8909e-03	  1.0942e-02	  1.0307e+04	  1.0537e-01	  2.8050e-01	  5.5378e-01	  9.5649e-01	  4.7678e-01	  1.9920e+01	  7.5641e-04	  1.4457e-03	  4.2525e-01	  7.1556e-02	  7.1556e-02	  1.9272e+00	  2.1453e+01	  8.4436e-02	  1.1496e+00	  1.0009e+00	  1.0000e+00	  3.9226e-01	  1.1862e-01	  1.2153e-02	  3.8713e-03	
  4.5000e+01	  6.0580e+00	  1.2609e-04	  1.1701e-04	  2.6134e-05	  8.0416e-03	  1.1134e-02	  1.0454e+04	  1.0440e-01	  2.7768e-01	  5.5040e-01	  9.5545e-01	  4.5157e-01	  1.9932e+01	  7.6346e-04	  1.4160e-03	  4.1979e-01	  7.1894e-02	  7.1894e-02	  1.9484e+00	  2.1432e+01	  8.2586e-02	  1.1522e+00	  1.0009e+00	  1.0000e+00	  3.9948e-01	  1.2190e-01	  1.2153e-02	  3.9291e-03	
  4.6000e+01	  6.0557e+00	  1.2606e-04	  1.2129e-04	  2.6137e-05	  8.1893e-03	  1.1322e-02	  1.0599e+04	  1.0347e-01	  2.7495e-01	  5.4709e-01	  9.5442e-01	  4.2776e-01	  1.9944e+01	  7.7032e-04	  1.3874e-03	  4.1440e-01	  7.2225e-02	  7.2225e-02	  1.9690e+00	  2.1411e+01	  8.0713e-02	  1.1548e+00	  1.0010e+00	  1.0000e+00	  4.0654e-01	  1.2514e-01	  1.2153e-02	  3.9863e-03	
  4.7000e+01	  6.0536e+00	  1.2603e-04	  1.2556e-04	  2.6140e-05	  8.3340e-03	  1.1506e-02	  1.0742e+04	  1.0256e-01	  2.7231e-01	  5.4387e-01	  9.5338e-01	  4.0527e-01	  1.9955e+01	  7.7700e-04	  1.3596e-03	  4.0909e-01	  7.2552e-02	  7.2552e-02	  1.9890e+00	  2.1391e+01	  7.8825e-02	  1.1574e+00	  1.0010e+00	  1.0000e+00	  4.1346e-01	  1.2834e-01	  1.2153e-02	  4.0429e-03	
  4.8000e+01	  6.0516e+00	  1.2600e-04	  1.2984e-04	  2.6143e-05	  8.4757e-03	  1.1687e-02	  1.0884e+04	  1.0169e-01	  2.6976e-01	  5.4073e-01	  9.5236e-01	  3.8405e-01	  1.9965e+01	  7.8351e-04	  1.3329e-03	  4.0385e-01	  7.2872e-02	  7.2872e-02	  2.0085e+00	  2.1372e+01	  7.6927e-02	  1.1599e+00	  1.0010e+00	  1.0000e+00	  4.2022e-01	  1.3148e-01	  1.2153e-02	  4.0989e-03	
  4.9000e+01	  6.0497e+00	  1.2597e-04	  1.3410e-04	  2.6146e-05	  8.6144e-03	  1.1865e-02	  1.1023e+04	  1.0084e-01	  2.6728e-01	  5.3766e-01	  9.5133e-01	  3.6402e-01	  1.9975e+01	  7.8984e-04	  1.3070e-03	  3.9870e-01	  7.3188e-02	  7.3188e-02	  2.0274e+00	  2.1353e+01	  7.5027e-02	  1.1623e+00	  1.0011e+00	  1.0000e+00	  4.2682e-01	  1.3458e-01	  1.2153e-02	  4.1543e-03	
  5.0000e+01	  6.0479e+00	  1.2594e-04	  1.3835e-04	  2.6150e-05	  8.7502e-03	  1.2039e-02	  1.1161e+04	  1.0002e-01	  2.6487e-01	  5.3467e-01	  9.5032e-01	  3.4511e-01	  1.9984e+01	  7.9601e-04	  1.2821e-03	  3.9362e-01	  7.3498e-02	  7.3498e-02	  2.0458e+00	  2.1334e+01	  7.3131e-02	  1.1647e+00	  1.0011e+00	  1.0000e+00	  4.3328e-01	  1.3763e-01	  1.2153e-02	  4.2092e-03	
