        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	
  9.0000e+00	  6.6976e+00	  3.0310e-04	  1.2261e-03	  2.7144e-06	  1.2710e-04	  3.8603e-03	  3.2450e+03	  2.1490e-01	  5.5043e-01	  7.9171e-01	  9.9402e-01	  3.0633e+00	  1.8528e+01	  3.1598e-04	  3.7449e-03	  5.6490e-01	  5.6150e-02	  5.6150e-02	  6.6458e-01	  2.2715e+01	  6.3934e-02	  1.0000e-03	  1.0076e+00	  1.0000e+00	
  1.0000e+01	  6.7038e+00	  3.0639e-04	  1.3833e-03	  2.7153e-06	  1.3883e-04	  4.2823e-03	  3.5001e+03	  2.0573e-01	  5.3183e-01	  7.7937e-01	  9.9318e-01	  2.9156e+00	  1.8607e+01	  3.3731e-04	  3.5924e-03	  5.6555e-01	  5.6641e-02	  5.6641e-02	  7.2088e-01	  2.2659e+01	  6.9849e-02	  1.0000e-03	  1.0086e+00	  1.0000e+00	
  1.1000e+01	  6.7093e+00	  3.0965e-04	  1.5385e-03	  2.7163e-06	  1.5013e-04	  4.6961e-03	  3.7489e+03	  1.9766e-01	  5.1487e-01	  7.6772e-01	  9.9231e-01	  2.7739e+00	  1.8682e+01	  3.5773e-04	  3.4540e-03	  5.6497e-01	  5.7132e-02	  5.7132e-02	  7.7526e-01	  2.2605e+01	  7.5819e-02	  1.0000e-03	  1.0095e+00	  1.0000e+00	
  1.2000e+01	  6.7141e+00	  3.1288e-04	  1.6913e-03	  2.7173e-06	  1.6105e-04	  5.1020e-03	  3.9918e+03	  1.9050e-01	  4.9933e-01	  7.5670e-01	  9.9143e-01	  2.6382e+00	  1.8754e+01	  3.7732e-04	  3.3274e-03	  5.6331e-01	  5.7620e-02	  5.7620e-02	  8.2778e-01	  2.2552e+01	  8.1798e-02	  1.0000e-03	  1.0105e+00	  1.0000e+00	
  1.3000e+01	  6.7184e+00	  3.1608e-04	  1.8418e-03	  2.7182e-06	  1.7165e-04	  5.5003e-03	  4.2294e+03	  1.8408e-01	  4.8502e-01	  7.4625e-01	  9.9052e-01	  2.5082e+00	  1.8823e+01	  3.9614e-04	  3.2108e-03	  5.6074e-01	  5.8107e-02	  5.8107e-02	  8.7851e-01	  2.2501e+01	  8.7741e-02	  1.0000e-03	  1.0114e+00	  1.0000e+00	
  1.4000e+01	  6.7221e+00	  3.1924e-04	  1.9900e-03	  2.7191e-06	  1.8195e-04	  5.8915e-03	  4.4620e+03	  1.7828e-01	  4.7180e-01	  7.3630e-01	  9.8960e-01	  2.3838e+00	  1.8890e+01	  4.1426e-04	  3.1029e-03	  5.5739e-01	  5.8590e-02	  5.8590e-02	  9.2749e-01	  2.2453e+01	  9.3610e-02	  1.0000e-03	  1.0124e+00	  1.0000e+00	
  1.5000e+01	  6.7254e+00	  3.2237e-04	  2.1360e-03	  2.7201e-06	  1.9199e-04	  6.2758e-03	  4.6899e+03	  1.7302e-01	  4.5952e-01	  7.2683e-01	  9.8867e-01	  2.2646e+00	  1.8953e+01	  4.3171e-04	  3.0023e-03	  5.5339e-01	  5.9068e-02	  5.9068e-02	  9.7481e-01	  2.2405e+01	  9.9369e-02	  1.0000e-03	  1.0133e+00	  1.0000e+00	
  1.6000e+01	  6.7200e+00	  3.2547e-04	  2.2774e-03	  2.7209e-06	  2.0313e-04	  6.6007e-03	  4.9038e+03	  1.6842e-01	  4.4858e-01	  7.1817e-01	  9.8776e-01	  2.1507e+00	  1.9014e+01	  4.4854e-04	  2.9085e-03	  5.4883e-01	  5.9543e-02	  5.9543e-02	  1.0205e+00	  2.2359e+01	  1.0499e-01	  1.0000e-03	  1.0143e+00	  1.0000e+00	
  1.7000e+01	  6.7000e+00	  3.2855e-04	  2.4126e-03	  2.7217e-06	  2.1670e-04	  6.8251e-03	  5.0960e+03	  1.6452e-01	  4.3918e-01	  7.1058e-01	  9.8692e-01	  2.0417e+00	  1.9073e+01	  4.6480e-04	  2.8208e-03	  5.4381e-01	  6.0012e-02	  6.0012e-02	  1.0647e+00	  2.2315e+01	  1.1042e-01	  1.0000e-03	  1.0152e+00	  1.0000e+00	
  1.8000e+01	  6.6812e+00	  3.3159e-04	  2.5462e-03	  2.7224e-06	  2.3035e-04	  7.0470e-03	  5.2841e+03	  1.6092e-01	  4.3036e-01	  7.0330e-01	  9.8607e-01	  1.9376e+00	  1.9128e+01	  4.8051e-04	  2.7373e-03	  5.3841e-01	  6.0475e-02	  6.0475e-02	  1.1074e+00	  2.2273e+01	  1.1566e-01	  1.0000e-03	  1.0161e+00	  1.0000e+00	
  1.9000e+01	  6.6634e+00	  3.3460e-04	  2.6781e-03	  2.7231e-06	  2.4405e-04	  7.2662e-03	  5.4685e+03	  1.5757e-01	  4.2205e-01	  6.9632e-01	  9.8522e-01	  1.8382e+00	  1.9181e+01	  4.9570e-04	  2.6579e-03	  5.3270e-01	  6.0933e-02	  6.0933e-02	  1.1487e+00	  2.2231e+01	  1.2068e-01	  1.0000e-03	  1.0170e+00	  1.0000e+00	
  2.0000e+01	  6.6466e+00	  3.3758e-04	  2.8083e-03	  2.7238e-06	  2.5778e-04	  7.4825e-03	  5.6494e+03	  1.5444e-01	  4.1422e-01	  6.8962e-01	  9.8437e-01	  1.7433e+00	  1.9232e+01	  5.1040e-04	  2.5821e-03	  5.2672e-01	  6.1385e-02	  6.1385e-02	  1.1886e+00	  2.2191e+01	  1.2550e-01	  1.0000e-03	  1.0179e+00	  1.0000e+00	
  2.1000e+01	  6.6307e+00	  3.4053e-04	  2.9370e-03	  2.7245e-06	  2.7153e-04	  7.6960e-03	  5.8268e+03	  1.5152e-01	  4.0681e-01	  6.8317e-01	  9.8352e-01	  1.6528e+00	  1.9280e+01	  5.2462e-04	  2.5097e-03	  5.2054e-01	  6.1830e-02	  6.1830e-02	  1.2272e+00	  2.2153e+01	  1.3009e-01	  1.0000e-03	  1.0187e+00	  1.0000e+00	
  2.2000e+01	  6.6155e+00	  3.4345e-04	  3.0640e-03	  2.7252e-06	  2.8528e-04	  7.9067e-03	  6.0011e+03	  1.4878e-01	  3.9978e-01	  6.7696e-01	  9.8266e-01	  1.5665e+00	  1.9326e+01	  5.3839e-04	  2.4403e-03	  5.1418e-01	  6.2269e-02	  6.2269e-02	  1.2644e+00	  2.2116e+01	  1.3445e-01	  1.0000e-03	  1.0196e+00	  1.0000e+00	
  2.3000e+01	  6.6011e+00	  3.4635e-04	  3.1895e-03	  2.7258e-06	  2.9902e-04	  8.1145e-03	  6.1722e+03	  1.4620e-01	  3.9312e-01	  6.7098e-01	  9.8180e-01	  1.4842e+00	  1.9370e+01	  5.5172e-04	  2.3738e-03	  5.0770e-01	  6.2701e-02	  6.2701e-02	  1.3005e+00	  2.2080e+01	  1.3858e-01	  1.0000e-03	  1.0205e+00	  1.0000e+00	
  2.4000e+01	  6.5874e+00	  3.4921e-04	  3.3134e-03	  2.7265e-06	  3.1274e-04	  8.3197e-03	  6.3404e+03	  1.4377e-01	  3.8679e-01	  6.6521e-01	  9.8094e-01	  1.4058e+00	  1.9412e+01	  5.6464e-04	  2.3099e-03	  5.0111e-01	  6.3126e-02	  6.3126e-02	  1.3353e+00	  2.2045e+01	  1.4248e-01	  1.0000e-03	  1.0213e+00	  1.0000e+00	
  2.5000e+01	  6.5743e+00	  3.5205e-04	  3.4360e-03	  2.7272e-06	  3.2643e-04	  8.5221e-03	  6.5058e+03	  1.4147e-01	  3.8076e-01	  6.5963e-01	  9.8008e-01	  1.3313e+00	  1.9451e+01	  5.7716e-04	  2.2484e-03	  4.9446e-01	  6.3545e-02	  6.3545e-02	  1.3690e+00	  2.2011e+01	  1.4614e-01	  1.0000e-03	  1.0222e+00	  1.0000e+00	
  2.6000e+01	  6.5618e+00	  3.5485e-04	  3.5570e-03	  2.7278e-06	  3.4009e-04	  8.7219e-03	  6.6684e+03	  1.3930e-01	  3.7501e-01	  6.5424e-01	  9.7922e-01	  1.2603e+00	  1.9489e+01	  5.8929e-04	  2.1893e-03	  4.8777e-01	  6.3956e-02	  6.3956e-02	  1.4016e+00	  2.1978e+01	  1.4956e-01	  1.0000e-03	  1.0230e+00	  1.0000e+00	
  2.7000e+01	  6.5498e+00	  3.5763e-04	  3.6767e-03	  2.7284e-06	  3.5371e-04	  8.9192e-03	  6.8284e+03	  1.3723e-01	  3.6953e-01	  6.4903e-01	  9.7836e-01	  1.1929e+00	  1.9524e+01	  6.0105e-04	  2.1324e-03	  4.8106e-01	  6.4361e-02	  6.4361e-02	  1.4331e+00	  2.1947e+01	  1.5276e-01	  1.0000e-03	  1.0238e+00	  1.0000e+00	
  2.8000e+01	  6.5383e+00	  3.6039e-04	  3.7951e-03	  2.7290e-06	  3.6728e-04	  9.1139e-03	  6.9858e+03	  1.3528e-01	  3.6428e-01	  6.4398e-01	  9.7749e-01	  1.1288e+00	  1.9558e+01	  6.1245e-04	  2.0776e-03	  4.7434e-01	  6.4759e-02	  6.4759e-02	  1.4636e+00	  2.1916e+01	  1.5573e-01	  1.0000e-03	  1.0246e+00	  1.0000e+00	
  2.9000e+01	  6.5272e+00	  3.6311e-04	  3.9121e-03	  2.7297e-06	  3.8080e-04	  9.3061e-03	  7.1408e+03	  1.3342e-01	  3.5927e-01	  6.3910e-01	  9.7663e-01	  1.0679e+00	  1.9590e+01	  6.2350e-04	  2.0248e-03	  4.6765e-01	  6.5150e-02	  6.5150e-02	  1.4931e+00	  2.1887e+01	  1.5847e-01	  1.0000e-03	  1.0254e+00	  1.0000e+00	
  3.0000e+01	  6.5166e+00	  3.6581e-04	  4.0278e-03	  2.7303e-06	  3.9427e-04	  9.4960e-03	  7.2934e+03	  1.3164e-01	  3.5446e-01	  6.3436e-01	  9.7577e-01	  1.0101e+00	  1.9620e+01	  6.3422e-04	  1.9739e-03	  4.6098e-01	  6.5534e-02	  6.5534e-02	  1.5216e+00	  2.1858e+01	  1.6098e-01	  1.0000e-03	  1.0262e+00	  1.0000e+00	
  3.1000e+01	  6.5064e+00	  3.6848e-04	  4.1422e-03	  2.7309e-06	  4.0767e-04	  9.6834e-03	  7.4437e+03	  1.2995e-01	  3.4985e-01	  6.2976e-01	  9.7492e-01	  9.5523e-01	  1.9649e+01	  6.4462e-04	  1.9248e-03	  4.5436e-01	  6.5911e-02	  6.5911e-02	  1.5493e+00	  2.1831e+01	  1.6329e-01	  1.0000e-03	  1.0270e+00	  1.0000e+00	
  3.2000e+01	  6.4966e+00	  3.7112e-04	  4.2554e-03	  2.7314e-06	  4.2101e-04	  9.8686e-03	  7.5918e+03	  1.2833e-01	  3.4543e-01	  6.2531e-01	  9.7406e-01	  9.0321e-01	  1.9676e+01	  6.5472e-04	  1.8776e-03	  4.4779e-01	  6.6282e-02	  6.6282e-02	  1.5761e+00	  2.1804e+01	  1.6538e-01	  1.0000e-03	  1.0278e+00	  1.0000e+00	
  3.3000e+01	  6.4871e+00	  3.7374e-04	  4.3674e-03	  2.7320e-06	  4.3428e-04	  1.0051e-02	  7.7377e+03	  1.2679e-01	  3.4118e-01	  6.2098e-01	  9.7320e-01	  8.5389e-01	  1.9701e+01	  6.6451e-04	  1.8321e-03	  4.4129e-01	  6.6646e-02	  6.6646e-02	  1.6020e+00	  2.1778e+01	  1.6727e-01	  1.0000e-03	  1.0286e+00	  1.0000e+00	
  3.4000e+01	  6.4780e+00	  3.7633e-04	  4.4782e-03	  2.7326e-06	  4.4749e-04	  1.0232e-02	  7.8815e+03	  1.2531e-01	  3.3710e-01	  6.1677e-01	  9.7235e-01	  8.0717e-01	  1.9725e+01	  6.7402e-04	  1.7883e-03	  4.3485e-01	  6.7003e-02	  6.7003e-02	  1.6272e+00	  2.1753e+01	  1.6896e-01	  1.0000e-03	  1.0293e+00	  1.0000e+00	
  3.5000e+01	  6.4692e+00	  3.7890e-04	  4.5878e-03	  2.7332e-06	  4.6062e-04	  1.0411e-02	  8.0232e+03	  1.2389e-01	  3.3316e-01	  6.1268e-01	  9.7150e-01	  7.6291e-01	  1.9748e+01	  6.8325e-04	  1.7462e-03	  4.2850e-01	  6.7354e-02	  6.7354e-02	  1.6516e+00	  2.1728e+01	  1.7045e-01	  1.0000e-03	  1.0301e+00	  1.0000e+00	
  3.6000e+01	  6.4606e+00	  3.8144e-04	  4.6962e-03	  2.7337e-06	  4.7368e-04	  1.0587e-02	  8.1629e+03	  1.2253e-01	  3.2938e-01	  6.0871e-01	  9.7065e-01	  7.2101e-01	  1.9769e+01	  6.9221e-04	  1.7057e-03	  4.2224e-01	  6.7698e-02	  6.7698e-02	  1.6753e+00	  2.1705e+01	  1.7177e-01	  1.0000e-03	  1.0308e+00	  1.0000e+00	
  3.7000e+01	  6.4524e+00	  3.8395e-04	  4.8035e-03	  2.7343e-06	  4.8666e-04	  1.0761e-02	  8.3007e+03	  1.2122e-01	  3.2573e-01	  6.0484e-01	  9.6980e-01	  6.8136e-01	  1.9789e+01	  7.0092e-04	  1.6668e-03	  4.1607e-01	  6.8036e-02	  6.8036e-02	  1.6982e+00	  2.1682e+01	  1.7290e-01	  1.0000e-03	  1.0316e+00	  1.0000e+00	
  3.8000e+01	  6.4444e+00	  3.8644e-04	  4.9097e-03	  2.7348e-06	  4.9956e-04	  1.0933e-02	  8.4366e+03	  1.1997e-01	  3.2220e-01	  6.0108e-01	  9.6896e-01	  6.4385e-01	  1.9808e+01	  7.0939e-04	  1.6294e-03	  4.1000e-01	  6.8367e-02	  6.8367e-02	  1.7205e+00	  2.1659e+01	  1.7386e-01	  1.0000e-03	  1.0323e+00	  1.0000e+00	
  3.9000e+01	  6.4367e+00	  3.8891e-04	  5.0148e-03	  2.7353e-06	  5.1238e-04	  1.1103e-02	  8.5706e+03	  1.1876e-01	  3.1881e-01	  5.9741e-01	  9.6812e-01	  6.0839e-01	  1.9825e+01	  7.1761e-04	  1.5936e-03	  4.0402e-01	  6.8693e-02	  6.8693e-02	  1.7422e+00	  2.1638e+01	  1.7465e-01	  1.0000e-03	  1.0330e+00	  1.0000e+00	
  4.0000e+01	  6.4292e+00	  3.9135e-04	  5.1187e-03	  2.7359e-06	  5.2513e-04	  1.1271e-02	  8.7028e+03	  1.1759e-01	  3.1552e-01	  5.9384e-01	  9.6728e-01	  5.7487e-01	  1.9842e+01	  7.2561e-04	  1.5592e-03	  3.9815e-01	  6.9012e-02	  6.9012e-02	  1.7633e+00	  2.1617e+01	  1.7529e-01	  1.0000e-03	  1.0337e+00	  1.0000e+00	
  4.1000e+01	  6.4220e+00	  3.9376e-04	  5.2217e-03	  2.7364e-06	  5.3779e-04	  1.1438e-02	  8.8332e+03	  1.1647e-01	  3.1235e-01	  5.9036e-01	  9.6645e-01	  5.4319e-01	  1.9857e+01	  7.3340e-04	  1.5263e-03	  3.9239e-01	  6.9326e-02	  6.9326e-02	  1.7837e+00	  2.1596e+01	  1.7577e-01	  1.0000e-03	  1.0345e+00	  1.0000e+00	
  4.2000e+01	  6.4149e+00	  3.9615e-04	  5.3235e-03	  2.7369e-06	  5.5036e-04	  1.1602e-02	  8.9618e+03	  1.1539e-01	  3.0928e-01	  5.8697e-01	  9.6562e-01	  5.1327e-01	  1.9872e+01	  7.4097e-04	  1.4948e-03	  3.8674e-01	  6.9633e-02	  6.9633e-02	  1.8036e+00	  2.1576e+01	  1.7610e-01	  1.0000e-03	  1.0352e+00	  1.0000e+00	
  4.3000e+01	  6.4081e+00	  3.9852e-04	  5.4243e-03	  2.7374e-06	  5.6286e-04	  1.1764e-02	  9.0888e+03	  1.1435e-01	  3.0632e-01	  5.8366e-01	  9.6479e-01	  4.8501e-01	  1.9885e+01	  7.4835e-04	  1.4647e-03	  3.8119e-01	  6.9935e-02	  6.9935e-02	  1.8230e+00	  2.1557e+01	  1.7630e-01	  1.0000e-03	  1.0359e+00	  1.0000e+00	
  4.4000e+01	  6.4015e+00	  4.0087e-04	  5.5241e-03	  2.7379e-06	  5.7526e-04	  1.1925e-02	  9.2141e+03	  1.1334e-01	  3.0344e-01	  5.8044e-01	  9.6397e-01	  4.5834e-01	  1.9898e+01	  7.5553e-04	  1.4359e-03	  3.7576e-01	  7.0231e-02	  7.0231e-02	  1.8419e+00	  2.1538e+01	  1.7636e-01	  1.0000e-03	  1.0365e+00	  1.0000e+00	
  4.5000e+01	  6.3950e+00	  4.0319e-04	  5.6229e-03	  2.7384e-06	  5.8759e-04	  1.2084e-02	  9.3378e+03	  1.1236e-01	  3.0066e-01	  5.7729e-01	  9.6315e-01	  4.3317e-01	  1.9909e+01	  7.6253e-04	  1.4085e-03	  3.7045e-01	  7.0522e-02	  7.0522e-02	  1.8603e+00	  2.1520e+01	  1.7630e-01	  1.0000e-03	  1.0372e+00	  1.0000e+00	
  4.6000e+01	  6.3887e+00	  4.0549e-04	  5.7207e-03	  2.7389e-06	  5.9982e-04	  1.2241e-02	  9.4599e+03	  1.1142e-01	  2.9796e-01	  5.7422e-01	  9.6233e-01	  4.0943e-01	  1.9920e+01	  7.6936e-04	  1.3823e-03	  3.6524e-01	  7.0808e-02	  7.0808e-02	  1.8782e+00	  2.1502e+01	  1.7611e-01	  1.0000e-03	  1.0379e+00	  1.0000e+00	
  4.7000e+01	  6.3826e+00	  4.0776e-04	  5.8176e-03	  2.7394e-06	  6.1197e-04	  1.2396e-02	  9.5804e+03	  1.1051e-01	  2.9535e-01	  5.7122e-01	  9.6152e-01	  3.8703e-01	  1.9930e+01	  7.7602e-04	  1.3574e-03	  3.6015e-01	  7.1088e-02	  7.1088e-02	  1.8957e+00	  2.1484e+01	  1.7581e-01	  1.0000e-03	  1.0386e+00	  1.0000e+00	
  4.8000e+01	  6.3767e+00	  4.1001e-04	  5.9134e-03	  2.7399e-06	  6.2403e-04	  1.2549e-02	  9.6994e+03	  1.0963e-01	  2.9281e-01	  5.6829e-01	  9.6071e-01	  3.6591e-01	  1.9940e+01	  7.8252e-04	  1.3337e-03	  3.5518e-01	  7.1363e-02	  7.1363e-02	  1.9128e+00	  2.1467e+01	  1.7540e-01	  1.0000e-03	  1.0392e+00	  1.0000e+00	
  4.9000e+01	  6.3709e+00	  4.1224e-04	  6.0083e-03	  2.7404e-06	  6.3601e-04	  1.2701e-02	  9.8168e+03	  1.0878e-01	  2.9035e-01	  5.6542e-01	  9.5991e-01	  3.4600e-01	  1.9948e+01	  7.8887e-04	  1.3112e-03	  3.5032e-01	  7.1633e-02	  7.1633e-02	  1.9295e+00	  2.1451e+01	  1.7488e-01	  1.0000e-03	  1.0399e+00	  1.0000e+00	
  5.0000e+01	  6.3653e+00	  4.1445e-04	  6.1023e-03	  2.7408e-06	  6.4790e-04	  1.2851e-02	  9.9328e+03	  1.0795e-01	  2.8796e-01	  5.6263e-01	  9.5911e-01	  3.2724e-01	  1.9956e+01	  7.9508e-04	  1.2898e-03	  3.4557e-01	  7.1898e-02	  7.1898e-02	  1.9458e+00	  2.1434e+01	  1.7427e-01	  1.0000e-03	  1.0405e+00	  1.0000e+00	
  5.1000e+01	  6.3598e+00	  4.1664e-04	  6.1953e-03	  2.7413e-06	  6.5970e-04	  1.3000e-02	  1.0047e+04	  1.0714e-01	  2.8564e-01	  5.5989e-01	  9.5832e-01	  3.0956e-01	  1.9964e+01	  8.0115e-04	  1.2696e-03	  3.4093e-01	  7.2158e-02	  7.2158e-02	  1.9617e+00	  2.1418e+01	  1.7356e-01	  1.0000e-03	  1.0412e+00	  1.0000e+00	
  5.2000e+01	  6.3545e+00	  4.1880e-04	  6.2874e-03	  2.7417e-06	  6.7141e-04	  1.3146e-02	  1.0160e+04	  1.0637e-01	  2.8338e-01	  5.5722e-01	  9.5753e-01	  2.9289e-01	  1.9970e+01	  8.0709e-04	  1.2504e-03	  3.3641e-01	  7.2413e-02	  7.2413e-02	  1.9773e+00	  2.1403e+01	  1.7276e-01	  1.0000e-03	  1.0418e+00	  1.0000e+00	
  5.3000e+01	  6.3493e+00	  4.2095e-04	  6.3787e-03	  2.7422e-06	  6.8303e-04	  1.3292e-02	  1.0272e+04	  1.0561e-01	  2.8119e-01	  5.5460e-01	  9.5674e-01	  2.7720e-01	  1.9976e+01	  8.1290e-04	  1.2323e-03	  3.3199e-01	  7.2664e-02	  7.2664e-02	  1.9925e+00	  2.1387e+01	  1.7188e-01	  1.0000e-03	  1.0424e+00	  1.0000e+00	
  5.4000e+01	  6.3442e+00	  4.2307e-04	  6.4690e-03	  2.7426e-06	  6.9457e-04	  1.3435e-02	  1.0383e+04	  1.0488e-01	  2.7905e-01	  5.5205e-01	  9.5596e-01	  2.6242e-01	  1.9982e+01	  8.1860e-04	  1.2152e-03	  3.2769e-01	  7.2911e-02	  7.2911e-02	  2.0075e+00	  2.1373e+01	  1.7092e-01	  1.0000e-03	  1.0431e+00	  1.0000e+00	
  5.5000e+01	  6.3392e+00	  4.2517e-04	  6.5584e-03	  2.7431e-06	  7.0602e-04	  1.3577e-02	  1.0491e+04	  1.0416e-01	  2.7698e-01	  5.4955e-01	  9.5519e-01	  2.4850e-01	  1.9987e+01	  8.2419e-04	  1.1990e-03	  3.2349e-01	  7.3153e-02	  7.3153e-02	  2.0221e+00	  2.1358e+01	  1.6989e-01	  1.0000e-03	  1.0437e+00	  1.0000e+00	
  5.6000e+01	  6.3344e+00	  4.2725e-04	  6.6470e-03	  2.7435e-06	  7.1739e-04	  1.3718e-02	  1.0599e+04	  1.0347e-01	  2.7496e-01	  5.4710e-01	  9.5442e-01	  2.3540e-01	  1.9992e+01	  8.2967e-04	  1.1838e-03	  3.1940e-01	  7.3391e-02	  7.3391e-02	  2.0365e+00	  2.1344e+01	  1.6878e-01	  1.0000e-03	  1.0443e+00	  1.0000e+00	
  5.7000e+01	  6.3296e+00	  4.2930e-04	  6.7348e-03	  2.7439e-06	  7.2866e-04	  1.3857e-02	  1.0705e+04	  1.0280e-01	  2.7299e-01	  5.4470e-01	  9.5365e-01	  2.2306e-01	  1.9996e+01	  8.3506e-04	  1.1695e-03	  3.1542e-01	  7.3625e-02	  7.3625e-02	  2.0506e+00	  2.1329e+01	  1.6761e-01	  1.0000e-03	  1.0449e+00	  1.0000e+00	
  5.8000e+01	  6.3250e+00	  4.3134e-04	  6.8216e-03	  2.7444e-06	  7.3985e-04	  1.3995e-02	  1.0811e+04	  1.0214e-01	  2.7108e-01	  5.4235e-01	  9.5289e-01	  2.1144e-01	  2.0000e+01	  8.4034e-04	  1.1560e-03	  3.1154e-01	  7.3854e-02	  7.3854e-02	  2.0644e+00	  2.1316e+01	  1.6638e-01	  1.0000e-03	  1.0455e+00	  1.0000e+00	
