        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	
  9.0000e+00	  6.7144e+00	  3.0311e-04	  1.4007e-03	  2.7145e-06	  1.3631e-04	  4.2554e-03	  3.1268e+03	  2.1950e-01	  5.5951e-01	  7.9758e-01	  9.9439e-01	  3.0637e+00	  1.8528e+01	  3.1836e-04	  3.8502e-03	  5.6888e-01	  5.6157e-02	  5.6157e-02	  6.7931e-01	  2.2701e+01	  5.4355e-02	  1.0000e-03	  1.0086e+00	  1.0000e+00	
  1.0000e+01	  6.7222e+00	  3.0641e-04	  1.6112e-03	  2.7155e-06	  1.5074e-04	  4.7920e-03	  3.3657e+03	  2.1044e-01	  5.4147e-01	  7.8582e-01	  9.9363e-01	  2.9161e+00	  1.8607e+01	  3.4033e-04	  3.7012e-03	  5.7053e-01	  5.6653e-02	  5.6653e-02	  7.4022e-01	  2.2640e+01	  5.7370e-02	  1.0000e-03	  1.0099e+00	  1.0000e+00	
  1.1000e+01	  6.7289e+00	  3.0967e-04	  1.8226e-03	  2.7164e-06	  1.6486e-04	  5.3258e-03	  3.5990e+03	  2.0243e-01	  5.2495e-01	  7.7469e-01	  9.9284e-01	  2.7747e+00	  1.8682e+01	  3.6141e-04	  3.5649e-03	  5.7091e-01	  5.7148e-02	  5.7148e-02	  7.9950e-01	  2.2581e+01	  6.0280e-02	  1.0000e-03	  1.0112e+00	  1.0000e+00	
  1.2000e+01	  6.7346e+00	  3.1290e-04	  2.0339e-03	  2.7174e-06	  1.7870e-04	  5.8556e-03	  3.8272e+03	  1.9528e-01	  5.0975e-01	  7.6413e-01	  9.9203e-01	  2.6393e+00	  1.8754e+01	  3.8165e-04	  3.4393e-03	  5.7018e-01	  5.7643e-02	  5.7643e-02	  8.5715e-01	  2.2523e+01	  6.3082e-02	  1.0000e-03	  1.0125e+00	  1.0000e+00	
  1.3000e+01	  6.7395e+00	  3.1610e-04	  2.2446e-03	  2.7183e-06	  1.9228e-04	  6.3805e-03	  4.0507e+03	  1.8886e-01	  4.9571e-01	  7.5408e-01	  9.9121e-01	  2.5095e+00	  1.8824e+01	  4.0114e-04	  3.3231e-03	  5.6849e-01	  5.8137e-02	  5.8137e-02	  9.1317e-01	  2.2467e+01	  6.5770e-02	  1.0000e-03	  1.0138e+00	  1.0000e+00	
  1.4000e+01	  6.7392e+00	  3.1926e-04	  2.4526e-03	  2.7192e-06	  2.0636e-04	  6.8695e-03	  4.2642e+03	  1.8318e-01	  4.8300e-01	  7.4474e-01	  9.9039e-01	  2.3854e+00	  1.8890e+01	  4.1991e-04	  3.2152e-03	  5.6597e-01	  5.8627e-02	  5.8627e-02	  9.6759e-01	  2.2412e+01	  6.8331e-02	  1.0000e-03	  1.0152e+00	  1.0000e+00	
  1.5000e+01	  6.7144e+00	  3.2240e-04	  2.6512e-03	  2.7199e-06	  2.2468e-04	  7.1875e-03	  4.4426e+03	  1.7875e-01	  4.7287e-01	  7.3712e-01	  9.8968e-01	  2.2665e+00	  1.8954e+01	  4.3803e-04	  3.1167e-03	  5.6275e-01	  5.9115e-02	  5.9115e-02	  1.0205e+00	  2.2360e+01	  7.0719e-02	  1.0000e-03	  1.0165e+00	  1.0000e+00	
  1.6000e+01	  6.6912e+00	  3.2550e-04	  2.8486e-03	  2.7206e-06	  2.4330e-04	  7.5030e-03	  4.6164e+03	  1.7468e-01	  4.6341e-01	  7.2986e-01	  9.8897e-01	  2.1529e+00	  1.9015e+01	  4.5554e-04	  3.0232e-03	  5.5894e-01	  5.9598e-02	  5.9598e-02	  1.0719e+00	  2.2308e+01	  7.2917e-02	  1.0000e-03	  1.0178e+00	  1.0000e+00	
  1.7000e+01	  6.6695e+00	  3.2858e-04	  3.0447e-03	  2.7213e-06	  2.6214e-04	  7.8153e-03	  4.7860e+03	  1.7091e-01	  4.5454e-01	  7.2291e-01	  9.8826e-01	  2.0442e+00	  1.9073e+01	  4.7246e-04	  2.9347e-03	  5.5461e-01	  6.0078e-02	  6.0078e-02	  1.1218e+00	  2.2258e+01	  7.4930e-02	  1.0000e-03	  1.0191e+00	  1.0000e+00	
  1.8000e+01	  6.6491e+00	  3.3162e-04	  3.2392e-03	  2.7219e-06	  2.8116e-04	  8.1241e-03	  4.9517e+03	  1.6742e-01	  4.4620e-01	  7.1626e-01	  9.8755e-01	  1.9404e+00	  1.9129e+01	  4.8884e-04	  2.8506e-03	  5.4984e-01	  6.0552e-02	  6.0552e-02	  1.1702e+00	  2.2210e+01	  7.6758e-02	  1.0000e-03	  1.0204e+00	  1.0000e+00	
  1.9000e+01	  6.6300e+00	  3.3464e-04	  3.4317e-03	  2.7226e-06	  3.0030e-04	  8.4288e-03	  5.1138e+03	  1.6418e-01	  4.3833e-01	  7.0988e-01	  9.8684e-01	  1.8413e+00	  1.9182e+01	  5.0469e-04	  2.7704e-03	  5.4470e-01	  6.1021e-02	  6.1021e-02	  1.2173e+00	  2.2163e+01	  7.8402e-02	  1.0000e-03	  1.0217e+00	  1.0000e+00	
  2.0000e+01	  6.6120e+00	  3.3762e-04	  3.6223e-03	  2.7232e-06	  3.1952e-04	  8.7294e-03	  5.2724e+03	  1.6114e-01	  4.3090e-01	  7.0375e-01	  9.8613e-01	  1.7467e+00	  1.9233e+01	  5.2004e-04	  2.6940e-03	  5.3924e-01	  6.1484e-02	  6.1484e-02	  1.2629e+00	  2.2117e+01	  7.9862e-02	  1.0000e-03	  1.0230e+00	  1.0000e+00	
  2.1000e+01	  6.5950e+00	  3.4057e-04	  3.8107e-03	  2.7239e-06	  3.3878e-04	  9.0257e-03	  5.4279e+03	  1.5829e-01	  4.2386e-01	  6.9785e-01	  9.8541e-01	  1.6564e+00	  1.9281e+01	  5.3491e-04	  2.6209e-03	  5.3353e-01	  6.1942e-02	  6.1942e-02	  1.3071e+00	  2.2073e+01	  8.1137e-02	  1.0000e-03	  1.0243e+00	  1.0000e+00	
  2.2000e+01	  6.5789e+00	  3.4350e-04	  3.9970e-03	  2.7245e-06	  3.5806e-04	  9.3176e-03	  5.5803e+03	  1.5562e-01	  4.1718e-01	  6.9216e-01	  9.8470e-01	  1.5703e+00	  1.9328e+01	  5.4932e-04	  2.5509e-03	  5.2760e-01	  6.2393e-02	  6.2393e-02	  1.3501e+00	  2.2030e+01	  8.2227e-02	  1.0000e-03	  1.0255e+00	  1.0000e+00	
  2.3000e+01	  6.5637e+00	  3.4639e-04	  4.1811e-03	  2.7251e-06	  3.7732e-04	  9.6051e-03	  5.7299e+03	  1.5310e-01	  4.1082e-01	  6.8668e-01	  9.8398e-01	  1.4883e+00	  1.9372e+01	  5.6330e-04	  2.4838e-03	  5.2150e-01	  6.2838e-02	  6.2838e-02	  1.3917e+00	  2.1988e+01	  8.3132e-02	  1.0000e-03	  1.0268e+00	  1.0000e+00	
  2.4000e+01	  6.5492e+00	  3.4926e-04	  4.3630e-03	  2.7257e-06	  3.9655e-04	  9.8882e-03	  5.8767e+03	  1.5072e-01	  4.0477e-01	  6.8138e-01	  9.8327e-01	  1.4102e+00	  1.9413e+01	  5.7685e-04	  2.4194e-03	  5.1526e-01	  6.3277e-02	  6.3277e-02	  1.4321e+00	  2.1948e+01	  8.3852e-02	  1.0000e-03	  1.0280e+00	  1.0000e+00	
  2.5000e+01	  6.5354e+00	  3.5210e-04	  4.5426e-03	  2.7262e-06	  4.1573e-04	  1.0167e-02	  6.0210e+03	  1.4847e-01	  3.9900e-01	  6.7626e-01	  9.8256e-01	  1.3358e+00	  1.9453e+01	  5.9000e-04	  2.3575e-03	  5.0892e-01	  6.3709e-02	  6.3709e-02	  1.4712e+00	  2.1909e+01	  8.4390e-02	  1.0000e-03	  1.0293e+00	  1.0000e+00	
  2.6000e+01	  6.5223e+00	  3.5491e-04	  4.7199e-03	  2.7268e-06	  4.3484e-04	  1.0442e-02	  6.1627e+03	  1.4634e-01	  3.9349e-01	  6.7131e-01	  9.8185e-01	  1.2651e+00	  1.9491e+01	  6.0275e-04	  2.2980e-03	  5.0251e-01	  6.4135e-02	  6.4135e-02	  1.5092e+00	  2.1871e+01	  8.4747e-02	  1.0000e-03	  1.0305e+00	  1.0000e+00	
  2.7000e+01	  6.5099e+00	  3.5769e-04	  4.8951e-03	  2.7274e-06	  4.5387e-04	  1.0712e-02	  6.3021e+03	  1.4431e-01	  3.8821e-01	  6.6651e-01	  9.8114e-01	  1.1978e+00	  1.9527e+01	  6.1513e-04	  2.2408e-03	  4.9605e-01	  6.4554e-02	  6.4554e-02	  1.5461e+00	  2.1834e+01	  8.4925e-02	  1.0000e-03	  1.0317e+00	  1.0000e+00	
  2.8000e+01	  6.4979e+00	  3.6045e-04	  5.0680e-03	  2.7279e-06	  4.7281e-04	  1.0978e-02	  6.4393e+03	  1.4238e-01	  3.8316e-01	  6.6186e-01	  9.8043e-01	  1.1339e+00	  1.9561e+01	  6.2715e-04	  2.1857e-03	  4.8956e-01	  6.4966e-02	  6.4966e-02	  1.5818e+00	  2.1798e+01	  8.4928e-02	  1.0000e-03	  1.0328e+00	  1.0000e+00	
  2.9000e+01	  6.4865e+00	  3.6317e-04	  5.2387e-03	  2.7285e-06	  4.9164e-04	  1.1240e-02	  6.5742e+03	  1.4054e-01	  3.7832e-01	  6.5735e-01	  9.7972e-01	  1.0731e+00	  1.9593e+01	  6.3882e-04	  2.1326e-03	  4.8306e-01	  6.5372e-02	  6.5372e-02	  1.6165e+00	  2.1763e+01	  8.4759e-02	  1.0000e-03	  1.0340e+00	  1.0000e+00	
  3.0000e+01	  6.4756e+00	  3.6587e-04	  5.4072e-03	  2.7290e-06	  5.1036e-04	  1.1499e-02	  6.7070e+03	  1.3879e-01	  3.7368e-01	  6.5298e-01	  9.7901e-01	  1.0154e+00	  1.9623e+01	  6.5016e-04	  2.0815e-03	  4.7657e-01	  6.5771e-02	  6.5771e-02	  1.6502e+00	  2.1730e+01	  8.4423e-02	  1.0000e-03	  1.0352e+00	  1.0000e+00	
  3.1000e+01	  6.4651e+00	  3.6855e-04	  5.5736e-03	  2.7296e-06	  5.2897e-04	  1.1753e-02	  6.8377e+03	  1.3712e-01	  3.6921e-01	  6.4873e-01	  9.7830e-01	  9.6069e-01	  1.9652e+01	  6.6117e-04	  2.0322e-03	  4.7010e-01	  6.6163e-02	  6.6163e-02	  1.6829e+00	  2.1697e+01	  8.3925e-02	  1.0000e-03	  1.0363e+00	  1.0000e+00	
  3.2000e+01	  6.4551e+00	  3.7119e-04	  5.7378e-03	  2.7301e-06	  5.4744e-04	  1.2003e-02	  6.9665e+03	  1.3551e-01	  3.6492e-01	  6.4460e-01	  9.7760e-01	  9.0876e-01	  1.9680e+01	  6.7187e-04	  1.9848e-03	  4.6367e-01	  6.6548e-02	  6.6548e-02	  1.7146e+00	  2.1665e+01	  8.3270e-02	  1.0000e-03	  1.0374e+00	  1.0000e+00	
  3.3000e+01	  6.4454e+00	  3.7381e-04	  5.9000e-03	  2.7306e-06	  5.6579e-04	  1.2250e-02	  7.0934e+03	  1.3398e-01	  3.6079e-01	  6.4058e-01	  9.7690e-01	  8.5953e-01	  1.9705e+01	  6.8227e-04	  1.9391e-03	  4.5729e-01	  6.6927e-02	  6.6927e-02	  1.7455e+00	  2.1635e+01	  8.2463e-02	  1.0000e-03	  1.0385e+00	  1.0000e+00	
  3.4000e+01	  6.4361e+00	  3.7641e-04	  6.0600e-03	  2.7311e-06	  5.8400e-04	  1.2493e-02	  7.2184e+03	  1.3251e-01	  3.5681e-01	  6.3668e-01	  9.7620e-01	  8.1288e-01	  1.9730e+01	  6.9239e-04	  1.8951e-03	  4.5097e-01	  6.7300e-02	  6.7300e-02	  1.7754e+00	  2.1605e+01	  8.1511e-02	  1.0000e-03	  1.0396e+00	  1.0000e+00	
  3.5000e+01	  6.4272e+00	  3.7898e-04	  6.2179e-03	  2.7316e-06	  6.0207e-04	  1.2732e-02	  7.3417e+03	  1.3109e-01	  3.5297e-01	  6.3288e-01	  9.7550e-01	  7.6868e-01	  1.9752e+01	  7.0222e-04	  1.8527e-03	  4.4471e-01	  6.7666e-02	  6.7666e-02	  1.8045e+00	  2.1575e+01	  8.0419e-02	  1.0000e-03	  1.0407e+00	  1.0000e+00	
  3.6000e+01	  6.4186e+00	  3.8152e-04	  6.3737e-03	  2.7321e-06	  6.1999e-04	  1.2968e-02	  7.4632e+03	  1.2973e-01	  3.4927e-01	  6.2918e-01	  9.7480e-01	  7.2683e-01	  1.9774e+01	  7.1178e-04	  1.8119e-03	  4.3853e-01	  6.8026e-02	  6.8026e-02	  1.8328e+00	  2.1547e+01	  7.9195e-02	  1.0000e-03	  1.0418e+00	  1.0000e+00	
  3.7000e+01	  6.4103e+00	  3.8404e-04	  6.5275e-03	  2.7326e-06	  6.3776e-04	  1.3201e-02	  7.5830e+03	  1.2843e-01	  3.4569e-01	  6.2557e-01	  9.7411e-01	  6.8722e-01	  1.9794e+01	  7.2109e-04	  1.7726e-03	  4.3242e-01	  6.8379e-02	  6.8379e-02	  1.8603e+00	  2.1520e+01	  7.7844e-02	  1.0000e-03	  1.0429e+00	  1.0000e+00	
  3.8000e+01	  6.4022e+00	  3.8653e-04	  6.6793e-03	  2.7331e-06	  6.5537e-04	  1.3429e-02	  7.7011e+03	  1.2717e-01	  3.4224e-01	  6.2206e-01	  9.7342e-01	  6.4974e-01	  1.9813e+01	  7.3014e-04	  1.7348e-03	  4.2640e-01	  6.8726e-02	  6.8726e-02	  1.8871e+00	  2.1493e+01	  7.6374e-02	  1.0000e-03	  1.0439e+00	  1.0000e+00	
  3.9000e+01	  6.3945e+00	  3.8900e-04	  6.8290e-03	  2.7336e-06	  6.7283e-04	  1.3655e-02	  7.8177e+03	  1.2596e-01	  3.3890e-01	  6.1863e-01	  9.7273e-01	  6.1430e-01	  1.9831e+01	  7.3896e-04	  1.6984e-03	  4.2047e-01	  6.9067e-02	  6.9067e-02	  1.9131e+00	  2.1467e+01	  7.4792e-02	  1.0000e-03	  1.0449e+00	  1.0000e+00	
  4.0000e+01	  6.3870e+00	  3.9144e-04	  6.9767e-03	  2.7340e-06	  6.9013e-04	  1.3877e-02	  7.9327e+03	  1.2479e-01	  3.3566e-01	  6.1529e-01	  9.7204e-01	  5.8078e-01	  1.9848e+01	  7.4754e-04	  1.6634e-03	  4.1463e-01	  6.9402e-02	  6.9402e-02	  1.9384e+00	  2.1442e+01	  7.3104e-02	  1.0000e-03	  1.0459e+00	  1.0000e+00	
  4.1000e+01	  6.3798e+00	  3.9386e-04	  7.1223e-03	  2.7345e-06	  7.0726e-04	  1.4096e-02	  8.0462e+03	  1.2366e-01	  3.3253e-01	  6.1203e-01	  9.7136e-01	  5.4911e-01	  1.9864e+01	  7.5590e-04	  1.6297e-03	  4.0889e-01	  6.9731e-02	  6.9731e-02	  1.9631e+00	  2.1417e+01	  7.1318e-02	  1.0000e-03	  1.0469e+00	  1.0000e+00	
  4.2000e+01	  6.3728e+00	  3.9625e-04	  7.2660e-03	  2.7350e-06	  7.2422e-04	  1.4311e-02	  8.1582e+03	  1.2257e-01	  3.2950e-01	  6.0884e-01	  9.7068e-01	  5.1919e-01	  1.9879e+01	  7.6405e-04	  1.5973e-03	  4.0324e-01	  7.0054e-02	  7.0054e-02	  1.9871e+00	  2.1393e+01	  6.9441e-02	  1.0000e-03	  1.0479e+00	  1.0000e+00	
  4.3000e+01	  6.3660e+00	  3.9862e-04	  7.4076e-03	  2.7354e-06	  7.4101e-04	  1.4523e-02	  8.2687e+03	  1.2152e-01	  3.2657e-01	  6.0573e-01	  9.7000e-01	  4.9093e-01	  1.9892e+01	  7.7199e-04	  1.5661e-03	  3.9770e-01	  7.0372e-02	  7.0372e-02	  2.0105e+00	  2.1369e+01	  6.7481e-02	  1.0000e-03	  1.0489e+00	  1.0000e+00	
  4.4000e+01	  6.3595e+00	  4.0097e-04	  7.5472e-03	  2.7359e-06	  7.5763e-04	  1.4732e-02	  8.3779e+03	  1.2050e-01	  3.2372e-01	  6.0270e-01	  9.6933e-01	  4.6424e-01	  1.9905e+01	  7.7973e-04	  1.5361e-03	  3.9225e-01	  7.0683e-02	  7.0683e-02	  2.0333e+00	  2.1347e+01	  6.5444e-02	  1.0000e-03	  1.0499e+00	  1.0000e+00	
  4.5000e+01	  6.3531e+00	  4.0329e-04	  7.6848e-03	  2.7363e-06	  7.7406e-04	  1.4938e-02	  8.4857e+03	  1.1952e-01	  3.2095e-01	  5.9973e-01	  9.6865e-01	  4.3905e-01	  1.9917e+01	  7.8727e-04	  1.5072e-03	  3.8691e-01	  7.0990e-02	  7.0990e-02	  2.0555e+00	  2.1324e+01	  6.3340e-02	  1.0000e-03	  1.0508e+00	  1.0000e+00	
  4.6000e+01	  6.3469e+00	  4.0559e-04	  7.8203e-03	  2.7368e-06	  7.9031e-04	  1.5141e-02	  8.5922e+03	  1.1856e-01	  3.1827e-01	  5.9682e-01	  9.6798e-01	  4.1528e-01	  1.9928e+01	  7.9464e-04	  1.4793e-03	  3.8167e-01	  7.1290e-02	  7.1290e-02	  2.0772e+00	  2.1303e+01	  6.1175e-02	  1.0000e-03	  1.0517e+00	  1.0000e+00	
  4.7000e+01	  6.3410e+00	  4.0787e-04	  7.9537e-03	  2.7372e-06	  8.0638e-04	  1.5340e-02	  8.6973e+03	  1.1764e-01	  3.1566e-01	  5.9399e-01	  9.6732e-01	  3.9285e-01	  1.9939e+01	  8.0182e-04	  1.4525e-03	  3.7653e-01	  7.1586e-02	  7.1586e-02	  2.0983e+00	  2.1282e+01	  5.8957e-02	  1.0000e-03	  1.0527e+00	  1.0000e+00	
  4.8000e+01	  6.3352e+00	  4.1013e-04	  8.0851e-03	  2.7376e-06	  8.2225e-04	  1.5536e-02	  8.8012e+03	  1.1674e-01	  3.1312e-01	  5.9121e-01	  9.6665e-01	  3.7169e-01	  1.9948e+01	  8.0883e-04	  1.4266e-03	  3.7148e-01	  7.1876e-02	  7.1876e-02	  2.1189e+00	  2.1261e+01	  5.6695e-02	  1.0000e-03	  1.0536e+00	  1.0000e+00	
  4.9000e+01	  6.3295e+00	  4.1236e-04	  8.2143e-03	  2.7381e-06	  8.3792e-04	  1.5728e-02	  8.9039e+03	  1.1587e-01	  3.1066e-01	  5.8849e-01	  9.6599e-01	  3.5174e-01	  1.9957e+01	  8.1568e-04	  1.4015e-03	  3.6654e-01	  7.2161e-02	  7.2161e-02	  2.1389e+00	  2.1241e+01	  5.4397e-02	  1.0000e-03	  1.0545e+00	  1.0000e+00	
  5.0000e+01	  6.3241e+00	  4.1457e-04	  8.3414e-03	  2.7385e-06	  8.5339e-04	  1.5918e-02	  9.0054e+03	  1.1503e-01	  3.0826e-01	  5.8583e-01	  9.6534e-01	  3.3293e-01	  1.9965e+01	  8.2236e-04	  1.3773e-03	  3.6170e-01	  7.2442e-02	  7.2442e-02	  2.1585e+00	  2.1222e+01	  5.2071e-02	  1.0000e-03	  1.0553e+00	  1.0000e+00	
  5.1000e+01	  6.3188e+00	  4.1676e-04	  8.4663e-03	  2.7389e-06	  8.6864e-04	  1.6104e-02	  9.1057e+03	  1.1421e-01	  3.0593e-01	  5.8323e-01	  9.6468e-01	  3.1520e-01	  1.9973e+01	  8.2889e-04	  1.3538e-03	  3.5695e-01	  7.2717e-02	  7.2717e-02	  2.1776e+00	  2.1202e+01	  4.9725e-02	  1.0000e-03	  1.0562e+00	  1.0000e+00	
  5.2000e+01	  6.3136e+00	  4.1893e-04	  8.5889e-03	  2.7393e-06	  8.8369e-04	  1.6287e-02	  9.2049e+03	  1.1341e-01	  3.0365e-01	  5.8067e-01	  9.6403e-01	  2.9848e-01	  1.9980e+01	  8.3527e-04	  1.3310e-03	  3.5229e-01	  7.2987e-02	  7.2987e-02	  2.1962e+00	  2.1184e+01	  4.7368e-02	  1.0000e-03	  1.0570e+00	  1.0000e+00	
  5.3000e+01	  6.3087e+00	  4.2107e-04	  8.7092e-03	  2.7397e-06	  8.9851e-04	  1.6466e-02	  9.3030e+03	  1.1264e-01	  3.0144e-01	  5.7817e-01	  9.6338e-01	  2.8273e-01	  1.9986e+01	  8.4150e-04	  1.3088e-03	  3.4773e-01	  7.3253e-02	  7.3253e-02	  2.2143e+00	  2.1166e+01	  4.5009e-02	  1.0000e-03	  1.0579e+00	  1.0000e+00	
  5.4000e+01	  6.3038e+00	  4.2320e-04	  8.8272e-03	  2.7401e-06	  9.1310e-04	  1.6642e-02	  9.4000e+03	  1.1188e-01	  2.9928e-01	  5.7572e-01	  9.6273e-01	  2.6789e-01	  1.9992e+01	  8.4758e-04	  1.2871e-03	  3.4325e-01	  7.3514e-02	  7.3514e-02	  2.2320e+00	  2.1148e+01	  4.2658e-02	  1.0000e-03	  1.0587e+00	  1.0000e+00	
  5.5000e+01	  6.2991e+00	  4.2530e-04	  8.9428e-03	  2.7405e-06	  9.2745e-04	  1.6814e-02	  9.4960e+03	  1.1115e-01	  2.9717e-01	  5.7331e-01	  9.6209e-01	  2.5390e-01	  1.9998e+01	  8.5353e-04	  1.2659e-03	  3.3886e-01	  7.3770e-02	  7.3770e-02	  2.2493e+00	  2.1131e+01	  4.0323e-02	  1.0000e-03	  1.0595e+00	  1.0000e+00	
  5.6000e+01	  6.2945e+00	  4.2738e-04	  9.0558e-03	  2.7409e-06	  9.4155e-04	  1.6983e-02	  9.5910e+03	  1.1043e-01	  2.9512e-01	  5.7095e-01	  9.6145e-01	  2.4072e-01	  2.0002e+01	  8.5934e-04	  1.2451e-03	  3.3455e-01	  7.4022e-02	  7.4022e-02	  2.2661e+00	  2.1114e+01	  3.8014e-02	  1.0000e-03	  1.0603e+00	  1.0000e+00	
  5.7000e+01	  6.2901e+00	  4.2944e-04	  9.1663e-03	  2.7413e-06	  9.5540e-04	  1.7148e-02	  9.6851e+03	  1.0973e-01	  2.9311e-01	  5.6864e-01	  9.6081e-01	  2.2831e-01	  2.0007e+01	  8.6501e-04	  1.2246e-03	  3.3032e-01	  7.4270e-02	  7.4270e-02	  2.2824e+00	  2.1098e+01	  3.5742e-02	  1.0000e-03	  1.0610e+00	  1.0000e+00	
  5.8000e+01	  6.2858e+00	  4.3148e-04	  9.2741e-03	  2.7417e-06	  9.6898e-04	  1.7309e-02	  9.7782e+03	  1.0905e-01	  2.9115e-01	  5.6636e-01	  9.6018e-01	  2.1661e-01	  2.0011e+01	  8.7055e-04	  1.2043e-03	  3.2617e-01	  7.4513e-02	  7.4513e-02	  2.2983e+00	  2.1082e+01	  3.3515e-02	  1.0000e-03	  1.0618e+00	  1.0000e+00	
