        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	         SO4	
  9.0000e+00	  6.3776e+00	  1.2747e-04	  2.3688e-05	  1.5240e-05	  1.2300e-03	  2.3023e-03	  3.4067e+03	  2.0897e-01	  5.3849e-01	  7.8384e-01	  9.9349e-01	  3.0649e+00	  1.8528e+01	  3.1253e-04	  3.7371e-03	  5.7693e-01	  5.6189e-02	  5.6189e-02	  6.3998e-01	  2.2740e+01	  6.9201e-02	  1.0237e+00	  1.0001e+00	  1.0000e+00	  6.0528e-02	  1.2038e-02	  0.0000e+00	  2.1405e-03	
  1.0000e+01	  6.3569e+00	  1.2742e-04	  2.5581e-05	  1.5243e-05	  1.4066e-03	  2.5728e-03	  3.6612e+03	  2.0042e-01	  5.2072e-01	  7.7179e-01	  9.9262e-01	  2.9177e+00	  1.8607e+01	  3.3387e-04	  3.5968e-03	  5.7998e-01	  5.6693e-02	  5.6693e-02	  6.9667e-01	  2.2683e+01	  7.3405e-02	  1.0272e+00	  1.0001e+00	  1.0000e+00	  6.9909e-02	  1.4919e-02	  0.0000e+00	  2.3051e-03	
  1.1000e+01	  6.3376e+00	  1.2737e-04	  2.7612e-05	  1.5246e-05	  1.5886e-03	  2.8452e-03	  3.9079e+03	  1.9290e-01	  5.0459e-01	  7.6047e-01	  9.9174e-01	  2.7766e+00	  1.8682e+01	  3.5436e-04	  3.4686e-03	  5.8184e-01	  5.7198e-02	  5.7198e-02	  7.5220e-01	  2.2628e+01	  7.7199e-02	  1.0309e+00	  1.0001e+00	  1.0000e+00	  7.9538e-02	  1.8079e-02	  0.0000e+00	  2.4652e-03	
  1.2000e+01	  6.3197e+00	  1.2732e-04	  2.9811e-05	  1.5249e-05	  1.7751e-03	  3.1187e-03	  4.1476e+03	  1.8623e-01	  4.8986e-01	  7.4981e-01	  9.9084e-01	  2.6416e+00	  1.8755e+01	  3.7407e-04	  3.3508e-03	  5.8266e-01	  5.7705e-02	  5.7705e-02	  8.0658e-01	  2.2573e+01	  8.0589e-02	  1.0346e+00	  1.0001e+00	  1.0000e+00	  8.9363e-02	  2.1502e-02	  0.0000e+00	  2.6211e-03	
  1.3000e+01	  6.3031e+00	  1.2728e-04	  3.2213e-05	  1.5252e-05	  1.9653e-03	  3.3929e-03	  4.3809e+03	  1.8025e-01	  4.7633e-01	  7.3974e-01	  9.8993e-01	  2.5123e+00	  1.8824e+01	  3.9306e-04	  3.2417e-03	  5.8254e-01	  5.8211e-02	  5.8211e-02	  8.5980e-01	  2.2520e+01	  8.3581e-02	  1.0384e+00	  1.0002e+00	  1.0000e+00	  9.9342e-02	  2.5173e-02	  0.0000e+00	  2.7733e-03	
  1.4000e+01	  6.2876e+00	  1.2723e-04	  3.4858e-05	  1.5255e-05	  2.1586e-03	  3.6672e-03	  4.6085e+03	  1.7486e-01	  4.6384e-01	  7.3019e-01	  9.8901e-01	  2.3886e+00	  1.8891e+01	  4.1138e-04	  3.1400e-03	  5.8160e-01	  5.8716e-02	  5.8716e-02	  9.1187e-01	  2.2468e+01	  8.6184e-02	  1.0421e+00	  1.0002e+00	  1.0000e+00	  1.0943e-01	  2.9074e-02	  0.0000e+00	  2.9221e-03	
  1.5000e+01	  6.2732e+00	  1.2718e-04	  3.7788e-05	  1.5258e-05	  2.3543e-03	  3.9413e-03	  4.8306e+03	  1.6996e-01	  4.5226e-01	  7.2111e-01	  9.8807e-01	  2.2702e+00	  1.8955e+01	  4.2907e-04	  3.0448e-03	  5.7994e-01	  5.9219e-02	  5.9219e-02	  9.6279e-01	  2.2417e+01	  8.8408e-02	  1.0459e+00	  1.0002e+00	  1.0000e+00	  1.1960e-01	  3.3188e-02	  0.0000e+00	  3.0676e-03	
  1.6000e+01	  6.2598e+00	  1.2714e-04	  4.1053e-05	  1.5261e-05	  2.5518e-03	  4.2147e-03	  5.0479e+03	  1.6548e-01	  4.4150e-01	  7.1246e-01	  9.8713e-01	  2.1571e+00	  1.9016e+01	  4.4618e-04	  2.9552e-03	  5.7764e-01	  5.9720e-02	  5.9720e-02	  1.0126e+00	  2.2367e+01	  9.0266e-02	  1.0497e+00	  1.0003e+00	  1.0000e+00	  1.2982e-01	  3.7497e-02	  0.0000e+00	  3.2102e-03	
  1.7000e+01	  6.2473e+00	  1.2710e-04	  4.4704e-05	  1.5264e-05	  2.7503e-03	  4.4872e-03	  5.2604e+03	  1.6136e-01	  4.3145e-01	  7.0421e-01	  9.8618e-01	  2.0490e+00	  1.9075e+01	  4.6273e-04	  2.8705e-03	  5.7479e-01	  6.0218e-02	  6.0218e-02	  1.0612e+00	  2.2319e+01	  9.1770e-02	  1.0535e+00	  1.0003e+00	  1.0000e+00	  1.4006e-01	  4.1983e-02	  0.0000e+00	  3.3499e-03	
  1.8000e+01	  6.2357e+00	  1.2706e-04	  4.8792e-05	  1.5266e-05	  2.9495e-03	  4.7583e-03	  5.4687e+03	  1.5757e-01	  4.2205e-01	  6.9632e-01	  9.8522e-01	  1.9457e+00	  1.9131e+01	  4.7875e-04	  2.7901e-03	  5.7144e-01	  6.0712e-02	  6.0712e-02	  1.1087e+00	  2.2271e+01	  9.2937e-02	  1.0573e+00	  1.0004e+00	  1.0000e+00	  1.5029e-01	  4.6630e-02	  0.0000e+00	  3.4869e-03	
  1.9000e+01	  6.2250e+00	  1.2701e-04	  5.3368e-05	  1.5269e-05	  3.1488e-03	  5.0278e-03	  5.6728e+03	  1.5405e-01	  4.1322e-01	  6.8876e-01	  9.8426e-01	  1.8472e+00	  1.9184e+01	  4.9427e-04	  2.7134e-03	  5.6766e-01	  6.1203e-02	  6.1203e-02	  1.1550e+00	  2.2225e+01	  9.3780e-02	  1.0610e+00	  1.0004e+00	  1.0000e+00	  1.6049e-01	  5.1420e-02	  0.0000e+00	  3.6214e-03	
  2.0000e+01	  6.2150e+00	  1.2697e-04	  5.8472e-05	  1.5272e-05	  3.3477e-03	  5.2955e-03	  5.8731e+03	  1.5078e-01	  4.0492e-01	  6.8151e-01	  9.8329e-01	  1.7531e+00	  1.9235e+01	  5.0931e-04	  2.6401e-03	  5.6351e-01	  6.1689e-02	  6.1689e-02	  1.2002e+00	  2.2180e+01	  9.4318e-02	  1.0648e+00	  1.0005e+00	  1.0000e+00	  1.7064e-01	  5.6337e-02	  0.0000e+00	  3.7535e-03	
  2.1000e+01	  6.2058e+00	  1.2693e-04	  6.4133e-05	  1.5274e-05	  3.5458e-03	  5.5611e-03	  6.0697e+03	  1.4773e-01	  3.9709e-01	  6.7455e-01	  9.8232e-01	  1.6634e+00	  1.9284e+01	  5.2389e-04	  2.5699e-03	  5.5904e-01	  6.2170e-02	  6.2170e-02	  1.2443e+00	  2.2136e+01	  9.4567e-02	  1.0685e+00	  1.0005e+00	  1.0000e+00	  1.8073e-01	  6.1364e-02	  0.0000e+00	  3.8833e-03	
  2.2000e+01	  6.1973e+00	  1.2689e-04	  7.0362e-05	  1.5277e-05	  3.7427e-03	  5.8243e-03	  6.2628e+03	  1.4488e-01	  3.8969e-01	  6.6786e-01	  9.8134e-01	  1.5779e+00	  1.9331e+01	  5.3803e-04	  2.5024e-03	  5.5428e-01	  6.2646e-02	  6.2646e-02	  1.2873e+00	  2.2093e+01	  9.4544e-02	  1.0721e+00	  1.0006e+00	  1.0000e+00	  1.9074e-01	  6.6486e-02	  0.0000e+00	  4.0109e-03	
  2.3000e+01	  6.1893e+00	  1.2686e-04	  7.7150e-05	  1.5279e-05	  3.9382e-03	  6.0850e-03	  6.4526e+03	  1.4220e-01	  3.8268e-01	  6.6141e-01	  9.8036e-01	  1.4964e+00	  1.9375e+01	  5.5174e-04	  2.4374e-03	  5.4928e-01	  6.3118e-02	  6.3118e-02	  1.3292e+00	  2.2051e+01	  9.4269e-02	  1.0757e+00	  1.0006e+00	  1.0000e+00	  2.0065e-01	  7.1687e-02	  0.0000e+00	  4.1364e-03	
  2.4000e+01	  6.1820e+00	  1.2682e-04	  8.4473e-05	  1.5281e-05	  4.1318e-03	  6.3430e-03	  6.6392e+03	  1.3968e-01	  3.7603e-01	  6.5520e-01	  9.7937e-01	  1.4188e+00	  1.9418e+01	  5.6504e-04	  2.3747e-03	  5.4407e-01	  6.3584e-02	  6.3584e-02	  1.3700e+00	  2.2010e+01	  9.3758e-02	  1.0793e+00	  1.0007e+00	  1.0000e+00	  2.1045e-01	  7.6953e-02	  0.0000e+00	  4.2600e-03	
  2.5000e+01	  6.1752e+00	  1.2678e-04	  9.2292e-05	  1.5284e-05	  4.3235e-03	  6.5980e-03	  6.8227e+03	  1.3731e-01	  3.6972e-01	  6.4921e-01	  9.7839e-01	  1.3449e+00	  1.9458e+01	  5.7795e-04	  2.3142e-03	  5.3868e-01	  6.4044e-02	  6.4044e-02	  1.4097e+00	  2.1970e+01	  9.3031e-02	  1.0828e+00	  1.0008e+00	  1.0000e+00	  2.2014e-01	  8.2270e-02	  0.0000e+00	  4.3816e-03	
  2.6000e+01	  6.1689e+00	  1.2674e-04	  1.0056e-04	  1.5286e-05	  4.5129e-03	  6.8500e-03	  7.0033e+03	  1.3506e-01	  3.6371e-01	  6.4343e-01	  9.7740e-01	  1.2747e+00	  1.9496e+01	  5.9047e-04	  2.2556e-03	  5.3314e-01	  6.4498e-02	  6.4498e-02	  1.4483e+00	  2.1932e+01	  9.2105e-02	  1.0862e+00	  1.0008e+00	  1.0000e+00	  2.2969e-01	  8.7624e-02	  0.0000e+00	  4.5014e-03	
  2.7000e+01	  6.1631e+00	  1.2671e-04	  1.0922e-04	  1.5289e-05	  4.6998e-03	  7.0988e-03	  7.1810e+03	  1.3294e-01	  3.5799e-01	  6.3784e-01	  9.7641e-01	  1.2078e+00	  1.9532e+01	  6.0263e-04	  2.1989e-03	  5.2747e-01	  6.4947e-02	  6.4947e-02	  1.4859e+00	  2.1894e+01	  9.0998e-02	  1.0896e+00	  1.0009e+00	  1.0000e+00	  2.3910e-01	  9.3003e-02	  0.0000e+00	  4.6194e-03	
  2.8000e+01	  6.1577e+00	  1.2667e-04	  1.1822e-04	  1.5291e-05	  4.8841e-03	  7.3443e-03	  7.3559e+03	  1.3093e-01	  3.5253e-01	  6.3244e-01	  9.7542e-01	  1.1443e+00	  1.9567e+01	  6.1442e-04	  2.1439e-03	  5.2170e-01	  6.5390e-02	  6.5390e-02	  1.5225e+00	  2.1858e+01	  8.9728e-02	  1.0929e+00	  1.0010e+00	  1.0000e+00	  2.4837e-01	  9.8394e-02	  0.0000e+00	  4.7357e-03	
  2.9000e+01	  6.1527e+00	  1.2663e-04	  1.2751e-04	  1.5293e-05	  5.0656e-03	  7.5863e-03	  7.5282e+03	  1.2902e-01	  3.4732e-01	  6.2721e-01	  9.7443e-01	  1.0840e+00	  1.9600e+01	  6.2587e-04	  2.0905e-03	  5.1584e-01	  6.5826e-02	  6.5826e-02	  1.5580e+00	  2.1822e+01	  8.8312e-02	  1.0962e+00	  1.0010e+00	  1.0000e+00	  2.5748e-01	  1.0379e-01	  0.0000e+00	  4.8504e-03	
  3.0000e+01	  6.1481e+00	  1.2660e-04	  1.3704e-04	  1.5295e-05	  5.2443e-03	  7.8248e-03	  7.6980e+03	  1.2720e-01	  3.4233e-01	  6.2215e-01	  9.7344e-01	  1.0267e+00	  1.9631e+01	  6.3698e-04	  2.0387e-03	  5.0990e-01	  6.6257e-02	  6.6257e-02	  1.5925e+00	  2.1787e+01	  8.6767e-02	  1.0994e+00	  1.0011e+00	  1.0000e+00	  2.6643e-01	  1.0917e-01	  0.0000e+00	  4.9636e-03	
  3.1000e+01	  6.1438e+00	  1.2657e-04	  1.4676e-04	  1.5297e-05	  5.4199e-03	  8.0596e-03	  7.8652e+03	  1.2547e-01	  3.3755e-01	  6.1724e-01	  9.7245e-01	  9.7227e-01	  1.9660e+01	  6.4776e-04	  1.9884e-03	  5.0392e-01	  6.6681e-02	  6.6681e-02	  1.6261e+00	  2.1754e+01	  8.5109e-02	  1.1025e+00	  1.0012e+00	  1.0000e+00	  2.7522e-01	  1.1453e-01	  0.0000e+00	  5.0753e-03	
  3.2000e+01	  6.1398e+00	  1.2653e-04	  1.5663e-04	  1.5300e-05	  5.5924e-03	  8.2906e-03	  8.0300e+03	  1.2382e-01	  3.3298e-01	  6.1249e-01	  9.7146e-01	  9.2066e-01	  1.9688e+01	  6.5822e-04	  1.9396e-03	  4.9789e-01	  6.7099e-02	  6.7099e-02	  1.6586e+00	  2.1721e+01	  8.3354e-02	  1.1056e+00	  1.0012e+00	  1.0000e+00	  2.8383e-01	  1.1987e-01	  0.0000e+00	  5.1855e-03	
  3.3000e+01	  6.1361e+00	  1.2650e-04	  1.6661e-04	  1.5302e-05	  5.7617e-03	  8.5178e-03	  8.1924e+03	  1.2225e-01	  3.2859e-01	  6.0788e-01	  9.7047e-01	  8.7171e-01	  1.9714e+01	  6.6837e-04	  1.8922e-03	  4.9183e-01	  6.7511e-02	  6.7511e-02	  1.6902e+00	  2.1690e+01	  8.1518e-02	  1.1086e+00	  1.0013e+00	  1.0000e+00	  2.9228e-01	  1.2516e-01	  0.0000e+00	  5.2944e-03	
  3.4000e+01	  6.1327e+00	  1.2646e-04	  1.7666e-04	  1.5304e-05	  5.9277e-03	  8.7412e-03	  8.3525e+03	  1.2074e-01	  3.2437e-01	  6.0340e-01	  9.6948e-01	  8.2530e-01	  1.9739e+01	  6.7822e-04	  1.8461e-03	  4.8576e-01	  6.7916e-02	  6.7916e-02	  1.7209e+00	  2.1659e+01	  7.9613e-02	  1.1115e+00	  1.0014e+00	  1.0000e+00	  3.0054e-01	  1.3041e-01	  0.0000e+00	  5.4020e-03	
  3.5000e+01	  6.1296e+00	  1.2643e-04	  1.8676e-04	  1.5306e-05	  6.0903e-03	  8.9606e-03	  8.5104e+03	  1.1930e-01	  3.2032e-01	  5.9905e-01	  9.6850e-01	  7.8132e-01	  1.9763e+01	  6.8778e-04	  1.8013e-03	  4.7968e-01	  6.8315e-02	  6.8315e-02	  1.7506e+00	  2.1629e+01	  7.7655e-02	  1.1144e+00	  1.0014e+00	  1.0000e+00	  3.0862e-01	  1.3560e-01	  0.0000e+00	  5.5083e-03	
  3.6000e+01	  6.1266e+00	  1.2640e-04	  1.9687e-04	  1.5308e-05	  6.2496e-03	  9.1760e-03	  8.6661e+03	  1.1791e-01	  3.1643e-01	  5.9483e-01	  9.6752e-01	  7.3965e-01	  1.9785e+01	  6.9706e-04	  1.7577e-03	  4.7361e-01	  6.8708e-02	  6.8708e-02	  1.7795e+00	  2.1601e+01	  7.5655e-02	  1.1172e+00	  1.0015e+00	  1.0000e+00	  3.1652e-01	  1.4073e-01	  0.0000e+00	  5.6133e-03	
  3.7000e+01	  6.1240e+00	  1.2637e-04	  2.0697e-04	  1.5310e-05	  6.4054e-03	  9.3874e-03	  8.8196e+03	  1.1659e-01	  3.1268e-01	  5.9072e-01	  9.6654e-01	  7.0019e-01	  1.9806e+01	  7.0606e-04	  1.7155e-03	  4.6754e-01	  6.9095e-02	  6.9095e-02	  1.8075e+00	  2.1573e+01	  7.3628e-02	  1.1199e+00	  1.0016e+00	  1.0000e+00	  3.2424e-01	  1.4580e-01	  0.0000e+00	  5.7172e-03	
  3.8000e+01	  6.1215e+00	  1.2634e-04	  2.1703e-04	  1.5312e-05	  6.5577e-03	  9.5948e-03	  8.9711e+03	  1.1531e-01	  3.0907e-01	  5.8673e-01	  9.6556e-01	  6.6283e-01	  1.9826e+01	  7.1480e-04	  1.6744e-03	  4.6149e-01	  6.9475e-02	  6.9475e-02	  1.8346e+00	  2.1545e+01	  7.1583e-02	  1.1225e+00	  1.0017e+00	  1.0000e+00	  3.3177e-01	  1.5079e-01	  0.0000e+00	  5.8199e-03	
  3.9000e+01	  6.1192e+00	  1.2630e-04	  2.2703e-04	  1.5314e-05	  6.7066e-03	  9.7981e-03	  9.1205e+03	  1.1409e-01	  3.0558e-01	  5.8284e-01	  9.6458e-01	  6.2747e-01	  1.9844e+01	  7.2327e-04	  1.6346e-03	  4.5547e-01	  6.9849e-02	  6.9849e-02	  1.8608e+00	  2.1519e+01	  6.9531e-02	  1.1251e+00	  1.0017e+00	  1.0000e+00	  3.3911e-01	  1.5570e-01	  0.0000e+00	  5.9215e-03	
  4.0000e+01	  6.1171e+00	  1.2627e-04	  2.3694e-04	  1.5316e-05	  6.8520e-03	  9.9974e-03	  9.2680e+03	  1.1291e-01	  3.0223e-01	  5.7906e-01	  9.6361e-01	  5.9402e-01	  1.9862e+01	  7.3149e-04	  1.5959e-03	  4.4948e-01	  7.0217e-02	  7.0217e-02	  1.8863e+00	  2.1494e+01	  6.7482e-02	  1.1276e+00	  1.0018e+00	  1.0000e+00	  3.4626e-01	  1.6052e-01	  0.0000e+00	  6.0221e-03	
  4.1000e+01	  6.1151e+00	  1.2624e-04	  2.4676e-04	  1.5318e-05	  6.9938e-03	  1.0193e-02	  9.4134e+03	  1.1178e-01	  2.9898e-01	  5.7538e-01	  9.6264e-01	  5.6237e-01	  1.9878e+01	  7.3947e-04	  1.5584e-03	  4.4352e-01	  7.0579e-02	  7.0579e-02	  1.9109e+00	  2.1469e+01	  6.5445e-02	  1.1301e+00	  1.0019e+00	  1.0000e+00	  3.5323e-01	  1.6526e-01	  0.0000e+00	  6.1216e-03	
  4.2000e+01	  6.1134e+00	  1.2621e-04	  2.5647e-04	  1.5320e-05	  7.1322e-03	  1.0384e-02	  9.5570e+03	  1.1069e-01	  2.9585e-01	  5.7180e-01	  9.6168e-01	  5.3245e-01	  1.9894e+01	  7.4721e-04	  1.5220e-03	  4.3761e-01	  7.0935e-02	  7.0935e-02	  1.9347e+00	  2.1445e+01	  6.3428e-02	  1.1325e+00	  1.0019e+00	  1.0000e+00	  3.6002e-01	  1.6991e-01	  0.0000e+00	  6.2201e-03	
  4.3000e+01	  6.1117e+00	  1.2618e-04	  2.6605e-04	  1.5322e-05	  7.2671e-03	  1.0571e-02	  9.6987e+03	  1.0963e-01	  2.9282e-01	  5.6830e-01	  9.6072e-01	  5.0416e-01	  1.9908e+01	  7.5472e-04	  1.4868e-03	  4.3174e-01	  7.1284e-02	  7.1284e-02	  1.9578e+00	  2.1422e+01	  6.1438e-02	  1.1348e+00	  1.0020e+00	  1.0000e+00	  3.6662e-01	  1.7446e-01	  0.0000e+00	  6.3176e-03	
  4.4000e+01	  6.1103e+00	  1.2615e-04	  2.7549e-04	  1.5324e-05	  7.3985e-03	  1.0754e-02	  9.8386e+03	  1.0862e-01	  2.8990e-01	  5.6490e-01	  9.5976e-01	  4.7742e-01	  1.9921e+01	  7.6201e-04	  1.4527e-03	  4.2592e-01	  7.1628e-02	  7.1628e-02	  1.9802e+00	  2.1400e+01	  5.9482e-02	  1.1370e+00	  1.0021e+00	  1.0000e+00	  3.7303e-01	  1.7892e-01	  0.0000e+00	  6.4142e-03	
  4.5000e+01	  6.1089e+00	  1.2613e-04	  2.8478e-04	  1.5326e-05	  7.5265e-03	  1.0933e-02	  9.9767e+03	  1.0764e-01	  2.8706e-01	  5.6158e-01	  9.5881e-01	  4.5215e-01	  1.9934e+01	  7.6908e-04	  1.4197e-03	  4.2016e-01	  7.1966e-02	  7.1966e-02	  2.0018e+00	  2.1378e+01	  5.7565e-02	  1.1392e+00	  1.0021e+00	  1.0000e+00	  3.7927e-01	  1.8328e-01	  0.0000e+00	  6.5098e-03	
  4.6000e+01	  6.1077e+00	  1.2610e-04	  2.9391e-04	  1.5327e-05	  7.6510e-03	  1.1108e-02	  1.0113e+04	  1.0669e-01	  2.8432e-01	  5.5834e-01	  9.5786e-01	  4.2828e-01	  1.9946e+01	  7.7594e-04	  1.3878e-03	  4.1446e-01	  7.2297e-02	  7.2297e-02	  2.0228e+00	  2.1357e+01	  5.5692e-02	  1.1413e+00	  1.0022e+00	  1.0000e+00	  3.8532e-01	  1.8754e-01	  0.0000e+00	  6.6045e-03	
  4.7000e+01	  6.1066e+00	  1.2607e-04	  3.0287e-04	  1.5329e-05	  7.7723e-03	  1.1280e-02	  1.0248e+04	  1.0577e-01	  2.8166e-01	  5.5518e-01	  9.5692e-01	  4.0573e-01	  1.9957e+01	  7.8261e-04	  1.3570e-03	  4.0882e-01	  7.2623e-02	  7.2623e-02	  2.0430e+00	  2.1337e+01	  5.3867e-02	  1.1434e+00	  1.0022e+00	  1.0000e+00	  3.9120e-01	  1.9170e-01	  0.0000e+00	  6.6984e-03	
  4.8000e+01	  6.1056e+00	  1.2604e-04	  3.1166e-04	  1.5331e-05	  7.8902e-03	  1.1447e-02	  1.0381e+04	  1.0489e-01	  2.7909e-01	  5.5209e-01	  9.5598e-01	  3.8443e-01	  1.9967e+01	  7.8908e-04	  1.3273e-03	  4.0325e-01	  7.2944e-02	  7.2944e-02	  2.0627e+00	  2.1317e+01	  5.2093e-02	  1.1454e+00	  1.0023e+00	  1.0000e+00	  3.9691e-01	  1.9576e-01	  0.0000e+00	  6.7913e-03	
  4.9000e+01	  6.1047e+00	  1.2601e-04	  3.2028e-04	  1.5333e-05	  8.0048e-03	  1.1611e-02	  1.0512e+04	  1.0403e-01	  2.7659e-01	  5.4908e-01	  9.5504e-01	  3.6431e-01	  1.9976e+01	  7.9536e-04	  1.2987e-03	  3.9774e-01	  7.3258e-02	  7.3258e-02	  2.0816e+00	  2.1298e+01	  5.0372e-02	  1.1473e+00	  1.0024e+00	  1.0000e+00	  4.0244e-01	  1.9972e-01	  0.0000e+00	  6.8835e-03	
  5.0000e+01	  6.1039e+00	  1.2599e-04	  3.2872e-04	  1.5335e-05	  8.1163e-03	  1.1771e-02	  1.0641e+04	  1.0320e-01	  2.7417e-01	  5.4614e-01	  9.5411e-01	  3.4532e-01	  1.9985e+01	  8.0146e-04	  1.2712e-03	  3.9231e-01	  7.3567e-02	  7.3567e-02	  2.1000e+00	  2.1280e+01	  4.8708e-02	  1.1492e+00	  1.0024e+00	  1.0000e+00	  4.0781e-01	  2.0358e-01	  0.0000e+00	  6.9747e-03	
