        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	         SO4	
  1.2000e+01	  6.3122e+00	  3.2923e-13	  5.8256e-05	  1.3509e-05	  1.0230e-04	  1.8012e-03	  4.4123e+03	  1.7949e-01	  4.7456e-01	  7.3841e-01	  9.8980e-01	  2.6337e+00	  1.8754e+01	  3.5962e-04	  3.1287e-03	  5.4047e-01	  5.7525e-02	  5.7525e-02	  7.0334e-01	  2.2677e+01	  1.5768e-01	  7.4386e-03	  1.0006e+00	  1.0000e+00	  1.5711e-02	  5.9776e-03	  2.0824e-03	  7.7051e-04	
  1.3000e+01	  6.3049e+00	  3.1571e-13	  7.0074e-05	  1.7525e-05	  1.0933e-04	  1.9136e-03	  4.6668e+03	  1.7354e-01	  4.6074e-01	  7.2778e-01	  9.8876e-01	  2.5030e+00	  1.8823e+01	  3.7732e-04	  3.0241e-03	  5.3686e-01	  5.7988e-02	  5.7988e-02	  7.4263e-01	  2.2637e+01	  1.7018e-01	  7.4386e-03	  1.0006e+00	  1.0000e+00	  1.5711e-02	  7.0113e-03	  2.7637e-03	  8.0723e-04	
  1.4000e+01	  6.2988e+00	  3.0395e-13	  8.3064e-05	  2.2152e-05	  1.1632e-04	  2.0262e-03	  4.9155e+03	  1.6817e-01	  4.4799e-01	  7.1770e-01	  9.8771e-01	  2.3779e+00	  1.8889e+01	  3.9438e-04	  2.9260e-03	  5.3267e-01	  5.8448e-02	  5.8448e-02	  7.8050e-01	  2.2599e+01	  1.8233e-01	  7.4386e-03	  1.0007e+00	  1.0000e+00	  1.5711e-02	  8.1023e-03	  3.5174e-03	  8.4242e-04	
  1.5000e+01	  6.2935e+00	  2.9361e-13	  9.6979e-05	  2.7388e-05	  1.2326e-04	  2.1389e-03	  5.1590e+03	  1.6330e-01	  4.3619e-01	  7.0812e-01	  9.8664e-01	  2.2581e+00	  1.8952e+01	  4.1084e-04	  2.8334e-03	  5.2798e-01	  5.8903e-02	  5.8903e-02	  8.1701e-01	  2.2563e+01	  1.9412e-01	  7.4386e-03	  1.0008e+00	  1.0000e+00	  1.5711e-02	  9.2453e-03	  4.3403e-03	  8.7623e-04	
  1.6000e+01	  6.2890e+00	  2.8444e-13	  1.1163e-04	  3.3225e-05	  1.3014e-04	  2.2514e-03	  5.3975e+03	  1.5884e-01	  4.2522e-01	  6.9899e-01	  9.8555e-01	  2.1436e+00	  1.9013e+01	  4.2672e-04	  2.7458e-03	  5.2288e-01	  5.9352e-02	  5.9352e-02	  8.5218e-01	  2.2528e+01	  2.0553e-01	  7.4386e-03	  1.0009e+00	  1.0000e+00	  1.5711e-02	  1.0435e-02	  5.2290e-03	  9.0881e-04	
  1.7000e+01	  6.2850e+00	  2.7623e-13	  1.2689e-04	  3.9645e-05	  1.3696e-04	  2.3638e-03	  5.6314e+03	  1.5475e-01	  4.1498e-01	  6.9028e-01	  9.8446e-01	  2.0341e+00	  1.9070e+01	  4.4206e-04	  2.6624e-03	  5.1743e-01	  5.9796e-02	  5.9796e-02	  8.8608e-01	  2.2494e+01	  2.1657e-01	  7.4386e-03	  1.0010e+00	  1.0000e+00	  1.5711e-02	  1.1667e-02	  6.1796e-03	  9.4024e-04	
  1.8000e+01	  6.2817e+00	  2.6884e-13	  1.4264e-04	  4.6626e-05	  1.4372e-04	  2.4758e-03	  5.8609e+03	  1.5097e-01	  4.0541e-01	  6.8195e-01	  9.8335e-01	  1.9296e+00	  1.9126e+01	  4.5688e-04	  2.5828e-03	  5.1169e-01	  6.0234e-02	  6.0234e-02	  9.1874e-01	  2.2461e+01	  2.2722e-01	  7.4386e-03	  1.0011e+00	  1.0000e+00	  1.5711e-02	  1.2937e-02	  7.1881e-03	  9.7065e-04	
  1.9000e+01	  6.2787e+00	  2.6213e-13	  1.5880e-04	  5.4143e-05	  1.5041e-04	  2.5875e-03	  6.0863e+03	  1.4748e-01	  3.9644e-01	  6.7397e-01	  9.8223e-01	  1.8297e+00	  1.9178e+01	  4.7121e-04	  2.5065e-03	  5.0570e-01	  6.0666e-02	  6.0666e-02	  9.5020e-01	  2.2430e+01	  2.3748e-01	  7.4386e-03	  1.0013e+00	  1.0000e+00	  1.5711e-02	  1.4241e-02	  8.2502e-03	  1.0001e-03	
  2.0000e+01	  6.2762e+00	  2.5602e-13	  1.7531e-04	  6.2164e-05	  1.5703e-04	  2.6988e-03	  6.3078e+03	  1.4423e-01	  3.8800e-01	  6.6632e-01	  9.8111e-01	  1.7345e+00	  1.9228e+01	  4.8505e-04	  2.4333e-03	  4.9952e-01	  6.1092e-02	  6.1092e-02	  9.8050e-01	  2.2399e+01	  2.4735e-01	  7.4386e-03	  1.0014e+00	  1.0000e+00	  1.5711e-02	  1.5574e-02	  9.3618e-03	  1.0287e-03	
  2.1000e+01	  6.2741e+00	  2.5043e-13	  1.9211e-04	  7.0657e-05	  1.6358e-04	  2.8095e-03	  6.5256e+03	  1.4120e-01	  3.8005e-01	  6.5897e-01	  9.7997e-01	  1.6436e+00	  1.9276e+01	  4.9844e-04	  2.3629e-03	  4.9318e-01	  6.1511e-02	  6.1511e-02	  1.0097e+00	  2.2370e+01	  2.5685e-01	  7.4386e-03	  1.0015e+00	  1.0000e+00	  1.5711e-02	  1.6934e-02	  1.0519e-02	  1.0564e-03	
  2.2000e+01	  6.2722e+00	  2.4528e-13	  2.0917e-04	  7.9587e-05	  1.7005e-04	  2.9197e-03	  6.7398e+03	  1.3837e-01	  3.7254e-01	  6.5190e-01	  9.7883e-01	  1.5571e+00	  1.9322e+01	  5.1139e-04	  2.2951e-03	  4.8672e-01	  6.1924e-02	  6.1924e-02	  1.0378e+00	  2.2342e+01	  2.6596e-01	  7.4386e-03	  1.0016e+00	  1.0000e+00	  1.5711e-02	  1.8317e-02	  1.1716e-02	  1.0834e-03	
  2.3000e+01	  6.2706e+00	  2.4053e-13	  2.2643e-04	  8.8921e-05	  1.7645e-04	  3.0292e-03	  6.9506e+03	  1.3571e-01	  3.6544e-01	  6.4510e-01	  9.7769e-01	  1.4746e+00	  1.9365e+01	  5.2392e-04	  2.2297e-03	  4.8016e-01	  6.2329e-02	  6.2329e-02	  1.0648e+00	  2.2315e+01	  2.7471e-01	  7.4386e-03	  1.0017e+00	  1.0000e+00	  1.5711e-02	  1.9720e-02	  1.2951e-02	  1.1098e-03	
  2.4000e+01	  6.2692e+00	  2.3613e-13	  2.4387e-04	  9.8623e-05	  1.8278e-04	  3.1382e-03	  7.1581e+03	  1.3321e-01	  3.5872e-01	  6.3856e-01	  9.7654e-01	  1.3961e+00	  1.9406e+01	  5.3603e-04	  2.1665e-03	  4.7353e-01	  6.2728e-02	  6.2728e-02	  1.0909e+00	  2.2289e+01	  2.8309e-01	  7.4386e-03	  1.0018e+00	  1.0001e+00	  1.5711e-02	  2.1140e-02	  1.4220e-02	  1.1354e-03	
  2.5000e+01	  6.2681e+00	  2.3203e-13	  2.6145e-04	  1.0866e-04	  1.8903e-04	  3.2465e-03	  7.3624e+03	  1.3086e-01	  3.5233e-01	  6.3224e-01	  9.7538e-01	  1.3214e+00	  1.9445e+01	  5.4775e-04	  2.1054e-03	  4.6686e-01	  6.3121e-02	  6.3121e-02	  1.1159e+00	  2.2264e+01	  2.9112e-01	  7.4386e-03	  1.0019e+00	  1.0001e+00	  1.5711e-02	  2.2576e-02	  1.5517e-02	  1.1604e-03	
  2.6000e+01	  6.2671e+00	  2.2822e-13	  2.7915e-04	  1.1899e-04	  1.9520e-04	  3.3541e-03	  7.5637e+03	  1.2864e-01	  3.4626e-01	  6.2615e-01	  9.7422e-01	  1.2504e+00	  1.9482e+01	  5.5908e-04	  2.0464e-03	  4.6017e-01	  6.3506e-02	  6.3506e-02	  1.1400e+00	  2.2240e+01	  2.9880e-01	  7.4386e-03	  1.0021e+00	  1.0001e+00	  1.5711e-02	  2.4024e-02	  1.6841e-02	  1.1849e-03	
  2.7000e+01	  6.2663e+00	  2.2465e-13	  2.9695e-04	  1.2959e-04	  2.0130e-04	  3.4609e-03	  7.7619e+03	  1.2653e-01	  3.4049e-01	  6.2026e-01	  9.7306e-01	  1.1828e+00	  1.9517e+01	  5.7004e-04	  1.9894e-03	  4.5346e-01	  6.3885e-02	  6.3885e-02	  1.1632e+00	  2.2217e+01	  3.0615e-01	  7.4386e-03	  1.0022e+00	  1.0001e+00	  1.5711e-02	  2.5483e-02	  1.8187e-02	  1.2088e-03	
  2.8000e+01	  6.2656e+00	  2.2130e-13	  3.1481e-04	  1.4042e-04	  2.0733e-04	  3.5671e-03	  7.9574e+03	  1.2454e-01	  3.3498e-01	  6.1457e-01	  9.7189e-01	  1.1187e+00	  1.9550e+01	  5.8065e-04	  1.9342e-03	  4.4677e-01	  6.4256e-02	  6.4256e-02	  1.1856e+00	  2.2194e+01	  3.1317e-01	  7.4386e-03	  1.0023e+00	  1.0001e+00	  1.5711e-02	  2.6950e-02	  1.9552e-02	  1.2322e-03	
  2.9000e+01	  6.2650e+00	  2.1816e-13	  3.3273e-04	  1.5145e-04	  2.1328e-04	  3.6724e-03	  8.1500e+03	  1.2265e-01	  3.2972e-01	  6.0907e-01	  9.7073e-01	  1.0578e+00	  1.9581e+01	  5.9091e-04	  1.8809e-03	  4.4009e-01	  6.4621e-02	  6.4621e-02	  1.2071e+00	  2.2173e+01	  3.1988e-01	  7.4386e-03	  1.0024e+00	  1.0001e+00	  1.5711e-02	  2.8424e-02	  2.0935e-02	  1.2551e-03	
  3.0000e+01	  6.2645e+00	  2.1520e-13	  3.5069e-04	  1.6266e-04	  2.1916e-04	  3.7770e-03	  8.3399e+03	  1.2086e-01	  3.2470e-01	  6.0375e-01	  9.6956e-01	  1.0000e+00	  1.9611e+01	  6.0083e-04	  1.8293e-03	  4.3346e-01	  6.4979e-02	  6.4979e-02	  1.2278e+00	  2.2152e+01	  3.2627e-01	  7.4386e-03	  1.0025e+00	  1.0001e+00	  1.5711e-02	  2.9903e-02	  2.2330e-02	  1.2776e-03	
  3.1000e+01	  6.2641e+00	  2.1241e-13	  3.6866e-04	  1.7401e-04	  2.2497e-04	  3.8809e-03	  8.5272e+03	  1.1914e-01	  3.1990e-01	  5.9859e-01	  9.6839e-01	  9.4518e-01	  1.9639e+01	  6.1043e-04	  1.7795e-03	  4.2686e-01	  6.5330e-02	  6.5330e-02	  1.2477e+00	  2.2132e+01	  3.3238e-01	  7.4386e-03	  1.0027e+00	  1.0001e+00	  1.5711e-02	  3.1385e-02	  2.3737e-02	  1.2996e-03	
  3.2000e+01	  6.2638e+00	  2.0977e-13	  3.8665e-04	  1.8548e-04	  2.3071e-04	  3.9839e-03	  8.7119e+03	  1.1751e-01	  3.1530e-01	  5.9359e-01	  9.6722e-01	  8.9321e-01	  1.9665e+01	  6.1972e-04	  1.7313e-03	  4.2033e-01	  6.5675e-02	  6.5675e-02	  1.2669e+00	  2.2113e+01	  3.3819e-01	  7.4386e-03	  1.0028e+00	  1.0001e+00	  1.5711e-02	  3.2870e-02	  2.5153e-02	  1.3212e-03	
  3.3000e+01	  6.2636e+00	  2.0728e-13	  4.0462e-04	  1.9704e-04	  2.3638e-04	  4.0862e-03	  8.8941e+03	  1.1596e-01	  3.1089e-01	  5.8875e-01	  9.6606e-01	  8.4395e-01	  1.9690e+01	  6.2871e-04	  1.6849e-03	  4.1386e-01	  6.6013e-02	  6.6013e-02	  1.2854e+00	  2.2095e+01	  3.4374e-01	  7.4386e-03	  1.0029e+00	  1.0001e+00	  1.5711e-02	  3.4356e-02	  2.6575e-02	  1.3424e-03	
  3.4000e+01	  6.2634e+00	  2.0491e-13	  4.2257e-04	  2.0868e-04	  2.4198e-04	  4.1877e-03	  9.0739e+03	  1.1447e-01	  3.0666e-01	  5.8405e-01	  9.6489e-01	  7.9729e-01	  1.9714e+01	  6.3740e-04	  1.6400e-03	  4.0746e-01	  6.6344e-02	  6.6344e-02	  1.3031e+00	  2.2077e+01	  3.4901e-01	  7.4386e-03	  1.0030e+00	  1.0001e+00	  1.5711e-02	  3.5841e-02	  2.8001e-02	  1.3633e-03	
  3.5000e+01	  6.2633e+00	  2.0266e-13	  4.4050e-04	  2.2036e-04	  2.4752e-04	  4.2883e-03	  9.2513e+03	  1.1304e-01	  3.0260e-01	  5.7949e-01	  9.6372e-01	  7.5311e-01	  1.9736e+01	  6.4582e-04	  1.5968e-03	  4.0113e-01	  6.6669e-02	  6.6669e-02	  1.3203e+00	  2.2060e+01	  3.5403e-01	  7.4386e-03	  1.0031e+00	  1.0001e+00	  1.5711e-02	  3.7326e-02	  2.9430e-02	  1.3837e-03	
  3.6000e+01	  6.2632e+00	  2.0053e-13	  4.5839e-04	  2.3208e-04	  2.5299e-04	  4.3882e-03	  9.4264e+03	  1.1168e-01	  2.9870e-01	  5.7506e-01	  9.6256e-01	  7.1130e-01	  1.9757e+01	  6.5396e-04	  1.5551e-03	  3.9490e-01	  6.6987e-02	  6.6987e-02	  1.3368e+00	  2.2043e+01	  3.5881e-01	  7.4386e-03	  1.0033e+00	  1.0001e+00	  1.5711e-02	  3.8808e-02	  3.0860e-02	  1.4038e-03	
  3.7000e+01	  6.2632e+00	  1.9849e-13	  4.7623e-04	  2.4381e-04	  2.5839e-04	  4.4872e-03	  9.5992e+03	  1.1037e-01	  2.9494e-01	  5.7075e-01	  9.6139e-01	  6.7174e-01	  1.9776e+01	  6.6184e-04	  1.5150e-03	  3.8875e-01	  6.7299e-02	  6.7299e-02	  1.3527e+00	  2.2027e+01	  3.6336e-01	  7.4386e-03	  1.0034e+00	  1.0001e+00	  1.5711e-02	  4.0287e-02	  3.2289e-02	  1.4236e-03	
  3.8000e+01	  6.2632e+00	  1.9655e-13	  4.9401e-04	  2.5553e-04	  2.6373e-04	  4.5855e-03	  9.7697e+03	  1.0912e-01	  2.9133e-01	  5.6657e-01	  9.6023e-01	  6.3433e-01	  1.9794e+01	  6.6947e-04	  1.4764e-03	  3.8269e-01	  6.7605e-02	  6.7605e-02	  1.3681e+00	  2.2012e+01	  3.6767e-01	  7.4386e-03	  1.0035e+00	  1.0001e+00	  1.5711e-02	  4.1762e-02	  3.3716e-02	  1.4431e-03	
  3.9000e+01	  6.2632e+00	  1.9470e-13	  5.1173e-04	  2.6724e-04	  2.6901e-04	  4.6829e-03	  9.9381e+03	  1.0791e-01	  2.8785e-01	  5.6250e-01	  9.5908e-01	  5.9896e-01	  1.9811e+01	  6.7686e-04	  1.4393e-03	  3.7673e-01	  6.7905e-02	  6.7905e-02	  1.3829e+00	  2.1997e+01	  3.7177e-01	  7.4386e-03	  1.0036e+00	  1.0001e+00	  1.5711e-02	  4.3233e-02	  3.5139e-02	  1.4622e-03	
  4.0000e+01	  6.2633e+00	  1.9293e-13	  5.2939e-04	  2.7892e-04	  2.7423e-04	  4.7795e-03	  1.0104e+04	  1.0675e-01	  2.8449e-01	  5.5854e-01	  9.5792e-01	  5.6553e-01	  1.9827e+01	  6.8402e-04	  1.4037e-03	  3.7087e-01	  6.8199e-02	  6.8199e-02	  1.3971e+00	  2.1983e+01	  3.7567e-01	  7.4386e-03	  1.0037e+00	  1.0002e+00	  1.5711e-02	  4.4699e-02	  3.6557e-02	  1.4810e-03	
  4.1000e+01	  6.2634e+00	  1.9124e-13	  5.4697e-04	  2.9055e-04	  2.7939e-04	  4.8753e-03	  1.0268e+04	  1.0563e-01	  2.8126e-01	  5.5469e-01	  9.5677e-01	  5.3396e-01	  1.9842e+01	  6.9095e-04	  1.3695e-03	  3.6512e-01	  6.8487e-02	  6.8487e-02	  1.4109e+00	  2.1969e+01	  3.7936e-01	  7.4386e-03	  1.0039e+00	  1.0002e+00	  1.5711e-02	  4.6158e-02	  3.7970e-02	  1.4996e-03	
  4.2000e+01	  6.2635e+00	  1.8962e-13	  5.6447e-04	  3.0212e-04	  2.8450e-04	  4.9703e-03	  1.0431e+04	  1.0456e-01	  2.7813e-01	  5.5094e-01	  9.5562e-01	  5.0413e-01	  1.9856e+01	  6.9767e-04	  1.3367e-03	  3.5947e-01	  6.8769e-02	  6.8769e-02	  1.4243e+00	  2.1956e+01	  3.8287e-01	  7.4386e-03	  1.0040e+00	  1.0002e+00	  1.5711e-02	  4.7612e-02	  3.9376e-02	  1.5178e-03	
  4.3000e+01	  6.2636e+00	  1.8806e-13	  5.8189e-04	  3.1363e-04	  2.8954e-04	  5.0645e-03	  1.0591e+04	  1.0352e-01	  2.7512e-01	  5.4729e-01	  9.5448e-01	  4.7598e-01	  1.9869e+01	  7.0418e-04	  1.3053e-03	  3.5392e-01	  6.9045e-02	  6.9045e-02	  1.4371e+00	  2.1943e+01	  3.8619e-01	  7.4386e-03	  1.0041e+00	  1.0002e+00	  1.5711e-02	  4.9059e-02	  4.0774e-02	  1.5358e-03	
  4.4000e+01	  6.2637e+00	  1.8657e-13	  5.9923e-04	  3.2506e-04	  2.9453e-04	  5.1579e-03	  1.0749e+04	  1.0253e-01	  2.7220e-01	  5.4373e-01	  9.5334e-01	  4.4941e-01	  1.9881e+01	  7.1050e-04	  1.2753e-03	  3.4849e-01	  6.9316e-02	  6.9316e-02	  1.4496e+00	  2.1930e+01	  3.8935e-01	  7.4386e-03	  1.0042e+00	  1.0002e+00	  1.5711e-02	  5.0499e-02	  4.2164e-02	  1.5536e-03	
  4.5000e+01	  6.2638e+00	  1.8514e-13	  6.1647e-04	  3.3641e-04	  2.9946e-04	  5.2506e-03	  1.0905e+04	  1.0156e-01	  2.6938e-01	  5.4027e-01	  9.5220e-01	  4.2433e-01	  1.9893e+01	  7.1662e-04	  1.2466e-03	  3.4316e-01	  6.9581e-02	  6.9581e-02	  1.4616e+00	  2.1918e+01	  3.9233e-01	  7.4386e-03	  1.0043e+00	  1.0002e+00	  1.5711e-02	  5.1931e-02	  4.3544e-02	  1.5710e-03	
  4.6000e+01	  6.2640e+00	  1.8376e-13	  6.3362e-04	  3.4767e-04	  3.0434e-04	  5.3424e-03	  1.1059e+04	  1.0063e-01	  2.6665e-01	  5.3689e-01	  9.5107e-01	  4.0068e-01	  1.9903e+01	  7.2257e-04	  1.2192e-03	  3.3794e-01	  6.9841e-02	  6.9841e-02	  1.4733e+00	  2.1907e+01	  3.9516e-01	  7.4386e-03	  1.0044e+00	  1.0002e+00	  1.5711e-02	  5.3355e-02	  4.4915e-02	  1.5882e-03	
  4.7000e+01	  6.2641e+00	  1.8244e-13	  6.5068e-04	  3.5884e-04	  3.0917e-04	  5.4334e-03	  1.1211e+04	  9.9730e-02	  2.6401e-01	  5.3359e-01	  9.4994e-01	  3.7837e-01	  1.9913e+01	  7.2834e-04	  1.1931e-03	  3.3284e-01	  7.0096e-02	  7.0096e-02	  1.4846e+00	  2.1895e+01	  3.9783e-01	  7.4386e-03	  1.0046e+00	  1.0002e+00	  1.5711e-02	  5.4772e-02	  4.6276e-02	  1.6052e-03	
  4.8000e+01	  6.2643e+00	  1.8116e-13	  6.6764e-04	  3.6990e-04	  3.1394e-04	  5.5237e-03	  1.1362e+04	  9.8860e-02	  2.6145e-01	  5.3038e-01	  9.4882e-01	  3.5734e-01	  1.9921e+01	  7.3395e-04	  1.1682e-03	  3.2784e-01	  7.0345e-02	  7.0345e-02	  1.4955e+00	  2.1884e+01	  4.0036e-01	  7.4386e-03	  1.0047e+00	  1.0002e+00	  1.5711e-02	  5.6180e-02	  4.7626e-02	  1.6219e-03	
  4.9000e+01	  6.2644e+00	  1.7993e-13	  6.8450e-04	  3.8086e-04	  3.1866e-04	  5.6132e-03	  1.1511e+04	  9.8018e-02	  2.5898e-01	  5.2724e-01	  9.4771e-01	  3.3752e-01	  1.9930e+01	  7.3941e-04	  1.1446e-03	  3.2295e-01	  7.0590e-02	  7.0590e-02	  1.5061e+00	  2.1874e+01	  4.0275e-01	  7.4386e-03	  1.0048e+00	  1.0002e+00	  1.5711e-02	  5.7580e-02	  4.8964e-02	  1.6384e-03	
  5.0000e+01	  6.2646e+00	  1.7874e-13	  7.0127e-04	  3.9171e-04	  3.2333e-04	  5.7019e-03	  1.1657e+04	  9.7203e-02	  2.5657e-01	  5.2418e-01	  9.4660e-01	  3.1884e-01	  1.9937e+01	  7.4471e-04	  1.1221e-03	  3.1818e-01	  7.0829e-02	  7.0829e-02	  1.5164e+00	  2.1864e+01	  4.0501e-01	  7.4386e-03	  1.0049e+00	  1.0002e+00	  1.5711e-02	  5.8971e-02	  5.0292e-02	  1.6547e-03	
