        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	
  3.6600e+02	  6.2511e+00	  6.2430e-04	  6.2729e-03	  2.7879e-06	  6.6886e-04	  1.2161e-02	  2.1760e+04	  6.3920e-02	  1.5685e-01	  3.7574e-01	  8.5602e-01	  9.7055e-03	  1.8712e+01	  1.7271e-03	  9.7772e-04	  1.3850e-01	  9.3783e-02	  9.3783e-02	  2.9440e+00	  2.0436e+01	  5.3746e-01	  1.0000e-03	  1.0425e+00	  1.0000e+00	
  3.6700e+02	  6.2510e+00	  6.2439e-04	  6.2751e-03	  2.7879e-06	  6.6911e-04	  1.2164e-02	  2.1765e+04	  6.3911e-02	  1.5682e-01	  3.7569e-01	  8.5597e-01	  9.6984e-03	  1.8708e+01	  1.7295e-03	  9.7777e-04	  1.3848e-01	  9.3823e-02	  9.3823e-02	  2.9473e+00	  2.0433e+01	  5.3825e-01	  1.0000e-03	  1.0425e+00	  1.0000e+00	
  3.6800e+02	  6.2509e+00	  6.2449e-04	  6.2772e-03	  2.7879e-06	  6.6936e-04	  1.2167e-02	  2.1769e+04	  6.3901e-02	  1.5679e-01	  3.7564e-01	  8.5593e-01	  9.6913e-03	  1.8703e+01	  1.7319e-03	  9.7788e-04	  1.3847e-01	  9.3863e-02	  9.3863e-02	  2.9506e+00	  2.0429e+01	  5.3903e-01	  1.0000e-03	  1.0426e+00	  1.0000e+00	
  3.6900e+02	  6.2508e+00	  6.2458e-04	  6.2793e-03	  2.7879e-06	  6.6961e-04	  1.2170e-02	  2.1774e+04	  6.3892e-02	  1.5677e-01	  3.7559e-01	  8.5588e-01	  9.6843e-03	  1.8698e+01	  1.7342e-03	  9.7794e-04	  1.3845e-01	  9.3903e-02	  9.3903e-02	  2.9538e+00	  2.0426e+01	  5.3982e-01	  1.0000e-03	  1.0426e+00	  1.0000e+00	
  3.7000e+02	  6.2507e+00	  6.2467e-04	  6.2813e-03	  2.7880e-06	  6.6986e-04	  1.2173e-02	  2.1778e+04	  6.3883e-02	  1.5674e-01	  3.7555e-01	  8.5584e-01	  9.6774e-03	  1.8693e+01	  1.7366e-03	  9.7801e-04	  1.3843e-01	  9.3944e-02	  9.3944e-02	  2.9571e+00	  2.0423e+01	  5.4061e-01	  1.0000e-03	  1.0426e+00	  1.0000e+00	
  3.7100e+02	  6.2506e+00	  6.2476e-04	  6.2834e-03	  2.7880e-06	  6.7010e-04	  1.2176e-02	  2.1783e+04	  6.3874e-02	  1.5671e-01	  3.7550e-01	  8.5579e-01	  9.6705e-03	  1.8688e+01	  1.7390e-03	  9.7808e-04	  1.3842e-01	  9.3984e-02	  9.3984e-02	  2.9603e+00	  2.0420e+01	  5.4140e-01	  1.0000e-03	  1.0426e+00	  1.0000e+00	
  3.7200e+02	  6.2505e+00	  6.2484e-04	  6.2854e-03	  2.7880e-06	  6.7034e-04	  1.2179e-02	  2.1787e+04	  6.3865e-02	  1.5668e-01	  3.7545e-01	  8.5575e-01	  9.6636e-03	  1.8683e+01	  1.7414e-03	  9.7815e-04	  1.3840e-01	  9.4024e-02	  9.4024e-02	  2.9636e+00	  2.0416e+01	  5.4219e-01	  1.0000e-03	  1.0426e+00	  1.0000e+00	
  3.7300e+02	  6.2504e+00	  6.2493e-04	  6.2874e-03	  2.7880e-06	  6.7058e-04	  1.2182e-02	  2.1792e+04	  6.3857e-02	  1.5666e-01	  3.7541e-01	  8.5571e-01	  9.6568e-03	  1.8678e+01	  1.7437e-03	  9.7822e-04	  1.3838e-01	  9.4063e-02	  9.4063e-02	  2.9669e+00	  2.0413e+01	  5.4298e-01	  1.0000e-03	  1.0426e+00	  1.0000e+00	
  3.7400e+02	  6.2503e+00	  6.2502e-04	  6.2894e-03	  2.7880e-06	  6.7082e-04	  1.2185e-02	  2.1796e+04	  6.3848e-02	  1.5663e-01	  3.7536e-01	  8.5566e-01	  9.6501e-03	  1.8673e+01	  1.7461e-03	  9.7829e-04	  1.3837e-01	  9.4103e-02	  9.4103e-02	  2.9701e+00	  2.0410e+01	  5.4378e-01	  1.0000e-03	  1.0426e+00	  1.0000e+00	
  3.7500e+02	  6.2502e+00	  6.2510e-04	  6.2914e-03	  2.7880e-06	  6.7105e-04	  1.2188e-02	  2.1800e+04	  6.3839e-02	  1.5661e-01	  3.7532e-01	  8.5562e-01	  9.6434e-03	  1.8668e+01	  1.7484e-03	  9.7835e-04	  1.3835e-01	  9.4143e-02	  9.4143e-02	  2.9734e+00	  2.0407e+01	  5.4457e-01	  1.0000e-03	  1.0427e+00	  1.0000e+00	
  3.7600e+02	  6.2501e+00	  6.2519e-04	  6.2933e-03	  2.7881e-06	  6.7129e-04	  1.2191e-02	  2.1805e+04	  6.3831e-02	  1.5658e-01	  3.7527e-01	  8.5558e-01	  9.6367e-03	  1.8663e+01	  1.7508e-03	  9.7842e-04	  1.3834e-01	  9.4183e-02	  9.4183e-02	  2.9766e+00	  2.0403e+01	  5.4537e-01	  1.0000e-03	  1.0427e+00	  1.0000e+00	
  3.7700e+02	  6.2500e+00	  6.2527e-04	  6.2953e-03	  2.7881e-06	  6.7152e-04	  1.2193e-02	  2.1809e+04	  6.3822e-02	  1.5656e-01	  3.7523e-01	  8.5554e-01	  9.6301e-03	  1.8659e+01	  1.7531e-03	  9.7849e-04	  1.3832e-01	  9.4223e-02	  9.4223e-02	  2.9799e+00	  2.0400e+01	  5.4616e-01	  1.0000e-03	  1.0427e+00	  1.0000e+00	
  3.7800e+02	  6.2499e+00	  6.2535e-04	  6.2972e-03	  2.7881e-06	  6.7174e-04	  1.2196e-02	  2.1813e+04	  6.3814e-02	  1.5653e-01	  3.7519e-01	  8.5550e-01	  9.6235e-03	  1.8654e+01	  1.7555e-03	  9.7856e-04	  1.3831e-01	  9.4262e-02	  9.4262e-02	  2.9831e+00	  2.0397e+01	  5.4696e-01	  1.0000e-03	  1.0427e+00	  1.0000e+00	
  3.7900e+02	  6.2498e+00	  6.2543e-04	  6.2991e-03	  2.7881e-06	  6.7197e-04	  1.2199e-02	  2.1817e+04	  6.3806e-02	  1.5651e-01	  3.7514e-01	  8.5546e-01	  9.6170e-03	  1.8649e+01	  1.7578e-03	  9.7863e-04	  1.3829e-01	  9.4302e-02	  9.4302e-02	  2.9864e+00	  2.0394e+01	  5.4776e-01	  1.0000e-03	  1.0427e+00	  1.0000e+00	
  3.8000e+02	  6.2497e+00	  6.2552e-04	  6.3010e-03	  2.7881e-06	  6.7219e-04	  1.2202e-02	  2.1821e+04	  6.3798e-02	  1.5648e-01	  3.7510e-01	  8.5542e-01	  9.6105e-03	  1.8644e+01	  1.7601e-03	  9.7870e-04	  1.3828e-01	  9.4341e-02	  9.4341e-02	  2.9896e+00	  2.0390e+01	  5.4856e-01	  1.0000e-03	  1.0427e+00	  1.0000e+00	
  3.8100e+02	  6.2496e+00	  6.2560e-04	  6.3028e-03	  2.7882e-06	  6.7241e-04	  1.2204e-02	  2.1825e+04	  6.3790e-02	  1.5646e-01	  3.7506e-01	  8.5538e-01	  9.6041e-03	  1.8639e+01	  1.7625e-03	  9.7876e-04	  1.3826e-01	  9.4381e-02	  9.4381e-02	  2.9929e+00	  2.0387e+01	  5.4936e-01	  1.0000e-03	  1.0427e+00	  1.0000e+00	
  3.8200e+02	  6.2495e+00	  6.2568e-04	  6.3047e-03	  2.7882e-06	  6.7263e-04	  1.2207e-02	  2.1829e+04	  6.3782e-02	  1.5643e-01	  3.7502e-01	  8.5534e-01	  9.5977e-03	  1.8634e+01	  1.7648e-03	  9.7883e-04	  1.3825e-01	  9.4420e-02	  9.4420e-02	  2.9961e+00	  2.0384e+01	  5.5016e-01	  1.0000e-03	  1.0427e+00	  1.0000e+00	
  3.8300e+02	  6.2494e+00	  6.2575e-04	  6.3065e-03	  2.7882e-06	  6.7285e-04	  1.2210e-02	  2.1833e+04	  6.3774e-02	  1.5641e-01	  3.7498e-01	  8.5530e-01	  9.5914e-03	  1.8629e+01	  1.7671e-03	  9.7890e-04	  1.3824e-01	  9.4460e-02	  9.4460e-02	  2.9993e+00	  2.0381e+01	  5.5097e-01	  1.0000e-03	  1.0428e+00	  1.0000e+00	
  3.8400e+02	  6.2493e+00	  6.2583e-04	  6.3083e-03	  2.7882e-06	  6.7306e-04	  1.2212e-02	  2.1837e+04	  6.3766e-02	  1.5639e-01	  3.7493e-01	  8.5526e-01	  9.5851e-03	  1.8624e+01	  1.7694e-03	  9.7896e-04	  1.3822e-01	  9.4499e-02	  9.4499e-02	  3.0026e+00	  2.0377e+01	  5.5177e-01	  1.0000e-03	  1.0428e+00	  1.0000e+00	
  3.8500e+02	  6.2492e+00	  6.2591e-04	  6.3101e-03	  2.7882e-06	  6.7328e-04	  1.2215e-02	  2.1841e+04	  6.3758e-02	  1.5636e-01	  3.7489e-01	  8.5522e-01	  9.5788e-03	  1.8619e+01	  1.7717e-03	  9.7903e-04	  1.3821e-01	  9.4538e-02	  9.4538e-02	  3.0058e+00	  2.0374e+01	  5.5258e-01	  1.0000e-03	  1.0428e+00	  1.0000e+00	
  3.8600e+02	  6.2492e+00	  6.2599e-04	  6.3118e-03	  2.7882e-06	  6.7349e-04	  1.2218e-02	  2.1845e+04	  6.3751e-02	  1.5634e-01	  3.7485e-01	  8.5518e-01	  9.5726e-03	  1.8614e+01	  1.7740e-03	  9.7910e-04	  1.3820e-01	  9.4577e-02	  9.4577e-02	  3.0091e+00	  2.0371e+01	  5.5338e-01	  1.0000e-03	  1.0428e+00	  1.0000e+00	
  3.8700e+02	  6.2491e+00	  6.2606e-04	  6.3136e-03	  2.7883e-06	  6.7369e-04	  1.2220e-02	  2.1849e+04	  6.3743e-02	  1.5632e-01	  3.7482e-01	  8.5514e-01	  9.5664e-03	  1.8610e+01	  1.7764e-03	  9.7916e-04	  1.3818e-01	  9.4617e-02	  9.4617e-02	  3.0123e+00	  2.0368e+01	  5.5419e-01	  1.0000e-03	  1.0428e+00	  1.0000e+00	
  3.8800e+02	  6.2490e+00	  6.2614e-04	  6.3153e-03	  2.7883e-06	  6.7390e-04	  1.2223e-02	  2.1852e+04	  6.3735e-02	  1.5630e-01	  3.7478e-01	  8.5511e-01	  9.5603e-03	  1.8605e+01	  1.7787e-03	  9.7923e-04	  1.3817e-01	  9.4656e-02	  9.4656e-02	  3.0156e+00	  2.0364e+01	  5.5500e-01	  1.0000e-03	  1.0428e+00	  1.0000e+00	
  3.8900e+02	  6.2489e+00	  6.2621e-04	  6.3170e-03	  2.7883e-06	  6.7411e-04	  1.2225e-02	  2.1856e+04	  6.3728e-02	  1.5627e-01	  3.7474e-01	  8.5507e-01	  9.5542e-03	  1.8600e+01	  1.7809e-03	  9.7929e-04	  1.3816e-01	  9.4695e-02	  9.4695e-02	  3.0188e+00	  2.0361e+01	  5.5581e-01	  1.0000e-03	  1.0428e+00	  1.0000e+00	
  3.9000e+02	  6.2488e+00	  6.2628e-04	  6.3187e-03	  2.7883e-06	  6.7431e-04	  1.2228e-02	  2.1860e+04	  6.3721e-02	  1.5625e-01	  3.7470e-01	  8.5503e-01	  9.5481e-03	  1.8595e+01	  1.7832e-03	  9.7936e-04	  1.3815e-01	  9.4734e-02	  9.4734e-02	  3.0220e+00	  2.0358e+01	  5.5662e-01	  1.0000e-03	  1.0428e+00	  1.0000e+00	
  3.9100e+02	  6.2487e+00	  6.2636e-04	  6.3204e-03	  2.7883e-06	  6.7451e-04	  1.2230e-02	  2.1863e+04	  6.3713e-02	  1.5623e-01	  3.7466e-01	  8.5500e-01	  9.5421e-03	  1.8590e+01	  1.7855e-03	  9.7942e-04	  1.3813e-01	  9.4773e-02	  9.4773e-02	  3.0253e+00	  2.0355e+01	  5.5743e-01	  1.0000e-03	  1.0429e+00	  1.0000e+00	
  3.9200e+02	  6.2486e+00	  6.2643e-04	  6.3221e-03	  2.7883e-06	  6.7471e-04	  1.2233e-02	  2.1867e+04	  6.3706e-02	  1.5621e-01	  3.7462e-01	  8.5496e-01	  9.5362e-03	  1.8585e+01	  1.7878e-03	  9.7949e-04	  1.3812e-01	  9.4812e-02	  9.4812e-02	  3.0285e+00	  2.0352e+01	  5.5824e-01	  1.0000e-03	  1.0429e+00	  1.0000e+00	
  3.9300e+02	  6.2486e+00	  6.2650e-04	  6.3237e-03	  2.7883e-06	  6.7490e-04	  1.2235e-02	  2.1871e+04	  6.3699e-02	  1.5619e-01	  3.7459e-01	  8.5492e-01	  9.5302e-03	  1.8580e+01	  1.7901e-03	  9.7955e-04	  1.3811e-01	  9.4851e-02	  9.4851e-02	  3.0317e+00	  2.0348e+01	  5.5905e-01	  1.0000e-03	  1.0429e+00	  1.0000e+00	
  3.9400e+02	  6.2485e+00	  6.2657e-04	  6.3254e-03	  2.7884e-06	  6.7510e-04	  1.2238e-02	  2.1874e+04	  6.3692e-02	  1.5616e-01	  3.7455e-01	  8.5489e-01	  9.5243e-03	  1.8575e+01	  1.7924e-03	  9.7962e-04	  1.3810e-01	  9.4889e-02	  9.4889e-02	  3.0350e+00	  2.0345e+01	  5.5987e-01	  1.0000e-03	  1.0429e+00	  1.0000e+00	
  3.9500e+02	  6.2484e+00	  6.2664e-04	  6.3270e-03	  2.7884e-06	  6.7529e-04	  1.2240e-02	  2.1878e+04	  6.3685e-02	  1.5614e-01	  3.7451e-01	  8.5485e-01	  9.5185e-03	  1.8570e+01	  1.7946e-03	  9.7968e-04	  1.3809e-01	  9.4928e-02	  9.4928e-02	  3.0382e+00	  2.0342e+01	  5.6068e-01	  1.0000e-03	  1.0429e+00	  1.0000e+00	
  3.9600e+02	  6.2483e+00	  6.2671e-04	  6.3286e-03	  2.7884e-06	  6.7548e-04	  1.2242e-02	  2.1881e+04	  6.3678e-02	  1.5612e-01	  3.7448e-01	  8.5482e-01	  9.5127e-03	  1.8565e+01	  1.7969e-03	  9.7975e-04	  1.3808e-01	  9.4967e-02	  9.4967e-02	  3.0414e+00	  2.0339e+01	  5.6150e-01	  1.0000e-03	  1.0429e+00	  1.0000e+00	
  3.9700e+02	  6.2482e+00	  6.2678e-04	  6.3302e-03	  2.7884e-06	  6.7567e-04	  1.2245e-02	  2.1885e+04	  6.3671e-02	  1.5610e-01	  3.7444e-01	  8.5479e-01	  9.5069e-03	  1.8560e+01	  1.7992e-03	  9.7981e-04	  1.3807e-01	  9.5006e-02	  9.5006e-02	  3.0446e+00	  2.0335e+01	  5.6232e-01	  1.0000e-03	  1.0429e+00	  1.0000e+00	
  3.9800e+02	  6.2481e+00	  6.2685e-04	  6.3317e-03	  2.7884e-06	  6.7586e-04	  1.2247e-02	  2.1888e+04	  6.3665e-02	  1.5608e-01	  3.7441e-01	  8.5475e-01	  9.5012e-03	  1.8555e+01	  1.8014e-03	  9.7987e-04	  1.3805e-01	  9.5044e-02	  9.5044e-02	  3.0479e+00	  2.0332e+01	  5.6313e-01	  1.0000e-03	  1.0429e+00	  1.0000e+00	
  3.9900e+02	  6.2481e+00	  6.2691e-04	  6.3333e-03	  2.7884e-06	  6.7604e-04	  1.2249e-02	  2.1891e+04	  6.3658e-02	  1.5606e-01	  3.7437e-01	  8.5472e-01	  9.4955e-03	  1.8551e+01	  1.8037e-03	  9.7994e-04	  1.3804e-01	  9.5083e-02	  9.5083e-02	  3.0511e+00	  2.0329e+01	  5.6395e-01	  1.0000e-03	  1.0429e+00	  1.0000e+00	
  4.0000e+02	  6.2480e+00	  6.2698e-04	  6.3348e-03	  2.7884e-06	  6.7622e-04	  1.2251e-02	  2.1895e+04	  6.3651e-02	  1.5604e-01	  3.7434e-01	  8.5469e-01	  9.4898e-03	  1.8546e+01	  1.8059e-03	  9.8000e-04	  1.3803e-01	  9.5121e-02	  9.5121e-02	  3.0543e+00	  2.0326e+01	  5.6477e-01	  1.0000e-03	  1.0430e+00	  1.0000e+00	
