        Time	          pH	          SC	          IC	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	
  4.5000e+01	  7.6762e+00	  1.0192e+04	  1.9856e+00	  1.1095e+00	  1.7817e+01	  1.7422e+00	  1.7119e-02	  6.4947e-01	  8.0006e-02	  8.0006e-02	  2.1498e+01	  0.0000e+00	  1.8742e-01	  1.0409e-03	  1.2786e-03	
  5.0000e+01	  7.7377e+00	  1.1007e+04	  2.0956e+00	  9.1584e-01	  1.7924e+01	  1.7395e+00	  1.5717e-02	  6.2433e-01	  8.2785e-02	  8.2785e-02	  2.1388e+01	  0.0000e+00	  2.1034e-01	  1.0416e-03	  1.2738e-03	
  5.5000e+01	  7.8015e+00	  1.1798e+04	  2.1931e+00	  7.5368e-01	  1.8015e+01	  1.7367e+00	  1.4480e-02	  5.9697e-01	  8.5418e-02	  8.5418e-02	  2.1291e+01	  0.0000e+00	  2.3256e-01	  1.0421e-03	  1.2694e-03	
  6.0000e+01	  7.8657e+00	  1.2568e+04	  2.2794e+00	  6.1908e-01	  1.8091e+01	  1.7340e+00	  1.3399e-02	  5.6811e-01	  8.7898e-02	  8.7898e-02	  2.1205e+01	  3.2072e-04	  2.5411e-01	  1.0424e-03	  1.0797e-03	
  6.5000e+01	  7.9308e+00	  1.3317e+04	  2.3556e+00	  5.0824e-01	  1.8154e+01	  1.7314e+00	  1.2466e-02	  5.3840e-01	  9.0219e-02	  9.0219e-02	  2.1128e+01	  8.4337e-04	  2.7507e-01	  1.0427e-03	  7.5453e-04	
  7.0000e+01	  7.9986e+00	  1.4048e+04	  2.4232e+00	  4.1758e-01	  1.8207e+01	  1.7287e+00	  1.1668e-02	  5.0842e-01	  9.2380e-02	  9.2380e-02	  2.1061e+01	  1.2702e-03	  2.9551e-01	  1.0430e-03	  4.6125e-04	
  7.5000e+01	  8.0690e+00	  1.4759e+04	  2.4832e+00	  3.4382e-01	  1.8250e+01	  1.7261e+00	  1.0995e-02	  4.7863e-01	  9.4380e-02	  9.4380e-02	  2.1001e+01	  1.6511e-03	  3.1548e-01	  1.0432e-03	  1.7029e-04	
  8.0000e+01	  8.1431e+00	  1.5453e+04	  2.5366e+00	  2.8406e-01	  1.8285e+01	  1.7235e+00	  1.0437e-02	  4.4943e-01	  9.6223e-02	  9.6223e-02	  2.0947e+01	  1.8687e-03	  3.3501e-01	  1.0433e-03	  0.0000e+00	
  8.5000e+01	  8.2218e+00	  1.6130e+04	  2.5845e+00	  2.3578e-01	  1.8313e+01	  1.7209e+00	  9.9822e-03	  4.2111e-01	  9.7914e-02	  9.7914e-02	  2.0900e+01	  1.8906e-03	  3.5412e-01	  1.0435e-03	  0.0000e+00	
  9.0000e+01	  8.3045e+00	  1.6790e+04	  2.6276e+00	  1.9684e-01	  1.8336e+01	  1.7183e+00	  9.6206e-03	  3.9389e-01	  9.9457e-02	  9.9457e-02	  2.0856e+01	  1.9098e-03	  3.7284e-01	  1.0436e-03	  0.0000e+00	
  9.5000e+01	  8.3921e+00	  1.7435e+04	  2.6666e+00	  1.6543e-01	  1.8354e+01	  1.7158e+00	  9.3423e-03	  3.6793e-01	  1.0086e-01	  1.0086e-01	  2.0817e+01	  1.9264e-03	  3.9117e-01	  1.0437e-03	  0.0000e+00	
  1.0000e+02	  8.4857e+00	  1.8065e+04	  2.7021e+00	  1.4006e-01	  1.8369e+01	  1.7133e+00	  9.1383e-03	  3.4333e-01	  1.0213e-01	  1.0213e-01	  2.0782e+01	  1.9408e-03	  4.0913e-01	  1.0437e-03	  0.0000e+00	
  1.0500e+02	  8.5866e+00	  1.8682e+04	  2.7346e+00	  1.1952e-01	  1.8380e+01	  1.7108e+00	  9.0002e-03	  3.2015e-01	  1.0328e-01	  1.0328e-01	  2.0749e+01	  1.9532e-03	  4.2676e-01	  1.0438e-03	  0.0000e+00	
  1.1000e+02	  8.6967e+00	  1.9284e+04	  2.7646e+00	  1.0282e-01	  1.8389e+01	  1.7083e+00	  8.9206e-03	  2.9839e-01	  1.0430e-01	  1.0430e-01	  2.0719e+01	  1.9638e-03	  4.4404e-01	  1.0438e-03	  0.0000e+00	
  1.1500e+02	  8.8177e+00	  1.9874e+04	  2.7924e+00	  8.9187e-02	  1.8396e+01	  1.7059e+00	  8.8928e-03	  2.7805e-01	  1.0522e-01	  1.0522e-01	  2.0692e+01	  1.9727e-03	  4.6101e-01	  1.0439e-03	  0.0000e+00	
  1.2000e+02	  8.9515e+00	  2.0451e+04	  2.8183e+00	  7.7984e-02	  1.8401e+01	  1.7034e+00	  8.9112e-03	  2.5909e-01	  1.0603e-01	  1.0603e-01	  2.0666e+01	  1.9800e-03	  4.7766e-01	  1.0439e-03	  0.0000e+00	
  1.2500e+02	  9.0976e+00	  2.1017e+04	  2.8425e+00	  6.8716e-02	  1.8405e+01	  1.7010e+00	  8.9703e-03	  2.4146e-01	  1.0675e-01	  1.0675e-01	  2.0642e+01	  1.9857e-03	  4.9400e-01	  1.0439e-03	  0.0000e+00	
  1.3000e+02	  9.2511e+00	  2.1571e+04	  2.8652e+00	  6.0992e-02	  1.8407e+01	  1.6986e+00	  9.0661e-03	  2.2510e-01	  1.0738e-01	  1.0738e-01	  2.0619e+01	  1.9900e-03	  5.1005e-01	  1.0439e-03	  0.0000e+00	
  1.3500e+02	  9.4027e+00	  2.2115e+04	  2.8867e+00	  5.4503e-02	  1.8408e+01	  1.6963e+00	  9.1946e-03	  2.0996e-01	  1.0793e-01	  1.0793e-01	  2.0597e+01	  1.9930e-03	  5.2580e-01	  1.0439e-03	  0.0000e+00	
  1.4000e+02	  9.5432e+00	  2.2649e+04	  2.9071e+00	  4.9010e-02	  1.8409e+01	  1.6939e+00	  9.3527e-03	  1.9595e-01	  1.0840e-01	  1.0840e-01	  2.0577e+01	  1.9949e-03	  5.4128e-01	  1.0439e-03	  0.0000e+00	
  1.4500e+02	  9.6686e+00	  2.3173e+04	  2.9264e+00	  4.4320e-02	  1.8409e+01	  1.6916e+00	  9.5377e-03	  1.8302e-01	  1.0881e-01	  1.0881e-01	  2.0558e+01	  1.9962e-03	  5.5650e-01	  1.0440e-03	  0.0000e+00	
  1.5000e+02	  9.7794e+00	  2.3686e+04	  2.9448e+00	  4.0286e-02	  1.8407e+01	  1.6893e+00	  9.7473e-03	  1.7107e-01	  1.0915e-01	  1.0915e-01	  2.0539e+01	  1.9970e-03	  5.7146e-01	  1.0440e-03	  0.0000e+00	
  1.5500e+02	  9.8778e+00	  2.4191e+04	  2.9624e+00	  3.6789e-02	  1.8406e+01	  1.6870e+00	  9.9793e-03	  1.6006e-01	  1.0943e-01	  1.0943e-01	  2.0522e+01	  1.9976e-03	  5.8618e-01	  1.0440e-03	  0.0000e+00	
  1.6000e+02	  9.9659e+00	  2.4686e+04	  2.9793e+00	  3.3737e-02	  1.8404e+01	  1.6847e+00	  1.0232e-02	  1.4992e-01	  1.0966e-01	  1.0966e-01	  2.0505e+01	  1.9981e-03	  6.0066e-01	  1.0440e-03	  0.0000e+00	
  1.6500e+02	  1.0046e+01	  2.5171e+04	  2.9955e+00	  3.1055e-02	  1.8401e+01	  1.6825e+00	  1.0504e-02	  1.4057e-01	  1.0983e-01	  1.0983e-01	  2.0488e+01	  1.9984e-03	  6.1491e-01	  1.0440e-03	  0.0000e+00	
  1.7000e+02	  1.0119e+01	  2.5648e+04	  3.0111e+00	  2.8686e-02	  1.8398e+01	  1.6803e+00	  1.0794e-02	  1.3196e-01	  1.0996e-01	  1.0996e-01	  2.0473e+01	  1.9986e-03	  6.2893e-01	  1.0440e-03	  0.0000e+00	
  1.7500e+02	  1.0187e+01	  2.6116e+04	  3.0262e+00	  2.6582e-02	  1.8395e+01	  1.6780e+00	  1.1100e-02	  1.2403e-01	  1.1005e-01	  1.1005e-01	  2.0458e+01	  1.9988e-03	  6.4273e-01	  1.0440e-03	  0.0000e+00	
  1.8000e+02	  1.0250e+01	  2.6576e+04	  3.0407e+00	  2.4704e-02	  1.8391e+01	  1.6759e+00	  1.1421e-02	  1.1673e-01	  1.1011e-01	  1.1011e-01	  2.0443e+01	  1.9990e-03	  6.5630e-01	  1.0440e-03	  0.0000e+00	
  1.8500e+02	  1.0309e+01	  2.7027e+04	  3.0548e+00	  2.3021e-02	  1.8387e+01	  1.6737e+00	  1.1757e-02	  1.1002e-01	  1.1012e-01	  1.1012e-01	  2.0429e+01	  1.9991e-03	  6.6966e-01	  1.0440e-03	  0.0000e+00	
  1.9000e+02	  1.0364e+01	  2.7470e+04	  3.0684e+00	  2.1508e-02	  1.8383e+01	  1.6715e+00	  1.2106e-02	  1.0383e-01	  1.1011e-01	  1.1011e-01	  2.0416e+01	  1.9992e-03	  6.8281e-01	  1.0440e-03	  0.0000e+00	
  1.9500e+02	  1.0415e+01	  2.7906e+04	  3.0817e+00	  2.0142e-02	  1.8379e+01	  1.6694e+00	  1.2467e-02	  9.8146e-02	  1.1006e-01	  1.1006e-01	  2.0402e+01	  1.9993e-03	  6.9575e-01	  1.0440e-03	  0.0000e+00	
  2.0000e+02	  1.0464e+01	  2.8333e+04	  3.0946e+00	  1.8907e-02	  1.8375e+01	  1.6673e+00	  1.2838e-02	  9.2910e-02	  1.0999e-01	  1.0999e-01	  2.0389e+01	  1.9993e-03	  7.0848e-01	  1.0440e-03	  0.0000e+00	
  2.0500e+02	  1.0509e+01	  2.8753e+04	  3.1072e+00	  1.7788e-02	  1.8370e+01	  1.6651e+00	  1.3219e-02	  8.8091e-02	  1.0989e-01	  1.0989e-01	  2.0377e+01	  1.9994e-03	  7.2101e-01	  1.0440e-03	  0.0000e+00	
  2.1000e+02	  1.0552e+01	  2.9166e+04	  3.1194e+00	  1.6770e-02	  1.8365e+01	  1.6631e+00	  1.3609e-02	  8.3655e-02	  1.0977e-01	  1.0977e-01	  2.0365e+01	  1.9994e-03	  7.3335e-01	  1.0440e-03	  0.0000e+00	
  2.1500e+02	  1.0592e+01	  2.9572e+04	  3.1314e+00	  1.5844e-02	  1.8360e+01	  1.6610e+00	  1.4005e-02	  7.9571e-02	  1.0963e-01	  1.0963e-01	  2.0353e+01	  1.9995e-03	  7.4548e-01	  1.0440e-03	  0.0000e+00	
  2.2000e+02	  1.0630e+01	  2.9970e+04	  3.1431e+00	  1.5000e-02	  1.8355e+01	  1.6589e+00	  1.4408e-02	  7.5811e-02	  1.0947e-01	  1.0947e-01	  2.0341e+01	  1.9995e-03	  7.5742e-01	  1.0440e-03	  0.0000e+00	
  2.2500e+02	  1.0665e+01	  3.0361e+04	  3.1546e+00	  1.4230e-02	  1.8350e+01	  1.6569e+00	  1.4815e-02	  7.2348e-02	  1.0929e-01	  1.0929e-01	  2.0329e+01	  1.9996e-03	  7.6918e-01	  1.0440e-03	  0.0000e+00	
  2.3000e+02	  1.0698e+01	  3.0745e+04	  3.1658e+00	  1.3526e-02	  1.8344e+01	  1.6549e+00	  1.5225e-02	  6.9159e-02	  1.0910e-01	  1.0910e-01	  2.0318e+01	  1.9996e-03	  7.8074e-01	  1.0440e-03	  0.0000e+00	
  2.3500e+02	  1.0729e+01	  3.1123e+04	  3.1768e+00	  1.2882e-02	  1.8339e+01	  1.6528e+00	  1.5637e-02	  6.6221e-02	  1.0889e-01	  1.0889e-01	  2.0307e+01	  1.9996e-03	  7.9213e-01	  1.0440e-03	  0.0000e+00	
  2.4000e+02	  1.0758e+01	  3.1493e+04	  3.1877e+00	  1.2293e-02	  1.8333e+01	  1.6508e+00	  1.6050e-02	  6.3515e-02	  1.0867e-01	  1.0867e-01	  2.0296e+01	  1.9996e-03	  8.0333e-01	  1.0440e-03	  0.0000e+00	
  2.4500e+02	  1.0786e+01	  3.1857e+04	  3.1983e+00	  1.1753e-02	  1.8328e+01	  1.6489e+00	  1.6463e-02	  6.1021e-02	  1.0844e-01	  1.0844e-01	  2.0286e+01	  1.9996e-03	  8.1435e-01	  1.0440e-03	  0.0000e+00	
  2.5000e+02	  1.0811e+01	  3.2215e+04	  3.2088e+00	  1.1258e-02	  1.8322e+01	  1.6469e+00	  1.6873e-02	  5.8722e-02	  1.0820e-01	  1.0820e-01	  2.0275e+01	  1.9997e-03	  8.2520e-01	  1.0440e-03	  0.0000e+00	
  2.5500e+02	  1.0835e+01	  3.2566e+04	  3.2192e+00	  1.0804e-02	  1.8316e+01	  1.6449e+00	  1.7280e-02	  5.6603e-02	  1.0795e-01	  1.0795e-01	  2.0265e+01	  1.9997e-03	  8.3588e-01	  1.0440e-03	  0.0000e+00	
  2.6000e+02	  1.0858e+01	  3.2911e+04	  3.2294e+00	  1.0387e-02	  1.8311e+01	  1.6430e+00	  1.7683e-02	  5.4648e-02	  1.0769e-01	  1.0769e-01	  2.0255e+01	  1.9997e-03	  8.4639e-01	  1.0440e-03	  0.0000e+00	
  2.6500e+02	  1.0879e+01	  3.3250e+04	  3.2394e+00	  1.0005e-02	  1.8305e+01	  1.6411e+00	  1.8080e-02	  5.2846e-02	  1.0742e-01	  1.0742e-01	  2.0245e+01	  1.9997e-03	  8.5673e-01	  1.0440e-03	  0.0000e+00	
  2.7000e+02	  1.0900e+01	  3.3582e+04	  3.2494e+00	  9.6538e-03	  1.8299e+01	  1.6391e+00	  1.8470e-02	  5.1184e-02	  1.0714e-01	  1.0714e-01	  2.0235e+01	  1.9997e-03	  8.6691e-01	  1.0440e-03	  0.0000e+00	
  2.7500e+02	  1.0919e+01	  3.3909e+04	  3.2592e+00	  9.3313e-03	  1.8293e+01	  1.6372e+00	  1.8852e-02	  4.9649e-02	  1.0686e-01	  1.0686e-01	  2.0225e+01	  1.9997e-03	  8.7692e-01	  1.0440e-03	  0.0000e+00	
  2.8000e+02	  1.0937e+01	  3.4230e+04	  3.2689e+00	  9.0350e-03	  1.8287e+01	  1.6354e+00	  1.9226e-02	  4.8233e-02	  1.0657e-01	  1.0657e-01	  2.0215e+01	  1.9997e-03	  8.8678e-01	  1.0440e-03	  0.0000e+00	
  2.8500e+02	  1.0954e+01	  3.4545e+04	  3.2785e+00	  8.7629e-03	  1.8281e+01	  1.6335e+00	  1.9589e-02	  4.6926e-02	  1.0628e-01	  1.0628e-01	  2.0206e+01	  1.9997e-03	  8.9648e-01	  1.0440e-03	  0.0000e+00	
  2.9000e+02	  1.0970e+01	  3.4854e+04	  3.2880e+00	  8.5128e-03	  1.8275e+01	  1.6316e+00	  1.9943e-02	  4.5719e-02	  1.0598e-01	  1.0598e-01	  2.0196e+01	  1.9997e-03	  9.0602e-01	  1.0440e-03	  0.0000e+00	
  2.9500e+02	  1.0985e+01	  3.5158e+04	  3.2974e+00	  8.2829e-03	  1.8269e+01	  1.6298e+00	  2.0285e-02	  4.4603e-02	  1.0567e-01	  1.0567e-01	  2.0187e+01	  1.9997e-03	  9.1542e-01	  1.0440e-03	  0.0000e+00	
  3.0000e+02	  1.1000e+01	  3.5457e+04	  3.3068e+00	  8.0718e-03	  1.8263e+01	  1.6279e+00	  2.0615e-02	  4.3573e-02	  1.0537e-01	  1.0537e-01	  2.0177e+01	  1.9997e-03	  9.2466e-01	  1.0440e-03	  0.0000e+00	
  3.0500e+02	  1.1014e+01	  3.5750e+04	  3.3161e+00	  7.8777e-03	  1.8257e+01	  1.6261e+00	  2.0933e-02	  4.2620e-02	  1.0506e-01	  1.0506e-01	  2.0168e+01	  1.9998e-03	  9.3376e-01	  1.0440e-03	  0.0000e+00	
  3.1000e+02	  1.1027e+01	  3.6038e+04	  3.3253e+00	  7.6995e-03	  1.8251e+01	  1.6243e+00	  2.1239e-02	  4.1738e-02	  1.0474e-01	  1.0474e-01	  2.0159e+01	  1.9998e-03	  9.4271e-01	  1.0440e-03	  0.0000e+00	
  3.1500e+02	  1.1039e+01	  3.6321e+04	  3.3344e+00	  7.5357e-03	  1.8245e+01	  1.6224e+00	  2.1531e-02	  4.0923e-02	  1.0443e-01	  1.0443e-01	  2.0150e+01	  1.9998e-03	  9.5152e-01	  1.0440e-03	  0.0000e+00	
  3.2000e+02	  1.1051e+01	  3.6598e+04	  3.3435e+00	  7.3853e-03	  1.8239e+01	  1.6206e+00	  2.1810e-02	  4.0168e-02	  1.0411e-01	  1.0411e-01	  2.0141e+01	  1.9998e-03	  9.6020e-01	  1.0440e-03	  0.0000e+00	
  3.2500e+02	  1.1063e+01	  3.6871e+04	  3.3525e+00	  7.2472e-03	  1.8233e+01	  1.6188e+00	  2.2076e-02	  3.9469e-02	  1.0379e-01	  1.0379e-01	  2.0132e+01	  1.9998e-03	  9.6873e-01	  1.0440e-03	  0.0000e+00	
  3.3000e+02	  1.1074e+01	  3.7140e+04	  3.3614e+00	  7.1204e-03	  1.8227e+01	  1.6171e+00	  2.2329e-02	  3.8820e-02	  1.0346e-01	  1.0346e-01	  2.0123e+01	  1.9998e-03	  9.7713e-01	  1.0440e-03	  0.0000e+00	
  3.3500e+02	  1.1084e+01	  3.7403e+04	  3.3703e+00	  7.0040e-03	  1.8221e+01	  1.6153e+00	  2.2568e-02	  3.8219e-02	  1.0314e-01	  1.0314e-01	  2.0114e+01	  1.9998e-03	  9.8539e-01	  1.0440e-03	  0.0000e+00	
  3.4000e+02	  1.1094e+01	  3.7662e+04	  3.3792e+00	  6.8972e-03	  1.8215e+01	  1.6135e+00	  2.2794e-02	  3.7661e-02	  1.0281e-01	  1.0281e-01	  2.0105e+01	  1.9998e-03	  9.9353e-01	  1.0440e-03	  0.0000e+00	
  3.4500e+02	  1.1104e+01	  3.7916e+04	  3.3880e+00	  6.7992e-03	  1.8209e+01	  1.6118e+00	  2.3008e-02	  3.7142e-02	  1.0249e-01	  1.0249e-01	  2.0096e+01	  1.9998e-03	  1.0015e+00	  1.0440e-03	  0.0000e+00	
  3.5000e+02	  1.1113e+01	  3.8166e+04	  3.3967e+00	  6.7094e-03	  1.8203e+01	  1.6100e+00	  2.3208e-02	  3.6660e-02	  1.0216e-01	  1.0216e-01	  2.0087e+01	  1.9998e-03	  1.0094e+00	  1.0440e-03	  0.0000e+00	
  3.5500e+02	  1.1122e+01	  3.8411e+04	  3.4054e+00	  6.6270e-03	  1.8197e+01	  1.6083e+00	  2.3397e-02	  3.6210e-02	  1.0183e-01	  1.0183e-01	  2.0079e+01	  1.9998e-03	  1.0172e+00	  1.0440e-03	  0.0000e+00	
  3.6000e+02	  1.1130e+01	  3.8652e+04	  3.4141e+00	  6.5515e-03	  1.8191e+01	  1.6065e+00	  2.3573e-02	  3.5792e-02	  1.0151e-01	  1.0151e-01	  2.0070e+01	  1.9998e-03	  1.0248e+00	  1.0440e-03	  0.0000e+00	
  3.6500e+02	  1.1138e+01	  3.8889e+04	  3.4227e+00	  6.4824e-03	  1.8185e+01	  1.6048e+00	  2.3738e-02	  3.5401e-02	  1.0118e-01	  1.0118e-01	  2.0061e+01	  1.9998e-03	  1.0323e+00	  1.0440e-03	  0.0000e+00	
  3.7000e+02	  1.1146e+01	  3.9122e+04	  3.4313e+00	  6.4191e-03	  1.8180e+01	  1.6031e+00	  2.3892e-02	  3.5036e-02	  1.0085e-01	  1.0085e-01	  2.0053e+01	  1.9998e-03	  1.0397e+00	  1.0440e-03	  0.0000e+00	
  3.7500e+02	  1.1154e+01	  3.9351e+04	  3.4399e+00	  6.3612e-03	  1.8174e+01	  1.6014e+00	  2.4035e-02	  3.4694e-02	  1.0052e-01	  1.0052e-01	  2.0044e+01	  1.9998e-03	  1.0470e+00	  1.0440e-03	  0.0000e+00	
  3.8000e+02	  1.1161e+01	  3.9575e+04	  3.4484e+00	  6.3081e-03	  1.8168e+01	  1.5997e+00	  2.4168e-02	  3.4374e-02	  1.0019e-01	  1.0019e-01	  2.0036e+01	  1.9998e-03	  1.0541e+00	  1.0440e-03	  0.0000e+00	
