        Time	          pH	          SC	          IC	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	
  4.5000e+01	  7.3889e+00	  4.4393e+03	  1.9796e+00	  1.1097e+00	  1.7817e+01	  1.7498e+00	  1.7080e-02	  6.4800e-01	  7.9963e-02	  7.9963e-02	  2.1504e+01	  0.0000e+00	  2.4690e-02	  1.0300e-03	  1.3391e-03	
  5.0000e+01	  7.3962e+00	  4.7730e+03	  2.0892e+00	  9.1604e-01	  1.7924e+01	  1.7477e+00	  1.5677e-02	  6.2283e-01	  8.2735e-02	  8.2735e-02	  2.1395e+01	  0.0000e+00	  3.3977e-02	  1.0310e-03	  1.3331e-03	
  5.5000e+01	  7.4048e+00	  5.0996e+03	  2.1862e+00	  7.5388e-01	  1.8015e+01	  1.7455e+00	  1.4440e-02	  5.9544e-01	  8.5361e-02	  8.5361e-02	  2.1298e+01	  0.0000e+00	  4.3130e-02	  1.0320e-03	  1.3277e-03	
  6.0000e+01	  7.4146e+00	  5.4201e+03	  2.2720e+00	  6.1927e-01	  1.8091e+01	  1.7434e+00	  1.3359e-02	  5.6656e-01	  8.7833e-02	  8.7833e-02	  2.1212e+01	  0.0000e+00	  5.2154e-02	  1.0329e-03	  1.3228e-03	
  6.5000e+01	  7.4254e+00	  5.7349e+03	  2.3478e+00	  5.0842e-01	  1.8154e+01	  1.7412e+00	  1.2424e-02	  5.3684e-01	  9.0147e-02	  9.0147e-02	  2.1136e+01	  0.0000e+00	  6.1052e-02	  1.0337e-03	  1.3183e-03	
  7.0000e+01	  7.4372e+00	  6.0445e+03	  2.4149e+00	  4.1773e-01	  1.8206e+01	  1.7390e+00	  1.1625e-02	  5.0685e-01	  9.2300e-02	  9.2300e-02	  2.1069e+01	  0.0000e+00	  6.9828e-02	  1.0345e-03	  1.3142e-03	
  7.5000e+01	  7.4497e+00	  6.3494e+03	  2.4745e+00	  3.4395e-01	  1.8249e+01	  1.7369e+00	  1.0950e-02	  4.7707e-01	  9.4293e-02	  9.4293e-02	  2.1009e+01	  0.0000e+00	  7.8486e-02	  1.0352e-03	  1.3105e-03	
  8.0000e+01	  7.4630e+00	  6.6498e+03	  2.5276e+00	  2.8416e-01	  1.8284e+01	  1.7347e+00	  1.0390e-02	  4.4788e-01	  9.6129e-02	  9.6129e-02	  2.0956e+01	  0.0000e+00	  8.7027e-02	  1.0359e-03	  1.3071e-03	
  8.5000e+01	  7.4770e+00	  6.9461e+03	  2.5750e+00	  2.3585e-01	  1.8312e+01	  1.7326e+00	  9.9331e-03	  4.1957e-01	  9.7812e-02	  9.7812e-02	  2.0909e+01	  0.0000e+00	  9.5456e-02	  1.0365e-03	  1.3039e-03	
  9.0000e+01	  7.4915e+00	  7.2385e+03	  2.6177e+00	  1.9688e-01	  1.8335e+01	  1.7304e+00	  9.5692e-03	  3.9237e-01	  9.9349e-02	  9.9349e-02	  2.0866e+01	  0.0000e+00	  1.0377e-01	  1.0370e-03	  1.3010e-03	
  9.5000e+01	  7.5066e+00	  7.5273e+03	  2.6564e+00	  1.6544e-01	  1.8354e+01	  1.7283e+00	  9.2884e-03	  3.6643e-01	  1.0074e-01	  1.0074e-01	  2.0828e+01	  0.0000e+00	  1.1199e-01	  1.0375e-03	  1.2983e-03	
  1.0000e+02	  7.5223e+00	  7.8125e+03	  2.6915e+00	  1.4005e-01	  1.8368e+01	  1.7262e+00	  9.0817e-03	  3.4185e-01	  1.0201e-01	  1.0201e-01	  2.0792e+01	  0.0000e+00	  1.2009e-01	  1.0380e-03	  1.2958e-03	
  1.0500e+02	  7.5383e+00	  8.0944e+03	  2.7237e+00	  1.1948e-01	  1.8380e+01	  1.7240e+00	  8.9410e-03	  3.1868e-01	  1.0315e-01	  1.0315e-01	  2.0760e+01	  0.0000e+00	  1.2810e-01	  1.0385e-03	  1.2934e-03	
  1.1000e+02	  7.5548e+00	  8.3731e+03	  2.7534e+00	  1.0277e-01	  1.8389e+01	  1.7219e+00	  8.8586e-03	  2.9695e-01	  1.0417e-01	  1.0417e-01	  2.0731e+01	  0.0000e+00	  1.3601e-01	  1.0389e-03	  1.2911e-03	
  1.1500e+02	  7.5717e+00	  8.6487e+03	  2.7809e+00	  8.9119e-02	  1.8396e+01	  1.7198e+00	  8.8280e-03	  2.7663e-01	  1.0508e-01	  1.0508e-01	  2.0703e+01	  0.0000e+00	  1.4382e-01	  1.0392e-03	  1.2890e-03	
  1.2000e+02	  7.5890e+00	  8.9213e+03	  2.8064e+00	  7.7901e-02	  1.8401e+01	  1.7178e+00	  8.8434e-03	  2.5769e-01	  1.0588e-01	  1.0588e-01	  2.0678e+01	  0.0000e+00	  1.5155e-01	  1.0396e-03	  1.2870e-03	
  1.2500e+02	  7.6066e+00	  9.1911e+03	  2.8303e+00	  6.8622e-02	  1.8404e+01	  1.7157e+00	  8.8996e-03	  2.4009e-01	  1.0660e-01	  1.0660e-01	  2.0654e+01	  0.0000e+00	  1.5918e-01	  1.0399e-03	  1.2851e-03	
  1.3000e+02	  7.6245e+00	  9.4582e+03	  2.8528e+00	  6.0888e-02	  1.8407e+01	  1.7136e+00	  8.9924e-03	  2.2376e-01	  1.0722e-01	  1.0722e-01	  2.0631e+01	  0.0000e+00	  1.6672e-01	  1.0402e-03	  1.2833e-03	
  1.3500e+02	  7.6427e+00	  9.7225e+03	  2.8739e+00	  5.4392e-02	  1.8408e+01	  1.7116e+00	  9.1181e-03	  2.0864e-01	  1.0776e-01	  1.0776e-01	  2.0610e+01	  0.0000e+00	  1.7419e-01	  1.0405e-03	  1.2816e-03	
  1.4000e+02	  7.6612e+00	  9.9843e+03	  2.8940e+00	  4.8892e-02	  1.8408e+01	  1.7095e+00	  9.2734e-03	  1.9465e-01	  1.0823e-01	  1.0823e-01	  2.0590e+01	  0.0000e+00	  1.8157e-01	  1.0407e-03	  1.2799e-03	
  1.4500e+02	  7.6799e+00	  1.0244e+04	  2.9130e+00	  4.4197e-02	  1.8408e+01	  1.7075e+00	  9.4556e-03	  1.8174e-01	  1.0863e-01	  1.0863e-01	  2.0571e+01	  0.0000e+00	  1.8887e-01	  1.0410e-03	  1.2783e-03	
  1.5000e+02	  7.6989e+00	  1.0500e+04	  2.9312e+00	  4.0159e-02	  1.8407e+01	  1.7055e+00	  9.6624e-03	  1.6982e-01	  1.0896e-01	  1.0896e-01	  2.0553e+01	  0.0000e+00	  1.9610e-01	  1.0412e-03	  1.2768e-03	
  1.5500e+02	  7.7182e+00	  1.0755e+04	  2.9485e+00	  3.6659e-02	  1.8405e+01	  1.7035e+00	  9.8917e-03	  1.5883e-01	  1.0924e-01	  1.0924e-01	  2.0535e+01	  0.0000e+00	  2.0326e-01	  1.0414e-03	  1.2753e-03	
  1.6000e+02	  7.7377e+00	  1.1007e+04	  2.9651e+00	  3.3605e-02	  1.8403e+01	  1.7015e+00	  1.0142e-02	  1.4871e-01	  1.0946e-01	  1.0946e-01	  2.0519e+01	  0.0000e+00	  2.1034e-01	  1.0416e-03	  1.2738e-03	
  1.6500e+02	  7.7574e+00	  1.1256e+04	  2.9810e+00	  3.0922e-02	  1.8400e+01	  1.6995e+00	  1.0411e-02	  1.3938e-01	  1.0963e-01	  1.0963e-01	  2.0503e+01	  0.0000e+00	  2.1736e-01	  1.0417e-03	  1.2724e-03	
  1.7000e+02	  7.7773e+00	  1.1504e+04	  2.9964e+00	  2.8552e-02	  1.8397e+01	  1.6976e+00	  1.0698e-02	  1.3079e-01	  1.0976e-01	  1.0976e-01	  2.0488e+01	  0.0000e+00	  2.2431e-01	  1.0419e-03	  1.2710e-03	
  1.7500e+02	  7.7974e+00	  1.1749e+04	  3.0112e+00	  2.6447e-02	  1.8394e+01	  1.6956e+00	  1.1002e-02	  1.2288e-01	  1.0985e-01	  1.0985e-01	  2.0473e+01	  0.0000e+00	  2.3119e-01	  1.0420e-03	  1.2696e-03	
  1.8000e+02	  7.8178e+00	  1.1992e+04	  3.0254e+00	  2.4569e-02	  1.8391e+01	  1.6937e+00	  1.1322e-02	  1.1561e-01	  1.0989e-01	  1.0989e-01	  2.0459e+01	  0.0000e+00	  2.3801e-01	  1.0422e-03	  1.2683e-03	
  1.8500e+02	  7.8381e+00	  1.2233e+04	  3.0393e+00	  2.2886e-02	  1.8387e+01	  1.6918e+00	  1.1655e-02	  1.0891e-01	  1.0990e-01	  1.0990e-01	  2.0445e+01	  4.5733e-05	  2.4477e-01	  1.0423e-03	  1.2409e-03	
  1.9000e+02	  7.8577e+00	  1.2473e+04	  3.0527e+00	  2.1373e-02	  1.8383e+01	  1.6899e+00	  1.2002e-02	  1.0275e-01	  1.0988e-01	  1.0988e-01	  2.0431e+01	  2.4557e-04	  2.5145e-01	  1.0424e-03	  1.1243e-03	
  1.9500e+02	  7.8777e+00	  1.2710e+04	  3.0657e+00	  2.0008e-02	  1.8378e+01	  1.6880e+00	  1.2361e-02	  9.7074e-02	  1.0983e-01	  1.0983e-01	  2.0418e+01	  4.2879e-04	  2.5808e-01	  1.0425e-03	  1.0147e-03	
  2.0000e+02	  7.8979e+00	  1.2945e+04	  3.0783e+00	  1.8773e-02	  1.8374e+01	  1.6861e+00	  1.2731e-02	  9.1855e-02	  1.0976e-01	  1.0976e-01	  2.0406e+01	  5.9771e-04	  2.6465e-01	  1.0426e-03	  9.1105e-04	
  2.0500e+02	  7.9184e+00	  1.3178e+04	  3.0907e+00	  1.7654e-02	  1.8369e+01	  1.6843e+00	  1.3110e-02	  8.7051e-02	  1.0966e-01	  1.0966e-01	  2.0393e+01	  7.5441e-04	  2.7118e-01	  1.0427e-03	  8.1209e-04	
  2.1000e+02	  7.9391e+00	  1.3410e+04	  3.1027e+00	  1.6637e-02	  1.8364e+01	  1.6824e+00	  1.3498e-02	  8.2630e-02	  1.0953e-01	  1.0953e-01	  2.0381e+01	  9.0081e-04	  2.7765e-01	  1.0428e-03	  7.1679e-04	
  2.1500e+02	  7.9601e+00	  1.3639e+04	  3.1144e+00	  1.5712e-02	  1.8359e+01	  1.6806e+00	  1.3894e-02	  7.8560e-02	  1.0939e-01	  1.0939e-01	  2.0370e+01	  1.0386e-03	  2.8407e-01	  1.0429e-03	  6.2416e-04	
  2.2000e+02	  7.9814e+00	  1.3867e+04	  3.1259e+00	  1.4869e-02	  1.8354e+01	  1.6788e+00	  1.4295e-02	  7.4813e-02	  1.0922e-01	  1.0922e-01	  2.0358e+01	  1.1695e-03	  2.9045e-01	  1.0429e-03	  5.3328e-04	
  2.2500e+02	  8.0029e+00	  1.4093e+04	  3.1371e+00	  1.4099e-02	  1.8349e+01	  1.6770e+00	  1.4701e-02	  7.1363e-02	  1.0904e-01	  1.0904e-01	  2.0347e+01	  1.2949e-03	  2.9678e-01	  1.0430e-03	  4.4327e-04	
  2.3000e+02	  8.0246e+00	  1.4317e+04	  3.1481e+00	  1.3396e-02	  1.8343e+01	  1.6752e+00	  1.5111e-02	  6.8186e-02	  1.0885e-01	  1.0885e-01	  2.0336e+01	  1.4161e-03	  3.0306e-01	  1.0431e-03	  3.5331e-04	
  2.3500e+02	  8.0467e+00	  1.4539e+04	  3.1589e+00	  1.2753e-02	  1.8338e+01	  1.6734e+00	  1.5523e-02	  6.5259e-02	  1.0864e-01	  1.0864e-01	  2.0325e+01	  1.5345e-03	  3.0929e-01	  1.0431e-03	  2.6257e-04	
  2.4000e+02	  8.0690e+00	  1.4759e+04	  3.1695e+00	  1.2164e-02	  1.8332e+01	  1.6716e+00	  1.5936e-02	  6.2563e-02	  1.0841e-01	  1.0841e-01	  2.0314e+01	  1.6511e-03	  3.1548e-01	  1.0432e-03	  1.7029e-04	
  2.4500e+02	  8.0915e+00	  1.4978e+04	  3.1799e+00	  1.1624e-02	  1.8327e+01	  1.6699e+00	  1.6348e-02	  6.0079e-02	  1.0818e-01	  1.0818e-01	  2.0304e+01	  1.7673e-03	  3.2163e-01	  1.0432e-03	  7.5692e-05	
  2.5000e+02	  8.1145e+00	  1.5195e+04	  3.1902e+00	  1.1130e-02	  1.8321e+01	  1.6682e+00	  1.6759e-02	  5.7789e-02	  1.0793e-01	  1.0793e-01	  2.0294e+01	  1.8597e-03	  3.2773e-01	  1.0433e-03	  0.0000e+00	
  2.5500e+02	  8.1383e+00	  1.5410e+04	  3.2003e+00	  1.0676e-02	  1.8315e+01	  1.6664e+00	  1.7166e-02	  5.5677e-02	  1.0768e-01	  1.0768e-01	  2.0284e+01	  1.8672e-03	  3.3380e-01	  1.0433e-03	  0.0000e+00	
  2.6000e+02	  8.1624e+00	  1.5624e+04	  3.2103e+00	  1.0260e-02	  1.8310e+01	  1.6647e+00	  1.7569e-02	  5.3731e-02	  1.0741e-01	  1.0741e-01	  2.0274e+01	  1.8745e-03	  3.3983e-01	  1.0434e-03	  0.0000e+00	
  2.6500e+02	  8.1869e+00	  1.5836e+04	  3.2201e+00	  9.8780e-03	  1.8304e+01	  1.6630e+00	  1.7967e-02	  5.1935e-02	  1.0714e-01	  1.0714e-01	  2.0264e+01	  1.8814e-03	  3.4581e-01	  1.0434e-03	  0.0000e+00	
  2.7000e+02	  8.2118e+00	  1.6046e+04	  3.2298e+00	  9.5271e-03	  1.8298e+01	  1.6613e+00	  1.8358e-02	  5.0279e-02	  1.0686e-01	  1.0686e-01	  2.0254e+01	  1.8881e-03	  3.5176e-01	  1.0435e-03	  0.0000e+00	
  2.7500e+02	  8.2370e+00	  1.6255e+04	  3.2394e+00	  9.2048e-03	  1.8292e+01	  1.6597e+00	  1.8742e-02	  4.8750e-02	  1.0658e-01	  1.0658e-01	  2.0245e+01	  1.8944e-03	  3.5766e-01	  1.0435e-03	  0.0000e+00	
  2.8000e+02	  8.2626e+00	  1.6462e+04	  3.2489e+00	  8.9087e-03	  1.8286e+01	  1.6580e+00	  1.9116e-02	  4.7339e-02	  1.0628e-01	  1.0628e-01	  2.0235e+01	  1.9005e-03	  3.6353e-01	  1.0435e-03	  0.0000e+00	
  2.8500e+02	  8.2887e+00	  1.6667e+04	  3.2583e+00	  8.6366e-03	  1.8280e+01	  1.6564e+00	  1.9482e-02	  4.6037e-02	  1.0599e-01	  1.0599e-01	  2.0226e+01	  1.9064e-03	  3.6936e-01	  1.0436e-03	  0.0000e+00	
  2.9000e+02	  8.3152e+00	  1.6871e+04	  3.2676e+00	  8.3866e-03	  1.8274e+01	  1.6547e+00	  1.9837e-02	  4.4833e-02	  1.0568e-01	  1.0568e-01	  2.0216e+01	  1.9120e-03	  3.7515e-01	  1.0436e-03	  0.0000e+00	
  2.9500e+02	  8.3422e+00	  1.7074e+04	  3.2768e+00	  8.1568e-03	  1.8268e+01	  1.6531e+00	  2.0181e-02	  4.3722e-02	  1.0538e-01	  1.0538e-01	  2.0207e+01	  1.9173e-03	  3.8090e-01	  1.0436e-03	  0.0000e+00	
  3.0000e+02	  8.3697e+00	  1.7275e+04	  3.2859e+00	  7.9456e-03	  1.8262e+01	  1.6515e+00	  2.0513e-02	  4.2694e-02	  1.0507e-01	  1.0507e-01	  2.0198e+01	  1.9224e-03	  3.8662e-01	  1.0436e-03	  0.0000e+00	
  3.0500e+02	  8.3978e+00	  1.7475e+04	  3.2949e+00	  7.7514e-03	  1.8256e+01	  1.6499e+00	  2.0833e-02	  4.1744e-02	  1.0475e-01	  1.0475e-01	  2.0189e+01	  1.9273e-03	  3.9230e-01	  1.0437e-03	  0.0000e+00	
  3.1000e+02	  8.4264e+00	  1.7673e+04	  3.3039e+00	  7.5730e-03	  1.8250e+01	  1.6483e+00	  2.1140e-02	  4.0865e-02	  1.0444e-01	  1.0444e-01	  2.0180e+01	  1.9320e-03	  3.9795e-01	  1.0437e-03	  0.0000e+00	
  3.1500e+02	  8.4557e+00	  1.7870e+04	  3.3128e+00	  7.4091e-03	  1.8244e+01	  1.6467e+00	  2.1435e-02	  4.0051e-02	  1.0412e-01	  1.0412e-01	  2.0171e+01	  1.9365e-03	  4.0356e-01	  1.0437e-03	  0.0000e+00	
  3.2000e+02	  8.4857e+00	  1.8065e+04	  3.3216e+00	  7.2584e-03	  1.8238e+01	  1.6452e+00	  2.1716e-02	  3.9298e-02	  1.0380e-01	  1.0380e-01	  2.0162e+01	  1.9408e-03	  4.0913e-01	  1.0437e-03	  0.0000e+00	
  3.2500e+02	  8.5164e+00	  1.8259e+04	  3.3304e+00	  7.1200e-03	  1.8232e+01	  1.6436e+00	  2.1985e-02	  3.8600e-02	  1.0347e-01	  1.0347e-01	  2.0154e+01	  1.9449e-03	  4.1468e-01	  1.0438e-03	  0.0000e+00	
  3.3000e+02	  8.5478e+00	  1.8452e+04	  3.3391e+00	  6.9929e-03	  1.8226e+01	  1.6420e+00	  2.2239e-02	  3.7952e-02	  1.0315e-01	  1.0315e-01	  2.0145e+01	  1.9488e-03	  4.2019e-01	  1.0438e-03	  0.0000e+00	
  3.3500e+02	  8.5801e+00	  1.8643e+04	  3.3478e+00	  6.8762e-03	  1.8220e+01	  1.6405e+00	  2.2481e-02	  3.7352e-02	  1.0282e-01	  1.0282e-01	  2.0136e+01	  1.9525e-03	  4.2566e-01	  1.0438e-03	  0.0000e+00	
  3.4000e+02	  8.6132e+00	  1.8833e+04	  3.3564e+00	  6.7690e-03	  1.8214e+01	  1.6390e+00	  2.2710e-02	  3.6794e-02	  1.0249e-01	  1.0249e-01	  2.0128e+01	  1.9560e-03	  4.3111e-01	  1.0438e-03	  0.0000e+00	
  3.4500e+02	  8.6473e+00	  1.9022e+04	  3.3650e+00	  6.6707e-03	  1.8208e+01	  1.6374e+00	  2.2926e-02	  3.6276e-02	  1.0217e-01	  1.0217e-01	  2.0119e+01	  1.9593e-03	  4.3652e-01	  1.0438e-03	  0.0000e+00	
  3.5000e+02	  8.6823e+00	  1.9210e+04	  3.3735e+00	  6.5804e-03	  1.8202e+01	  1.6359e+00	  2.3128e-02	  3.5793e-02	  1.0184e-01	  1.0184e-01	  2.0110e+01	  1.9625e-03	  4.4190e-01	  1.0438e-03	  0.0000e+00	
  3.5500e+02	  8.7185e+00	  1.9396e+04	  3.3820e+00	  6.4976e-03	  1.8196e+01	  1.6344e+00	  2.3319e-02	  3.5344e-02	  1.0150e-01	  1.0150e-01	  2.0102e+01	  1.9656e-03	  4.4725e-01	  1.0438e-03	  0.0000e+00	
  3.6000e+02	  8.7557e+00	  1.9581e+04	  3.3904e+00	  6.4217e-03	  1.8190e+01	  1.6329e+00	  2.3498e-02	  3.4925e-02	  1.0117e-01	  1.0117e-01	  2.0094e+01	  1.9684e-03	  4.5256e-01	  1.0438e-03	  0.0000e+00	
  3.6500e+02	  8.7941e+00	  1.9764e+04	  3.3988e+00	  6.3521e-03	  1.8185e+01	  1.6314e+00	  2.3665e-02	  3.4534e-02	  1.0084e-01	  1.0084e-01	  2.0085e+01	  1.9711e-03	  4.5785e-01	  1.0439e-03	  0.0000e+00	
  3.7000e+02	  8.8338e+00	  1.9947e+04	  3.4072e+00	  6.2883e-03	  1.8179e+01	  1.6299e+00	  2.3821e-02	  3.4169e-02	  1.0051e-01	  1.0051e-01	  2.0077e+01	  1.9737e-03	  4.6310e-01	  1.0439e-03	  0.0000e+00	
  3.7500e+02	  8.8747e+00	  2.0128e+04	  3.4155e+00	  6.2298e-03	  1.8173e+01	  1.6285e+00	  2.3967e-02	  3.3826e-02	  1.0018e-01	  1.0018e-01	  2.0069e+01	  1.9760e-03	  4.6833e-01	  1.0439e-03	  0.0000e+00	
  3.8000e+02	  8.9168e+00	  2.0308e+04	  3.4238e+00	  6.1763e-03	  1.8167e+01	  1.6270e+00	  2.4102e-02	  3.3506e-02	  9.9847e-02	  9.9847e-02	  2.0060e+01	  1.9783e-03	  4.7352e-01	  1.0439e-03	  0.0000e+00	
