        Time	          pH	          SC	          IC	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	
  4.5000e+01	  7.3889e+00	  4.4393e+03	  1.9826e+00	  1.1096e+00	  1.7817e+01	  1.7459e+00	  1.7106e-02	  6.4877e-01	  7.9984e-02	  7.9984e-02	  2.1501e+01	  0.0000e+00	  2.4690e-02	  1.0300e-03	  1.3391e-03	
  5.0000e+01	  7.3962e+00	  4.7730e+03	  2.0925e+00	  9.1596e-01	  1.7924e+01	  1.7434e+00	  1.5705e-02	  6.2363e-01	  8.2759e-02	  8.2759e-02	  2.1392e+01	  0.0000e+00	  3.3977e-02	  1.0310e-03	  1.3331e-03	
  5.5000e+01	  7.4048e+00	  5.0996e+03	  2.1898e+00	  7.5379e-01	  1.8015e+01	  1.7409e+00	  1.4469e-02	  5.9627e-01	  8.5390e-02	  8.5390e-02	  2.1294e+01	  0.0000e+00	  4.3130e-02	  1.0320e-03	  1.3277e-03	
  6.0000e+01	  7.4146e+00	  5.4201e+03	  2.2759e+00	  6.1919e-01	  1.8091e+01	  1.7384e+00	  1.3389e-02	  5.6742e-01	  8.7866e-02	  8.7866e-02	  2.1208e+01	  0.0000e+00	  5.2154e-02	  1.0329e-03	  1.3228e-03	
  6.5000e+01	  7.4254e+00	  5.7349e+03	  2.3520e+00	  5.0835e-01	  1.8154e+01	  1.7358e+00	  1.2456e-02	  5.3773e-01	  9.0184e-02	  9.0184e-02	  2.1132e+01	  0.0000e+00	  6.1052e-02	  1.0337e-03	  1.3183e-03	
  7.0000e+01	  7.4372e+00	  6.0445e+03	  2.4194e+00	  4.1767e-01	  1.8206e+01	  1.7333e+00	  1.1659e-02	  5.0776e-01	  9.2341e-02	  9.2341e-02	  2.1065e+01	  0.0000e+00	  6.9828e-02	  1.0345e-03	  1.3142e-03	
  7.5000e+01	  7.4497e+00	  6.3494e+03	  2.4793e+00	  3.4390e-01	  1.8249e+01	  1.7308e+00	  1.0987e-02	  4.7799e-01	  9.4339e-02	  9.4339e-02	  2.1005e+01	  0.0000e+00	  7.8486e-02	  1.0352e-03	  1.3105e-03	
  8.0000e+01	  7.4630e+00	  6.6498e+03	  2.5326e+00	  2.8413e-01	  1.8284e+01	  1.7283e+00	  1.0429e-02	  4.4881e-01	  9.6179e-02	  9.6179e-02	  2.0951e+01	  0.0000e+00	  8.7027e-02	  1.0359e-03	  1.3071e-03	
  8.5000e+01	  7.4770e+00	  6.9461e+03	  2.5804e+00	  2.3584e-01	  1.8313e+01	  1.7259e+00	  9.9747e-03	  4.2052e-01	  9.7867e-02	  9.7867e-02	  2.0904e+01	  0.0000e+00	  9.5456e-02	  1.0365e-03	  1.3039e-03	
  9.0000e+01	  7.4915e+00	  7.2385e+03	  2.6234e+00	  1.9688e-01	  1.8336e+01	  1.7234e+00	  9.6138e-03	  3.9333e-01	  9.9408e-02	  9.9408e-02	  2.0861e+01	  0.0000e+00	  1.0377e-01	  1.0370e-03	  1.3010e-03	
  9.5000e+01	  7.5066e+00	  7.5273e+03	  2.6623e+00	  1.6545e-01	  1.8354e+01	  1.7209e+00	  9.3362e-03	  3.6740e-01	  1.0081e-01	  1.0081e-01	  2.0822e+01	  0.0000e+00	  1.1199e-01	  1.0375e-03	  1.2983e-03	
  1.0000e+02	  7.5223e+00	  7.8125e+03	  2.6978e+00	  1.4008e-01	  1.8369e+01	  1.7185e+00	  9.1330e-03	  3.4283e-01	  1.0208e-01	  1.0208e-01	  2.0786e+01	  0.0000e+00	  1.2009e-01	  1.0380e-03	  1.2958e-03	
  1.0500e+02	  7.5383e+00	  8.0944e+03	  2.7302e+00	  1.1953e-01	  1.8380e+01	  1.7160e+00	  8.9959e-03	  3.1967e-01	  1.0322e-01	  1.0322e-01	  2.0754e+01	  0.0000e+00	  1.2810e-01	  1.0385e-03	  1.2934e-03	
  1.1000e+02	  7.5548e+00	  8.3731e+03	  2.7602e+00	  1.0283e-01	  1.8389e+01	  1.7136e+00	  8.9173e-03	  2.9794e-01	  1.0424e-01	  1.0424e-01	  2.0724e+01	  0.0000e+00	  1.3601e-01	  1.0389e-03	  1.2911e-03	
  1.1500e+02	  7.5717e+00	  8.6487e+03	  2.7879e+00	  8.9184e-02	  1.8396e+01	  1.7112e+00	  8.8906e-03	  2.7762e-01	  1.0516e-01	  1.0516e-01	  2.0696e+01	  0.0000e+00	  1.4382e-01	  1.0392e-03	  1.2890e-03	
  1.2000e+02	  7.5890e+00	  8.9213e+03	  2.8137e+00	  7.7976e-02	  1.8401e+01	  1.7088e+00	  8.9101e-03	  2.5869e-01	  1.0597e-01	  1.0597e-01	  2.0670e+01	  0.0000e+00	  1.5155e-01	  1.0396e-03	  1.2870e-03	
  1.2500e+02	  7.6066e+00	  9.1911e+03	  2.8379e+00	  6.8705e-02	  1.8405e+01	  1.7064e+00	  8.9706e-03	  2.4109e-01	  1.0669e-01	  1.0669e-01	  2.0646e+01	  0.0000e+00	  1.5918e-01	  1.0399e-03	  1.2851e-03	
  1.3000e+02	  7.6245e+00	  9.4582e+03	  2.8606e+00	  6.0978e-02	  1.8407e+01	  1.7040e+00	  9.0679e-03	  2.2476e-01	  1.0732e-01	  1.0732e-01	  2.0623e+01	  0.0000e+00	  1.6672e-01	  1.0402e-03	  1.2833e-03	
  1.3500e+02	  7.6427e+00	  9.7225e+03	  2.8821e+00	  5.4488e-02	  1.8408e+01	  1.7017e+00	  9.1980e-03	  2.0964e-01	  1.0786e-01	  1.0786e-01	  2.0602e+01	  0.0000e+00	  1.7419e-01	  1.0405e-03	  1.2816e-03	
  1.4000e+02	  7.6612e+00	  9.9843e+03	  2.9024e+00	  4.8994e-02	  1.8409e+01	  1.6993e+00	  9.3579e-03	  1.9566e-01	  1.0834e-01	  1.0834e-01	  2.0582e+01	  0.0000e+00	  1.8157e-01	  1.0407e-03	  1.2799e-03	
  1.4500e+02	  7.6799e+00	  1.0244e+04	  2.9217e+00	  4.4304e-02	  1.8408e+01	  1.6970e+00	  9.5447e-03	  1.8274e-01	  1.0874e-01	  1.0874e-01	  2.0562e+01	  0.0000e+00	  1.8887e-01	  1.0410e-03	  1.2783e-03	
  1.5000e+02	  7.6989e+00	  1.0500e+04	  2.9401e+00	  4.0269e-02	  1.8407e+01	  1.6947e+00	  9.7561e-03	  1.7083e-01	  1.0908e-01	  1.0908e-01	  2.0544e+01	  0.0000e+00	  1.9610e-01	  1.0412e-03	  1.2768e-03	
  1.5500e+02	  7.7182e+00	  1.0755e+04	  2.9577e+00	  3.6773e-02	  1.8406e+01	  1.6924e+00	  9.9902e-03	  1.5984e-01	  1.0936e-01	  1.0936e-01	  2.0526e+01	  0.0000e+00	  2.0326e-01	  1.0414e-03	  1.2753e-03	
  1.6000e+02	  7.7377e+00	  1.1007e+04	  2.9746e+00	  3.3722e-02	  1.8403e+01	  1.6901e+00	  1.0245e-02	  1.4971e-01	  1.0958e-01	  1.0958e-01	  2.0509e+01	  0.0000e+00	  2.1034e-01	  1.0416e-03	  1.2738e-03	
  1.6500e+02	  7.7574e+00	  1.1256e+04	  2.9908e+00	  3.1042e-02	  1.8401e+01	  1.6878e+00	  1.0519e-02	  1.4038e-01	  1.0976e-01	  1.0976e-01	  2.0493e+01	  0.0000e+00	  2.1736e-01	  1.0417e-03	  1.2724e-03	
  1.7000e+02	  7.7773e+00	  1.1504e+04	  3.0064e+00	  2.8674e-02	  1.8398e+01	  1.6855e+00	  1.0811e-02	  1.3179e-01	  1.0989e-01	  1.0989e-01	  2.0478e+01	  0.0000e+00	  2.2431e-01	  1.0419e-03	  1.2710e-03	
  1.7500e+02	  7.7974e+00	  1.1749e+04	  3.0215e+00	  2.6571e-02	  1.8395e+01	  1.6833e+00	  1.1119e-02	  1.2389e-01	  1.0998e-01	  1.0998e-01	  2.0463e+01	  0.0000e+00	  2.3119e-01	  1.0420e-03	  1.2696e-03	
  1.8000e+02	  7.8178e+00	  1.1992e+04	  3.0360e+00	  2.4695e-02	  1.8391e+01	  1.6811e+00	  1.1443e-02	  1.1661e-01	  1.1003e-01	  1.1003e-01	  2.0448e+01	  0.0000e+00	  2.3801e-01	  1.0422e-03	  1.2683e-03	
  1.8500e+02	  7.8381e+00	  1.2233e+04	  3.0501e+00	  2.3014e-02	  1.8387e+01	  1.6789e+00	  1.1781e-02	  1.0991e-01	  1.1005e-01	  1.1005e-01	  2.0434e+01	  4.5733e-05	  2.4477e-01	  1.0423e-03	  1.2409e-03	
  1.9000e+02	  7.8577e+00	  1.2473e+04	  3.0638e+00	  2.1502e-02	  1.8383e+01	  1.6767e+00	  1.2132e-02	  1.0375e-01	  1.1003e-01	  1.1003e-01	  2.0420e+01	  2.4557e-04	  2.5145e-01	  1.0424e-03	  1.1243e-03	
  1.9500e+02	  7.8777e+00	  1.2710e+04	  3.0771e+00	  2.0138e-02	  1.8379e+01	  1.6745e+00	  1.2495e-02	  9.8072e-02	  1.0999e-01	  1.0999e-01	  2.0407e+01	  4.2879e-04	  2.5808e-01	  1.0425e-03	  1.0147e-03	
  2.0000e+02	  7.8979e+00	  1.2945e+04	  3.0900e+00	  1.8905e-02	  1.8374e+01	  1.6723e+00	  1.2868e-02	  9.2852e-02	  1.0991e-01	  1.0991e-01	  2.0394e+01	  5.9771e-04	  2.6465e-01	  1.0426e-03	  9.1105e-04	
  2.0500e+02	  7.9184e+00	  1.3178e+04	  3.1026e+00	  1.7787e-02	  1.8370e+01	  1.6702e+00	  1.3251e-02	  8.8047e-02	  1.0982e-01	  1.0982e-01	  2.0381e+01	  7.5441e-04	  2.7118e-01	  1.0427e-03	  8.1209e-04	
  2.1000e+02	  7.9391e+00	  1.3410e+04	  3.1148e+00	  1.6771e-02	  1.8365e+01	  1.6680e+00	  1.3642e-02	  8.3624e-02	  1.0970e-01	  1.0970e-01	  2.0369e+01	  9.0081e-04	  2.7765e-01	  1.0428e-03	  7.1679e-04	
  2.1500e+02	  7.9601e+00	  1.3639e+04	  3.1268e+00	  1.5847e-02	  1.8360e+01	  1.6659e+00	  1.4040e-02	  7.9553e-02	  1.0956e-01	  1.0956e-01	  2.0357e+01	  1.0386e-03	  2.8407e-01	  1.0429e-03	  6.2416e-04	
  2.2000e+02	  7.9814e+00	  1.3867e+04	  3.1386e+00	  1.5004e-02	  1.8355e+01	  1.6638e+00	  1.4444e-02	  7.5804e-02	  1.0940e-01	  1.0940e-01	  2.0345e+01	  1.1695e-03	  2.9045e-01	  1.0429e-03	  5.3328e-04	
  2.2500e+02	  8.0029e+00	  1.4093e+04	  3.1501e+00	  1.4235e-02	  1.8349e+01	  1.6617e+00	  1.4852e-02	  7.2353e-02	  1.0922e-01	  1.0922e-01	  2.0334e+01	  1.2949e-03	  2.9678e-01	  1.0430e-03	  4.4327e-04	
  2.3000e+02	  8.0246e+00	  1.4317e+04	  3.1613e+00	  1.3533e-02	  1.8344e+01	  1.6597e+00	  1.5263e-02	  6.9174e-02	  1.0903e-01	  1.0903e-01	  2.0323e+01	  1.4161e-03	  3.0306e-01	  1.0431e-03	  3.5331e-04	
  2.3500e+02	  8.0467e+00	  1.4539e+04	  3.1724e+00	  1.2890e-02	  1.8339e+01	  1.6576e+00	  1.5676e-02	  6.6246e-02	  1.0882e-01	  1.0882e-01	  2.0312e+01	  1.5345e-03	  3.0929e-01	  1.0431e-03	  2.6257e-04	
  2.4000e+02	  8.0690e+00	  1.4759e+04	  3.1833e+00	  1.2302e-02	  1.8333e+01	  1.6556e+00	  1.6089e-02	  6.3548e-02	  1.0860e-01	  1.0860e-01	  2.0301e+01	  1.6511e-03	  3.1548e-01	  1.0432e-03	  1.7029e-04	
  2.4500e+02	  8.0915e+00	  1.4978e+04	  3.1940e+00	  1.1764e-02	  1.8327e+01	  1.6535e+00	  1.6501e-02	  6.1062e-02	  1.0837e-01	  1.0837e-01	  2.0290e+01	  1.7673e-03	  3.2163e-01	  1.0432e-03	  7.5692e-05	
  2.5000e+02	  8.1145e+00	  1.5195e+04	  3.2045e+00	  1.1270e-02	  1.8322e+01	  1.6515e+00	  1.6911e-02	  5.8771e-02	  1.0813e-01	  1.0813e-01	  2.0280e+01	  1.8597e-03	  3.2773e-01	  1.0433e-03	  0.0000e+00	
  2.5500e+02	  8.1383e+00	  1.5410e+04	  3.2148e+00	  1.0817e-02	  1.8316e+01	  1.6495e+00	  1.7318e-02	  5.6659e-02	  1.0788e-01	  1.0788e-01	  2.0269e+01	  1.8672e-03	  3.3380e-01	  1.0433e-03	  0.0000e+00	
  2.6000e+02	  8.1624e+00	  1.5624e+04	  3.2251e+00	  1.0401e-02	  1.8310e+01	  1.6475e+00	  1.7719e-02	  5.4711e-02	  1.0762e-01	  1.0762e-01	  2.0259e+01	  1.8745e-03	  3.3983e-01	  1.0434e-03	  0.0000e+00	
  2.6500e+02	  8.1869e+00	  1.5836e+04	  3.2352e+00	  1.0020e-02	  1.8305e+01	  1.6456e+00	  1.8115e-02	  5.2914e-02	  1.0735e-01	  1.0735e-01	  2.0249e+01	  1.8814e-03	  3.4581e-01	  1.0434e-03	  0.0000e+00	
  2.7000e+02	  8.2118e+00	  1.6046e+04	  3.2451e+00	  9.6694e-03	  1.8299e+01	  1.6436e+00	  1.8504e-02	  5.1256e-02	  1.0707e-01	  1.0707e-01	  2.0239e+01	  1.8881e-03	  3.5176e-01	  1.0435e-03	  0.0000e+00	
  2.7500e+02	  8.2370e+00	  1.6255e+04	  3.2550e+00	  9.3476e-03	  1.8293e+01	  1.6417e+00	  1.8885e-02	  4.9727e-02	  1.0679e-01	  1.0679e-01	  2.0229e+01	  1.8944e-03	  3.5766e-01	  1.0435e-03	  0.0000e+00	
  2.8000e+02	  8.2626e+00	  1.6462e+04	  3.2647e+00	  9.0521e-03	  1.8287e+01	  1.6397e+00	  1.9257e-02	  4.8315e-02	  1.0650e-01	  1.0650e-01	  2.0219e+01	  1.9005e-03	  3.6353e-01	  1.0435e-03	  0.0000e+00	
  2.8500e+02	  8.2887e+00	  1.6667e+04	  3.2744e+00	  8.7805e-03	  1.8281e+01	  1.6378e+00	  1.9618e-02	  4.7011e-02	  1.0621e-01	  1.0621e-01	  2.0210e+01	  1.9064e-03	  3.6936e-01	  1.0436e-03	  0.0000e+00	
  2.9000e+02	  8.3152e+00	  1.6871e+04	  3.2839e+00	  8.5310e-03	  1.8275e+01	  1.6359e+00	  1.9969e-02	  4.5806e-02	  1.0591e-01	  1.0591e-01	  2.0200e+01	  1.9120e-03	  3.7515e-01	  1.0436e-03	  0.0000e+00	
  2.9500e+02	  8.3422e+00	  1.7074e+04	  3.2934e+00	  8.3016e-03	  1.8269e+01	  1.6340e+00	  2.0309e-02	  4.4693e-02	  1.0561e-01	  1.0561e-01	  2.0191e+01	  1.9173e-03	  3.8090e-01	  1.0436e-03	  0.0000e+00	
  3.0000e+02	  8.3697e+00	  1.7275e+04	  3.3027e+00	  8.0909e-03	  1.8263e+01	  1.6321e+00	  2.0638e-02	  4.3664e-02	  1.0530e-01	  1.0530e-01	  2.0181e+01	  1.9224e-03	  3.8662e-01	  1.0436e-03	  0.0000e+00	
  3.0500e+02	  8.3978e+00	  1.7475e+04	  3.3120e+00	  7.8972e-03	  1.8257e+01	  1.6303e+00	  2.0953e-02	  4.2713e-02	  1.0499e-01	  1.0499e-01	  2.0172e+01	  1.9273e-03	  3.9230e-01	  1.0437e-03	  0.0000e+00	
  3.1000e+02	  8.4264e+00	  1.7673e+04	  3.3213e+00	  7.7192e-03	  1.8251e+01	  1.6284e+00	  2.1256e-02	  4.1833e-02	  1.0468e-01	  1.0468e-01	  2.0163e+01	  1.9320e-03	  3.9795e-01	  1.0437e-03	  0.0000e+00	
  3.1500e+02	  8.4557e+00	  1.7870e+04	  3.3304e+00	  7.5557e-03	  1.8245e+01	  1.6265e+00	  2.1545e-02	  4.1018e-02	  1.0437e-01	  1.0437e-01	  2.0154e+01	  1.9365e-03	  4.0356e-01	  1.0437e-03	  0.0000e+00	
  3.2000e+02	  8.4857e+00	  1.8065e+04	  3.3395e+00	  7.4054e-03	  1.8239e+01	  1.6247e+00	  2.1822e-02	  4.0263e-02	  1.0405e-01	  1.0405e-01	  2.0144e+01	  1.9408e-03	  4.0913e-01	  1.0437e-03	  0.0000e+00	
  3.2500e+02	  8.5164e+00	  1.8259e+04	  3.3486e+00	  7.2674e-03	  1.8233e+01	  1.6229e+00	  2.2085e-02	  3.9564e-02	  1.0373e-01	  1.0373e-01	  2.0135e+01	  1.9449e-03	  4.1468e-01	  1.0438e-03	  0.0000e+00	
  3.3000e+02	  8.5478e+00	  1.8452e+04	  3.3575e+00	  7.1406e-03	  1.8227e+01	  1.6211e+00	  2.2334e-02	  3.8915e-02	  1.0341e-01	  1.0341e-01	  2.0126e+01	  1.9488e-03	  4.2019e-01	  1.0438e-03	  0.0000e+00	
  3.3500e+02	  8.5801e+00	  1.8643e+04	  3.3665e+00	  7.0242e-03	  1.8221e+01	  1.6193e+00	  2.2571e-02	  3.8313e-02	  1.0308e-01	  1.0308e-01	  2.0118e+01	  1.9525e-03	  4.2566e-01	  1.0438e-03	  0.0000e+00	
  3.4000e+02	  8.6132e+00	  1.8833e+04	  3.3753e+00	  6.9174e-03	  1.8215e+01	  1.6175e+00	  2.2794e-02	  3.7753e-02	  1.0276e-01	  1.0276e-01	  2.0109e+01	  1.9560e-03	  4.3111e-01	  1.0438e-03	  0.0000e+00	
  3.4500e+02	  8.6473e+00	  1.9022e+04	  3.3842e+00	  6.8193e-03	  1.8209e+01	  1.6157e+00	  2.3005e-02	  3.7233e-02	  1.0243e-01	  1.0243e-01	  2.0100e+01	  1.9593e-03	  4.3652e-01	  1.0438e-03	  0.0000e+00	
  3.5000e+02	  8.6823e+00	  1.9210e+04	  3.3929e+00	  6.7293e-03	  1.8203e+01	  1.6139e+00	  2.3203e-02	  3.6749e-02	  1.0211e-01	  1.0211e-01	  2.0091e+01	  1.9625e-03	  4.4190e-01	  1.0438e-03	  0.0000e+00	
  3.5500e+02	  8.7185e+00	  1.9396e+04	  3.4017e+00	  6.6467e-03	  1.8197e+01	  1.6122e+00	  2.3389e-02	  3.6298e-02	  1.0178e-01	  1.0178e-01	  2.0082e+01	  1.9656e-03	  4.4725e-01	  1.0438e-03	  0.0000e+00	
  3.6000e+02	  8.7557e+00	  1.9581e+04	  3.4104e+00	  6.5710e-03	  1.8191e+01	  1.6104e+00	  2.3563e-02	  3.5877e-02	  1.0145e-01	  1.0145e-01	  2.0074e+01	  1.9684e-03	  4.5256e-01	  1.0438e-03	  0.0000e+00	
  3.6500e+02	  8.7941e+00	  1.9764e+04	  3.4190e+00	  6.5015e-03	  1.8185e+01	  1.6087e+00	  2.3726e-02	  3.5484e-02	  1.0112e-01	  1.0112e-01	  2.0065e+01	  1.9711e-03	  4.5785e-01	  1.0439e-03	  0.0000e+00	
  3.7000e+02	  8.8338e+00	  1.9947e+04	  3.4276e+00	  6.4379e-03	  1.8179e+01	  1.6069e+00	  2.3877e-02	  3.5116e-02	  1.0080e-01	  1.0080e-01	  2.0056e+01	  1.9737e-03	  4.6310e-01	  1.0439e-03	  0.0000e+00	
  3.7500e+02	  8.8747e+00	  2.0128e+04	  3.4362e+00	  6.3796e-03	  1.8174e+01	  1.6052e+00	  2.4019e-02	  3.4771e-02	  1.0047e-01	  1.0047e-01	  2.0048e+01	  1.9760e-03	  4.6833e-01	  1.0439e-03	  0.0000e+00	
  3.8000e+02	  8.9168e+00	  2.0308e+04	  3.4447e+00	  6.3261e-03	  1.8168e+01	  1.6035e+00	  2.4150e-02	  3.4448e-02	  1.0014e-01	  1.0014e-01	  2.0039e+01	  1.9783e-03	  4.7352e-01	  1.0439e-03	  0.0000e+00	
