        Time	          pH	          SC	          IC	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	
  4.5000e+01	  7.0542e+00	  1.9384e+03	  2.0015e+00	  1.1091e+00	  1.7818e+01	  1.7215e+00	  1.7278e-02	  6.5357e-01	  8.0114e-02	  8.0114e-02	  2.1483e+01	  0.0000e+00	  0.0000e+00	  9.5313e-04	  1.3616e-03	
  5.0000e+01	  7.0854e+00	  2.0823e+03	  2.1133e+00	  9.1542e-01	  1.7925e+01	  1.7166e+00	  1.5883e-02	  6.2869e-01	  8.2913e-02	  8.2913e-02	  2.1371e+01	  0.0000e+00	  0.0000e+00	  9.6703e-04	  1.3614e-03	
  5.5000e+01	  7.1155e+00	  2.2224e+03	  2.2126e+00	  7.5326e-01	  1.8016e+01	  1.7117e+00	  1.4655e-02	  6.0155e-01	  8.5568e-02	  8.5568e-02	  2.1271e+01	  0.0000e+00	  0.0000e+00	  9.7833e-04	  1.3613e-03	
  6.0000e+01	  7.1447e+00	  2.3593e+03	  2.3006e+00	  6.1869e-01	  1.8092e+01	  1.7069e+00	  1.3586e-02	  5.7290e-01	  8.8071e-02	  8.8071e-02	  2.1183e+01	  0.0000e+00	  0.0000e+00	  9.8760e-04	  1.3612e-03	
  6.5000e+01	  7.1729e+00	  2.4934e+03	  2.3786e+00	  5.0790e-01	  1.8156e+01	  1.7021e+00	  1.2665e-02	  5.4337e-01	  9.0415e-02	  9.0415e-02	  2.1105e+01	  0.0000e+00	  0.0000e+00	  9.9527e-04	  1.3611e-03	
  7.0000e+01	  7.2001e+00	  2.6249e+03	  2.4479e+00	  4.1730e-01	  1.8208e+01	  1.6973e+00	  1.1882e-02	  5.1355e-01	  9.2600e-02	  9.2600e-02	  2.1036e+01	  0.0000e+00	  0.0000e+00	  1.0017e-03	  1.3609e-03	
  7.5000e+01	  7.2265e+00	  2.7542e+03	  2.5097e+00	  3.4362e-01	  1.8251e+01	  1.6925e+00	  1.1225e-02	  4.8391e-01	  9.4625e-02	  9.4625e-02	  2.0974e+01	  0.0000e+00	  0.0000e+00	  1.0070e-03	  1.3607e-03	
  8.0000e+01	  7.2521e+00	  2.8813e+03	  2.5649e+00	  2.8395e-01	  1.8286e+01	  1.6878e+00	  1.0685e-02	  4.5485e-01	  9.6494e-02	  9.6494e-02	  2.0919e+01	  0.0000e+00	  0.0000e+00	  1.0115e-03	  1.3604e-03	
  8.5000e+01	  7.2769e+00	  3.0065e+03	  2.6145e+00	  2.3576e-01	  1.8314e+01	  1.6831e+00	  1.0250e-02	  4.2665e-01	  9.8211e-02	  9.8211e-02	  2.0869e+01	  0.0000e+00	  0.0000e+00	  1.0154e-03	  1.3601e-03	
  9.0000e+01	  7.3010e+00	  3.1300e+03	  2.6594e+00	  1.9690e-01	  1.8337e+01	  1.6784e+00	  9.9096e-03	  3.9954e-01	  9.9780e-02	  9.9780e-02	  2.0825e+01	  0.0000e+00	  0.0000e+00	  1.0187e-03	  1.3598e-03	
  9.5000e+01	  7.3246e+00	  3.2519e+03	  2.7002e+00	  1.6557e-01	  1.8356e+01	  1.6737e+00	  9.6541e-03	  3.7369e-01	  1.0121e-01	  1.0121e-01	  2.0784e+01	  0.0000e+00	  0.0000e+00	  1.0215e-03	  1.3594e-03	
  1.0000e+02	  7.3475e+00	  3.3723e+03	  2.7375e+00	  1.4029e-01	  1.8370e+01	  1.6691e+00	  9.4742e-03	  3.4919e-01	  1.0251e-01	  1.0251e-01	  2.0746e+01	  0.0000e+00	  0.0000e+00	  1.0239e-03	  1.3589e-03	
  1.0500e+02	  7.3700e+00	  3.4913e+03	  2.7719e+00	  1.1982e-01	  1.8382e+01	  1.6644e+00	  9.3616e-03	  3.2609e-01	  1.0368e-01	  1.0368e-01	  2.0712e+01	  0.0000e+00	  0.0000e+00	  1.0260e-03	  1.3585e-03	
  1.1000e+02	  7.3786e+00	  3.6034e+03	  2.8037e+00	  1.0320e-01	  1.8391e+01	  1.6598e+00	  9.3089e-03	  3.0441e-01	  1.0473e-01	  1.0473e-01	  2.0680e+01	  0.0000e+00	  1.8230e-03	  1.0270e-03	  1.3567e-03	
  1.1500e+02	  7.3792e+00	  3.7110e+03	  2.8333e+00	  8.9628e-02	  1.8398e+01	  1.6552e+00	  9.3094e-03	  2.8415e-01	  1.0568e-01	  1.0568e-01	  2.0651e+01	  0.0000e+00	  4.7288e-03	  1.0274e-03	  1.3542e-03	
  1.2000e+02	  7.3800e+00	  3.8177e+03	  2.8610e+00	  7.8481e-02	  1.8403e+01	  1.6507e+00	  9.3571e-03	  2.6526e-01	  1.0652e-01	  1.0652e-01	  2.0623e+01	  0.0000e+00	  7.6205e-03	  1.0278e-03	  1.3518e-03	
  1.2500e+02	  7.3811e+00	  3.9234e+03	  2.8870e+00	  6.9265e-02	  1.8407e+01	  1.6461e+00	  9.4467e-03	  2.4770e-01	  1.0727e-01	  1.0727e-01	  2.0597e+01	  0.0000e+00	  1.0498e-02	  1.0282e-03	  1.3495e-03	
  1.3000e+02	  7.3823e+00	  4.0282e+03	  2.9116e+00	  6.1586e-02	  1.8409e+01	  1.6416e+00	  9.5738e-03	  2.3141e-01	  1.0793e-01	  1.0793e-01	  2.0572e+01	  0.0000e+00	  1.3363e-02	  1.0286e-03	  1.3473e-03	
  1.3500e+02	  7.3837e+00	  4.1322e+03	  2.9350e+00	  5.5138e-02	  1.8411e+01	  1.6371e+00	  9.7345e-03	  2.1632e-01	  1.0851e-01	  1.0851e-01	  2.0549e+01	  0.0000e+00	  1.6214e-02	  1.0289e-03	  1.3451e-03	
  1.4000e+02	  7.3853e+00	  4.2353e+03	  2.9571e+00	  4.9680e-02	  1.8411e+01	  1.6326e+00	  9.9255e-03	  2.0237e-01	  1.0901e-01	  1.0901e-01	  2.0527e+01	  0.0000e+00	  1.9052e-02	  1.0293e-03	  1.3430e-03	
  1.4500e+02	  7.3870e+00	  4.3377e+03	  2.9783e+00	  4.5022e-02	  1.8411e+01	  1.6282e+00	  1.0144e-02	  1.8948e-01	  1.0944e-01	  1.0944e-01	  2.0506e+01	  0.0000e+00	  2.1878e-02	  1.0296e-03	  1.3410e-03	
  1.5000e+02	  7.3889e+00	  4.4393e+03	  2.9986e+00	  4.1016e-02	  1.8410e+01	  1.6237e+00	  1.0387e-02	  1.7758e-01	  1.0981e-01	  1.0981e-01	  2.0485e+01	  0.0000e+00	  2.4690e-02	  1.0300e-03	  1.3391e-03	
  1.5500e+02	  7.3909e+00	  4.5402e+03	  3.0181e+00	  3.7544e-02	  1.8409e+01	  1.6193e+00	  1.0653e-02	  1.6662e-01	  1.1012e-01	  1.1012e-01	  2.0466e+01	  0.0000e+00	  2.7491e-02	  1.0303e-03	  1.3372e-03	
  1.6000e+02	  7.3931e+00	  4.6404e+03	  3.0368e+00	  3.4515e-02	  1.8407e+01	  1.6149e+00	  1.0940e-02	  1.5651e-01	  1.1038e-01	  1.1038e-01	  2.0447e+01	  0.0000e+00	  3.0279e-02	  1.0306e-03	  1.3354e-03	
  1.6500e+02	  7.3954e+00	  4.7399e+03	  3.0549e+00	  3.1854e-02	  1.8404e+01	  1.6105e+00	  1.1245e-02	  1.4720e-01	  1.1058e-01	  1.1058e-01	  2.0429e+01	  0.0000e+00	  3.3054e-02	  1.0309e-03	  1.3337e-03	
  1.7000e+02	  7.3978e+00	  4.8388e+03	  3.0724e+00	  2.9503e-02	  1.8401e+01	  1.6062e+00	  1.1568e-02	  1.3862e-01	  1.1074e-01	  1.1074e-01	  2.0412e+01	  0.0000e+00	  3.5818e-02	  1.0312e-03	  1.3320e-03	
  1.7500e+02	  7.4003e+00	  4.9371e+03	  3.0893e+00	  2.7416e-02	  1.8398e+01	  1.6019e+00	  1.1907e-02	  1.3073e-01	  1.1086e-01	  1.1086e-01	  2.0395e+01	  0.0000e+00	  3.8570e-02	  1.0315e-03	  1.3303e-03	
  1.8000e+02	  7.4030e+00	  5.0348e+03	  3.1057e+00	  2.5553e-02	  1.8395e+01	  1.5975e+00	  1.2260e-02	  1.2346e-01	  1.1094e-01	  1.1094e-01	  2.0378e+01	  0.0000e+00	  4.1310e-02	  1.0318e-03	  1.3287e-03	
  1.8500e+02	  7.4057e+00	  5.1320e+03	  3.1217e+00	  2.3885e-02	  1.8391e+01	  1.5932e+00	  1.2626e-02	  1.1677e-01	  1.1099e-01	  1.1099e-01	  2.0362e+01	  0.0000e+00	  4.4038e-02	  1.0321e-03	  1.3272e-03	
  1.9000e+02	  7.4086e+00	  5.2285e+03	  3.1372e+00	  2.2384e-02	  1.8387e+01	  1.5890e+00	  1.3003e-02	  1.1062e-01	  1.1100e-01	  1.1100e-01	  2.0347e+01	  0.0000e+00	  4.6755e-02	  1.0324e-03	  1.3256e-03	
  1.9500e+02	  7.4115e+00	  5.3246e+03	  3.1524e+00	  2.1032e-02	  1.8383e+01	  1.5847e+00	  1.3391e-02	  1.0495e-01	  1.1099e-01	  1.1099e-01	  2.0332e+01	  0.0000e+00	  4.9460e-02	  1.0327e-03	  1.3242e-03	
  2.0000e+02	  7.4146e+00	  5.4201e+03	  3.1672e+00	  1.9808e-02	  1.8378e+01	  1.5805e+00	  1.3787e-02	  9.9740e-02	  1.1094e-01	  1.1094e-01	  2.0317e+01	  0.0000e+00	  5.2154e-02	  1.0329e-03	  1.3228e-03	
  2.0500e+02	  7.4177e+00	  5.5151e+03	  3.1816e+00	  1.8699e-02	  1.8374e+01	  1.5763e+00	  1.4191e-02	  9.4942e-02	  1.1088e-01	  1.1088e-01	  2.0302e+01	  0.0000e+00	  5.4836e-02	  1.0332e-03	  1.3214e-03	
  2.1000e+02	  7.4210e+00	  5.6096e+03	  3.1958e+00	  1.7692e-02	  1.8369e+01	  1.5721e+00	  1.4600e-02	  9.0525e-02	  1.1078e-01	  1.1078e-01	  2.0288e+01	  0.0000e+00	  5.7508e-02	  1.0334e-03	  1.3200e-03	
  2.1500e+02	  7.4243e+00	  5.7036e+03	  3.2097e+00	  1.6776e-02	  1.8364e+01	  1.5679e+00	  1.5014e-02	  8.6460e-02	  1.1067e-01	  1.1067e-01	  2.0274e+01	  0.0000e+00	  6.0168e-02	  1.0337e-03	  1.3187e-03	
  2.2000e+02	  7.4277e+00	  5.7972e+03	  3.2233e+00	  1.5941e-02	  1.8359e+01	  1.5638e+00	  1.5430e-02	  8.2717e-02	  1.1054e-01	  1.1054e-01	  2.0261e+01	  0.0000e+00	  6.2817e-02	  1.0339e-03	  1.3175e-03	
  2.2500e+02	  7.4312e+00	  5.8903e+03	  3.2366e+00	  1.5180e-02	  1.8354e+01	  1.5596e+00	  1.5849e-02	  7.9270e-02	  1.1040e-01	  1.1040e-01	  2.0247e+01	  0.0000e+00	  6.5455e-02	  1.0341e-03	  1.3162e-03	
  2.3000e+02	  7.4347e+00	  5.9830e+03	  3.2498e+00	  1.4485e-02	  1.8348e+01	  1.5555e+00	  1.6267e-02	  7.6096e-02	  1.1023e-01	  1.1023e-01	  2.0234e+01	  0.0000e+00	  6.8083e-02	  1.0344e-03	  1.3150e-03	
  2.3500e+02	  7.4384e+00	  6.0752e+03	  3.2627e+00	  1.3849e-02	  1.8343e+01	  1.5514e+00	  1.6683e-02	  7.3172e-02	  1.1005e-01	  1.1005e-01	  2.0221e+01	  0.0000e+00	  7.0699e-02	  1.0346e-03	  1.3139e-03	
  2.4000e+02	  7.4421e+00	  6.1670e+03	  3.2755e+00	  1.3267e-02	  1.8338e+01	  1.5474e+00	  1.7097e-02	  7.0479e-02	  1.0986e-01	  1.0986e-01	  2.0209e+01	  0.0000e+00	  7.3305e-02	  1.0348e-03	  1.3127e-03	
  2.4500e+02	  7.4459e+00	  6.2584e+03	  3.2880e+00	  1.2735e-02	  1.8332e+01	  1.5433e+00	  1.7507e-02	  6.7997e-02	  1.0966e-01	  1.0966e-01	  2.0196e+01	  0.0000e+00	  7.5901e-02	  1.0350e-03	  1.3116e-03	
  2.5000e+02	  7.4497e+00	  6.3494e+03	  3.3004e+00	  1.2247e-02	  1.8327e+01	  1.5393e+00	  1.7911e-02	  6.5709e-02	  1.0945e-01	  1.0945e-01	  2.0184e+01	  0.0000e+00	  7.8486e-02	  1.0352e-03	  1.3105e-03	
  2.5500e+02	  7.4536e+00	  6.4399e+03	  3.3127e+00	  1.1800e-02	  1.8321e+01	  1.5353e+00	  1.8309e-02	  6.3600e-02	  1.0922e-01	  1.0922e-01	  2.0171e+01	  0.0000e+00	  8.1060e-02	  1.0354e-03	  1.3095e-03	
  2.6000e+02	  7.4576e+00	  6.5301e+03	  3.3248e+00	  1.1390e-02	  1.8315e+01	  1.5313e+00	  1.8699e-02	  6.1655e-02	  1.0899e-01	  1.0899e-01	  2.0159e+01	  0.0000e+00	  8.3624e-02	  1.0356e-03	  1.3084e-03	
  2.6500e+02	  7.4616e+00	  6.6200e+03	  3.3368e+00	  1.1014e-02	  1.8310e+01	  1.5273e+00	  1.9080e-02	  5.9862e-02	  1.0875e-01	  1.0875e-01	  2.0147e+01	  0.0000e+00	  8.6178e-02	  1.0358e-03	  1.3074e-03	
  2.7000e+02	  7.4657e+00	  6.7094e+03	  3.3486e+00	  1.0669e-02	  1.8304e+01	  1.5233e+00	  1.9451e-02	  5.8206e-02	  1.0850e-01	  1.0850e-01	  2.0135e+01	  0.0000e+00	  8.8722e-02	  1.0360e-03	  1.3064e-03	
  2.7500e+02	  7.4699e+00	  6.7985e+03	  3.3603e+00	  1.0353e-02	  1.8298e+01	  1.5194e+00	  1.9811e-02	  5.6679e-02	  1.0825e-01	  1.0825e-01	  2.0124e+01	  0.0000e+00	  9.1255e-02	  1.0362e-03	  1.3055e-03	
  2.8000e+02	  7.4741e+00	  6.8872e+03	  3.3719e+00	  1.0062e-02	  1.8292e+01	  1.5155e+00	  2.0160e-02	  5.5268e-02	  1.0799e-01	  1.0799e-01	  2.0112e+01	  0.0000e+00	  9.3779e-02	  1.0364e-03	  1.3046e-03	
  2.8500e+02	  7.4784e+00	  6.9755e+03	  3.3835e+00	  9.7951e-03	  1.8286e+01	  1.5116e+00	  2.0497e-02	  5.3965e-02	  1.0772e-01	  1.0772e-01	  2.0101e+01	  0.0000e+00	  9.6292e-02	  1.0365e-03	  1.3036e-03	
  2.9000e+02	  7.4827e+00	  7.0635e+03	  3.3949e+00	  9.5502e-03	  1.8280e+01	  1.5077e+00	  2.0821e-02	  5.2761e-02	  1.0745e-01	  1.0745e-01	  2.0089e+01	  0.0000e+00	  9.8796e-02	  1.0367e-03	  1.3027e-03	
  2.9500e+02	  7.4871e+00	  7.1512e+03	  3.4062e+00	  9.3253e-03	  1.8275e+01	  1.5039e+00	  2.1131e-02	  5.1648e-02	  1.0717e-01	  1.0717e-01	  2.0078e+01	  0.0000e+00	  1.0129e-01	  1.0369e-03	  1.3019e-03	
  3.0000e+02	  7.4915e+00	  7.2385e+03	  3.4175e+00	  9.1187e-03	  1.8269e+01	  1.5000e+00	  2.1429e-02	  5.0619e-02	  1.0690e-01	  1.0690e-01	  2.0067e+01	  0.0000e+00	  1.0377e-01	  1.0370e-03	  1.3010e-03	
  3.0500e+02	  7.4960e+00	  7.3255e+03	  3.4286e+00	  8.9290e-03	  1.8263e+01	  1.4962e+00	  2.1714e-02	  4.9665e-02	  1.0661e-01	  1.0661e-01	  2.0055e+01	  0.0000e+00	  1.0625e-01	  1.0372e-03	  1.3002e-03	
  3.1000e+02	  7.5005e+00	  7.4122e+03	  3.4397e+00	  8.7549e-03	  1.8257e+01	  1.4924e+00	  2.1984e-02	  4.8783e-02	  1.0633e-01	  1.0633e-01	  2.0044e+01	  0.0000e+00	  1.0871e-01	  1.0373e-03	  1.2994e-03	
  3.1500e+02	  7.5051e+00	  7.4985e+03	  3.4507e+00	  8.5950e-03	  1.8251e+01	  1.4886e+00	  2.2240e-02	  4.7965e-02	  1.0604e-01	  1.0604e-01	  2.0033e+01	  0.0000e+00	  1.1117e-01	  1.0375e-03	  1.2986e-03	
  3.2000e+02	  7.5097e+00	  7.5846e+03	  3.4617e+00	  8.4481e-03	  1.8245e+01	  1.4848e+00	  2.2483e-02	  4.7206e-02	  1.0575e-01	  1.0575e-01	  2.0022e+01	  0.0000e+00	  1.1362e-01	  1.0376e-03	  1.2978e-03	
  3.2500e+02	  7.5144e+00	  7.6703e+03	  3.4726e+00	  8.3133e-03	  1.8239e+01	  1.4811e+00	  2.2712e-02	  4.6501e-02	  1.0545e-01	  1.0545e-01	  2.0011e+01	  0.0000e+00	  1.1605e-01	  1.0378e-03	  1.2970e-03	
  3.3000e+02	  7.5191e+00	  7.7557e+03	  3.4834e+00	  8.1895e-03	  1.8233e+01	  1.4773e+00	  2.2929e-02	  4.5847e-02	  1.0516e-01	  1.0516e-01	  2.0001e+01	  0.0000e+00	  1.1848e-01	  1.0379e-03	  1.2962e-03	
  3.3500e+02	  7.5238e+00	  7.8408e+03	  3.4942e+00	  8.0759e-03	  1.8227e+01	  1.4736e+00	  2.3132e-02	  4.5238e-02	  1.0486e-01	  1.0486e-01	  1.9990e+01	  0.0000e+00	  1.2090e-01	  1.0381e-03	  1.2955e-03	
  3.4000e+02	  7.5286e+00	  7.9256e+03	  3.5049e+00	  7.9716e-03	  1.8221e+01	  1.4699e+00	  2.3322e-02	  4.4670e-02	  1.0456e-01	  1.0456e-01	  1.9979e+01	  0.0000e+00	  1.2331e-01	  1.0382e-03	  1.2948e-03	
  3.4500e+02	  7.5335e+00	  8.0101e+03	  3.5156e+00	  7.8758e-03	  1.8215e+01	  1.4662e+00	  2.3500e-02	  4.4141e-02	  1.0426e-01	  1.0426e-01	  1.9968e+01	  0.0000e+00	  1.2571e-01	  1.0383e-03	  1.2941e-03	
  3.5000e+02	  7.5383e+00	  8.0944e+03	  3.5262e+00	  7.7879e-03	  1.8209e+01	  1.4626e+00	  2.3667e-02	  4.3648e-02	  1.0396e-01	  1.0396e-01	  1.9958e+01	  0.0000e+00	  1.2810e-01	  1.0385e-03	  1.2934e-03	
  3.5500e+02	  7.5432e+00	  8.1783e+03	  3.5368e+00	  7.7072e-03	  1.8203e+01	  1.4589e+00	  2.3822e-02	  4.3186e-02	  1.0366e-01	  1.0366e-01	  1.9947e+01	  0.0000e+00	  1.3048e-01	  1.0386e-03	  1.2927e-03	
  3.6000e+02	  7.5482e+00	  8.2620e+03	  3.5473e+00	  7.6331e-03	  1.8197e+01	  1.4553e+00	  2.3967e-02	  4.2753e-02	  1.0335e-01	  1.0335e-01	  1.9937e+01	  0.0000e+00	  1.3286e-01	  1.0387e-03	  1.2920e-03	
  3.6500e+02	  7.5532e+00	  8.3453e+03	  3.5577e+00	  7.5651e-03	  1.8192e+01	  1.4517e+00	  2.4101e-02	  4.2348e-02	  1.0305e-01	  1.0305e-01	  1.9926e+01	  0.0000e+00	  1.3522e-01	  1.0388e-03	  1.2914e-03	
  3.7000e+02	  7.5582e+00	  8.4284e+03	  3.5682e+00	  7.5027e-03	  1.8186e+01	  1.4481e+00	  2.4226e-02	  4.1967e-02	  1.0275e-01	  1.0275e-01	  1.9916e+01	  0.0000e+00	  1.3758e-01	  1.0389e-03	  1.2907e-03	
  3.7500e+02	  7.5632e+00	  8.5112e+03	  3.5785e+00	  7.4454e-03	  1.8180e+01	  1.4445e+00	  2.4341e-02	  4.1608e-02	  1.0244e-01	  1.0244e-01	  1.9905e+01	  0.0000e+00	  1.3993e-01	  1.0391e-03	  1.2901e-03	
  3.8000e+02	  7.5683e+00	  8.5938e+03	  3.5889e+00	  7.3927e-03	  1.8174e+01	  1.4409e+00	  2.4448e-02	  4.1270e-02	  1.0214e-01	  1.0214e-01	  1.9895e+01	  0.0000e+00	  1.4227e-01	  1.0392e-03	  1.2894e-03	
