        Time	          pH	          SC	          IC	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	
  4.5000e+01	  7.3889e+00	  4.4393e+03	  2.0007e+00	  1.1091e+00	  1.7818e+01	  1.7226e+00	  1.7262e-02	  6.5332e-01	  8.0109e-02	  8.0109e-02	  2.1483e+01	  0.0000e+00	  2.4690e-02	  1.0300e-03	  1.3391e-03	
  5.0000e+01	  7.3962e+00	  4.7730e+03	  2.1123e+00	  9.1543e-01	  1.7925e+01	  1.7179e+00	  1.5865e-02	  6.2841e-01	  8.2907e-02	  8.2907e-02	  2.1372e+01	  0.0000e+00	  3.3977e-02	  1.0310e-03	  1.3331e-03	
  5.5000e+01	  7.4048e+00	  5.0996e+03	  2.2114e+00	  7.5326e-01	  1.8016e+01	  1.7133e+00	  1.4635e-02	  6.0124e-01	  8.5561e-02	  8.5561e-02	  2.1273e+01	  0.0000e+00	  4.3130e-02	  1.0320e-03	  1.3277e-03	
  6.0000e+01	  7.4146e+00	  5.4201e+03	  2.2992e+00	  6.1869e-01	  1.8092e+01	  1.7087e+00	  1.3564e-02	  5.7255e-01	  8.8062e-02	  8.8062e-02	  2.1185e+01	  0.0000e+00	  5.2154e-02	  1.0329e-03	  1.3228e-03	
  6.5000e+01	  7.4254e+00	  5.7349e+03	  2.3771e+00	  5.0790e-01	  1.8155e+01	  1.7041e+00	  1.2641e-02	  5.4299e-01	  9.0405e-02	  9.0405e-02	  2.1107e+01	  0.0000e+00	  6.1052e-02	  1.0337e-03	  1.3183e-03	
  7.0000e+01	  7.4372e+00	  6.0445e+03	  2.4462e+00	  4.1729e-01	  1.8208e+01	  1.6996e+00	  1.1855e-02	  5.1313e-01	  9.2587e-02	  9.2587e-02	  2.1038e+01	  0.0000e+00	  6.9828e-02	  1.0345e-03	  1.3142e-03	
  7.5000e+01	  7.4497e+00	  6.3494e+03	  2.5078e+00	  3.4361e-01	  1.8251e+01	  1.6950e+00	  1.1196e-02	  4.8346e-01	  9.4611e-02	  9.4611e-02	  2.0976e+01	  0.0000e+00	  7.8486e-02	  1.0352e-03	  1.3105e-03	
  8.0000e+01	  7.4630e+00	  6.6498e+03	  2.5628e+00	  2.8393e-01	  1.8286e+01	  1.6906e+00	  1.0652e-02	  4.5436e-01	  9.6477e-02	  9.6477e-02	  2.0921e+01	  0.0000e+00	  8.7027e-02	  1.0359e-03	  1.3071e-03	
  8.5000e+01	  7.4770e+00	  6.9461e+03	  2.6122e+00	  2.3573e-01	  1.8314e+01	  1.6861e+00	  1.0214e-02	  4.2613e-01	  9.8191e-02	  9.8191e-02	  2.0872e+01	  0.0000e+00	  9.5456e-02	  1.0365e-03	  1.3039e-03	
  9.0000e+01	  7.4915e+00	  7.2385e+03	  2.6568e+00	  1.9687e-01	  1.8337e+01	  1.6817e+00	  9.8695e-03	  3.9899e-01	  9.9759e-02	  9.9759e-02	  2.0827e+01	  0.0000e+00	  1.0377e-01	  1.0370e-03	  1.3010e-03	
  9.5000e+01	  7.5066e+00	  7.5273e+03	  2.6974e+00	  1.6554e-01	  1.8356e+01	  1.6773e+00	  9.6098e-03	  3.7311e-01	  1.0119e-01	  1.0119e-01	  2.0787e+01	  0.0000e+00	  1.1199e-01	  1.0375e-03	  1.2983e-03	
  1.0000e+02	  7.5223e+00	  7.8125e+03	  2.7345e+00	  1.4024e-01	  1.8370e+01	  1.6729e+00	  9.4256e-03	  3.4858e-01	  1.0248e-01	  1.0248e-01	  2.0750e+01	  0.0000e+00	  1.2009e-01	  1.0380e-03	  1.2958e-03	
  1.0500e+02	  7.5383e+00	  8.0944e+03	  2.7686e+00	  1.1977e-01	  1.8382e+01	  1.6686e+00	  9.3084e-03	  3.2545e-01	  1.0365e-01	  1.0365e-01	  2.0715e+01	  0.0000e+00	  1.2810e-01	  1.0385e-03	  1.2934e-03	
  1.1000e+02	  7.5548e+00	  8.3731e+03	  2.8002e+00	  1.0314e-01	  1.8391e+01	  1.6643e+00	  9.2506e-03	  3.0374e-01	  1.0470e-01	  1.0470e-01	  2.0684e+01	  0.0000e+00	  1.3601e-01	  1.0389e-03	  1.2911e-03	
  1.1500e+02	  7.5717e+00	  8.6487e+03	  2.8295e+00	  8.9563e-02	  1.8398e+01	  1.6601e+00	  9.2454e-03	  2.8345e-01	  1.0564e-01	  1.0564e-01	  2.0654e+01	  0.0000e+00	  1.4382e-01	  1.0392e-03	  1.2890e-03	
  1.2000e+02	  7.5890e+00	  8.9213e+03	  2.8569e+00	  7.8410e-02	  1.8403e+01	  1.6558e+00	  9.2872e-03	  2.6453e-01	  1.0648e-01	  1.0648e-01	  2.0627e+01	  0.0000e+00	  1.5155e-01	  1.0396e-03	  1.2870e-03	
  1.2500e+02	  7.6066e+00	  9.1911e+03	  2.8827e+00	  6.9187e-02	  1.8407e+01	  1.6516e+00	  9.3705e-03	  2.4694e-01	  1.0723e-01	  1.0723e-01	  2.0601e+01	  0.0000e+00	  1.5918e-01	  1.0399e-03	  1.2851e-03	
  1.3000e+02	  7.6245e+00	  9.4582e+03	  2.9070e+00	  6.1502e-02	  1.8409e+01	  1.6474e+00	  9.4912e-03	  2.3062e-01	  1.0788e-01	  1.0788e-01	  2.0577e+01	  0.0000e+00	  1.6672e-01	  1.0402e-03	  1.2833e-03	
  1.3500e+02	  7.6427e+00	  9.7225e+03	  2.9301e+00	  5.5048e-02	  1.8411e+01	  1.6433e+00	  9.6449e-03	  2.1551e-01	  1.0845e-01	  1.0845e-01	  2.0554e+01	  0.0000e+00	  1.7419e-01	  1.0405e-03	  1.2816e-03	
  1.4000e+02	  7.6612e+00	  9.9843e+03	  2.9520e+00	  4.9585e-02	  1.8411e+01	  1.6391e+00	  9.8287e-03	  2.0153e-01	  1.0895e-01	  1.0895e-01	  2.0532e+01	  0.0000e+00	  1.8157e-01	  1.0407e-03	  1.2799e-03	
  1.4500e+02	  7.6799e+00	  1.0244e+04	  2.9729e+00	  4.4922e-02	  1.8411e+01	  1.6350e+00	  1.0040e-02	  1.8861e-01	  1.0938e-01	  1.0938e-01	  2.0511e+01	  0.0000e+00	  1.8887e-01	  1.0410e-03	  1.2783e-03	
  1.5000e+02	  7.6989e+00	  1.0500e+04	  2.9929e+00	  4.0910e-02	  1.8410e+01	  1.6310e+00	  1.0275e-02	  1.7669e-01	  1.0975e-01	  1.0975e-01	  2.0491e+01	  0.0000e+00	  1.9610e-01	  1.0412e-03	  1.2768e-03	
  1.5500e+02	  7.7182e+00	  1.0755e+04	  3.0120e+00	  3.7434e-02	  1.8408e+01	  1.6269e+00	  1.0533e-02	  1.6570e-01	  1.1005e-01	  1.1005e-01	  2.0472e+01	  0.0000e+00	  2.0326e-01	  1.0414e-03	  1.2753e-03	
  1.6000e+02	  7.7377e+00	  1.1007e+04	  3.0305e+00	  3.4399e-02	  1.8406e+01	  1.6229e+00	  1.0812e-02	  1.5556e-01	  1.1031e-01	  1.1031e-01	  2.0454e+01	  0.0000e+00	  2.1034e-01	  1.0416e-03	  1.2738e-03	
  1.6500e+02	  7.7574e+00	  1.1256e+04	  3.0482e+00	  3.1734e-02	  1.8404e+01	  1.6189e+00	  1.1109e-02	  1.4623e-01	  1.1051e-01	  1.1051e-01	  2.0436e+01	  0.0000e+00	  2.1736e-01	  1.0417e-03	  1.2724e-03	
  1.7000e+02	  7.7773e+00	  1.1504e+04	  3.0654e+00	  2.9379e-02	  1.8401e+01	  1.6149e+00	  1.1424e-02	  1.3763e-01	  1.1066e-01	  1.1066e-01	  2.0419e+01	  0.0000e+00	  2.2431e-01	  1.0419e-03	  1.2710e-03	
  1.7500e+02	  7.7974e+00	  1.1749e+04	  3.0820e+00	  2.7287e-02	  1.8398e+01	  1.6110e+00	  1.1754e-02	  1.2971e-01	  1.1078e-01	  1.1078e-01	  2.0402e+01	  0.0000e+00	  2.3119e-01	  1.0420e-03	  1.2696e-03	
  1.8000e+02	  7.8178e+00	  1.1992e+04	  3.0981e+00	  2.5420e-02	  1.8394e+01	  1.6071e+00	  1.2099e-02	  1.2242e-01	  1.1085e-01	  1.1085e-01	  2.0386e+01	  0.0000e+00	  2.3801e-01	  1.0422e-03	  1.2683e-03	
  1.8500e+02	  7.8381e+00	  1.2233e+04	  3.1137e+00	  2.3747e-02	  1.8390e+01	  1.6032e+00	  1.2456e-02	  1.1571e-01	  1.1089e-01	  1.1089e-01	  2.0370e+01	  4.5733e-05	  2.4477e-01	  1.0423e-03	  1.2409e-03	
  1.9000e+02	  7.8577e+00	  1.2473e+04	  3.1289e+00	  2.2243e-02	  1.8386e+01	  1.5993e+00	  1.2826e-02	  1.0953e-01	  1.1090e-01	  1.1090e-01	  2.0355e+01	  2.4557e-04	  2.5145e-01	  1.0424e-03	  1.1243e-03	
  1.9500e+02	  7.8777e+00	  1.2710e+04	  3.1437e+00	  2.0886e-02	  1.8382e+01	  1.5955e+00	  1.3205e-02	  1.0384e-01	  1.1088e-01	  1.1088e-01	  2.0340e+01	  4.2879e-04	  2.5808e-01	  1.0425e-03	  1.0147e-03	
  2.0000e+02	  7.8979e+00	  1.2945e+04	  3.1581e+00	  1.9658e-02	  1.8378e+01	  1.5917e+00	  1.3594e-02	  9.8607e-02	  1.1083e-01	  1.1083e-01	  2.0326e+01	  5.9771e-04	  2.6465e-01	  1.0426e-03	  9.1105e-04	
  2.0500e+02	  7.9184e+00	  1.3178e+04	  3.1722e+00	  1.8545e-02	  1.8373e+01	  1.5879e+00	  1.3990e-02	  9.3788e-02	  1.1076e-01	  1.1076e-01	  2.0312e+01	  7.5441e-04	  2.7118e-01	  1.0427e-03	  8.1209e-04	
  2.1000e+02	  7.9391e+00	  1.3410e+04	  3.1860e+00	  1.7534e-02	  1.8368e+01	  1.5841e+00	  1.4393e-02	  8.9350e-02	  1.1066e-01	  1.1066e-01	  2.0298e+01	  9.0081e-04	  2.7765e-01	  1.0428e-03	  7.1679e-04	
  2.1500e+02	  7.9601e+00	  1.3639e+04	  3.1995e+00	  1.6614e-02	  1.8363e+01	  1.5804e+00	  1.4800e-02	  8.5264e-02	  1.1055e-01	  1.1055e-01	  2.0284e+01	  1.0386e-03	  2.8407e-01	  1.0429e-03	  6.2416e-04	
  2.2000e+02	  7.9814e+00	  1.3867e+04	  3.2127e+00	  1.5776e-02	  1.8358e+01	  1.5767e+00	  1.5211e-02	  8.1501e-02	  1.1041e-01	  1.1041e-01	  2.0271e+01	  1.1695e-03	  2.9045e-01	  1.0429e-03	  5.3328e-04	
  2.2500e+02	  8.0029e+00	  1.4093e+04	  3.2257e+00	  1.5011e-02	  1.8353e+01	  1.5730e+00	  1.5624e-02	  7.8035e-02	  1.1026e-01	  1.1026e-01	  2.0258e+01	  1.2949e-03	  2.9678e-01	  1.0430e-03	  4.4327e-04	
  2.3000e+02	  8.0246e+00	  1.4317e+04	  3.2385e+00	  1.4311e-02	  1.8348e+01	  1.5693e+00	  1.6037e-02	  7.4841e-02	  1.1009e-01	  1.1009e-01	  2.0246e+01	  1.4161e-03	  3.0306e-01	  1.0431e-03	  3.5331e-04	
  2.3500e+02	  8.0467e+00	  1.4539e+04	  3.2510e+00	  1.3672e-02	  1.8343e+01	  1.5657e+00	  1.6450e-02	  7.1898e-02	  1.0991e-01	  1.0991e-01	  2.0233e+01	  1.5345e-03	  3.0929e-01	  1.0431e-03	  2.6257e-04	
  2.4000e+02	  8.0690e+00	  1.4759e+04	  3.2634e+00	  1.3087e-02	  1.8337e+01	  1.5620e+00	  1.6860e-02	  6.9186e-02	  1.0971e-01	  1.0971e-01	  2.0221e+01	  1.6511e-03	  3.1548e-01	  1.0432e-03	  1.7029e-04	
  2.4500e+02	  8.0915e+00	  1.4978e+04	  3.2756e+00	  1.2551e-02	  1.8332e+01	  1.5584e+00	  1.7267e-02	  6.6686e-02	  1.0950e-01	  1.0950e-01	  2.0208e+01	  1.7673e-03	  3.2163e-01	  1.0432e-03	  7.5692e-05	
  2.5000e+02	  8.1145e+00	  1.5195e+04	  3.2876e+00	  1.2060e-02	  1.8326e+01	  1.5549e+00	  1.7670e-02	  6.4380e-02	  1.0928e-01	  1.0928e-01	  2.0196e+01	  1.8597e-03	  3.2773e-01	  1.0433e-03	  0.0000e+00	
  2.5500e+02	  8.1383e+00	  1.5410e+04	  3.2994e+00	  1.1609e-02	  1.8320e+01	  1.5513e+00	  1.8066e-02	  6.2254e-02	  1.0905e-01	  1.0905e-01	  2.0185e+01	  1.8672e-03	  3.3380e-01	  1.0433e-03	  0.0000e+00	
  2.6000e+02	  8.1624e+00	  1.5624e+04	  3.3111e+00	  1.1196e-02	  1.8315e+01	  1.5478e+00	  1.8456e-02	  6.0292e-02	  1.0882e-01	  1.0882e-01	  2.0173e+01	  1.8745e-03	  3.3983e-01	  1.0434e-03	  0.0000e+00	
  2.6500e+02	  8.1869e+00	  1.5836e+04	  3.3227e+00	  1.0816e-02	  1.8309e+01	  1.5443e+00	  1.8837e-02	  5.8481e-02	  1.0857e-01	  1.0857e-01	  2.0161e+01	  1.8814e-03	  3.4581e-01	  1.0434e-03	  0.0000e+00	
  2.7000e+02	  8.2118e+00	  1.6046e+04	  3.3341e+00	  1.0468e-02	  1.8303e+01	  1.5408e+00	  1.9209e-02	  5.6810e-02	  1.0831e-01	  1.0831e-01	  2.0150e+01	  1.8881e-03	  3.5176e-01	  1.0435e-03	  0.0000e+00	
  2.7500e+02	  8.2370e+00	  1.6255e+04	  3.3454e+00	  1.0148e-02	  1.8297e+01	  1.5373e+00	  1.9571e-02	  5.5266e-02	  1.0805e-01	  1.0805e-01	  2.0139e+01	  1.8944e-03	  3.5766e-01	  1.0435e-03	  0.0000e+00	
  2.8000e+02	  8.2626e+00	  1.6462e+04	  3.3566e+00	  9.8545e-03	  1.8291e+01	  1.5338e+00	  1.9922e-02	  5.3840e-02	  1.0779e-01	  1.0779e-01	  2.0127e+01	  1.9005e-03	  3.6353e-01	  1.0435e-03	  0.0000e+00	
  2.8500e+02	  8.2887e+00	  1.6667e+04	  3.3677e+00	  9.5846e-03	  1.8286e+01	  1.5304e+00	  2.0263e-02	  5.2523e-02	  1.0751e-01	  1.0751e-01	  2.0116e+01	  1.9064e-03	  3.6936e-01	  1.0436e-03	  0.0000e+00	
  2.9000e+02	  8.3152e+00	  1.6871e+04	  3.3787e+00	  9.3365e-03	  1.8280e+01	  1.5270e+00	  2.0591e-02	  5.1304e-02	  1.0724e-01	  1.0724e-01	  2.0105e+01	  1.9120e-03	  3.7515e-01	  1.0436e-03	  0.0000e+00	
  2.9500e+02	  8.3422e+00	  1.7074e+04	  3.3896e+00	  9.1086e-03	  1.8274e+01	  1.5236e+00	  2.0906e-02	  5.0177e-02	  1.0696e-01	  1.0696e-01	  2.0094e+01	  1.9173e-03	  3.8090e-01	  1.0436e-03	  0.0000e+00	
  3.0000e+02	  8.3697e+00	  1.7275e+04	  3.4004e+00	  8.8991e-03	  1.8268e+01	  1.5203e+00	  2.1208e-02	  4.9134e-02	  1.0667e-01	  1.0667e-01	  2.0084e+01	  1.9224e-03	  3.8662e-01	  1.0436e-03	  0.0000e+00	
  3.0500e+02	  8.3978e+00	  1.7475e+04	  3.4111e+00	  8.7066e-03	  1.8262e+01	  1.5169e+00	  2.1496e-02	  4.8168e-02	  1.0638e-01	  1.0638e-01	  2.0073e+01	  1.9273e-03	  3.9230e-01	  1.0437e-03	  0.0000e+00	
  3.1000e+02	  8.4264e+00	  1.7673e+04	  3.4218e+00	  8.5296e-03	  1.8256e+01	  1.5136e+00	  2.1773e-02	  4.7272e-02	  1.0609e-01	  1.0609e-01	  2.0062e+01	  1.9320e-03	  3.9795e-01	  1.0437e-03	  0.0000e+00	
  3.1500e+02	  8.4557e+00	  1.7870e+04	  3.4324e+00	  8.3669e-03	  1.8250e+01	  1.5103e+00	  2.2034e-02	  4.6442e-02	  1.0579e-01	  1.0579e-01	  2.0052e+01	  1.9365e-03	  4.0356e-01	  1.0437e-03	  0.0000e+00	
  3.2000e+02	  8.4857e+00	  1.8065e+04	  3.4429e+00	  8.2174e-03	  1.8244e+01	  1.5070e+00	  2.2283e-02	  4.5672e-02	  1.0549e-01	  1.0549e-01	  2.0041e+01	  1.9408e-03	  4.0913e-01	  1.0437e-03	  0.0000e+00	
  3.2500e+02	  8.5164e+00	  1.8259e+04	  3.4533e+00	  8.0800e-03	  1.8238e+01	  1.5037e+00	  2.2519e-02	  4.4956e-02	  1.0519e-01	  1.0519e-01	  2.0031e+01	  1.9449e-03	  4.1468e-01	  1.0438e-03	  0.0000e+00	
  3.3000e+02	  8.5478e+00	  1.8452e+04	  3.4637e+00	  7.9537e-03	  1.8232e+01	  1.5005e+00	  2.2741e-02	  4.4291e-02	  1.0489e-01	  1.0489e-01	  2.0020e+01	  1.9488e-03	  4.2019e-01	  1.0438e-03	  0.0000e+00	
  3.3500e+02	  8.5801e+00	  1.8643e+04	  3.4741e+00	  7.8376e-03	  1.8226e+01	  1.4972e+00	  2.2951e-02	  4.3671e-02	  1.0459e-01	  1.0459e-01	  2.0010e+01	  1.9525e-03	  4.2566e-01	  1.0438e-03	  0.0000e+00	
  3.4000e+02	  8.6132e+00	  1.8833e+04	  3.4843e+00	  7.7308e-03	  1.8220e+01	  1.4940e+00	  2.3148e-02	  4.3095e-02	  1.0428e-01	  1.0428e-01	  2.0000e+01	  1.9560e-03	  4.3111e-01	  1.0438e-03	  0.0000e+00	
  3.4500e+02	  8.6473e+00	  1.9022e+04	  3.4945e+00	  7.6328e-03	  1.8214e+01	  1.4908e+00	  2.3333e-02	  4.2556e-02	  1.0398e-01	  1.0398e-01	  1.9989e+01	  1.9593e-03	  4.3652e-01	  1.0438e-03	  0.0000e+00	
  3.5000e+02	  8.6823e+00	  1.9210e+04	  3.5047e+00	  7.5426e-03	  1.8208e+01	  1.4877e+00	  2.3507e-02	  4.2054e-02	  1.0367e-01	  1.0367e-01	  1.9979e+01	  1.9625e-03	  4.4190e-01	  1.0438e-03	  0.0000e+00	
  3.5500e+02	  8.7185e+00	  1.9396e+04	  3.5148e+00	  7.4598e-03	  1.8202e+01	  1.4845e+00	  2.3668e-02	  4.1584e-02	  1.0336e-01	  1.0336e-01	  1.9969e+01	  1.9656e-03	  4.4725e-01	  1.0438e-03	  0.0000e+00	
  3.6000e+02	  8.7557e+00	  1.9581e+04	  3.5249e+00	  7.3836e-03	  1.8196e+01	  1.4813e+00	  2.3819e-02	  4.1144e-02	  1.0305e-01	  1.0305e-01	  1.9959e+01	  1.9684e-03	  4.5256e-01	  1.0438e-03	  0.0000e+00	
  3.6500e+02	  8.7941e+00	  1.9764e+04	  3.5349e+00	  7.3136e-03	  1.8190e+01	  1.4782e+00	  2.3960e-02	  4.0731e-02	  1.0274e-01	  1.0274e-01	  1.9949e+01	  1.9711e-03	  4.5785e-01	  1.0439e-03	  0.0000e+00	
  3.7000e+02	  8.8338e+00	  1.9947e+04	  3.5449e+00	  7.2493e-03	  1.8185e+01	  1.4751e+00	  2.4090e-02	  4.0344e-02	  1.0243e-01	  1.0243e-01	  1.9939e+01	  1.9737e-03	  4.6310e-01	  1.0439e-03	  0.0000e+00	
  3.7500e+02	  8.8747e+00	  2.0128e+04	  3.5548e+00	  7.1901e-03	  1.8179e+01	  1.4720e+00	  2.4212e-02	  3.9979e-02	  1.0212e-01	  1.0212e-01	  1.9929e+01	  1.9760e-03	  4.6833e-01	  1.0439e-03	  0.0000e+00	
  3.8000e+02	  8.9168e+00	  2.0308e+04	  3.5647e+00	  7.1358e-03	  1.8173e+01	  1.4689e+00	  2.4324e-02	  3.9635e-02	  1.0181e-01	  1.0181e-01	  1.9919e+01	  1.9783e-03	  4.7352e-01	  1.0439e-03	  0.0000e+00	
