        Time	          pH	          SC	          IC	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	
  4.5000e+01	  1.1240e+01	  4.2344e+04	  2.0011e+00	  1.1089e+00	  1.7818e+01	  1.7224e+00	  1.7187e-02	  6.5311e-01	  8.0128e-02	  8.0128e-02	  2.1483e+01	  1.9998e-03	  1.1432e+00	  1.0440e-03	  0.0000e+00	
  5.0000e+01	  1.1278e+01	  4.3952e+04	  2.1123e+00	  9.1518e-01	  1.7925e+01	  1.7185e+00	  1.5787e-02	  6.2801e-01	  8.2924e-02	  8.2924e-02	  2.1372e+01	  1.9998e-03	  1.1956e+00	  1.0440e-03	  0.0000e+00	
  5.5000e+01	  1.1308e+01	  4.5309e+04	  2.2108e+00	  7.5301e-01	  1.8016e+01	  1.7146e+00	  1.4554e-02	  6.0067e-01	  8.5575e-02	  8.5575e-02	  2.1273e+01	  1.9998e-03	  1.2403e+00	  1.0440e-03	  0.0000e+00	
  6.0000e+01	  1.1331e+01	  4.6456e+04	  2.2980e+00	  6.1844e-01	  1.8092e+01	  1.7108e+00	  1.3479e-02	  5.7181e-01	  8.8072e-02	  8.8072e-02	  2.1186e+01	  1.9998e-03	  1.2784e+00	  1.0440e-03	  0.0000e+00	
  6.5000e+01	  1.1349e+01	  4.7427e+04	  2.3753e+00	  5.0766e-01	  1.8156e+01	  1.7070e+00	  1.2552e-02	  5.4209e-01	  9.0411e-02	  9.0411e-02	  2.1109e+01	  1.9998e-03	  1.3108e+00	  1.0440e-03	  0.0000e+00	
  7.0000e+01	  1.1363e+01	  4.8250e+04	  2.4438e+00	  4.1706e-01	  1.8208e+01	  1.7032e+00	  1.1762e-02	  5.1210e-01	  9.2589e-02	  9.2589e-02	  2.1040e+01	  1.9998e-03	  1.3385e+00	  1.0440e-03	  0.0000e+00	
  7.5000e+01	  1.1375e+01	  4.8948e+04	  2.5047e+00	  3.4338e-01	  1.8251e+01	  1.6995e+00	  1.1099e-02	  4.8229e-01	  9.4607e-02	  9.4607e-02	  2.0979e+01	  1.9998e-03	  1.3621e+00	  1.0440e-03	  0.0000e+00	
  8.0000e+01	  1.1385e+01	  4.9541e+04	  2.5591e+00	  2.8370e-01	  1.8286e+01	  1.6958e+00	  1.0550e-02	  4.5307e-01	  9.6467e-02	  9.6467e-02	  2.0925e+01	  1.9998e-03	  1.3821e+00	  1.0440e-03	  0.0000e+00	
  8.5000e+01	  1.1393e+01	  5.0044e+04	  2.6079e+00	  2.3551e-01	  1.8314e+01	  1.6921e+00	  1.0107e-02	  4.2474e-01	  9.8175e-02	  9.8175e-02	  2.0876e+01	  1.9998e-03	  1.3992e+00	  1.0440e-03	  0.0000e+00	
  9.0000e+01	  1.1399e+01	  5.0472e+04	  2.6520e+00	  1.9665e-01	  1.8337e+01	  1.6885e+00	  9.7575e-03	  3.9750e-01	  9.9735e-02	  9.9735e-02	  2.0832e+01	  1.9998e-03	  1.4138e+00	  1.0440e-03	  0.0000e+00	
  9.5000e+01	  1.1405e+01	  5.0836e+04	  2.6919e+00	  1.6531e-01	  1.8356e+01	  1.6848e+00	  9.4925e-03	  3.7153e-01	  1.0115e-01	  1.0115e-01	  2.0792e+01	  1.9998e-03	  1.4262e+00	  1.0440e-03	  0.0000e+00	
  1.0000e+02	  1.1409e+01	  5.1145e+04	  2.7284e+00	  1.4002e-01	  1.8370e+01	  1.6812e+00	  9.3028e-03	  3.4693e-01	  1.0244e-01	  1.0244e-01	  2.0756e+01	  1.9998e-03	  1.4368e+00	  1.0440e-03	  0.0000e+00	
  1.0500e+02	  1.1413e+01	  5.1408e+04	  2.7619e+00	  1.1954e-01	  1.8382e+01	  1.6776e+00	  9.1800e-03	  3.2374e-01	  1.0360e-01	  1.0360e-01	  2.0722e+01	  1.9998e-03	  1.4459e+00	  1.0440e-03	  0.0000e+00	
  1.1000e+02	  1.1417e+01	  5.1632e+04	  2.7928e+00	  1.0291e-01	  1.8391e+01	  1.6741e+00	  9.1166e-03	  3.0198e-01	  1.0465e-01	  1.0465e-01	  2.0691e+01	  1.9998e-03	  1.4535e+00	  1.0440e-03	  0.0000e+00	
  1.1500e+02	  1.1419e+01	  5.1823e+04	  2.8216e+00	  8.9325e-02	  1.8398e+01	  1.6705e+00	  9.1062e-03	  2.8163e-01	  1.0558e-01	  1.0558e-01	  2.0662e+01	  1.9998e-03	  1.4601e+00	  1.0440e-03	  0.0000e+00	
  1.2000e+02	  1.1422e+01	  5.1985e+04	  2.8484e+00	  7.8168e-02	  1.8403e+01	  1.6670e+00	  9.1426e-03	  2.6268e-01	  1.0641e-01	  1.0641e-01	  2.0636e+01	  1.9998e-03	  1.4657e+00	  1.0440e-03	  0.0000e+00	
  1.2500e+02	  1.1424e+01	  5.2123e+04	  2.8736e+00	  6.8940e-02	  1.8406e+01	  1.6634e+00	  9.2209e-03	  2.4506e-01	  1.0714e-01	  1.0714e-01	  2.0610e+01	  1.9999e-03	  1.4704e+00	  1.0440e-03	  0.0000e+00	
  1.3000e+02	  1.1425e+01	  5.2241e+04	  2.8974e+00	  6.1251e-02	  1.8409e+01	  1.6599e+00	  9.3366e-03	  2.2872e-01	  1.0779e-01	  1.0779e-01	  2.0587e+01	  1.9999e-03	  1.4745e+00	  1.0440e-03	  0.0000e+00	
  1.3500e+02	  1.1427e+01	  5.2341e+04	  2.9199e+00	  5.4794e-02	  1.8410e+01	  1.6564e+00	  9.4860e-03	  2.1358e-01	  1.0835e-01	  1.0835e-01	  2.0564e+01	  1.9999e-03	  1.4779e+00	  1.0440e-03	  0.0000e+00	
  1.4000e+02	  1.1428e+01	  5.2426e+04	  2.9412e+00	  4.9327e-02	  1.8411e+01	  1.6529e+00	  9.6658e-03	  1.9959e-01	  1.0884e-01	  1.0884e-01	  2.0543e+01	  1.9999e-03	  1.4809e+00	  1.0440e-03	  0.0000e+00	
  1.4500e+02	  1.1429e+01	  5.2499e+04	  2.9616e+00	  4.4661e-02	  1.8410e+01	  1.6494e+00	  9.8732e-03	  1.8667e-01	  1.0926e-01	  1.0926e-01	  2.0522e+01	  1.9999e-03	  1.4834e+00	  1.0440e-03	  0.0000e+00	
  1.5000e+02	  1.1430e+01	  5.2561e+04	  2.9810e+00	  4.0647e-02	  1.8409e+01	  1.6459e+00	  1.0106e-02	  1.7475e-01	  1.0962e-01	  1.0962e-01	  2.0503e+01	  1.9999e-03	  1.4855e+00	  1.0440e-03	  0.0000e+00	
  1.5500e+02	  1.1430e+01	  5.2613e+04	  2.9997e+00	  3.7169e-02	  1.8408e+01	  1.6424e+00	  1.0361e-02	  1.6376e-01	  1.0992e-01	  1.0992e-01	  2.0484e+01	  1.9999e-03	  1.4874e+00	  1.0440e-03	  0.0000e+00	
  1.6000e+02	  1.1431e+01	  5.2658e+04	  3.0176e+00	  3.4134e-02	  1.8406e+01	  1.6390e+00	  1.0638e-02	  1.5363e-01	  1.1016e-01	  1.1016e-01	  2.0466e+01	  1.9999e-03	  1.4889e+00	  1.0440e-03	  0.0000e+00	
  1.6500e+02	  1.1431e+01	  5.2696e+04	  3.0349e+00	  3.1468e-02	  1.8403e+01	  1.6355e+00	  1.0935e-02	  1.4430e-01	  1.1035e-01	  1.1035e-01	  2.0449e+01	  1.9999e-03	  1.4902e+00	  1.0440e-03	  0.0000e+00	
  1.7000e+02	  1.1432e+01	  5.2729e+04	  3.0515e+00	  2.9112e-02	  1.8400e+01	  1.6321e+00	  1.1249e-02	  1.3572e-01	  1.1050e-01	  1.1050e-01	  2.0432e+01	  1.9999e-03	  1.4914e+00	  1.0440e-03	  0.0000e+00	
  1.7500e+02	  1.1432e+01	  5.2757e+04	  3.0677e+00	  2.7021e-02	  1.8397e+01	  1.6286e+00	  1.1580e-02	  1.2782e-01	  1.1061e-01	  1.1061e-01	  2.0416e+01	  1.9999e-03	  1.4923e+00	  1.0440e-03	  0.0000e+00	
  1.8000e+02	  1.1433e+01	  5.2781e+04	  3.0833e+00	  2.5155e-02	  1.8394e+01	  1.6252e+00	  1.1927e-02	  1.2054e-01	  1.1067e-01	  1.1067e-01	  2.0401e+01	  1.9999e-03	  1.4931e+00	  1.0440e-03	  0.0000e+00	
  1.8500e+02	  1.1433e+01	  5.2801e+04	  3.0985e+00	  2.3483e-02	  1.8390e+01	  1.6218e+00	  1.2287e-02	  1.1386e-01	  1.1071e-01	  1.1071e-01	  2.0386e+01	  1.9999e-03	  1.4938e+00	  1.0440e-03	  0.0000e+00	
  1.9000e+02	  1.1433e+01	  5.2818e+04	  3.1132e+00	  2.1981e-02	  1.8386e+01	  1.6184e+00	  1.2660e-02	  1.0770e-01	  1.1071e-01	  1.1071e-01	  2.0371e+01	  1.9999e-03	  1.4944e+00	  1.0440e-03	  0.0000e+00	
  1.9500e+02	  1.1433e+01	  5.2833e+04	  3.1276e+00	  2.0626e-02	  1.8381e+01	  1.6150e+00	  1.3045e-02	  1.0204e-01	  1.1068e-01	  1.1068e-01	  2.0356e+01	  1.9999e-03	  1.4949e+00	  1.0440e-03	  0.0000e+00	
  2.0000e+02	  1.1433e+01	  5.2845e+04	  3.1416e+00	  1.9401e-02	  1.8377e+01	  1.6116e+00	  1.3439e-02	  9.6833e-02	  1.1062e-01	  1.1062e-01	  2.0342e+01	  1.9999e-03	  1.4954e+00	  1.0440e-03	  0.0000e+00	
  2.0500e+02	  1.1434e+01	  5.2856e+04	  3.1553e+00	  1.8291e-02	  1.8372e+01	  1.6082e+00	  1.3842e-02	  9.2042e-02	  1.1054e-01	  1.1054e-01	  2.0329e+01	  1.9999e-03	  1.4957e+00	  1.0440e-03	  0.0000e+00	
  2.1000e+02	  1.1434e+01	  5.2865e+04	  3.1687e+00	  1.7283e-02	  1.8367e+01	  1.6048e+00	  1.4252e-02	  8.7635e-02	  1.1044e-01	  1.1044e-01	  2.0315e+01	  1.9999e-03	  1.4960e+00	  1.0440e-03	  0.0000e+00	
  2.1500e+02	  1.1434e+01	  5.2872e+04	  3.1818e+00	  1.6366e-02	  1.8362e+01	  1.6015e+00	  1.4668e-02	  8.3581e-02	  1.1031e-01	  1.1031e-01	  2.0302e+01	  1.9999e-03	  1.4963e+00	  1.0440e-03	  0.0000e+00	
  2.2000e+02	  1.1434e+01	  5.2879e+04	  3.1947e+00	  1.5531e-02	  1.8357e+01	  1.5981e+00	  1.5089e-02	  7.9851e-02	  1.1017e-01	  1.1017e-01	  2.0289e+01	  1.9999e-03	  1.4965e+00	  1.0440e-03	  0.0000e+00	
  2.2500e+02	  1.1434e+01	  5.2885e+04	  3.2073e+00	  1.4770e-02	  1.8352e+01	  1.5948e+00	  1.5512e-02	  7.6418e-02	  1.1001e-01	  1.1001e-01	  2.0277e+01	  1.9999e-03	  1.4967e+00	  1.0440e-03	  0.0000e+00	
  2.3000e+02	  1.1434e+01	  5.2889e+04	  3.2198e+00	  1.4074e-02	  1.8347e+01	  1.5915e+00	  1.5937e-02	  7.3259e-02	  1.0983e-01	  1.0983e-01	  2.0264e+01	  1.9999e-03	  1.4969e+00	  1.0440e-03	  0.0000e+00	
  2.3500e+02	  1.1434e+01	  5.2893e+04	  3.2320e+00	  1.3439e-02	  1.8341e+01	  1.5881e+00	  1.6362e-02	  7.0352e-02	  1.0964e-01	  1.0964e-01	  2.0252e+01	  1.9999e-03	  1.4970e+00	  1.0440e-03	  0.0000e+00	
  2.4000e+02	  1.1434e+01	  5.2897e+04	  3.2440e+00	  1.2858e-02	  1.8336e+01	  1.5848e+00	  1.6785e-02	  6.7676e-02	  1.0944e-01	  1.0944e-01	  2.0240e+01	  1.9999e-03	  1.4972e+00	  1.0440e-03	  0.0000e+00	
  2.4500e+02	  1.1434e+01	  5.2900e+04	  3.2559e+00	  1.2327e-02	  1.8330e+01	  1.5815e+00	  1.7206e-02	  6.5212e-02	  1.0923e-01	  1.0923e-01	  2.0228e+01	  1.9999e-03	  1.4973e+00	  1.0440e-03	  0.0000e+00	
  2.5000e+02	  1.1434e+01	  5.2902e+04	  3.2676e+00	  1.1840e-02	  1.8325e+01	  1.5782e+00	  1.7622e-02	  6.2944e-02	  1.0900e-01	  1.0900e-01	  2.0216e+01	  1.9999e-03	  1.4974e+00	  1.0440e-03	  0.0000e+00	
  2.5500e+02	  1.1434e+01	  5.2904e+04	  3.2791e+00	  1.1394e-02	  1.8319e+01	  1.5749e+00	  1.8033e-02	  6.0855e-02	  1.0877e-01	  1.0877e-01	  2.0205e+01	  1.9999e-03	  1.4974e+00	  1.0440e-03	  0.0000e+00	
  2.6000e+02	  1.1434e+01	  5.2906e+04	  3.2905e+00	  1.0986e-02	  1.8313e+01	  1.5716e+00	  1.8438e-02	  5.8931e-02	  1.0852e-01	  1.0852e-01	  2.0193e+01	  1.9999e-03	  1.4975e+00	  1.0440e-03	  0.0000e+00	
  2.6500e+02	  1.1434e+01	  5.2908e+04	  3.3018e+00	  1.0611e-02	  1.8308e+01	  1.5683e+00	  1.8834e-02	  5.7159e-02	  1.0827e-01	  1.0827e-01	  2.0182e+01	  1.9999e-03	  1.4975e+00	  1.0440e-03	  0.0000e+00	
  2.7000e+02	  1.1434e+01	  5.2909e+04	  3.3130e+00	  1.0268e-02	  1.8302e+01	  1.5651e+00	  1.9221e-02	  5.5527e-02	  1.0801e-01	  1.0801e-01	  2.0171e+01	  1.9999e-03	  1.4976e+00	  1.0440e-03	  0.0000e+00	
  2.7500e+02	  1.1434e+01	  5.2910e+04	  3.3241e+00	  9.9536e-03	  1.8296e+01	  1.5618e+00	  1.9598e-02	  5.4022e-02	  1.0775e-01	  1.0775e-01	  2.0160e+01	  1.9999e-03	  1.4976e+00	  1.0440e-03	  0.0000e+00	
  2.8000e+02	  1.1434e+01	  5.2911e+04	  3.3350e+00	  9.6651e-03	  1.8290e+01	  1.5586e+00	  1.9963e-02	  5.2635e-02	  1.0748e-01	  1.0748e-01	  2.0149e+01	  1.9999e-03	  1.4977e+00	  1.0440e-03	  0.0000e+00	
  2.8500e+02	  1.1434e+01	  5.2912e+04	  3.3459e+00	  9.4005e-03	  1.8284e+01	  1.5553e+00	  2.0317e-02	  5.1356e-02	  1.0720e-01	  1.0720e-01	  2.0138e+01	  1.9999e-03	  1.4977e+00	  1.0440e-03	  0.0000e+00	
  2.9000e+02	  1.1434e+01	  5.2913e+04	  3.3567e+00	  9.1579e-03	  1.8278e+01	  1.5521e+00	  2.0659e-02	  5.0177e-02	  1.0692e-01	  1.0692e-01	  2.0127e+01	  1.9999e-03	  1.4977e+00	  1.0440e-03	  0.0000e+00	
  2.9500e+02	  1.1434e+01	  5.2913e+04	  3.3674e+00	  8.9355e-03	  1.8273e+01	  1.5489e+00	  2.0988e-02	  4.9089e-02	  1.0663e-01	  1.0663e-01	  2.0117e+01	  1.9999e-03	  1.4977e+00	  1.0440e-03	  0.0000e+00	
  3.0000e+02	  1.1434e+01	  5.2914e+04	  3.3780e+00	  8.7316e-03	  1.8267e+01	  1.5456e+00	  2.1303e-02	  4.8085e-02	  1.0634e-01	  1.0634e-01	  2.0106e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.0500e+02	  1.1434e+01	  5.2914e+04	  3.3886e+00	  8.5447e-03	  1.8261e+01	  1.5424e+00	  2.1605e-02	  4.7158e-02	  1.0605e-01	  1.0605e-01	  2.0095e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.1000e+02	  1.1434e+01	  5.2915e+04	  3.3990e+00	  8.3734e-03	  1.8255e+01	  1.5392e+00	  2.1892e-02	  4.6302e-02	  1.0575e-01	  1.0575e-01	  2.0085e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.1500e+02	  1.1434e+01	  5.2915e+04	  3.4095e+00	  8.2165e-03	  1.8249e+01	  1.5360e+00	  2.2166e-02	  4.5511e-02	  1.0545e-01	  1.0545e-01	  2.0075e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.2000e+02	  1.1434e+01	  5.2915e+04	  3.4198e+00	  8.0727e-03	  1.8243e+01	  1.5328e+00	  2.2425e-02	  4.4780e-02	  1.0515e-01	  1.0515e-01	  2.0064e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.2500e+02	  1.1434e+01	  5.2916e+04	  3.4301e+00	  7.9412e-03	  1.8237e+01	  1.5297e+00	  2.2670e-02	  4.4103e-02	  1.0485e-01	  1.0485e-01	  2.0054e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.3000e+02	  1.1434e+01	  5.2916e+04	  3.4404e+00	  7.8207e-03	  1.8231e+01	  1.5265e+00	  2.2902e-02	  4.3476e-02	  1.0455e-01	  1.0455e-01	  2.0044e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.3500e+02	  1.1434e+01	  5.2916e+04	  3.4506e+00	  7.7105e-03	  1.8225e+01	  1.5233e+00	  2.3120e-02	  4.2896e-02	  1.0424e-01	  1.0424e-01	  2.0033e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.4000e+02	  1.1434e+01	  5.2916e+04	  3.4608e+00	  7.6097e-03	  1.8219e+01	  1.5202e+00	  2.3324e-02	  4.2357e-02	  1.0393e-01	  1.0393e-01	  2.0023e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.4500e+02	  1.1434e+01	  5.2916e+04	  3.4709e+00	  7.5176e-03	  1.8213e+01	  1.5170e+00	  2.3516e-02	  4.1857e-02	  1.0362e-01	  1.0362e-01	  2.0013e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.5000e+02	  1.1434e+01	  5.2916e+04	  3.4810e+00	  7.4334e-03	  1.8207e+01	  1.5139e+00	  2.3695e-02	  4.1392e-02	  1.0332e-01	  1.0332e-01	  2.0003e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.5500e+02	  1.1434e+01	  5.2916e+04	  3.4910e+00	  7.3565e-03	  1.8201e+01	  1.5108e+00	  2.3862e-02	  4.0959e-02	  1.0301e-01	  1.0301e-01	  1.9993e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.6000e+02	  1.1434e+01	  5.2916e+04	  3.5010e+00	  7.2863e-03	  1.8195e+01	  1.5076e+00	  2.4017e-02	  4.0556e-02	  1.0269e-01	  1.0269e-01	  1.9983e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.6500e+02	  1.1434e+01	  5.2916e+04	  3.5109e+00	  7.2223e-03	  1.8189e+01	  1.5045e+00	  2.4161e-02	  4.0180e-02	  1.0238e-01	  1.0238e-01	  1.9973e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.7000e+02	  1.1434e+01	  5.2917e+04	  3.5208e+00	  7.1639e-03	  1.8183e+01	  1.5014e+00	  2.4295e-02	  3.9828e-02	  1.0207e-01	  1.0207e-01	  1.9963e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.7500e+02	  1.1434e+01	  5.2917e+04	  3.5307e+00	  7.1106e-03	  1.8177e+01	  1.4983e+00	  2.4419e-02	  3.9499e-02	  1.0176e-01	  1.0176e-01	  1.9953e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
  3.8000e+02	  1.1434e+01	  5.2917e+04	  3.5405e+00	  7.0621e-03	  1.8172e+01	  1.4952e+00	  2.4533e-02	  3.9190e-02	  1.0145e-01	  1.0145e-01	  1.9943e+01	  1.9999e-03	  1.4978e+00	  1.0440e-03	  0.0000e+00	
