        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
  1.0000e+00	  6.6881e+00	  8.0744e-05	  8.7876e-06	  1.4320e-05	  6.6804e-05	  2.0836e-04	  7.8963e+02	  4.3427e-01	  8.3228e-01	  9.3727e-01	  9.9949e-01	  4.5527e+00	  1.5980e+01	  1.7645e+00	  2.7034e-01	  6.2058e-01	  5.2519e-02	  5.2519e-02	  1.8195e-01	  2.3302e+01	  5.4808e-03	  1.0000e+00	  1.0000e+00	  1.0000e+00	  6.2270e-06	  5.4050e-07	  0.0000e+00	  3.2131e-04	  6.4199e-05	  9.8573e-04	  4.5053e-04	  8.4352e-05	  1.5317e-03	  4.7063e-04	  8.4674e-05	  2.0836e-04	  0.0000e+00	  1.3940e-03	
  2.0000e+00	  6.6288e+00	  8.0694e-05	  1.1228e-05	  1.4325e-05	  1.1351e-04	  3.2676e-04	  1.2269e+03	  3.5755e-01	  7.6233e-01	  9.0697e-01	  9.9890e-01	  4.3996e+00	  1.6059e+01	  1.7625e+00	  1.1412e-01	  6.9440e-01	  5.3127e-02	  5.3127e-02	  3.3322e-01	  2.3150e+01	  1.0362e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  2.2756e-05	  3.4288e-06	  0.0000e+00	  4.7590e-04	  8.0885e-05	  1.5268e-03	  7.0781e-04	  6.3810e-05	  2.5814e-03	  7.6355e-04	  1.0380e-04	  3.2676e-04	  0.0000e+00	  1.3582e-03	
  3.0000e+00	  6.5993e+00	  8.0651e-05	  1.2872e-05	  1.4329e-05	  1.5818e-04	  4.3943e-04	  1.5991e+03	  3.1447e-01	  7.1160e-01	  8.8295e-01	  9.9826e-01	  4.2502e+00	  1.6136e+01	  1.7608e+00	  5.1804e-02	  7.3018e-01	  5.3789e-02	  5.3789e-02	  4.2576e-01	  2.3058e+01	  1.5469e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  5.1130e-05	  9.9284e-06	  0.0000e+00	  6.3015e-04	  9.4002e-05	  1.9968e-03	  9.3498e-04	  5.2979e-05	  3.5090e-03	  1.0094e-03	  1.1746e-04	  4.3943e-04	  0.0000e+00	  1.3344e-03	
  4.0000e+00	  6.5825e+00	  8.0611e-05	  1.4121e-05	  1.4333e-05	  2.0092e-04	  5.4847e-04	  1.9345e+03	  2.8532e-01	  6.7142e-01	  8.6251e-01	  9.9757e-01	  4.1040e+00	  1.6211e+01	  1.7592e+00	  3.7611e-02	  7.4677e-01	  5.4474e-02	  5.4474e-02	  4.8741e-01	  2.2996e+01	  2.0650e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  9.1481e-05	  2.0710e-05	  0.0000e+00	  7.8739e-04	  1.0541e-04	  2.4244e-03	  1.1441e-03	  4.5750e-05	  4.3661e-03	  1.2309e-03	  1.2837e-04	  5.4847e-04	  0.0000e+00	  1.3174e-03	
  5.0000e+00	  6.5727e+00	  8.0573e-05	  1.5126e-05	  1.4337e-05	  2.4186e-04	  6.5487e-04	  2.2453e+03	  2.6368e-01	  6.3810e-01	  8.4448e-01	  9.9685e-01	  3.9610e+00	  1.6285e+01	  1.7576e+00	  3.4284e-02	  7.5811e-01	  5.5172e-02	  5.5172e-02	  5.4183e-01	  2.2941e+01	  2.5852e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  1.4375e-04	  3.6200e-05	  0.0000e+00	  9.4813e-04	  1.1581e-04	  2.8224e-03	  1.3406e-03	  4.0394e-05	  5.1751e-03	  1.4367e-03	  1.3757e-04	  6.5487e-04	  0.0000e+00	  1.3051e-03	
  6.0000e+00	  6.5670e+00	  8.0538e-05	  1.5967e-05	  1.4340e-05	  2.8112e-04	  7.5922e-04	  2.5379e+03	  2.4670e-01	  6.0964e-01	  8.2826e-01	  9.9610e-01	  3.8211e+00	  1.6358e+01	  1.7561e+00	  3.2773e-02	  7.6757e-01	  5.5879e-02	  5.5879e-02	  5.9478e-01	  2.2888e+01	  3.1059e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  2.0801e-04	  5.6741e-05	  0.0000e+00	  1.1123e-03	  1.2554e-04	  3.1982e-03	  1.5277e-03	  3.6191e-05	  5.9481e-03	  1.6315e-03	  1.4559e-04	  7.5922e-04	  0.0000e+00	  1.2965e-03	
  7.0000e+00	  6.5641e+00	  8.0504e-05	  1.6694e-05	  1.4344e-05	  3.1881e-04	  8.6187e-04	  2.8163e+03	  2.3286e-01	  5.8485e-01	  8.1344e-01	  9.9533e-01	  3.6844e+00	  1.6428e+01	  1.7545e+00	  3.1602e-02	  7.7575e-01	  5.6594e-02	  5.6594e-02	  6.4717e-01	  2.2836e+01	  3.6261e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  2.8432e-04	  8.2618e-05	  0.0000e+00	  1.2795e-03	  1.3480e-04	  3.5562e-03	  1.7073e-03	  3.2776e-05	  6.6926e-03	  1.8177e-03	  1.5273e-04	  8.6187e-04	  0.0000e+00	  1.2908e-03	
  8.0000e+00	  6.5631e+00	  8.0471e-05	  1.7336e-05	  1.4347e-05	  3.5505e-04	  9.6309e-04	  3.0831e+03	  2.2127e-01	  5.6294e-01	  7.9977e-01	  9.9453e-01	  3.5508e+00	  1.6498e+01	  1.7530e+00	  3.0545e-02	  7.8282e-01	  5.7317e-02	  5.7317e-02	  6.9908e-01	  2.2784e+01	  4.1452e-02	  1.0002e+00	  1.0000e+00	  1.0000e+00	  3.7272e-04	  1.1406e-04	  0.0000e+00	  1.4496e-03	  1.4370e-04	  3.8995e-03	  1.8806e-03	  2.9935e-05	  7.4136e-03	  1.9971e-03	  1.5920e-04	  9.6309e-04	  0.0000e+00	  1.2877e-03	
