          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.7229e+00	  2.7309e-02	  7.8927e-04	  4.0066e-03	  4.6421e-03	  6.8786e-05	  3.6227e-02	  2.7564e-03	  5.5794e-04	  8.7850e-04	  9.6314e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7205e+00	  2.7379e-02	  7.9110e-04	  4.0260e-03	  4.6644e-03	  6.8721e-05	  3.6355e-02	  2.7702e-03	  5.5910e-04	  8.8631e-04	  9.6625e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7182e+00	  2.7446e-02	  7.9285e-04	  4.0447e-03	  4.6858e-03	  6.8660e-05	  3.6479e-02	  2.7836e-03	  5.6021e-04	  8.9383e-04	  9.6926e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7159e+00	  2.7510e-02	  7.9455e-04	  4.0628e-03	  4.7066e-03	  6.8601e-05	  3.6598e-02	  2.7965e-03	  5.6128e-04	  9.0109e-04	  9.7217e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7138e+00	  2.7573e-02	  7.9618e-04	  4.0803e-03	  4.7266e-03	  6.8544e-05	  3.6714e-02	  2.8090e-03	  5.6231e-04	  9.0809e-04	  9.7497e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7117e+00	  2.7633e-02	  7.9776e-04	  4.0972e-03	  4.7459e-03	  6.8490e-05	  3.6825e-02	  2.8210e-03	  5.6331e-04	  9.1484e-04	  9.7767e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7097e+00	  2.7691e-02	  7.9928e-04	  4.1135e-03	  4.7646e-03	  6.8438e-05	  3.6933e-02	  2.8325e-03	  5.6427e-04	  9.2136e-04	  9.8027e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7078e+00	  2.7746e-02	  8.0074e-04	  4.1292e-03	  4.7826e-03	  6.8388e-05	  3.7037e-02	  2.8437e-03	  5.6519e-04	  9.2764e-04	  9.8279e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7060e+00	  2.7800e-02	  8.0215e-04	  4.1445e-03	  4.8000e-03	  6.8340e-05	  3.7137e-02	  2.8545e-03	  5.6608e-04	  9.3371e-04	  9.8521e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7042e+00	  2.7852e-02	  8.0351e-04	  4.1591e-03	  4.8169e-03	  6.8294e-05	  3.7234e-02	  2.8649e-03	  5.6694e-04	  9.3955e-04	  9.8756e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7025e+00	  2.7903e-02	  8.0483e-04	  4.1733e-03	  4.8331e-03	  6.8250e-05	  3.7327e-02	  2.8749e-03	  5.6777e-04	  9.4520e-04	  9.8981e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
