          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.4816e+00	  5.6377e-03	  4.1681e-04	  7.9121e-03	  1.7619e-03	  2.1923e-05	  1.4828e-02	  1.1535e-03	  5.2723e-04	  5.3212e-04	  4.7717e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9500e-01	  5.7681e-02	  0.0000e+00	
  6.4804e+00	  5.6505e-03	  4.1750e-04	  7.9402e-03	  1.7682e-03	  2.1971e-05	  1.4905e-02	  1.1617e-03	  5.2805e-04	  5.3635e-04	  4.7905e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9504e-01	  5.7633e-02	  0.0000e+00	
  6.4792e+00	  5.6629e-03	  4.1817e-04	  7.9673e-03	  1.7743e-03	  2.2016e-05	  1.4979e-02	  1.1696e-03	  5.2884e-04	  5.4043e-04	  4.8087e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9507e-01	  5.7586e-02	  0.0000e+00	
  6.4781e+00	  5.6749e-03	  4.1882e-04	  7.9935e-03	  1.7802e-03	  2.2060e-05	  1.5051e-02	  1.1772e-03	  5.2960e-04	  5.4437e-04	  4.8263e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9510e-01	  5.7542e-02	  0.0000e+00	
  6.4769e+00	  5.6864e-03	  4.1944e-04	  8.0188e-03	  1.7859e-03	  2.2103e-05	  1.5120e-02	  1.1845e-03	  5.3034e-04	  5.4816e-04	  4.8432e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9512e-01	  5.7499e-02	  0.0000e+00	
  6.4759e+00	  5.6975e-03	  4.2004e-04	  8.0432e-03	  1.7913e-03	  2.2145e-05	  1.5187e-02	  1.1916e-03	  5.3105e-04	  5.5183e-04	  4.8595e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9515e-01	  5.7457e-02	  0.0000e+00	
  6.4748e+00	  5.7083e-03	  4.2062e-04	  8.0668e-03	  1.7966e-03	  2.2185e-05	  1.5252e-02	  1.1984e-03	  5.3173e-04	  5.5537e-04	  4.8753e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9518e-01	  5.7417e-02	  0.0000e+00	
  6.4738e+00	  5.7186e-03	  4.2118e-04	  8.0896e-03	  1.8017e-03	  2.2224e-05	  1.5314e-02	  1.2050e-03	  5.3239e-04	  5.5878e-04	  4.8905e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9520e-01	  5.7379e-02	  0.0000e+00	
  6.4729e+00	  5.7286e-03	  4.2171e-04	  8.1115e-03	  1.8067e-03	  2.2261e-05	  1.5374e-02	  1.2113e-03	  5.3302e-04	  5.6208e-04	  4.9052e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9523e-01	  5.7342e-02	  0.0000e+00	
  6.4720e+00	  5.7383e-03	  4.2223e-04	  8.1328e-03	  1.8114e-03	  2.2298e-05	  1.5432e-02	  1.2175e-03	  5.3364e-04	  5.6526e-04	  4.9193e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9525e-01	  5.7306e-02	  0.0000e+00	
