          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.7388e+00	  2.3185e-02	  6.7869e-04	  2.9046e-03	  3.3764e-03	  7.4256e-05	  2.8797e-02	  1.8957e-03	  4.8573e-04	  4.0870e-04	  7.7822e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7351e+00	  2.3237e-02	  6.8008e-04	  2.9173e-03	  3.3911e-03	  7.4192e-05	  2.8887e-02	  1.9057e-03	  4.8664e-04	  4.1441e-04	  7.8048e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7315e+00	  2.3286e-02	  6.8142e-04	  2.9296e-03	  3.4053e-03	  7.4132e-05	  2.8973e-02	  1.9154e-03	  4.8752e-04	  4.1992e-04	  7.8266e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7281e+00	  2.3334e-02	  6.8270e-04	  2.9415e-03	  3.4190e-03	  7.4074e-05	  2.9057e-02	  1.9247e-03	  4.8836e-04	  4.2523e-04	  7.8476e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7248e+00	  2.3380e-02	  6.8395e-04	  2.9530e-03	  3.4323e-03	  7.4018e-05	  2.9138e-02	  1.9337e-03	  4.8917e-04	  4.3036e-04	  7.8679e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7216e+00	  2.3424e-02	  6.8514e-04	  2.9641e-03	  3.4451e-03	  7.3965e-05	  2.9217e-02	  1.9424e-03	  4.8996e-04	  4.3530e-04	  7.8875e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7186e+00	  2.3467e-02	  6.8630e-04	  2.9748e-03	  3.4574e-03	  7.3914e-05	  2.9292e-02	  1.9508e-03	  4.9071e-04	  4.4006e-04	  7.9064e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7156e+00	  2.3508e-02	  6.8741e-04	  2.9851e-03	  3.4694e-03	  7.3865e-05	  2.9365e-02	  1.9589e-03	  4.9144e-04	  4.4466e-04	  7.9246e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7128e+00	  2.3548e-02	  6.8849e-04	  2.9951e-03	  3.4809e-03	  7.3817e-05	  2.9435e-02	  1.9667e-03	  4.9214e-04	  4.4909e-04	  7.9422e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7100e+00	  2.3587e-02	  6.8953e-04	  3.0047e-03	  3.4921e-03	  7.3772e-05	  2.9503e-02	  1.9742e-03	  4.9282e-04	  4.5336e-04	  7.9591e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7074e+00	  2.3624e-02	  6.9052e-04	  3.0141e-03	  3.5028e-03	  7.3729e-05	  2.9569e-02	  1.9814e-03	  4.9347e-04	  4.5749e-04	  7.9755e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7048e+00	  2.3660e-02	  6.9149e-04	  3.0231e-03	  3.5132e-03	  7.3687e-05	  2.9632e-02	  1.9884e-03	  4.9410e-04	  4.6147e-04	  7.9913e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7024e+00	  2.3694e-02	  6.9242e-04	  3.0318e-03	  3.5233e-03	  7.3647e-05	  2.9693e-02	  1.9952e-03	  4.9471e-04	  4.6531e-04	  8.0066e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.7000e+00	  2.3728e-02	  6.9332e-04	  3.0402e-03	  3.5330e-03	  7.3609e-05	  2.9752e-02	  2.0017e-03	  4.9529e-04	  4.6901e-04	  8.0213e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6977e+00	  2.3760e-02	  6.9418e-04	  3.0483e-03	  3.5423e-03	  7.3572e-05	  2.9809e-02	  2.0080e-03	  4.9586e-04	  4.7258e-04	  8.0355e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6955e+00	  2.3791e-02	  6.9502e-04	  3.0561e-03	  3.5514e-03	  7.3536e-05	  2.9864e-02	  2.0140e-03	  4.9640e-04	  4.7603e-04	  8.0492e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6934e+00	  2.3821e-02	  6.9582e-04	  3.0637e-03	  3.5601e-03	  7.3502e-05	  2.9917e-02	  2.0199e-03	  4.9693e-04	  4.7935e-04	  8.0625e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6913e+00	  2.3850e-02	  6.9660e-04	  3.0710e-03	  3.5685e-03	  7.3469e-05	  2.9968e-02	  2.0255e-03	  4.9743e-04	  4.8256e-04	  8.0752e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6893e+00	  2.3878e-02	  6.9735e-04	  3.0780e-03	  3.5767e-03	  7.3438e-05	  3.0018e-02	  2.0310e-03	  4.9792e-04	  4.8566e-04	  8.0876e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6874e+00	  2.3904e-02	  6.9807e-04	  3.0849e-03	  3.5846e-03	  7.3407e-05	  3.0065e-02	  2.0362e-03	  4.9839e-04	  4.8864e-04	  8.0994e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6856e+00	  2.3930e-02	  6.9877e-04	  3.0914e-03	  3.5922e-03	  7.3378e-05	  3.0112e-02	  2.0413e-03	  4.9885e-04	  4.9153e-04	  8.1109e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6838e+00	  2.3955e-02	  6.9944e-04	  3.0978e-03	  3.5995e-03	  7.3350e-05	  3.0156e-02	  2.0462e-03	  4.9929e-04	  4.9431e-04	  8.1220e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6821e+00	  2.3980e-02	  7.0009e-04	  3.1039e-03	  3.6066e-03	  7.3323e-05	  3.0199e-02	  2.0510e-03	  4.9971e-04	  4.9699e-04	  8.1327e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6804e+00	  2.4003e-02	  7.0072e-04	  3.1099e-03	  3.6134e-03	  7.3297e-05	  3.0241e-02	  2.0555e-03	  5.0012e-04	  4.9958e-04	  8.1430e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6788e+00	  2.4026e-02	  7.0133e-04	  3.1156e-03	  3.6201e-03	  7.3272e-05	  3.0281e-02	  2.0599e-03	  5.0051e-04	  5.0208e-04	  8.1530e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6773e+00	  2.4047e-02	  7.0191e-04	  3.1211e-03	  3.6264e-03	  7.3248e-05	  3.0319e-02	  2.0642e-03	  5.0089e-04	  5.0450e-04	  8.1626e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6758e+00	  2.4068e-02	  7.0247e-04	  3.1265e-03	  3.6326e-03	  7.3225e-05	  3.0357e-02	  2.0683e-03	  5.0126e-04	  5.0682e-04	  8.1719e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6744e+00	  2.4089e-02	  7.0302e-04	  3.1316e-03	  3.6386e-03	  7.3202e-05	  3.0393e-02	  2.0722e-03	  5.0161e-04	  5.0907e-04	  8.1809e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6730e+00	  2.4108e-02	  7.0354e-04	  3.1366e-03	  3.6443e-03	  7.3181e-05	  3.0428e-02	  2.0761e-03	  5.0195e-04	  5.1124e-04	  8.1895e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6716e+00	  2.4127e-02	  7.0405e-04	  3.1414e-03	  3.6499e-03	  7.3160e-05	  3.0461e-02	  2.0797e-03	  5.0228e-04	  5.1333e-04	  8.1979e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
