          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.5790e+00	  6.8586e-03	  4.8102e-04	  1.0668e-02	  2.3837e-03	  1.1005e-05	  2.2348e-02	  1.9404e-03	  6.0281e-04	  9.6598e-04	  6.5838e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6961e-01	  9.5800e-02	  0.0000e+00	
  6.5789e+00	  6.8604e-03	  4.8110e-04	  1.0672e-02	  2.3846e-03	  1.1007e-05	  2.2359e-02	  1.9415e-03	  6.0291e-04	  9.6657e-04	  6.5864e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6962e-01	  9.5794e-02	  0.0000e+00	
  6.5787e+00	  6.8622e-03	  4.8119e-04	  1.0676e-02	  2.3855e-03	  1.1009e-05	  2.2369e-02	  1.9426e-03	  6.0301e-04	  9.6714e-04	  6.5888e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6962e-01	  9.5788e-02	  0.0000e+00	
  6.5786e+00	  6.8639e-03	  4.8127e-04	  1.0680e-02	  2.3863e-03	  1.1010e-05	  2.2379e-02	  1.9436e-03	  6.0310e-04	  9.6768e-04	  6.5912e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6962e-01	  9.5783e-02	  0.0000e+00	
  6.5785e+00	  6.8655e-03	  4.8135e-04	  1.0683e-02	  2.3872e-03	  1.1012e-05	  2.2389e-02	  1.9446e-03	  6.0319e-04	  9.6821e-04	  6.5935e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6963e-01	  9.5778e-02	  0.0000e+00	
  6.5784e+00	  6.8671e-03	  4.8143e-04	  1.0687e-02	  2.3880e-03	  1.1014e-05	  2.2398e-02	  1.9455e-03	  6.0328e-04	  9.6872e-04	  6.5958e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6963e-01	  9.5773e-02	  0.0000e+00	
  6.5783e+00	  6.8686e-03	  4.8151e-04	  1.0690e-02	  2.3887e-03	  1.1015e-05	  2.2407e-02	  1.9464e-03	  6.0337e-04	  9.6922e-04	  6.5979e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6963e-01	  9.5768e-02	  0.0000e+00	
  6.5782e+00	  6.8701e-03	  4.8158e-04	  1.0694e-02	  2.3895e-03	  1.1017e-05	  2.2416e-02	  1.9473e-03	  6.0345e-04	  9.6970e-04	  6.6000e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6964e-01	  9.5763e-02	  0.0000e+00	
  6.5781e+00	  6.8715e-03	  4.8165e-04	  1.0697e-02	  2.3902e-03	  1.1018e-05	  2.2424e-02	  1.9482e-03	  6.0353e-04	  9.7016e-04	  6.6020e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6964e-01	  9.5758e-02	  0.0000e+00	
  6.5781e+00	  6.8729e-03	  4.8172e-04	  1.0700e-02	  2.3909e-03	  1.1020e-05	  2.2432e-02	  1.9490e-03	  6.0361e-04	  9.7060e-04	  6.6039e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6964e-01	  9.5754e-02	  0.0000e+00	
  6.5780e+00	  6.8742e-03	  4.8178e-04	  1.0703e-02	  2.3916e-03	  1.1021e-05	  2.2440e-02	  1.9498e-03	  6.0368e-04	  9.7103e-04	  6.6058e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6965e-01	  9.5750e-02	  0.0000e+00	
  6.5779e+00	  6.8755e-03	  4.8184e-04	  1.0706e-02	  2.3922e-03	  1.1022e-05	  2.2448e-02	  1.9506e-03	  6.0376e-04	  9.7144e-04	  6.6076e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6965e-01	  9.5746e-02	  0.0000e+00	
  6.5778e+00	  6.8767e-03	  4.8191e-04	  1.0709e-02	  2.3928e-03	  1.1023e-05	  2.2455e-02	  1.9513e-03	  6.0383e-04	  9.7184e-04	  6.6093e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6965e-01	  9.5742e-02	  0.0000e+00	
  6.5777e+00	  6.8779e-03	  4.8196e-04	  1.0711e-02	  2.3934e-03	  1.1025e-05	  2.2462e-02	  1.9521e-03	  6.0389e-04	  9.7223e-04	  6.6110e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6965e-01	  9.5738e-02	  0.0000e+00	
  6.5776e+00	  6.8791e-03	  4.8202e-04	  1.0714e-02	  2.3940e-03	  1.1026e-05	  2.2469e-02	  1.9527e-03	  6.0396e-04	  9.7260e-04	  6.6126e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6966e-01	  9.5734e-02	  0.0000e+00	
  6.5776e+00	  6.8802e-03	  4.8207e-04	  1.0716e-02	  2.3946e-03	  1.1027e-05	  2.2475e-02	  1.9534e-03	  6.0402e-04	  9.7296e-04	  6.6142e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6966e-01	  9.5731e-02	  0.0000e+00	
  6.5775e+00	  6.8813e-03	  4.8213e-04	  1.0719e-02	  2.3951e-03	  1.1028e-05	  2.2482e-02	  1.9541e-03	  6.0408e-04	  9.7331e-04	  6.6157e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6966e-01	  9.5727e-02	  0.0000e+00	
  6.5774e+00	  6.8823e-03	  4.8218e-04	  1.0721e-02	  2.3957e-03	  1.1029e-05	  2.2488e-02	  1.9547e-03	  6.0414e-04	  9.7365e-04	  6.6172e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6966e-01	  9.5724e-02	  0.0000e+00	
  6.5774e+00	  6.8833e-03	  4.8223e-04	  1.0724e-02	  2.3962e-03	  1.1030e-05	  2.2494e-02	  1.9553e-03	  6.0420e-04	  9.7397e-04	  6.6186e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6967e-01	  9.5721e-02	  0.0000e+00	
  6.5773e+00	  6.8843e-03	  4.8228e-04	  1.0726e-02	  2.3967e-03	  1.1031e-05	  2.2500e-02	  1.9559e-03	  6.0425e-04	  9.7429e-04	  6.6200e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6967e-01	  9.5718e-02	  0.0000e+00	
  6.5773e+00	  6.8852e-03	  4.8232e-04	  1.0728e-02	  2.3971e-03	  1.1032e-05	  2.2505e-02	  1.9564e-03	  6.0430e-04	  9.7459e-04	  6.6213e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6967e-01	  9.5715e-02	  0.0000e+00	
  6.5772e+00	  6.8861e-03	  4.8237e-04	  1.0730e-02	  2.3976e-03	  1.1033e-05	  2.2510e-02	  1.9570e-03	  6.0435e-04	  9.7488e-04	  6.6225e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6967e-01	  9.5712e-02	  0.0000e+00	
  6.5771e+00	  6.8870e-03	  4.8241e-04	  1.0732e-02	  2.3980e-03	  1.1034e-05	  2.2516e-02	  1.9575e-03	  6.0440e-04	  9.7516e-04	  6.6238e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6967e-01	  9.5709e-02	  0.0000e+00	
  6.5771e+00	  6.8878e-03	  4.8245e-04	  1.0734e-02	  2.3985e-03	  1.1035e-05	  2.2521e-02	  1.9580e-03	  6.0445e-04	  9.7543e-04	  6.6250e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6968e-01	  9.5706e-02	  0.0000e+00	
  6.5770e+00	  6.8886e-03	  4.8249e-04	  1.0736e-02	  2.3989e-03	  1.1036e-05	  2.2525e-02	  1.9585e-03	  6.0449e-04	  9.7570e-04	  6.6261e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6968e-01	  9.5704e-02	  0.0000e+00	
  6.5770e+00	  6.8894e-03	  4.8253e-04	  1.0737e-02	  2.3993e-03	  1.1036e-05	  2.2530e-02	  1.9590e-03	  6.0454e-04	  9.7595e-04	  6.6272e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6968e-01	  9.5701e-02	  0.0000e+00	
  6.5769e+00	  6.8902e-03	  4.8256e-04	  1.0739e-02	  2.3997e-03	  1.1037e-05	  2.2534e-02	  1.9594e-03	  6.0458e-04	  9.7620e-04	  6.6283e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6968e-01	  9.5699e-02	  0.0000e+00	
  6.5769e+00	  6.8909e-03	  4.8260e-04	  1.0741e-02	  2.4000e-03	  1.1038e-05	  2.2539e-02	  1.9599e-03	  6.0462e-04	  9.7643e-04	  6.6293e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6968e-01	  9.5696e-02	  0.0000e+00	
  6.5768e+00	  6.8916e-03	  4.8263e-04	  1.0742e-02	  2.4004e-03	  1.1039e-05	  2.2543e-02	  1.9603e-03	  6.0466e-04	  9.7666e-04	  6.6303e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6968e-01	  9.5694e-02	  0.0000e+00	
  6.5768e+00	  6.8923e-03	  4.8267e-04	  1.0744e-02	  2.4007e-03	  1.1039e-05	  2.2547e-02	  1.9607e-03	  6.0470e-04	  9.7688e-04	  6.6312e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6968e-01	  9.5692e-02	  0.0000e+00	
  6.5767e+00	  6.8930e-03	  4.8270e-04	  1.0745e-02	  2.4011e-03	  1.1040e-05	  2.2551e-02	  1.9611e-03	  6.0474e-04	  9.7709e-04	  6.6322e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6969e-01	  9.5690e-02	  0.0000e+00	
  6.5767e+00	  6.8936e-03	  4.8273e-04	  1.0747e-02	  2.4014e-03	  1.1041e-05	  2.2555e-02	  1.9615e-03	  6.0477e-04	  9.7730e-04	  6.6331e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6969e-01	  9.5688e-02	  0.0000e+00	
  6.5767e+00	  6.8942e-03	  4.8276e-04	  1.0748e-02	  2.4017e-03	  1.1041e-05	  2.2558e-02	  1.9619e-03	  6.0481e-04	  9.7750e-04	  6.6339e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6969e-01	  9.5686e-02	  0.0000e+00	
  6.5766e+00	  6.8948e-03	  4.8279e-04	  1.0749e-02	  2.4020e-03	  1.1042e-05	  2.2562e-02	  1.9622e-03	  6.0484e-04	  9.7769e-04	  6.6348e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6969e-01	  9.5684e-02	  0.0000e+00	
  6.5766e+00	  6.8954e-03	  4.8282e-04	  1.0751e-02	  2.4023e-03	  1.1043e-05	  2.2565e-02	  1.9626e-03	  6.0487e-04	  9.7787e-04	  6.6356e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6969e-01	  9.5682e-02	  0.0000e+00	
  6.5766e+00	  6.8959e-03	  4.8285e-04	  1.0752e-02	  2.4026e-03	  1.1043e-05	  2.2568e-02	  1.9629e-03	  6.0490e-04	  9.7805e-04	  6.6364e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6969e-01	  9.5680e-02	  0.0000e+00	
  6.5765e+00	  6.8965e-03	  4.8287e-04	  1.0753e-02	  2.4028e-03	  1.1044e-05	  2.2571e-02	  1.9632e-03	  6.0493e-04	  9.7823e-04	  6.6371e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6969e-01	  9.5679e-02	  0.0000e+00	
  6.5765e+00	  6.8970e-03	  4.8290e-04	  1.0754e-02	  2.4031e-03	  1.1044e-05	  2.2574e-02	  1.9635e-03	  6.0496e-04	  9.7839e-04	  6.6378e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6969e-01	  9.5677e-02	  0.0000e+00	
  6.5765e+00	  6.8975e-03	  4.8292e-04	  1.0755e-02	  2.4034e-03	  1.1045e-05	  2.2577e-02	  1.9638e-03	  6.0499e-04	  9.7855e-04	  6.6385e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6970e-01	  9.5676e-02	  0.0000e+00	
  6.5764e+00	  6.8979e-03	  4.8295e-04	  1.0757e-02	  2.4036e-03	  1.1045e-05	  2.2580e-02	  1.9641e-03	  6.0502e-04	  9.7871e-04	  6.6392e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6970e-01	  9.5674e-02	  0.0000e+00	
  6.5764e+00	  6.8984e-03	  4.8297e-04	  1.0758e-02	  2.4038e-03	  1.1046e-05	  2.2583e-02	  1.9644e-03	  6.0504e-04	  9.7886e-04	  6.6399e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6970e-01	  9.5672e-02	  0.0000e+00	
  6.5764e+00	  6.8989e-03	  4.8299e-04	  1.0759e-02	  2.4041e-03	  1.1046e-05	  2.2586e-02	  1.9647e-03	  6.0507e-04	  9.7900e-04	  6.6405e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6970e-01	  9.5671e-02	  0.0000e+00	
  6.5763e+00	  6.8993e-03	  4.8301e-04	  1.0760e-02	  2.4043e-03	  1.1047e-05	  2.2588e-02	  1.9649e-03	  6.0509e-04	  9.7914e-04	  6.6411e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6970e-01	  9.5670e-02	  0.0000e+00	
  6.5763e+00	  6.8997e-03	  4.8303e-04	  1.0760e-02	  2.4045e-03	  1.1047e-05	  2.2591e-02	  1.9652e-03	  6.0512e-04	  9.7928e-04	  6.6417e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6970e-01	  9.5668e-02	  0.0000e+00	
  6.5763e+00	  6.9001e-03	  4.8305e-04	  1.0761e-02	  2.4047e-03	  1.1047e-05	  2.2593e-02	  1.9654e-03	  6.0514e-04	  9.7941e-04	  6.6422e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6970e-01	  9.5667e-02	  0.0000e+00	
  6.5763e+00	  6.9005e-03	  4.8307e-04	  1.0762e-02	  2.4049e-03	  1.1048e-05	  2.2595e-02	  1.9657e-03	  6.0516e-04	  9.7953e-04	  6.6428e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6970e-01	  9.5666e-02	  0.0000e+00	
  6.5762e+00	  6.9009e-03	  4.8309e-04	  1.0763e-02	  2.4051e-03	  1.1048e-05	  2.2597e-02	  1.9659e-03	  6.0518e-04	  9.7966e-04	  6.6433e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6970e-01	  9.5665e-02	  0.0000e+00	
  6.5762e+00	  6.9012e-03	  4.8311e-04	  1.0764e-02	  2.4053e-03	  1.1049e-05	  2.2600e-02	  1.9661e-03	  6.0520e-04	  9.7977e-04	  6.6438e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6970e-01	  9.5663e-02	  0.0000e+00	
  6.5762e+00	  6.9016e-03	  4.8312e-04	  1.0765e-02	  2.4054e-03	  1.1049e-05	  2.2602e-02	  1.9663e-03	  6.0522e-04	  9.7989e-04	  6.6443e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6970e-01	  9.5662e-02	  0.0000e+00	
  6.5762e+00	  6.9019e-03	  4.8314e-04	  1.0765e-02	  2.4056e-03	  1.1049e-05	  2.2604e-02	  1.9665e-03	  6.0524e-04	  9.8000e-04	  6.6448e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5661e-02	  0.0000e+00	
  6.5761e+00	  6.9023e-03	  4.8316e-04	  1.0766e-02	  2.4058e-03	  1.1050e-05	  2.2606e-02	  1.9667e-03	  6.0526e-04	  9.8010e-04	  6.6453e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5660e-02	  0.0000e+00	
  6.5761e+00	  6.9026e-03	  4.8317e-04	  1.0767e-02	  2.4059e-03	  1.1050e-05	  2.2607e-02	  1.9669e-03	  6.0528e-04	  9.8020e-04	  6.6457e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5659e-02	  0.0000e+00	
  6.5761e+00	  6.9029e-03	  4.8319e-04	  1.0768e-02	  2.4061e-03	  1.1050e-05	  2.2609e-02	  1.9671e-03	  6.0529e-04	  9.8030e-04	  6.6461e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5658e-02	  0.0000e+00	
  6.5761e+00	  6.9032e-03	  4.8320e-04	  1.0768e-02	  2.4062e-03	  1.1051e-05	  2.2611e-02	  1.9673e-03	  6.0531e-04	  9.8040e-04	  6.6465e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5657e-02	  0.0000e+00	
  6.5761e+00	  6.9035e-03	  4.8321e-04	  1.0769e-02	  2.4064e-03	  1.1051e-05	  2.2613e-02	  1.9674e-03	  6.0533e-04	  9.8049e-04	  6.6469e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5656e-02	  0.0000e+00	
  6.5760e+00	  6.9037e-03	  4.8323e-04	  1.0770e-02	  2.4065e-03	  1.1051e-05	  2.2614e-02	  1.9676e-03	  6.0534e-04	  9.8058e-04	  6.6473e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5656e-02	  0.0000e+00	
  6.5760e+00	  6.9040e-03	  4.8324e-04	  1.0770e-02	  2.4067e-03	  1.1051e-05	  2.2616e-02	  1.9678e-03	  6.0536e-04	  9.8066e-04	  6.6477e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5655e-02	  0.0000e+00	
  6.5760e+00	  6.9042e-03	  4.8325e-04	  1.0771e-02	  2.4068e-03	  1.1052e-05	  2.2617e-02	  1.9679e-03	  6.0537e-04	  9.8075e-04	  6.6481e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5654e-02	  0.0000e+00	
  6.5760e+00	  6.9045e-03	  4.8327e-04	  1.0771e-02	  2.4069e-03	  1.1052e-05	  2.2619e-02	  1.9681e-03	  6.0538e-04	  9.8083e-04	  6.6484e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5653e-02	  0.0000e+00	
  6.5760e+00	  6.9047e-03	  4.8328e-04	  1.0772e-02	  2.4070e-03	  1.1052e-05	  2.2620e-02	  1.9682e-03	  6.0540e-04	  9.8090e-04	  6.6487e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5652e-02	  0.0000e+00	
  6.5760e+00	  6.9050e-03	  4.8329e-04	  1.0772e-02	  2.4072e-03	  1.1052e-05	  2.2622e-02	  1.9683e-03	  6.0541e-04	  9.8098e-04	  6.6491e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5652e-02	  0.0000e+00	
  6.5760e+00	  6.9052e-03	  4.8330e-04	  1.0773e-02	  2.4073e-03	  1.1053e-05	  2.2623e-02	  1.9685e-03	  6.0542e-04	  9.8105e-04	  6.6494e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5651e-02	  0.0000e+00	
  6.5759e+00	  6.9054e-03	  4.8331e-04	  1.0773e-02	  2.4074e-03	  1.1053e-05	  2.2624e-02	  1.9686e-03	  6.0544e-04	  9.8112e-04	  6.6497e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5650e-02	  0.0000e+00	
  6.5759e+00	  6.9056e-03	  4.8332e-04	  1.0774e-02	  2.4075e-03	  1.1053e-05	  2.2625e-02	  1.9687e-03	  6.0545e-04	  9.8119e-04	  6.6500e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5650e-02	  0.0000e+00	
  6.5759e+00	  6.9058e-03	  4.8333e-04	  1.0774e-02	  2.4076e-03	  1.1053e-05	  2.2627e-02	  1.9688e-03	  6.0546e-04	  9.8125e-04	  6.6503e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5649e-02	  0.0000e+00	
  6.5759e+00	  6.9060e-03	  4.8334e-04	  1.0775e-02	  2.4077e-03	  1.1053e-05	  2.2628e-02	  1.9690e-03	  6.0547e-04	  9.8131e-04	  6.6505e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5648e-02	  0.0000e+00	
  6.5759e+00	  6.9062e-03	  4.8335e-04	  1.0775e-02	  2.4078e-03	  1.1054e-05	  2.2629e-02	  1.9691e-03	  6.0548e-04	  9.8137e-04	  6.6508e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5648e-02	  0.0000e+00	
  6.5759e+00	  6.9064e-03	  4.8336e-04	  1.0775e-02	  2.4079e-03	  1.1054e-05	  2.2630e-02	  1.9692e-03	  6.0549e-04	  9.8143e-04	  6.6510e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6971e-01	  9.5647e-02	  0.0000e+00	
