          pe	        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
    -7.12536	  7.9000e+01	  6.1717e+00	  7.9070e-05	  1.6055e-03	  1.4488e-05	  1.0150e-02	  1.8050e-02	  1.3827e+04	  8.6810e-02	  2.2568e-01	  4.8287e-01	  9.2932e-01	  1.7440e-01	  1.8423e+01	  1.4881e+00	  6.6484e-03	  7.0671e-01	  1.1421e-01	  1.1421e-01	  6.8197e+00	  1.6651e+01	  8.2220e-02	  1.1964e+00	  1.0110e+00	  1.0000e+00	  4.7919e-01	  1.1018e-01	  0.0000e+00	  1.3520e-02	  5.9025e-04	  1.7659e-02	  9.4059e-03	  4.5049e-05	  3.9265e-02	  8.0543e-03	  3.0863e-04	  1.8050e-02	  0.0000e+00	  1.9982e-03	
    -7.12708	  8.0000e+01	  6.1716e+00	  7.9057e-05	  1.6259e-03	  1.4489e-05	  1.0232e-02	  1.8202e-02	  1.3919e+04	  8.6427e-02	  2.2453e-01	  4.8127e-01	  9.2855e-01	  1.6821e-01	  1.8428e+01	  1.4850e+00	  6.6078e-03	  6.9897e-01	  1.1480e-01	  1.1480e-01	  6.8695e+00	  1.6601e+01	  8.2046e-02	  1.1979e+00	  1.0112e+00	  1.0000e+00	  4.8281e-01	  1.1156e-01	  0.0000e+00	  1.3657e-02	  5.9489e-04	  1.7773e-02	  9.4737e-03	  4.4844e-05	  3.9562e-02	  8.1065e-03	  3.0951e-04	  1.8202e-02	  0.0000e+00	  1.9982e-03	
    -7.12878	  8.1000e+01	  6.1715e+00	  7.9045e-05	  1.6462e-03	  1.4491e-05	  1.0313e-02	  1.8352e-02	  1.4010e+04	  8.6052e-02	  2.2341e-01	  4.7969e-01	  9.2779e-01	  1.6233e-01	  1.8433e+01	  1.4820e+00	  6.5705e-03	  6.9128e-01	  1.1538e-01	  1.1538e-01	  6.9185e+00	  1.6551e+01	  8.1886e-02	  1.1993e+00	  1.0113e+00	  1.0000e+00	  4.8639e-01	  1.1294e-01	  0.0000e+00	  1.3793e-02	  5.9950e-04	  1.7885e-02	  9.5407e-03	  4.4643e-05	  3.9855e-02	  8.1581e-03	  3.1037e-04	  1.8352e-02	  0.0000e+00	  1.9983e-03	
    -7.13046	  8.2000e+01	  6.1714e+00	  7.9033e-05	  1.6662e-03	  1.4492e-05	  1.0393e-02	  1.8500e-02	  1.4100e+04	  8.5685e-02	  2.2231e-01	  4.7815e-01	  9.2704e-01	  1.5676e-01	  1.8438e+01	  1.4790e+00	  6.5362e-03	  6.8363e-01	  1.1595e-01	  1.1595e-01	  6.9670e+00	  1.6503e+01	  8.1740e-02	  1.2008e+00	  1.0114e+00	  1.0000e+00	  4.8991e-01	  1.1430e-01	  0.0000e+00	  1.3928e-02	  6.0408e-04	  1.7996e-02	  9.6071e-03	  4.4445e-05	  4.0145e-02	  8.2092e-03	  3.1122e-04	  1.8500e-02	  0.0000e+00	  1.9983e-03	
    -7.13212	  8.3000e+01	  6.1713e+00	  7.9021e-05	  1.6861e-03	  1.4493e-05	  1.0471e-02	  1.8647e-02	  1.4189e+04	  8.5326e-02	  2.2124e-01	  4.7662e-01	  9.2629e-01	  1.5147e-01	  1.8442e+01	  1.4759e+00	  6.5050e-03	  6.7605e-01	  1.1651e-01	  1.1651e-01	  7.0149e+00	  1.6455e+01	  8.1608e-02	  1.2022e+00	  1.0116e+00	  1.0000e+00	  4.9339e-01	  1.1565e-01	  0.0000e+00	  1.4062e-02	  6.0861e-04	  1.8106e-02	  9.6728e-03	  4.4250e-05	  4.0433e-02	  8.2597e-03	  3.1206e-04	  1.8647e-02	  0.0000e+00	  1.9983e-03	
    -7.13375	  8.4000e+01	  6.1713e+00	  7.9009e-05	  1.7059e-03	  1.4494e-05	  1.0549e-02	  1.8792e-02	  1.4277e+04	  8.4974e-02	  2.2018e-01	  4.7513e-01	  9.2554e-01	  1.4646e-01	  1.8446e+01	  1.4729e+00	  6.4767e-03	  6.6851e-01	  1.1707e-01	  1.1707e-01	  7.0622e+00	  1.6407e+01	  8.1490e-02	  1.2036e+00	  1.0117e+00	  1.0000e+00	  4.9682e-01	  1.1699e-01	  0.0000e+00	  1.4195e-02	  6.1310e-04	  1.8215e-02	  9.7378e-03	  4.4058e-05	  4.0717e-02	  8.3097e-03	  3.1288e-04	  1.8792e-02	  0.0000e+00	  1.9983e-03	
    -7.13536	  8.5000e+01	  6.1712e+00	  7.8997e-05	  1.7255e-03	  1.4495e-05	  1.0626e-02	  1.8936e-02	  1.4364e+04	  8.4630e-02	  2.1915e-01	  4.7366e-01	  9.2481e-01	  1.4170e-01	  1.8451e+01	  1.4699e+00	  6.4511e-03	  6.6104e-01	  1.1762e-01	  1.1762e-01	  7.1089e+00	  1.6360e+01	  8.1385e-02	  1.2050e+00	  1.0118e+00	  1.0000e+00	  5.0021e-01	  1.1831e-01	  0.0000e+00	  1.4327e-02	  6.1756e-04	  1.8323e-02	  9.8021e-03	  4.3870e-05	  4.0999e-02	  8.3592e-03	  3.1370e-04	  1.8936e-02	  0.0000e+00	  1.9983e-03	
    -7.13696	  8.6000e+01	  6.1712e+00	  7.8986e-05	  1.7449e-03	  1.4497e-05	  1.0702e-02	  1.9077e-02	  1.4451e+04	  8.4292e-02	  2.1814e-01	  4.7222e-01	  9.2408e-01	  1.3718e-01	  1.8454e+01	  1.4669e+00	  6.4282e-03	  6.5363e-01	  1.1816e-01	  1.1816e-01	  7.1551e+00	  1.6314e+01	  8.1293e-02	  1.2064e+00	  1.0120e+00	  1.0000e+00	  5.0355e-01	  1.1963e-01	  0.0000e+00	  1.4457e-02	  6.2198e-04	  1.8429e-02	  9.8658e-03	  4.3685e-05	  4.1278e-02	  8.4082e-03	  3.1450e-04	  1.9077e-02	  0.0000e+00	  1.9983e-03	
    -7.13852	  8.7000e+01	  6.1711e+00	  7.8974e-05	  1.7641e-03	  1.4498e-05	  1.0777e-02	  1.9218e-02	  1.4536e+04	  8.3962e-02	  2.1715e-01	  4.7080e-01	  9.2335e-01	  1.3289e-01	  1.8458e+01	  1.4639e+00	  6.4078e-03	  6.4628e-01	  1.1869e-01	  1.1869e-01	  7.2007e+00	  1.6268e+01	  8.1214e-02	  1.2077e+00	  1.0121e+00	  1.0000e+00	  5.0685e-01	  1.2094e-01	  0.0000e+00	  1.4587e-02	  6.2637e-04	  1.8534e-02	  9.9289e-03	  4.3503e-05	  4.1553e-02	  8.4566e-03	  3.1529e-04	  1.9218e-02	  0.0000e+00	  1.9983e-03	
    -7.13931	  8.8000e+01	  6.1703e+00	  7.8963e-05	  1.7832e-03	  1.4499e-05	  1.0856e-02	  1.9349e-02	  1.4619e+04	  8.3643e-02	  2.1619e-01	  4.6943e-01	  9.2264e-01	  1.2881e-01	  1.8462e+01	  1.4609e+00	  6.3899e-03	  6.3900e-01	  1.1921e-01	  1.1921e-01	  7.2458e+00	  1.6223e+01	  8.1147e-02	  1.2091e+00	  1.0122e+00	  1.0000e+00	  5.1011e-01	  1.2223e-01	  0.0000e+00	  1.4715e-02	  6.3068e-04	  1.8635e-02	  9.9898e-03	  4.3482e-05	  4.1827e-02	  8.5046e-03	  3.1605e-04	  1.9349e-02	  0.0000e+00	  1.9983e-03	
    -7.13835	  8.9000e+01	  6.1678e+00	  7.8953e-05	  1.8020e-03	  1.4500e-05	  1.0946e-02	  1.9460e-02	  1.4698e+04	  8.3343e-02	  2.1529e-01	  4.6813e-01	  9.2197e-01	  1.2493e-01	  1.8465e+01	  1.4579e+00	  6.3743e-03	  6.3178e-01	  1.1973e-01	  1.1973e-01	  7.2904e+00	  1.6178e+01	  8.1092e-02	  1.2104e+00	  1.0124e+00	  1.0000e+00	  5.1332e-01	  1.2352e-01	  0.0000e+00	  1.4840e-02	  6.3488e-04	  1.8728e-02	  1.0047e-02	  4.3824e-05	  4.2099e-02	  8.5525e-03	  3.1676e-04	  1.9460e-02	  0.0000e+00	  1.9983e-03	
    -7.13741	  9.0000e+01	  6.1653e+00	  7.8943e-05	  1.8206e-03	  1.4501e-05	  1.1035e-02	  1.9570e-02	  1.4776e+04	  8.3048e-02	  2.1441e-01	  4.6685e-01	  9.2130e-01	  1.2124e-01	  1.8469e+01	  1.4549e+00	  6.3610e-03	  6.2463e-01	  1.2024e-01	  1.2024e-01	  7.3345e+00	  1.6134e+01	  8.1048e-02	  1.2117e+00	  1.0125e+00	  1.0000e+00	  5.1650e-01	  1.2479e-01	  0.0000e+00	  1.4964e-02	  6.3904e-04	  1.8820e-02	  1.0103e-02	  4.4162e-05	  4.2368e-02	  8.5998e-03	  3.1746e-04	  1.9570e-02	  0.0000e+00	  1.9983e-03	
    -7.13648	  9.1000e+01	  6.1629e+00	  7.8932e-05	  1.8391e-03	  1.4502e-05	  1.1123e-02	  1.9679e-02	  1.4853e+04	  8.2759e-02	  2.1354e-01	  4.6560e-01	  9.2064e-01	  1.1773e-01	  1.8472e+01	  1.4519e+00	  6.3498e-03	  6.1756e-01	  1.2074e-01	  1.2074e-01	  7.3781e+00	  1.6090e+01	  8.1016e-02	  1.2130e+00	  1.0126e+00	  1.0000e+00	  5.1964e-01	  1.2606e-01	  0.0000e+00	  1.5087e-02	  6.4317e-04	  1.8910e-02	  1.0159e-02	  4.4497e-05	  4.2635e-02	  8.6465e-03	  3.1815e-04	  1.9679e-02	  0.0000e+00	  1.9983e-03	
    -7.13558	  9.2000e+01	  6.1605e+00	  7.8922e-05	  1.8575e-03	  1.4503e-05	  1.1210e-02	  1.9786e-02	  1.4929e+04	  8.2476e-02	  2.1269e-01	  4.6436e-01	  9.1998e-01	  1.1439e-01	  1.8475e+01	  1.4489e+00	  6.3407e-03	  6.1055e-01	  1.2123e-01	  1.2123e-01	  7.4213e+00	  1.6047e+01	  8.0995e-02	  1.2142e+00	  1.0127e+00	  1.0000e+00	  5.2274e-01	  1.2731e-01	  0.0000e+00	  1.5209e-02	  6.4726e-04	  1.9000e-02	  1.0214e-02	  4.4829e-05	  4.2899e-02	  8.6928e-03	  3.1883e-04	  1.9786e-02	  0.0000e+00	  1.9983e-03	
    -7.13469	  9.3000e+01	  6.1582e+00	  7.8912e-05	  1.8757e-03	  1.4504e-05	  1.1296e-02	  1.9893e-02	  1.5004e+04	  8.2198e-02	  2.1185e-01	  4.6315e-01	  9.1933e-01	  1.1121e-01	  1.8478e+01	  1.4460e+00	  6.3335e-03	  6.0362e-01	  1.2171e-01	  1.2171e-01	  7.4639e+00	  1.6004e+01	  8.0985e-02	  1.2155e+00	  1.0129e+00	  1.0000e+00	  5.2580e-01	  1.2856e-01	  0.0000e+00	  1.5330e-02	  6.5132e-04	  1.9088e-02	  1.0268e-02	  4.5158e-05	  4.3160e-02	  8.7386e-03	  3.1951e-04	  1.9893e-02	  0.0000e+00	  1.9983e-03	
    -7.13381	  9.4000e+01	  6.1558e+00	  7.8902e-05	  1.8937e-03	  1.4505e-05	  1.1382e-02	  1.9998e-02	  1.5079e+04	  8.1925e-02	  2.1104e-01	  4.6195e-01	  9.1868e-01	  1.0818e-01	  1.8481e+01	  1.4430e+00	  6.3282e-03	  5.9676e-01	  1.2219e-01	  1.2219e-01	  7.5061e+00	  1.5962e+01	  8.0986e-02	  1.2167e+00	  1.0130e+00	  1.0000e+00	  5.2882e-01	  1.2979e-01	  0.0000e+00	  1.5450e-02	  6.5535e-04	  1.9176e-02	  1.0322e-02	  4.5484e-05	  4.3419e-02	  8.7839e-03	  3.2017e-04	  1.9998e-02	  0.0000e+00	  1.9983e-03	
    -7.13296	  9.5000e+01	  6.1536e+00	  7.8893e-05	  1.9117e-03	  1.4506e-05	  1.1466e-02	  2.0102e-02	  1.5153e+04	  8.1658e-02	  2.1023e-01	  4.6078e-01	  9.1804e-01	  1.0529e-01	  1.8483e+01	  1.4401e+00	  6.3247e-03	  5.8998e-01	  1.2266e-01	  1.2266e-01	  7.5479e+00	  1.5920e+01	  8.0997e-02	  1.2180e+00	  1.0131e+00	  1.0000e+00	  5.3181e-01	  1.3102e-01	  0.0000e+00	  1.5569e-02	  6.5933e-04	  1.9262e-02	  1.0376e-02	  4.5807e-05	  4.3675e-02	  8.8287e-03	  3.2082e-04	  2.0102e-02	  0.0000e+00	  1.9983e-03	
    -7.13212	  9.6000e+01	  6.1513e+00	  7.8883e-05	  1.9294e-03	  1.4507e-05	  1.1550e-02	  2.0205e-02	  1.5226e+04	  8.1396e-02	  2.0944e-01	  4.5962e-01	  9.1741e-01	  1.0253e-01	  1.8486e+01	  1.4371e+00	  6.3229e-03	  5.8327e-01	  1.2313e-01	  1.2313e-01	  7.5892e+00	  1.5878e+01	  8.1019e-02	  1.2192e+00	  1.0132e+00	  1.0000e+00	  5.3476e-01	  1.3223e-01	  0.0000e+00	  1.5688e-02	  6.6329e-04	  1.9348e-02	  1.0428e-02	  4.6127e-05	  4.3928e-02	  8.8730e-03	  3.2147e-04	  2.0205e-02	  0.0000e+00	  1.9983e-03	
    -7.13129	  9.7000e+01	  6.1492e+00	  7.8874e-05	  1.9471e-03	  1.4508e-05	  1.1633e-02	  2.0306e-02	  1.5298e+04	  8.1138e-02	  2.0867e-01	  4.5849e-01	  9.1678e-01	  9.9892e-02	  1.8489e+01	  1.4342e+00	  6.3227e-03	  5.7663e-01	  1.2358e-01	  1.2358e-01	  7.6301e+00	  1.5837e+01	  8.1050e-02	  1.2204e+00	  1.0133e+00	  1.0000e+00	  5.3768e-01	  1.3344e-01	  0.0000e+00	  1.5805e-02	  6.6721e-04	  1.9432e-02	  1.0481e-02	  4.6444e-05	  4.4179e-02	  8.9168e-03	  3.2210e-04	  2.0306e-02	  0.0000e+00	  1.9983e-03	
    -7.13048	  9.8000e+01	  6.1470e+00	  7.8864e-05	  1.9646e-03	  1.4509e-05	  1.1715e-02	  2.0407e-02	  1.5369e+04	  8.0885e-02	  2.0791e-01	  4.5737e-01	  9.1615e-01	  9.7376e-02	  1.8491e+01	  1.4312e+00	  6.3241e-03	  5.7007e-01	  1.2403e-01	  1.2403e-01	  7.6705e+00	  1.5796e+01	  8.1092e-02	  1.2215e+00	  1.0135e+00	  1.0000e+00	  5.4057e-01	  1.3464e-01	  0.0000e+00	  1.5921e-02	  6.7109e-04	  1.9516e-02	  1.0532e-02	  4.6758e-05	  4.4427e-02	  8.9601e-03	  3.2273e-04	  2.0407e-02	  0.0000e+00	  1.9983e-03	
    -7.12968	  9.9000e+01	  6.1449e+00	  7.8855e-05	  1.9820e-03	  1.4510e-05	  1.1797e-02	  2.0507e-02	  1.5440e+04	  8.0637e-02	  2.0716e-01	  4.5627e-01	  9.1553e-01	  9.4971e-02	  1.8493e+01	  1.4283e+00	  6.3270e-03	  5.6359e-01	  1.2448e-01	  1.2448e-01	  7.7106e+00	  1.5756e+01	  8.1143e-02	  1.2227e+00	  1.0136e+00	  1.0000e+00	  5.4342e-01	  1.3583e-01	  0.0000e+00	  1.6036e-02	  6.7494e-04	  1.9598e-02	  1.0584e-02	  4.7069e-05	  4.4673e-02	  9.0029e-03	  3.2335e-04	  2.0507e-02	  0.0000e+00	  1.9983e-03	
     -7.1289	  1.0000e+02	  6.1428e+00	  7.8846e-05	  1.9992e-03	  1.4511e-05	  1.1877e-02	  2.0605e-02	  1.5510e+04	  8.0393e-02	  2.0643e-01	  4.5518e-01	  9.1492e-01	  9.2671e-02	  1.8495e+01	  1.4254e+00	  6.3313e-03	  5.5719e-01	  1.2491e-01	  1.2491e-01	  7.7503e+00	  1.5716e+01	  8.1203e-02	  1.2239e+00	  1.0137e+00	  1.0000e+00	  5.4625e-01	  1.3701e-01	  0.0000e+00	  1.6150e-02	  6.7876e-04	  1.9680e-02	  1.0634e-02	  4.7377e-05	  4.4916e-02	  9.0453e-03	  3.2396e-04	  2.0605e-02	  0.0000e+00	  1.9983e-03	
