          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.2591e+00	  2.4488e-01	  4.6110e-03	  3.8384e-02	  9.7729e-03	  2.5916e-05	  2.7506e-01	  2.7077e-02	  4.3368e-04	  1.2733e-02	  6.0337e+04	  1.4960e-01	  7.5196e-02	  1.9206e-03	  2.0565e-01	  1.9153e-01	  0.0000e+00	
  6.2586e+00	  2.4528e-01	  4.6182e-03	  3.8433e-02	  9.7884e-03	  2.5948e-05	  2.7551e-01	  2.7122e-02	  4.3369e-04	  1.2743e-02	  6.0419e+04	  1.4972e-01	  7.5138e-02	  1.9313e-03	  2.0567e-01	  1.9151e-01	  0.0000e+00	
  6.2581e+00	  2.4566e-01	  4.6250e-03	  3.8481e-02	  9.8033e-03	  2.5979e-05	  2.7594e-01	  2.7165e-02	  4.3369e-04	  1.2754e-02	  6.0498e+04	  1.4984e-01	  7.5081e-02	  1.9416e-03	  2.0568e-01	  1.9149e-01	  0.0000e+00	
  6.2576e+00	  2.4604e-01	  4.6317e-03	  3.8527e-02	  9.8178e-03	  2.6009e-05	  2.7636e-01	  2.7206e-02	  4.3369e-04	  1.2764e-02	  6.0575e+04	  1.4995e-01	  7.5026e-02	  1.9516e-03	  2.0569e-01	  1.9147e-01	  0.0000e+00	
  6.2572e+00	  2.4640e-01	  4.6381e-03	  3.8571e-02	  9.8318e-03	  2.6037e-05	  2.7676e-01	  2.7246e-02	  4.3370e-04	  1.2773e-02	  6.0649e+04	  1.5005e-01	  7.4973e-02	  1.9612e-03	  2.0570e-01	  1.9145e-01	  0.0000e+00	
  6.2567e+00	  2.4675e-01	  4.6443e-03	  3.8614e-02	  9.8453e-03	  2.6065e-05	  2.7714e-01	  2.7285e-02	  4.3370e-04	  1.2782e-02	  6.0720e+04	  1.5015e-01	  7.4922e-02	  1.9705e-03	  2.0571e-01	  1.9144e-01	  0.0000e+00	
  6.2563e+00	  2.4708e-01	  4.6502e-03	  3.8656e-02	  9.8583e-03	  2.6092e-05	  2.7752e-01	  2.7323e-02	  4.3371e-04	  1.2791e-02	  6.0789e+04	  1.5025e-01	  7.4872e-02	  1.9795e-03	  2.0573e-01	  1.9142e-01	  0.0000e+00	
  6.2559e+00	  2.4741e-01	  4.6560e-03	  3.8696e-02	  9.8709e-03	  2.6118e-05	  2.7788e-01	  2.7359e-02	  4.3371e-04	  1.2800e-02	  6.0856e+04	  1.5035e-01	  7.4825e-02	  1.9881e-03	  2.0574e-01	  1.9140e-01	  0.0000e+00	
  6.2555e+00	  2.4772e-01	  4.6616e-03	  3.8735e-02	  9.8831e-03	  2.6143e-05	  2.7823e-01	  2.7394e-02	  4.3371e-04	  1.2808e-02	  6.0920e+04	  1.5044e-01	  7.4779e-02	  1.9965e-03	  2.0575e-01	  1.9139e-01	  0.0000e+00	
  6.2552e+00	  2.4802e-01	  4.6669e-03	  3.8772e-02	  9.8948e-03	  2.6167e-05	  2.7857e-01	  2.7427e-02	  4.3372e-04	  1.2816e-02	  6.0982e+04	  1.5053e-01	  7.4734e-02	  2.0046e-03	  2.0576e-01	  1.9137e-01	  0.0000e+00	
  6.2548e+00	  2.4831e-01	  4.6721e-03	  3.8808e-02	  9.9062e-03	  2.6191e-05	  2.7889e-01	  2.7460e-02	  4.3372e-04	  1.2824e-02	  6.1042e+04	  1.5061e-01	  7.4691e-02	  2.0124e-03	  2.0577e-01	  1.9136e-01	  0.0000e+00	
  6.2544e+00	  2.4860e-01	  4.6771e-03	  3.8843e-02	  9.9172e-03	  2.6213e-05	  2.7920e-01	  2.7491e-02	  4.3372e-04	  1.2831e-02	  6.1100e+04	  1.5070e-01	  7.4650e-02	  2.0199e-03	  2.0578e-01	  1.9134e-01	  0.0000e+00	
  6.2541e+00	  2.4887e-01	  4.6820e-03	  3.8876e-02	  9.9277e-03	  2.6235e-05	  2.7951e-01	  2.7522e-02	  4.3372e-04	  1.2838e-02	  6.1156e+04	  1.5078e-01	  7.4610e-02	  2.0271e-03	  2.0578e-01	  1.9133e-01	  0.0000e+00	
  6.2538e+00	  2.4913e-01	  4.6867e-03	  3.8909e-02	  9.9380e-03	  2.6256e-05	  2.7980e-01	  2.7551e-02	  4.3373e-04	  1.2845e-02	  6.1210e+04	  1.5085e-01	  7.4572e-02	  2.0341e-03	  2.0579e-01	  1.9132e-01	  0.0000e+00	
  6.2535e+00	  2.4938e-01	  4.6912e-03	  3.8940e-02	  9.9478e-03	  2.6277e-05	  2.8008e-01	  2.7579e-02	  4.3373e-04	  1.2852e-02	  6.1261e+04	  1.5093e-01	  7.4534e-02	  2.0409e-03	  2.0580e-01	  1.9130e-01	  0.0000e+00	
  6.2532e+00	  2.4963e-01	  4.6955e-03	  3.8970e-02	  9.9574e-03	  2.6296e-05	  2.8036e-01	  2.7606e-02	  4.3373e-04	  1.2859e-02	  6.1312e+04	  1.5100e-01	  7.4498e-02	  2.0474e-03	  2.0581e-01	  1.9129e-01	  0.0000e+00	
  6.2529e+00	  2.4987e-01	  4.6997e-03	  3.9000e-02	  9.9666e-03	  2.6315e-05	  2.8062e-01	  2.7633e-02	  4.3373e-04	  1.2865e-02	  6.1360e+04	  1.5107e-01	  7.4464e-02	  2.0537e-03	  2.0582e-01	  1.9128e-01	  0.0000e+00	
  6.2526e+00	  2.5009e-01	  4.7038e-03	  3.9028e-02	  9.9755e-03	  2.6334e-05	  2.8087e-01	  2.7658e-02	  4.3374e-04	  1.2871e-02	  6.1407e+04	  1.5114e-01	  7.4430e-02	  2.0598e-03	  2.0583e-01	  1.9127e-01	  0.0000e+00	
  6.2523e+00	  2.5032e-01	  4.7077e-03	  3.9055e-02	  9.9841e-03	  2.6351e-05	  2.8112e-01	  2.7683e-02	  4.3374e-04	  1.2877e-02	  6.1452e+04	  1.5120e-01	  7.4398e-02	  2.0657e-03	  2.0583e-01	  1.9126e-01	  0.0000e+00	
  6.2521e+00	  2.5053e-01	  4.7115e-03	  3.9081e-02	  9.9924e-03	  2.6368e-05	  2.8136e-01	  2.7707e-02	  4.3374e-04	  1.2882e-02	  6.1496e+04	  1.5126e-01	  7.4367e-02	  2.0713e-03	  2.0584e-01	  1.9125e-01	  0.0000e+00	
  6.2518e+00	  2.5073e-01	  4.7152e-03	  3.9107e-02	  1.0000e-02	  2.6385e-05	  2.8159e-01	  2.7729e-02	  4.3374e-04	  1.2888e-02	  6.1538e+04	  1.5132e-01	  7.4337e-02	  2.0768e-03	  2.0585e-01	  1.9124e-01	  0.0000e+00	
  6.2516e+00	  2.5093e-01	  4.7187e-03	  3.9131e-02	  1.0008e-02	  2.6401e-05	  2.8181e-01	  2.7752e-02	  4.3375e-04	  1.2893e-02	  6.1578e+04	  1.5138e-01	  7.4308e-02	  2.0821e-03	  2.0585e-01	  1.9123e-01	  0.0000e+00	
  6.2513e+00	  2.5112e-01	  4.7221e-03	  3.9155e-02	  1.0016e-02	  2.6416e-05	  2.8202e-01	  2.7773e-02	  4.3375e-04	  1.2898e-02	  6.1618e+04	  1.5144e-01	  7.4280e-02	  2.0872e-03	  2.0586e-01	  1.9122e-01	  0.0000e+00	
  6.2511e+00	  2.5131e-01	  4.7254e-03	  3.9178e-02	  1.0023e-02	  2.6431e-05	  2.8223e-01	  2.7794e-02	  4.3375e-04	  1.2903e-02	  6.1656e+04	  1.5149e-01	  7.4252e-02	  2.0921e-03	  2.0587e-01	  1.9121e-01	  0.0000e+00	
  6.2509e+00	  2.5149e-01	  4.7286e-03	  3.9200e-02	  1.0030e-02	  2.6446e-05	  2.8243e-01	  2.7813e-02	  4.3375e-04	  1.2908e-02	  6.1692e+04	  1.5154e-01	  7.4226e-02	  2.0969e-03	  2.0587e-01	  1.9120e-01	  0.0000e+00	
  6.2507e+00	  2.5166e-01	  4.7317e-03	  3.9221e-02	  1.0037e-02	  2.6459e-05	  2.8262e-01	  2.7833e-02	  4.3375e-04	  1.2912e-02	  6.1727e+04	  1.5160e-01	  7.4201e-02	  2.1015e-03	  2.0588e-01	  1.9119e-01	  0.0000e+00	
  6.2505e+00	  2.5183e-01	  4.7346e-03	  3.9241e-02	  1.0043e-02	  2.6473e-05	  2.8281e-01	  2.7851e-02	  4.3376e-04	  1.2917e-02	  6.1762e+04	  1.5164e-01	  7.4177e-02	  2.1059e-03	  2.0588e-01	  1.9118e-01	  0.0000e+00	
  6.2503e+00	  2.5199e-01	  4.7375e-03	  3.9261e-02	  1.0049e-02	  2.6486e-05	  2.8299e-01	  2.7869e-02	  4.3376e-04	  1.2921e-02	  6.1794e+04	  1.5169e-01	  7.4153e-02	  2.1102e-03	  2.0589e-01	  1.9118e-01	  0.0000e+00	
  6.2501e+00	  2.5215e-01	  4.7403e-03	  3.9280e-02	  1.0055e-02	  2.6498e-05	  2.8316e-01	  2.7887e-02	  4.3376e-04	  1.2925e-02	  6.1826e+04	  1.5174e-01	  7.4130e-02	  2.1143e-03	  2.0589e-01	  1.9117e-01	  0.0000e+00	
  6.2499e+00	  2.5230e-01	  4.7429e-03	  3.9299e-02	  1.0061e-02	  2.6510e-05	  2.8333e-01	  2.7903e-02	  4.3376e-04	  1.2929e-02	  6.1857e+04	  1.5178e-01	  7.4109e-02	  2.1183e-03	  2.0590e-01	  1.9116e-01	  0.0000e+00	
  6.2497e+00	  2.5244e-01	  4.7455e-03	  3.9317e-02	  1.0067e-02	  2.6522e-05	  2.8349e-01	  2.7919e-02	  4.3376e-04	  1.2933e-02	  6.1886e+04	  1.5182e-01	  7.4087e-02	  2.1221e-03	  2.0590e-01	  1.9115e-01	  0.0000e+00	
  6.2495e+00	  2.5258e-01	  4.7480e-03	  3.9334e-02	  1.0072e-02	  2.6533e-05	  2.8364e-01	  2.7935e-02	  4.3376e-04	  1.2937e-02	  6.1915e+04	  1.5186e-01	  7.4067e-02	  2.1258e-03	  2.0591e-01	  1.9115e-01	  0.0000e+00	
  6.2494e+00	  2.5272e-01	  4.7504e-03	  3.9351e-02	  1.0078e-02	  2.6544e-05	  2.8379e-01	  2.7950e-02	  4.3376e-04	  1.2940e-02	  6.1943e+04	  1.5190e-01	  7.4047e-02	  2.1294e-03	  2.0591e-01	  1.9114e-01	  0.0000e+00	
  6.2492e+00	  2.5285e-01	  4.7527e-03	  3.9367e-02	  1.0083e-02	  2.6555e-05	  2.8394e-01	  2.7965e-02	  4.3377e-04	  1.2944e-02	  6.1969e+04	  1.5194e-01	  7.4028e-02	  2.1329e-03	  2.0592e-01	  1.9113e-01	  0.0000e+00	
  6.2490e+00	  2.5297e-01	  4.7550e-03	  3.9382e-02	  1.0088e-02	  2.6565e-05	  2.8408e-01	  2.7979e-02	  4.3377e-04	  1.2947e-02	  6.1995e+04	  1.5198e-01	  7.4010e-02	  2.1362e-03	  2.0592e-01	  1.9113e-01	  0.0000e+00	
  6.2489e+00	  2.5309e-01	  4.7571e-03	  3.9397e-02	  1.0092e-02	  2.6575e-05	  2.8421e-01	  2.7992e-02	  4.3377e-04	  1.2950e-02	  6.2020e+04	  1.5201e-01	  7.3992e-02	  2.1395e-03	  2.0592e-01	  1.9112e-01	  0.0000e+00	
  6.2488e+00	  2.5321e-01	  4.7592e-03	  3.9412e-02	  1.0097e-02	  2.6584e-05	  2.8435e-01	  2.8005e-02	  4.3377e-04	  1.2953e-02	  6.2044e+04	  1.5205e-01	  7.3975e-02	  2.1426e-03	  2.0593e-01	  1.9112e-01	  0.0000e+00	
  6.2486e+00	  2.5332e-01	  4.7613e-03	  3.9426e-02	  1.0101e-02	  2.6593e-05	  2.8447e-01	  2.8018e-02	  4.3377e-04	  1.2956e-02	  6.2067e+04	  1.5208e-01	  7.3958e-02	  2.1456e-03	  2.0593e-01	  1.9111e-01	  0.0000e+00	
  6.2485e+00	  2.5343e-01	  4.7632e-03	  3.9439e-02	  1.0106e-02	  2.6602e-05	  2.8459e-01	  2.8030e-02	  4.3377e-04	  1.2959e-02	  6.2089e+04	  1.5211e-01	  7.3942e-02	  2.1485e-03	  2.0593e-01	  1.9110e-01	  0.0000e+00	
  6.2484e+00	  2.5354e-01	  4.7651e-03	  3.9452e-02	  1.0110e-02	  2.6611e-05	  2.8471e-01	  2.8042e-02	  4.3377e-04	  1.2962e-02	  6.2111e+04	  1.5214e-01	  7.3927e-02	  2.1513e-03	  2.0594e-01	  1.9110e-01	  0.0000e+00	
  6.2482e+00	  2.5364e-01	  4.7669e-03	  3.9465e-02	  1.0114e-02	  2.6619e-05	  2.8483e-01	  2.8053e-02	  4.3377e-04	  1.2965e-02	  6.2132e+04	  1.5217e-01	  7.3912e-02	  2.1540e-03	  2.0594e-01	  1.9109e-01	  0.0000e+00	
  6.2481e+00	  2.5374e-01	  4.7687e-03	  3.9477e-02	  1.0118e-02	  2.6627e-05	  2.8494e-01	  2.8064e-02	  4.3378e-04	  1.2967e-02	  6.2152e+04	  1.5220e-01	  7.3898e-02	  2.1566e-03	  2.0594e-01	  1.9109e-01	  0.0000e+00	
  6.2480e+00	  2.5384e-01	  4.7703e-03	  3.9489e-02	  1.0121e-02	  2.6634e-05	  2.8504e-01	  2.8075e-02	  4.3378e-04	  1.2970e-02	  6.2171e+04	  1.5223e-01	  7.3884e-02	  2.1592e-03	  2.0595e-01	  1.9108e-01	  0.0000e+00	
  6.2479e+00	  2.5393e-01	  4.7720e-03	  3.9500e-02	  1.0125e-02	  2.6642e-05	  2.8514e-01	  2.8085e-02	  4.3378e-04	  1.2972e-02	  6.2190e+04	  1.5226e-01	  7.3870e-02	  2.1616e-03	  2.0595e-01	  1.9108e-01	  0.0000e+00	
  6.2478e+00	  2.5402e-01	  4.7736e-03	  3.9511e-02	  1.0128e-02	  2.6649e-05	  2.8524e-01	  2.8095e-02	  4.3378e-04	  1.2975e-02	  6.2208e+04	  1.5228e-01	  7.3857e-02	  2.1639e-03	  2.0595e-01	  1.9108e-01	  0.0000e+00	
  6.2477e+00	  2.5410e-01	  4.7751e-03	  3.9522e-02	  1.0132e-02	  2.6656e-05	  2.8534e-01	  2.8105e-02	  4.3378e-04	  1.2977e-02	  6.2226e+04	  1.5231e-01	  7.3845e-02	  2.1662e-03	  2.0596e-01	  1.9107e-01	  0.0000e+00	
  6.2476e+00	  2.5419e-01	  4.7766e-03	  3.9532e-02	  1.0135e-02	  2.6663e-05	  2.8543e-01	  2.8114e-02	  4.3378e-04	  1.2979e-02	  6.2243e+04	  1.5233e-01	  7.3833e-02	  2.1684e-03	  2.0596e-01	  1.9107e-01	  0.0000e+00	
  6.2475e+00	  2.5427e-01	  4.7780e-03	  3.9542e-02	  1.0138e-02	  2.6669e-05	  2.8552e-01	  2.8123e-02	  4.3378e-04	  1.2981e-02	  6.2259e+04	  1.5235e-01	  7.3821e-02	  2.1705e-03	  2.0596e-01	  1.9106e-01	  0.0000e+00	
  6.2474e+00	  2.5434e-01	  4.7794e-03	  3.9551e-02	  1.0141e-02	  2.6675e-05	  2.8561e-01	  2.8131e-02	  4.3378e-04	  1.2983e-02	  6.2275e+04	  1.5238e-01	  7.3810e-02	  2.1726e-03	  2.0596e-01	  1.9106e-01	  0.0000e+00	
  6.2473e+00	  2.5442e-01	  4.7807e-03	  3.9560e-02	  1.0144e-02	  2.6681e-05	  2.8569e-01	  2.8140e-02	  4.3378e-04	  1.2985e-02	  6.2290e+04	  1.5240e-01	  7.3799e-02	  2.1745e-03	  2.0597e-01	  1.9106e-01	  0.0000e+00	
  6.2472e+00	  2.5449e-01	  4.7820e-03	  3.9569e-02	  1.0147e-02	  2.6687e-05	  2.8577e-01	  2.8148e-02	  4.3378e-04	  1.2987e-02	  6.2305e+04	  1.5242e-01	  7.3789e-02	  2.1764e-03	  2.0597e-01	  1.9105e-01	  0.0000e+00	
  6.2471e+00	  2.5456e-01	  4.7832e-03	  3.9578e-02	  1.0150e-02	  2.6693e-05	  2.8585e-01	  2.8155e-02	  4.3378e-04	  1.2989e-02	  6.2319e+04	  1.5244e-01	  7.3778e-02	  2.1783e-03	  2.0597e-01	  1.9105e-01	  0.0000e+00	
  6.2470e+00	  2.5463e-01	  4.7844e-03	  3.9586e-02	  1.0152e-02	  2.6698e-05	  2.8592e-01	  2.8163e-02	  4.3378e-04	  1.2991e-02	  6.2333e+04	  1.5246e-01	  7.3769e-02	  2.1801e-03	  2.0597e-01	  1.9105e-01	  0.0000e+00	
  6.2469e+00	  2.5469e-01	  4.7855e-03	  3.9594e-02	  1.0155e-02	  2.6703e-05	  2.8599e-01	  2.8170e-02	  4.3379e-04	  1.2993e-02	  6.2346e+04	  1.5248e-01	  7.3759e-02	  2.1818e-03	  2.0598e-01	  1.9104e-01	  0.0000e+00	
  6.2469e+00	  2.5475e-01	  4.7867e-03	  3.9602e-02	  1.0157e-02	  2.6708e-05	  2.8606e-01	  2.8177e-02	  4.3379e-04	  1.2994e-02	  6.2359e+04	  1.5250e-01	  7.3750e-02	  2.1834e-03	  2.0598e-01	  1.9104e-01	  0.0000e+00	
  6.2468e+00	  2.5481e-01	  4.7877e-03	  3.9609e-02	  1.0160e-02	  2.6713e-05	  2.8613e-01	  2.8184e-02	  4.3379e-04	  1.2996e-02	  6.2371e+04	  1.5251e-01	  7.3741e-02	  2.1850e-03	  2.0598e-01	  1.9104e-01	  0.0000e+00	
  6.2467e+00	  2.5487e-01	  4.7888e-03	  3.9616e-02	  1.0162e-02	  2.6718e-05	  2.8620e-01	  2.8190e-02	  4.3379e-04	  1.2997e-02	  6.2383e+04	  1.5253e-01	  7.3733e-02	  2.1866e-03	  2.0598e-01	  1.9103e-01	  0.0000e+00	
  6.2467e+00	  2.5493e-01	  4.7898e-03	  3.9623e-02	  1.0164e-02	  2.6723e-05	  2.8626e-01	  2.8197e-02	  4.3379e-04	  1.2999e-02	  6.2394e+04	  1.5255e-01	  7.3725e-02	  2.1881e-03	  2.0598e-01	  1.9103e-01	  0.0000e+00	
  6.2466e+00	  2.5498e-01	  4.7907e-03	  3.9630e-02	  1.0166e-02	  2.6727e-05	  2.8632e-01	  2.8203e-02	  4.3379e-04	  1.3000e-02	  6.2405e+04	  1.5256e-01	  7.3717e-02	  2.1895e-03	  2.0599e-01	  1.9103e-01	  0.0000e+00	
  6.2465e+00	  2.5504e-01	  4.7917e-03	  3.9636e-02	  1.0168e-02	  2.6731e-05	  2.8638e-01	  2.8208e-02	  4.3379e-04	  1.3002e-02	  6.2416e+04	  1.5258e-01	  7.3709e-02	  2.1909e-03	  2.0599e-01	  1.9103e-01	  0.0000e+00	
  6.2465e+00	  2.5509e-01	  4.7926e-03	  3.9643e-02	  1.0170e-02	  2.6735e-05	  2.8643e-01	  2.8214e-02	  4.3379e-04	  1.3003e-02	  6.2426e+04	  1.5259e-01	  7.3702e-02	  2.1922e-03	  2.0599e-01	  1.9102e-01	  0.0000e+00	
  6.2464e+00	  2.5514e-01	  4.7934e-03	  3.9649e-02	  1.0172e-02	  2.6739e-05	  2.8649e-01	  2.8220e-02	  4.3379e-04	  1.3004e-02	  6.2436e+04	  1.5261e-01	  7.3695e-02	  2.1935e-03	  2.0599e-01	  1.9102e-01	  0.0000e+00	
  6.2463e+00	  2.5518e-01	  4.7943e-03	  3.9655e-02	  1.0174e-02	  2.6743e-05	  2.8654e-01	  2.8225e-02	  4.3379e-04	  1.3006e-02	  6.2446e+04	  1.5262e-01	  7.3688e-02	  2.1948e-03	  2.0599e-01	  1.9102e-01	  0.0000e+00	
  6.2463e+00	  2.5523e-01	  4.7951e-03	  3.9660e-02	  1.0176e-02	  2.6747e-05	  2.8659e-01	  2.8230e-02	  4.3379e-04	  1.3007e-02	  6.2455e+04	  1.5264e-01	  7.3681e-02	  2.1960e-03	  2.0599e-01	  1.9102e-01	  0.0000e+00	
  6.2462e+00	  2.5527e-01	  4.7959e-03	  3.9666e-02	  1.0178e-02	  2.6750e-05	  2.8664e-01	  2.8235e-02	  4.3379e-04	  1.3008e-02	  6.2464e+04	  1.5265e-01	  7.3675e-02	  2.1972e-03	  2.0600e-01	  1.9101e-01	  0.0000e+00	
  6.2462e+00	  2.5531e-01	  4.7966e-03	  3.9671e-02	  1.0179e-02	  2.6754e-05	  2.8669e-01	  2.8240e-02	  4.3379e-04	  1.3009e-02	  6.2473e+04	  1.5266e-01	  7.3668e-02	  2.1983e-03	  2.0600e-01	  1.9101e-01	  0.0000e+00	
  6.2461e+00	  2.5536e-01	  4.7974e-03	  3.9676e-02	  1.0181e-02	  2.6757e-05	  2.8673e-01	  2.8244e-02	  4.3379e-04	  1.3010e-02	  6.2481e+04	  1.5267e-01	  7.3662e-02	  2.1994e-03	  2.0600e-01	  1.9101e-01	  0.0000e+00	
  6.2461e+00	  2.5540e-01	  4.7981e-03	  3.9681e-02	  1.0182e-02	  2.6760e-05	  2.8678e-01	  2.8249e-02	  4.3379e-04	  1.3011e-02	  6.2489e+04	  1.5268e-01	  7.3657e-02	  2.2004e-03	  2.0600e-01	  1.9101e-01	  0.0000e+00	
  6.2460e+00	  2.5543e-01	  4.7988e-03	  3.9685e-02	  1.0184e-02	  2.6763e-05	  2.8682e-01	  2.8253e-02	  4.3379e-04	  1.3012e-02	  6.2497e+04	  1.5269e-01	  7.3651e-02	  2.2014e-03	  2.0600e-01	  1.9101e-01	  0.0000e+00	
  6.2460e+00	  2.5547e-01	  4.7994e-03	  3.9690e-02	  1.0185e-02	  2.6766e-05	  2.8686e-01	  2.8257e-02	  4.3379e-04	  1.3013e-02	  6.2505e+04	  1.5271e-01	  7.3646e-02	  2.2024e-03	  2.0600e-01	  1.9100e-01	  0.0000e+00	
  6.2459e+00	  2.5551e-01	  4.8001e-03	  3.9694e-02	  1.0187e-02	  2.6769e-05	  2.8690e-01	  2.8261e-02	  4.3379e-04	  1.3014e-02	  6.2512e+04	  1.5272e-01	  7.3641e-02	  2.2034e-03	  2.0600e-01	  1.9100e-01	  0.0000e+00	
  6.2459e+00	  2.5554e-01	  4.8007e-03	  3.9699e-02	  1.0188e-02	  2.6772e-05	  2.8694e-01	  2.8265e-02	  4.3379e-04	  1.3015e-02	  6.2519e+04	  1.5273e-01	  7.3635e-02	  2.2043e-03	  2.0600e-01	  1.9100e-01	  0.0000e+00	
  6.2459e+00	  2.5557e-01	  4.8013e-03	  3.9703e-02	  1.0189e-02	  2.6775e-05	  2.8698e-01	  2.8268e-02	  4.3379e-04	  1.3016e-02	  6.2526e+04	  1.5274e-01	  7.3631e-02	  2.2052e-03	  2.0600e-01	  1.9100e-01	  0.0000e+00	
  6.2458e+00	  2.5561e-01	  4.8018e-03	  3.9707e-02	  1.0191e-02	  2.6777e-05	  2.8701e-01	  2.8272e-02	  4.3380e-04	  1.3017e-02	  6.2532e+04	  1.5275e-01	  7.3626e-02	  2.2060e-03	  2.0601e-01	  1.9100e-01	  0.0000e+00	
  6.2458e+00	  2.5564e-01	  4.8024e-03	  3.9711e-02	  1.0192e-02	  2.6780e-05	  2.8705e-01	  2.8275e-02	  4.3380e-04	  1.3018e-02	  6.2539e+04	  1.5275e-01	  7.3621e-02	  2.2068e-03	  2.0601e-01	  1.9100e-01	  0.0000e+00	
  6.2458e+00	  2.5567e-01	  4.8029e-03	  3.9714e-02	  1.0193e-02	  2.6782e-05	  2.8708e-01	  2.8279e-02	  4.3380e-04	  1.3018e-02	  6.2545e+04	  1.5276e-01	  7.3617e-02	  2.2076e-03	  2.0601e-01	  1.9099e-01	  0.0000e+00	
  6.2457e+00	  2.5570e-01	  4.8034e-03	  3.9718e-02	  1.0194e-02	  2.6785e-05	  2.8711e-01	  2.8282e-02	  4.3380e-04	  1.3019e-02	  6.2551e+04	  1.5277e-01	  7.3613e-02	  2.2084e-03	  2.0601e-01	  1.9099e-01	  0.0000e+00	
  6.2457e+00	  2.5572e-01	  4.8039e-03	  3.9721e-02	  1.0195e-02	  2.6787e-05	  2.8714e-01	  2.8285e-02	  4.3380e-04	  1.3020e-02	  6.2556e+04	  1.5278e-01	  7.3609e-02	  2.2091e-03	  2.0601e-01	  1.9099e-01	  0.0000e+00	
  6.2456e+00	  2.5575e-01	  4.8044e-03	  3.9725e-02	  1.0196e-02	  2.6789e-05	  2.8717e-01	  2.8288e-02	  4.3380e-04	  1.3021e-02	  6.2562e+04	  1.5279e-01	  7.3605e-02	  2.2098e-03	  2.0601e-01	  1.9099e-01	  0.0000e+00	
  6.2456e+00	  2.5578e-01	  4.8049e-03	  3.9728e-02	  1.0197e-02	  2.6791e-05	  2.8720e-01	  2.8291e-02	  4.3380e-04	  1.3021e-02	  6.2567e+04	  1.5279e-01	  7.3601e-02	  2.2105e-03	  2.0601e-01	  1.9099e-01	  0.0000e+00	
  6.2456e+00	  2.5580e-01	  4.8053e-03	  3.9731e-02	  1.0198e-02	  2.6793e-05	  2.8723e-01	  2.8294e-02	  4.3380e-04	  1.3022e-02	  6.2572e+04	  1.5280e-01	  7.3597e-02	  2.2112e-03	  2.0601e-01	  1.9099e-01	  0.0000e+00	
  6.2456e+00	  2.5583e-01	  4.8058e-03	  3.9734e-02	  1.0199e-02	  2.6795e-05	  2.8726e-01	  2.8297e-02	  4.3380e-04	  1.3023e-02	  6.2577e+04	  1.5281e-01	  7.3594e-02	  2.2118e-03	  2.0601e-01	  1.9099e-01	  0.0000e+00	
  6.2455e+00	  2.5585e-01	  4.8062e-03	  3.9737e-02	  1.0200e-02	  2.6797e-05	  2.8728e-01	  2.8299e-02	  4.3380e-04	  1.3023e-02	  6.2582e+04	  1.5282e-01	  7.3590e-02	  2.2125e-03	  2.0601e-01	  1.9099e-01	  0.0000e+00	
  6.2455e+00	  2.5587e-01	  4.8066e-03	  3.9740e-02	  1.0201e-02	  2.6799e-05	  2.8731e-01	  2.8302e-02	  4.3380e-04	  1.3024e-02	  6.2587e+04	  1.5282e-01	  7.3587e-02	  2.2131e-03	  2.0601e-01	  1.9098e-01	  0.0000e+00	
  6.2455e+00	  2.5590e-01	  4.8070e-03	  3.9742e-02	  1.0202e-02	  2.6801e-05	  2.8733e-01	  2.8304e-02	  4.3380e-04	  1.3024e-02	  6.2591e+04	  1.5283e-01	  7.3584e-02	  2.2136e-03	  2.0602e-01	  1.9098e-01	  0.0000e+00	
  6.2454e+00	  2.5592e-01	  4.8073e-03	  3.9745e-02	  1.0203e-02	  2.6802e-05	  2.8736e-01	  2.8307e-02	  4.3380e-04	  1.3025e-02	  6.2595e+04	  1.5284e-01	  7.3581e-02	  2.2142e-03	  2.0602e-01	  1.9098e-01	  0.0000e+00	
  6.2454e+00	  2.5594e-01	  4.8077e-03	  3.9747e-02	  1.0204e-02	  2.6804e-05	  2.8738e-01	  2.8309e-02	  4.3380e-04	  1.3026e-02	  6.2600e+04	  1.5284e-01	  7.3578e-02	  2.2147e-03	  2.0602e-01	  1.9098e-01	  0.0000e+00	
  6.2454e+00	  2.5596e-01	  4.8081e-03	  3.9750e-02	  1.0204e-02	  2.6805e-05	  2.8740e-01	  2.8311e-02	  4.3380e-04	  1.3026e-02	  6.2604e+04	  1.5285e-01	  7.3575e-02	  2.2153e-03	  2.0602e-01	  1.9098e-01	  0.0000e+00	
  6.2454e+00	  2.5598e-01	  4.8084e-03	  3.9752e-02	  1.0205e-02	  2.6807e-05	  2.8742e-01	  2.8313e-02	  4.3380e-04	  1.3027e-02	  6.2608e+04	  1.5285e-01	  7.3572e-02	  2.2158e-03	  2.0602e-01	  1.9098e-01	  0.0000e+00	
  6.2454e+00	  2.5599e-01	  4.8087e-03	  3.9754e-02	  1.0206e-02	  2.6808e-05	  2.8744e-01	  2.8315e-02	  4.3380e-04	  1.3027e-02	  6.2611e+04	  1.5286e-01	  7.3570e-02	  2.2162e-03	  2.0602e-01	  1.9098e-01	  0.0000e+00	
