          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  7.1984e+00	  1.2383e-02	  5.0783e-04	  1.6366e-03	  1.9490e-03	  8.0594e-05	  1.2994e-02	  5.3183e-04	  3.5499e-04	  3.8034e-04	  3.9679e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1990e+00	  1.2394e-02	  5.0825e-04	  1.6398e-03	  1.9528e-03	  8.0558e-05	  1.3007e-02	  5.3594e-04	  3.5528e-04	  3.9064e-04	  3.9734e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1996e+00	  1.2405e-02	  5.0865e-04	  1.6429e-03	  1.9565e-03	  8.0522e-05	  1.3020e-02	  5.3990e-04	  3.5556e-04	  4.0058e-04	  3.9788e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2002e+00	  1.2416e-02	  5.0904e-04	  1.6459e-03	  1.9600e-03	  8.0488e-05	  1.3033e-02	  5.4372e-04	  3.5583e-04	  4.1017e-04	  3.9840e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2008e+00	  1.2426e-02	  5.0942e-04	  1.6488e-03	  1.9635e-03	  8.0455e-05	  1.3045e-02	  5.4741e-04	  3.5609e-04	  4.1943e-04	  3.9890e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2013e+00	  1.2436e-02	  5.0978e-04	  1.6516e-03	  1.9668e-03	  8.0424e-05	  1.3056e-02	  5.5096e-04	  3.5634e-04	  4.2836e-04	  3.9939e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2018e+00	  1.2446e-02	  5.1013e-04	  1.6543e-03	  1.9700e-03	  8.0393e-05	  1.3067e-02	  5.5439e-04	  3.5658e-04	  4.3699e-04	  3.9986e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2023e+00	  1.2455e-02	  5.1046e-04	  1.6569e-03	  1.9731e-03	  8.0364e-05	  1.3078e-02	  5.5770e-04	  3.5681e-04	  4.4531e-04	  4.0031e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.2464e-02	  5.1079e-04	  1.6594e-03	  1.9761e-03	  8.0336e-05	  1.3088e-02	  5.6089e-04	  3.5704e-04	  4.5334e-04	  4.0074e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2032e+00	  1.2473e-02	  5.1110e-04	  1.6618e-03	  1.9790e-03	  8.0309e-05	  1.3098e-02	  5.6397e-04	  3.5725e-04	  4.6109e-04	  4.0116e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
