          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.0130e+00	  9.3932e-03	  5.9284e-04	  1.6650e-02	  3.6346e-03	  1.3544e-06	  3.6588e-02	  3.3721e-03	  7.2796e-04	  1.6479e-03	  9.9661e+03	  0.0000e+00	  1.4999e-01	  3.4318e-03	
  7.0130e+00	  9.3938e-03	  5.9286e-04	  1.6651e-02	  3.6350e-03	  1.3546e-06	  3.6592e-02	  3.3725e-03	  7.2799e-04	  1.6480e-03	  9.9670e+03	  0.0000e+00	  1.4999e-01	  3.4327e-03	
  7.0129e+00	  9.3945e-03	  5.9289e-04	  1.6653e-02	  3.6353e-03	  1.3548e-06	  3.6596e-02	  3.3729e-03	  7.2802e-04	  1.6482e-03	  9.9678e+03	  0.0000e+00	  1.4999e-01	  3.4336e-03	
  7.0129e+00	  9.3952e-03	  5.9292e-04	  1.6654e-02	  3.6356e-03	  1.3550e-06	  3.6599e-02	  3.3733e-03	  7.2804e-04	  1.6483e-03	  9.9687e+03	  0.0000e+00	  1.4999e-01	  3.4345e-03	
  7.0128e+00	  9.3958e-03	  5.9294e-04	  1.6655e-02	  3.6359e-03	  1.3552e-06	  3.6603e-02	  3.3736e-03	  7.2807e-04	  1.6485e-03	  9.9695e+03	  0.0000e+00	  1.4999e-01	  3.4354e-03	
  7.0128e+00	  9.3964e-03	  5.9297e-04	  1.6657e-02	  3.6362e-03	  1.3553e-06	  3.6606e-02	  3.3739e-03	  7.2810e-04	  1.6486e-03	  9.9702e+03	  0.0000e+00	  1.4999e-01	  3.4362e-03	
  7.0127e+00	  9.3970e-03	  5.9299e-04	  1.6658e-02	  3.6365e-03	  1.3555e-06	  3.6609e-02	  3.3743e-03	  7.2812e-04	  1.6488e-03	  9.9710e+03	  0.0000e+00	  1.4999e-01	  3.4370e-03	
  7.0127e+00	  9.3975e-03	  5.9302e-04	  1.6659e-02	  3.6368e-03	  1.3557e-06	  3.6612e-02	  3.3746e-03	  7.2815e-04	  1.6489e-03	  9.9717e+03	  0.0000e+00	  1.4999e-01	  3.4378e-03	
  7.0126e+00	  9.3981e-03	  5.9304e-04	  1.6661e-02	  3.6370e-03	  1.3558e-06	  3.6615e-02	  3.3749e-03	  7.2817e-04	  1.6490e-03	  9.9724e+03	  0.0000e+00	  1.4999e-01	  3.4386e-03	
  7.0126e+00	  9.3986e-03	  5.9306e-04	  1.6662e-02	  3.6373e-03	  1.3560e-06	  3.6618e-02	  3.3752e-03	  7.2819e-04	  1.6491e-03	  9.9731e+03	  0.0000e+00	  1.4999e-01	  3.4393e-03	
