          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.7038e+00	  2.5294e-03	  3.0217e-04	  4.4210e-03	  9.4055e-04	  3.1854e-05	  2.6588e-03	  3.3174e-04	  4.0964e-04	  7.3943e-04	  1.9046e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2166e-01	  1.7675e-02	  0.0000e+00	
  6.7038e+00	  2.5295e-03	  3.0218e-04	  4.4213e-03	  9.4062e-04	  3.1851e-05	  2.6595e-03	  3.3191e-04	  4.0966e-04	  7.3980e-04	  1.9048e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2166e-01	  1.7672e-02	  0.0000e+00	
  6.7038e+00	  2.5297e-03	  3.0219e-04	  4.4217e-03	  9.4069e-04	  3.1849e-05	  2.6602e-03	  3.3207e-04	  4.0967e-04	  7.4016e-04	  1.9050e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2166e-01	  1.7669e-02	  0.0000e+00	
  6.7038e+00	  2.5298e-03	  3.0220e-04	  4.4220e-03	  9.4075e-04	  3.1847e-05	  2.6609e-03	  3.3223e-04	  4.0968e-04	  7.4052e-04	  1.9053e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2166e-01	  1.7666e-02	  0.0000e+00	
  6.7038e+00	  2.5299e-03	  3.0220e-04	  4.4223e-03	  9.4082e-04	  3.1845e-05	  2.6615e-03	  3.3238e-04	  4.0969e-04	  7.4085e-04	  1.9055e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2167e-01	  1.7663e-02	  0.0000e+00	
  6.7038e+00	  2.5300e-03	  3.0221e-04	  4.4225e-03	  9.4088e-04	  3.1843e-05	  2.6622e-03	  3.3252e-04	  4.0970e-04	  7.4118e-04	  1.9057e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2167e-01	  1.7660e-02	  0.0000e+00	
  6.7038e+00	  2.5301e-03	  3.0222e-04	  4.4228e-03	  9.4094e-04	  3.1841e-05	  2.6628e-03	  3.3266e-04	  4.0971e-04	  7.4150e-04	  1.9059e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2167e-01	  1.7657e-02	  0.0000e+00	
  6.7038e+00	  2.5302e-03	  3.0223e-04	  4.4231e-03	  9.4100e-04	  3.1839e-05	  2.6634e-03	  3.3279e-04	  4.0972e-04	  7.4180e-04	  1.9061e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2167e-01	  1.7655e-02	  0.0000e+00	
  6.7038e+00	  2.5303e-03	  3.0224e-04	  4.4233e-03	  9.4105e-04	  3.1837e-05	  2.6639e-03	  3.3292e-04	  4.0973e-04	  7.4209e-04	  1.9063e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2167e-01	  1.7652e-02	  0.0000e+00	
  6.7038e+00	  2.5304e-03	  3.0224e-04	  4.4236e-03	  9.4110e-04	  3.1835e-05	  2.6645e-03	  3.3305e-04	  4.0974e-04	  7.4238e-04	  1.9064e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2167e-01	  1.7650e-02	  0.0000e+00	
  6.7038e+00	  2.5304e-03	  3.0225e-04	  4.4238e-03	  9.4116e-04	  3.1833e-05	  2.6650e-03	  3.3317e-04	  4.0975e-04	  7.4265e-04	  1.9066e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2168e-01	  1.7647e-02	  0.0000e+00	
  6.7038e+00	  2.5305e-03	  3.0226e-04	  4.4240e-03	  9.4121e-04	  3.1832e-05	  2.6655e-03	  3.3329e-04	  4.0976e-04	  7.4292e-04	  1.9068e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2168e-01	  1.7645e-02	  0.0000e+00	
  6.7038e+00	  2.5306e-03	  3.0226e-04	  4.4243e-03	  9.4125e-04	  3.1830e-05	  2.6660e-03	  3.3340e-04	  4.0977e-04	  7.4317e-04	  1.9069e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2168e-01	  1.7643e-02	  0.0000e+00	
  6.7038e+00	  2.5307e-03	  3.0227e-04	  4.4245e-03	  9.4130e-04	  3.1828e-05	  2.6665e-03	  3.3351e-04	  4.0978e-04	  7.4342e-04	  1.9071e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2168e-01	  1.7641e-02	  0.0000e+00	
  6.7038e+00	  2.5308e-03	  3.0228e-04	  4.4247e-03	  9.4135e-04	  3.1827e-05	  2.6669e-03	  3.3361e-04	  4.0979e-04	  7.4366e-04	  1.9072e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2168e-01	  1.7639e-02	  0.0000e+00	
  6.7038e+00	  2.5308e-03	  3.0228e-04	  4.4249e-03	  9.4139e-04	  3.1825e-05	  2.6674e-03	  3.3372e-04	  4.0980e-04	  7.4389e-04	  1.9074e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2168e-01	  1.7637e-02	  0.0000e+00	
  6.7038e+00	  2.5309e-03	  3.0229e-04	  4.4251e-03	  9.4143e-04	  3.1824e-05	  2.6678e-03	  3.3381e-04	  4.0980e-04	  7.4411e-04	  1.9075e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2168e-01	  1.7635e-02	  0.0000e+00	
  6.7038e+00	  2.5310e-03	  3.0229e-04	  4.4253e-03	  9.4147e-04	  3.1823e-05	  2.6682e-03	  3.3391e-04	  4.0981e-04	  7.4432e-04	  1.9077e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2169e-01	  1.7633e-02	  0.0000e+00	
  6.7038e+00	  2.5310e-03	  3.0230e-04	  4.4255e-03	  9.4151e-04	  3.1821e-05	  2.6686e-03	  3.3400e-04	  4.0982e-04	  7.4453e-04	  1.9078e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2169e-01	  1.7631e-02	  0.0000e+00	
  6.7038e+00	  2.5311e-03	  3.0230e-04	  4.4256e-03	  9.4155e-04	  3.1820e-05	  2.6690e-03	  3.3409e-04	  4.0982e-04	  7.4473e-04	  1.9079e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2169e-01	  1.7630e-02	  0.0000e+00	
  6.7038e+00	  2.5312e-03	  3.0231e-04	  4.4258e-03	  9.4159e-04	  3.1819e-05	  2.6694e-03	  3.3417e-04	  4.0983e-04	  7.4493e-04	  1.9080e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2169e-01	  1.7628e-02	  0.0000e+00	
  6.7038e+00	  2.5312e-03	  3.0231e-04	  4.4260e-03	  9.4162e-04	  3.1818e-05	  2.6697e-03	  3.3426e-04	  4.0984e-04	  7.4511e-04	  1.9082e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2169e-01	  1.7626e-02	  0.0000e+00	
  6.7038e+00	  2.5313e-03	  3.0232e-04	  4.4261e-03	  9.4165e-04	  3.1816e-05	  2.6701e-03	  3.3434e-04	  4.0984e-04	  7.4529e-04	  1.9083e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2169e-01	  1.7625e-02	  0.0000e+00	
  6.7038e+00	  2.5313e-03	  3.0232e-04	  4.4263e-03	  9.4169e-04	  3.1815e-05	  2.6704e-03	  3.3441e-04	  4.0985e-04	  7.4547e-04	  1.9084e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2169e-01	  1.7623e-02	  0.0000e+00	
  6.7038e+00	  2.5314e-03	  3.0233e-04	  4.4264e-03	  9.4172e-04	  3.1814e-05	  2.6707e-03	  3.3449e-04	  4.0986e-04	  7.4563e-04	  1.9085e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2169e-01	  1.7622e-02	  0.0000e+00	
  6.7038e+00	  2.5315e-03	  3.0233e-04	  4.4266e-03	  9.4175e-04	  3.1813e-05	  2.6710e-03	  3.3456e-04	  4.0986e-04	  7.4580e-04	  1.9086e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2169e-01	  1.7620e-02	  0.0000e+00	
  6.7038e+00	  2.5315e-03	  3.0234e-04	  4.4267e-03	  9.4178e-04	  3.1812e-05	  2.6713e-03	  3.3463e-04	  4.0987e-04	  7.4595e-04	  1.9087e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7619e-02	  0.0000e+00	
  6.7038e+00	  2.5316e-03	  3.0234e-04	  4.4268e-03	  9.4181e-04	  3.1811e-05	  2.6716e-03	  3.3469e-04	  4.0987e-04	  7.4610e-04	  1.9088e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7618e-02	  0.0000e+00	
  6.7038e+00	  2.5316e-03	  3.0234e-04	  4.4269e-03	  9.4184e-04	  3.1810e-05	  2.6719e-03	  3.3476e-04	  4.0988e-04	  7.4625e-04	  1.9089e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7616e-02	  0.0000e+00	
  6.7038e+00	  2.5316e-03	  3.0235e-04	  4.4271e-03	  9.4186e-04	  3.1809e-05	  2.6722e-03	  3.3482e-04	  4.0988e-04	  7.4639e-04	  1.9090e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7615e-02	  0.0000e+00	
  6.7038e+00	  2.5317e-03	  3.0235e-04	  4.4272e-03	  9.4189e-04	  3.1809e-05	  2.6724e-03	  3.3488e-04	  4.0989e-04	  7.4653e-04	  1.9091e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7614e-02	  0.0000e+00	
  6.7038e+00	  2.5317e-03	  3.0235e-04	  4.4273e-03	  9.4191e-04	  3.1808e-05	  2.6727e-03	  3.3494e-04	  4.0989e-04	  7.4666e-04	  1.9091e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7613e-02	  0.0000e+00	
  6.7038e+00	  2.5318e-03	  3.0236e-04	  4.4274e-03	  9.4194e-04	  3.1807e-05	  2.6729e-03	  3.3499e-04	  4.0990e-04	  7.4678e-04	  1.9092e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7612e-02	  0.0000e+00	
  6.7038e+00	  2.5318e-03	  3.0236e-04	  4.4275e-03	  9.4196e-04	  3.1806e-05	  2.6732e-03	  3.3505e-04	  4.0990e-04	  7.4691e-04	  1.9093e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7611e-02	  0.0000e+00	
  6.7038e+00	  2.5318e-03	  3.0236e-04	  4.4276e-03	  9.4198e-04	  3.1805e-05	  2.6734e-03	  3.3510e-04	  4.0990e-04	  7.4703e-04	  1.9094e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7610e-02	  0.0000e+00	
  6.7038e+00	  2.5319e-03	  3.0237e-04	  4.4277e-03	  9.4200e-04	  3.1805e-05	  2.6736e-03	  3.3515e-04	  4.0991e-04	  7.4714e-04	  1.9094e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7609e-02	  0.0000e+00	
  6.7038e+00	  2.5319e-03	  3.0237e-04	  4.4278e-03	  9.4202e-04	  3.1804e-05	  2.6738e-03	  3.3520e-04	  4.0991e-04	  7.4725e-04	  1.9095e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7608e-02	  0.0000e+00	
  6.7038e+00	  2.5320e-03	  3.0237e-04	  4.4279e-03	  9.4204e-04	  3.1803e-05	  2.6740e-03	  3.3525e-04	  4.0991e-04	  7.4736e-04	  1.9096e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7607e-02	  0.0000e+00	
  6.7038e+00	  2.5320e-03	  3.0237e-04	  4.4280e-03	  9.4206e-04	  3.1803e-05	  2.6742e-03	  3.3529e-04	  4.0992e-04	  7.4746e-04	  1.9096e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7606e-02	  0.0000e+00	
  6.7038e+00	  2.5320e-03	  3.0238e-04	  4.4281e-03	  9.4208e-04	  3.1802e-05	  2.6744e-03	  3.3534e-04	  4.0992e-04	  7.4756e-04	  1.9097e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7605e-02	  0.0000e+00	
  6.7038e+00	  2.5320e-03	  3.0238e-04	  4.4282e-03	  9.4210e-04	  3.1801e-05	  2.6746e-03	  3.3538e-04	  4.0992e-04	  7.4765e-04	  1.9098e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2170e-01	  1.7604e-02	  0.0000e+00	
  6.7038e+00	  2.5321e-03	  3.0238e-04	  4.4283e-03	  9.4212e-04	  3.1801e-05	  2.6748e-03	  3.3542e-04	  4.0993e-04	  7.4775e-04	  1.9098e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7604e-02	  0.0000e+00	
  6.7038e+00	  2.5321e-03	  3.0238e-04	  4.4283e-03	  9.4213e-04	  3.1800e-05	  2.6750e-03	  3.3546e-04	  4.0993e-04	  7.4784e-04	  1.9099e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7603e-02	  0.0000e+00	
  6.7038e+00	  2.5321e-03	  3.0239e-04	  4.4284e-03	  9.4215e-04	  3.1800e-05	  2.6751e-03	  3.3550e-04	  4.0993e-04	  7.4792e-04	  1.9099e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7602e-02	  0.0000e+00	
  6.7038e+00	  2.5322e-03	  3.0239e-04	  4.4285e-03	  9.4217e-04	  3.1799e-05	  2.6753e-03	  3.3553e-04	  4.0994e-04	  7.4801e-04	  1.9100e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7601e-02	  0.0000e+00	
  6.7038e+00	  2.5322e-03	  3.0239e-04	  4.4285e-03	  9.4218e-04	  3.1799e-05	  2.6754e-03	  3.3557e-04	  4.0994e-04	  7.4809e-04	  1.9100e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7601e-02	  0.0000e+00	
  6.7038e+00	  2.5322e-03	  3.0239e-04	  4.4286e-03	  9.4220e-04	  3.1798e-05	  2.6756e-03	  3.3560e-04	  4.0994e-04	  7.4816e-04	  1.9101e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7600e-02	  0.0000e+00	
  6.7038e+00	  2.5322e-03	  3.0239e-04	  4.4287e-03	  9.4221e-04	  3.1798e-05	  2.6757e-03	  3.3564e-04	  4.0994e-04	  7.4824e-04	  1.9101e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7599e-02	  0.0000e+00	
  6.7038e+00	  2.5323e-03	  3.0240e-04	  4.4287e-03	  9.4222e-04	  3.1797e-05	  2.6759e-03	  3.3567e-04	  4.0995e-04	  7.4831e-04	  1.9102e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7599e-02	  0.0000e+00	
  6.7038e+00	  2.5323e-03	  3.0240e-04	  4.4288e-03	  9.4224e-04	  3.1797e-05	  2.6760e-03	  3.3570e-04	  4.0995e-04	  7.4838e-04	  1.9102e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7598e-02	  0.0000e+00	
  6.7038e+00	  2.5323e-03	  3.0240e-04	  4.4289e-03	  9.4225e-04	  3.1796e-05	  2.6761e-03	  3.3573e-04	  4.0995e-04	  7.4845e-04	  1.9103e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7598e-02	  0.0000e+00	
  6.7038e+00	  2.5323e-03	  3.0240e-04	  4.4289e-03	  9.4226e-04	  3.1796e-05	  2.6763e-03	  3.3576e-04	  4.0995e-04	  7.4851e-04	  1.9103e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7597e-02	  0.0000e+00	
  6.7038e+00	  2.5323e-03	  3.0240e-04	  4.4290e-03	  9.4227e-04	  3.1795e-05	  2.6764e-03	  3.3579e-04	  4.0996e-04	  7.4858e-04	  1.9104e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7597e-02	  0.0000e+00	
  6.7038e+00	  2.5324e-03	  3.0241e-04	  4.4290e-03	  9.4229e-04	  3.1795e-05	  2.6765e-03	  3.3581e-04	  4.0996e-04	  7.4864e-04	  1.9104e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7596e-02	  0.0000e+00	
  6.7038e+00	  2.5324e-03	  3.0241e-04	  4.4291e-03	  9.4230e-04	  3.1795e-05	  2.6766e-03	  3.3584e-04	  4.0996e-04	  7.4870e-04	  1.9104e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7595e-02	  0.0000e+00	
  6.7038e+00	  2.5324e-03	  3.0241e-04	  4.4291e-03	  9.4231e-04	  3.1794e-05	  2.6767e-03	  3.3586e-04	  4.0996e-04	  7.4875e-04	  1.9105e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7595e-02	  0.0000e+00	
  6.7038e+00	  2.5324e-03	  3.0241e-04	  4.4292e-03	  9.4232e-04	  3.1794e-05	  2.6768e-03	  3.3589e-04	  4.0996e-04	  7.4881e-04	  1.9105e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7595e-02	  0.0000e+00	
  6.7038e+00	  2.5324e-03	  3.0241e-04	  4.4292e-03	  9.4233e-04	  3.1794e-05	  2.6769e-03	  3.3591e-04	  4.0997e-04	  7.4886e-04	  1.9105e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7594e-02	  0.0000e+00	
  6.7038e+00	  2.5325e-03	  3.0241e-04	  4.4293e-03	  9.4234e-04	  3.1793e-05	  2.6770e-03	  3.3593e-04	  4.0997e-04	  7.4891e-04	  1.9106e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7594e-02	  0.0000e+00	
  6.7038e+00	  2.5325e-03	  3.0241e-04	  4.4293e-03	  9.4235e-04	  3.1793e-05	  2.6771e-03	  3.3596e-04	  4.0997e-04	  7.4896e-04	  1.9106e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7593e-02	  0.0000e+00	
  6.7038e+00	  2.5325e-03	  3.0241e-04	  4.4294e-03	  9.4236e-04	  3.1793e-05	  2.6772e-03	  3.3598e-04	  4.0997e-04	  7.4901e-04	  1.9106e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7593e-02	  0.0000e+00	
  6.7038e+00	  2.5325e-03	  3.0242e-04	  4.4294e-03	  9.4237e-04	  3.1792e-05	  2.6773e-03	  3.3600e-04	  4.0997e-04	  7.4905e-04	  1.9107e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7592e-02	  0.0000e+00	
  6.7038e+00	  2.5325e-03	  3.0242e-04	  4.4294e-03	  9.4237e-04	  3.1792e-05	  2.6774e-03	  3.3602e-04	  4.0997e-04	  7.4910e-04	  1.9107e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7592e-02	  0.0000e+00	
  6.7038e+00	  2.5325e-03	  3.0242e-04	  4.4295e-03	  9.4238e-04	  3.1792e-05	  2.6775e-03	  3.3604e-04	  4.0998e-04	  7.4914e-04	  1.9107e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7592e-02	  0.0000e+00	
  6.7038e+00	  2.5325e-03	  3.0242e-04	  4.4295e-03	  9.4239e-04	  3.1792e-05	  2.6775e-03	  3.3605e-04	  4.0998e-04	  7.4918e-04	  1.9107e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7591e-02	  0.0000e+00	
  6.7038e+00	  2.5326e-03	  3.0242e-04	  4.4295e-03	  9.4240e-04	  3.1791e-05	  2.6776e-03	  3.3607e-04	  4.0998e-04	  7.4922e-04	  1.9108e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7591e-02	  0.0000e+00	
  6.7038e+00	  2.5326e-03	  3.0242e-04	  4.4296e-03	  9.4240e-04	  3.1791e-05	  2.6777e-03	  3.3609e-04	  4.0998e-04	  7.4926e-04	  1.9108e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7591e-02	  0.0000e+00	
  6.7038e+00	  2.5326e-03	  3.0242e-04	  4.4296e-03	  9.4241e-04	  3.1791e-05	  2.6778e-03	  3.3610e-04	  4.0998e-04	  7.4930e-04	  1.9108e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7590e-02	  0.0000e+00	
  6.7038e+00	  2.5326e-03	  3.0242e-04	  4.4296e-03	  9.4242e-04	  3.1791e-05	  2.6778e-03	  3.3612e-04	  4.0998e-04	  7.4933e-04	  1.9108e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7590e-02	  0.0000e+00	
  6.7038e+00	  2.5326e-03	  3.0242e-04	  4.4297e-03	  9.4242e-04	  3.1790e-05	  2.6779e-03	  3.3614e-04	  4.0998e-04	  7.4937e-04	  1.9109e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7590e-02	  0.0000e+00	
  6.7038e+00	  2.5326e-03	  3.0243e-04	  4.4297e-03	  9.4243e-04	  3.1790e-05	  2.6780e-03	  3.3615e-04	  4.0999e-04	  7.4940e-04	  1.9109e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2171e-01	  1.7589e-02	  0.0000e+00	
  6.7038e+00	  2.5326e-03	  3.0243e-04	  4.4297e-03	  9.4244e-04	  3.1790e-05	  2.6780e-03	  3.3616e-04	  4.0999e-04	  7.4944e-04	  1.9109e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2172e-01	  1.7589e-02	  0.0000e+00	
  6.7038e+00	  2.5326e-03	  3.0243e-04	  4.4298e-03	  9.4244e-04	  3.1790e-05	  2.6781e-03	  3.3618e-04	  4.0999e-04	  7.4947e-04	  1.9109e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2172e-01	  1.7589e-02	  0.0000e+00	
  6.7038e+00	  2.5326e-03	  3.0243e-04	  4.4298e-03	  9.4245e-04	  3.1790e-05	  2.6781e-03	  3.3619e-04	  4.0999e-04	  7.4950e-04	  1.9109e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2172e-01	  1.7589e-02	  0.0000e+00	
  6.7038e+00	  2.5326e-03	  3.0243e-04	  4.4298e-03	  9.4245e-04	  3.1789e-05	  2.6782e-03	  3.3620e-04	  4.0999e-04	  7.4953e-04	  1.9110e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2172e-01	  1.7588e-02	  0.0000e+00	
  6.7038e+00	  2.5327e-03	  3.0243e-04	  4.4298e-03	  9.4246e-04	  3.1789e-05	  2.6783e-03	  3.3622e-04	  4.0999e-04	  7.4955e-04	  1.9110e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2172e-01	  1.7588e-02	  0.0000e+00	
  6.7038e+00	  2.5327e-03	  3.0243e-04	  4.4299e-03	  9.4247e-04	  3.1789e-05	  2.6783e-03	  3.3623e-04	  4.0999e-04	  7.4958e-04	  1.9110e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2172e-01	  1.7588e-02	  0.0000e+00	
  6.7038e+00	  2.5327e-03	  3.0243e-04	  4.4299e-03	  9.4247e-04	  3.1789e-05	  2.6784e-03	  3.3624e-04	  4.0999e-04	  7.4961e-04	  1.9110e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2172e-01	  1.7588e-02	  0.0000e+00	
  6.7038e+00	  2.5327e-03	  3.0243e-04	  4.4299e-03	  9.4248e-04	  3.1789e-05	  2.6784e-03	  3.3625e-04	  4.0999e-04	  7.4963e-04	  1.9110e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2172e-01	  1.7587e-02	  0.0000e+00	
  6.7038e+00	  2.5327e-03	  3.0243e-04	  4.4299e-03	  9.4248e-04	  3.1789e-05	  2.6785e-03	  3.3626e-04	  4.0999e-04	  7.4966e-04	  1.9110e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2172e-01	  1.7587e-02	  0.0000e+00	
  6.7038e+00	  2.5327e-03	  3.0243e-04	  4.4299e-03	  9.4248e-04	  3.1788e-05	  2.6785e-03	  3.3627e-04	  4.0999e-04	  7.4968e-04	  1.9111e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2172e-01	  1.7587e-02	  0.0000e+00	
  6.7038e+00	  2.5327e-03	  3.0243e-04	  4.4300e-03	  9.4249e-04	  3.1788e-05	  2.6785e-03	  3.3628e-04	  4.1000e-04	  7.4970e-04	  1.9111e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2172e-01	  1.7587e-02	  0.0000e+00	
  6.7038e+00	  2.5327e-03	  3.0243e-04	  4.4300e-03	  9.4249e-04	  3.1788e-05	  2.6786e-03	  3.3629e-04	  4.1000e-04	  7.4973e-04	  1.9111e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	  3.2172e-01	  1.7587e-02	  0.0000e+00	
