          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.1816e+00	  6.8494e-03	  4.5272e-04	  9.3621e-03	  2.0484e-03	  1.1546e-06	  1.8432e-02	  1.5147e-03	  5.6064e-04	  7.8370e-04	  5.7134e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1788e+00	  6.8724e-03	  4.5363e-04	  9.3996e-03	  2.0567e-03	  1.1626e-06	  1.8533e-02	  1.5250e-03	  5.6157e-04	  7.8961e-04	  5.7382e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1761e+00	  6.8947e-03	  4.5452e-04	  9.4357e-03	  2.0647e-03	  1.1704e-06	  1.8630e-02	  1.5351e-03	  5.6246e-04	  7.9531e-04	  5.7621e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1734e+00	  6.9162e-03	  4.5536e-04	  9.4706e-03	  2.0724e-03	  1.1780e-06	  1.8724e-02	  1.5447e-03	  5.6332e-04	  8.0081e-04	  5.7852e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1709e+00	  6.9369e-03	  4.5618e-04	  9.5043e-03	  2.0799e-03	  1.1854e-06	  1.8815e-02	  1.5541e-03	  5.6415e-04	  8.0612e-04	  5.8075e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1684e+00	  6.9570e-03	  4.5697e-04	  9.5369e-03	  2.0871e-03	  1.1926e-06	  1.8902e-02	  1.5631e-03	  5.6495e-04	  8.1124e-04	  5.8290e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1660e+00	  6.9763e-03	  4.5773e-04	  9.5683e-03	  2.0941e-03	  1.1997e-06	  1.8986e-02	  1.5717e-03	  5.6572e-04	  8.1619e-04	  5.8497e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1637e+00	  6.9950e-03	  4.5847e-04	  9.5986e-03	  2.1008e-03	  1.2065e-06	  1.9068e-02	  1.5801e-03	  5.6646e-04	  8.2096e-04	  5.8697e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1615e+00	  7.0131e-03	  4.5918e-04	  9.6279e-03	  2.1073e-03	  1.2132e-06	  1.9146e-02	  1.5882e-03	  5.6718e-04	  8.2556e-04	  5.8890e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1594e+00	  7.0305e-03	  4.5986e-04	  9.6561e-03	  2.1136e-03	  1.2196e-06	  1.9222e-02	  1.5960e-03	  5.6787e-04	  8.3000e-04	  5.9076e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1573e+00	  7.0474e-03	  4.6052e-04	  9.6834e-03	  2.1196e-03	  1.2259e-06	  1.9295e-02	  1.6035e-03	  5.6853e-04	  8.3429e-04	  5.9256e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1553e+00	  7.0636e-03	  4.6115e-04	  9.7098e-03	  2.1255e-03	  1.2321e-06	  1.9366e-02	  1.6108e-03	  5.6918e-04	  8.3842e-04	  5.9429e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1534e+00	  7.0794e-03	  4.6177e-04	  9.7352e-03	  2.1311e-03	  1.2380e-06	  1.9434e-02	  1.6178e-03	  5.6979e-04	  8.4242e-04	  5.9596e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1515e+00	  7.0945e-03	  4.6236e-04	  9.7597e-03	  2.1365e-03	  1.2438e-06	  1.9500e-02	  1.6246e-03	  5.7039e-04	  8.4627e-04	  5.9758e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1497e+00	  7.1092e-03	  4.6293e-04	  9.7835e-03	  2.1418e-03	  1.2494e-06	  1.9564e-02	  1.6311e-03	  5.7096e-04	  8.4999e-04	  5.9914e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1480e+00	  7.1233e-03	  4.6348e-04	  9.8063e-03	  2.1469e-03	  1.2549e-06	  1.9625e-02	  1.6374e-03	  5.7152e-04	  8.5358e-04	  6.0064e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1463e+00	  7.1370e-03	  4.6401e-04	  9.8284e-03	  2.1518e-03	  1.2602e-06	  1.9684e-02	  1.6435e-03	  5.7205e-04	  8.5704e-04	  6.0209e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1447e+00	  7.1502e-03	  4.6452e-04	  9.8498e-03	  2.1565e-03	  1.2653e-06	  1.9741e-02	  1.6494e-03	  5.7256e-04	  8.6038e-04	  6.0349e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1431e+00	  7.1630e-03	  4.6502e-04	  9.8704e-03	  2.1611e-03	  1.2704e-06	  1.9796e-02	  1.6550e-03	  5.7306e-04	  8.6361e-04	  6.0484e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1416e+00	  7.1753e-03	  4.6549e-04	  9.8902e-03	  2.1655e-03	  1.2752e-06	  1.9850e-02	  1.6605e-03	  5.7354e-04	  8.6673e-04	  6.0615e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
