          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  5.9104e+00	  6.0123e-02	  2.0266e-03	  1.7134e-01	  3.9334e-02	  2.2194e-05	  3.9464e-01	  3.9036e-02	  2.4080e-03	  1.0985e-02	  7.2106e+04	  2.9239e-03	  1.4853e-01	  4.2935e-02	
  5.8973e+00	  6.1914e-02	  2.0573e-03	  1.7583e-01	  4.0409e-02	  2.3058e-05	  4.0547e-01	  4.0119e-02	  2.4393e-03	  1.1279e-02	  7.3634e+04	  1.5443e-03	  1.4922e-01	  4.4096e-02	
  5.8848e+00	  6.3656e-02	  2.0866e-03	  1.8016e-01	  4.1448e-02	  2.3908e-05	  4.1594e-01	  4.1166e-02	  2.4691e-03	  1.1564e-02	  7.5096e+04	  2.0672e-04	  1.4989e-01	  4.5206e-02	
  5.8711e+00	  6.5353e-02	  2.1148e-03	  1.8436e-01	  4.2456e-02	  2.4959e-05	  4.2604e-01	  4.2177e-02	  2.4975e-03	  1.1922e-02	  7.6497e+04	  0.0000e+00	  1.4999e-01	  4.5955e-02	
  5.8578e+00	  6.7002e-02	  2.1419e-03	  1.8841e-01	  4.3431e-02	  2.6036e-05	  4.3580e-01	  4.3153e-02	  2.5247e-03	  1.2284e-02	  7.7840e+04	  0.0000e+00	  1.4999e-01	  4.6604e-02	
  5.8452e+00	  6.8604e-02	  2.1678e-03	  1.9232e-01	  4.4372e-02	  2.7098e-05	  4.4523e-01	  4.4095e-02	  2.5506e-03	  1.2638e-02	  7.9126e+04	  0.0000e+00	  1.4999e-01	  4.7214e-02	
  5.8332e+00	  7.0161e-02	  2.1927e-03	  1.9609e-01	  4.5282e-02	  2.8142e-05	  4.5433e-01	  4.5005e-02	  2.5753e-03	  1.2981e-02	  8.0359e+04	  0.0000e+00	  1.4999e-01	  4.7787e-02	
  5.8219e+00	  7.1674e-02	  2.2166e-03	  1.9973e-01	  4.6160e-02	  2.9169e-05	  4.6312e-01	  4.5884e-02	  2.5990e-03	  1.3315e-02	  8.1542e+04	  0.0000e+00	  1.4999e-01	  4.8327e-02	
  5.8112e+00	  7.3142e-02	  2.2395e-03	  2.0324e-01	  4.7009e-02	  3.0178e-05	  4.7161e-01	  4.6733e-02	  2.6215e-03	  1.3640e-02	  8.2676e+04	  0.0000e+00	  1.4999e-01	  4.8835e-02	
  5.8010e+00	  7.4567e-02	  2.2616e-03	  2.0662e-01	  4.7829e-02	  3.1168e-05	  4.7981e-01	  4.7553e-02	  2.6432e-03	  1.3955e-02	  8.3764e+04	  0.0000e+00	  1.4999e-01	  4.9312e-02	
  5.7913e+00	  7.5950e-02	  2.2827e-03	  2.0989e-01	  4.8621e-02	  3.2138e-05	  4.8773e-01	  4.8345e-02	  2.6639e-03	  1.4261e-02	  8.4808e+04	  0.0000e+00	  1.4999e-01	  4.9762e-02	
  5.7821e+00	  7.7292e-02	  2.3031e-03	  2.1304e-01	  4.9386e-02	  3.3089e-05	  4.9537e-01	  4.9109e-02	  2.6837e-03	  1.4558e-02	  8.5811e+04	  0.0000e+00	  1.4999e-01	  5.0186e-02	
  5.7734e+00	  7.8594e-02	  2.3227e-03	  2.1608e-01	  5.0124e-02	  3.4019e-05	  5.0275e-01	  4.9847e-02	  2.7026e-03	  1.4847e-02	  8.6773e+04	  0.0000e+00	  1.4999e-01	  5.0585e-02	
  5.7651e+00	  7.9857e-02	  2.3415e-03	  2.1901e-01	  5.0838e-02	  3.4928e-05	  5.0988e-01	  5.0560e-02	  2.7208e-03	  1.5126e-02	  8.7698e+04	  0.0000e+00	  1.4999e-01	  5.0961e-02	
  5.7571e+00	  8.1081e-02	  2.3596e-03	  2.2184e-01	  5.1528e-02	  3.5816e-05	  5.1677e-01	  5.1249e-02	  2.7382e-03	  1.5397e-02	  8.8586e+04	  0.0000e+00	  1.4998e-01	  5.1315e-02	
  5.7496e+00	  8.2268e-02	  2.3770e-03	  2.2457e-01	  5.2193e-02	  3.6684e-05	  5.2342e-01	  5.1914e-02	  2.7549e-03	  1.5659e-02	  8.9439e+04	  0.0000e+00	  1.4998e-01	  5.1649e-02	
  5.7423e+00	  8.3418e-02	  2.3938e-03	  2.2720e-01	  5.2837e-02	  3.7530e-05	  5.2984e-01	  5.2556e-02	  2.7709e-03	  1.5913e-02	  9.0259e+04	  0.0000e+00	  1.4998e-01	  5.1964e-02	
  5.7355e+00	  8.4533e-02	  2.4099e-03	  2.2974e-01	  5.3458e-02	  3.8355e-05	  5.3604e-01	  5.3176e-02	  2.7863e-03	  1.6160e-02	  9.1047e+04	  0.0000e+00	  1.4998e-01	  5.2262e-02	
  5.7289e+00	  8.5613e-02	  2.4255e-03	  2.3219e-01	  5.4058e-02	  3.9159e-05	  5.4202e-01	  5.3774e-02	  2.8011e-03	  1.6398e-02	  9.1805e+04	  0.0000e+00	  1.4998e-01	  5.2542e-02	
  5.7226e+00	  8.6660e-02	  2.4404e-03	  2.3456e-01	  5.4637e-02	  3.9943e-05	  5.4781e-01	  5.4352e-02	  2.8152e-03	  1.6628e-02	  9.2533e+04	  0.0000e+00	  1.4998e-01	  5.2807e-02	
  5.7166e+00	  8.7674e-02	  2.4548e-03	  2.3684e-01	  5.5197e-02	  4.0705e-05	  5.5339e-01	  5.4911e-02	  2.8288e-03	  1.6852e-02	  9.3233e+04	  0.0000e+00	  1.4998e-01	  5.3057e-02	
  5.7109e+00	  8.8656e-02	  2.4687e-03	  2.3905e-01	  5.5738e-02	  4.1447e-05	  5.5878e-01	  5.5450e-02	  2.8419e-03	  1.7067e-02	  9.3907e+04	  0.0000e+00	  1.4998e-01	  5.3293e-02	
  5.7054e+00	  8.9607e-02	  2.4820e-03	  2.4117e-01	  5.6260e-02	  4.2169e-05	  5.6399e-01	  5.5971e-02	  2.8544e-03	  1.7276e-02	  9.4555e+04	  0.0000e+00	  1.4998e-01	  5.3516e-02	
