          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  5.8641e+00	  6.0275e-01	  1.0955e-02	  6.9235e-02	  3.7583e-02	  1.0659e-04	  6.7148e-01	  6.6720e-02	  4.2871e-04	  3.3050e-02	  1.2488e+05	  8.9875e-02	  1.0505e-01	  6.1198e-03	
  5.8634e+00	  6.0395e-01	  1.0977e-02	  6.9340e-02	  3.7671e-02	  1.0681e-04	  6.7282e-01	  6.6853e-02	  4.2871e-04	  3.3096e-02	  1.2508e+05	  8.9858e-02	  1.0505e-01	  6.1124e-03	
  5.8626e+00	  6.0511e-01	  1.0997e-02	  6.9442e-02	  3.7756e-02	  1.0703e-04	  6.7410e-01	  6.6981e-02	  4.2872e-04	  3.3140e-02	  1.2526e+05	  8.9842e-02	  1.0506e-01	  6.1050e-03	
  5.8619e+00	  6.0622e-01	  1.1017e-02	  6.9541e-02	  3.7838e-02	  1.0723e-04	  6.7534e-01	  6.7106e-02	  4.2872e-04	  3.3182e-02	  1.2544e+05	  8.9826e-02	  1.0507e-01	  6.0977e-03	
  5.8612e+00	  6.0730e-01	  1.1036e-02	  6.9635e-02	  3.7918e-02	  1.0743e-04	  6.7654e-01	  6.7225e-02	  4.2873e-04	  3.3223e-02	  1.2561e+05	  8.9811e-02	  1.0508e-01	  6.0905e-03	
  5.8606e+00	  6.0834e-01	  1.1055e-02	  6.9727e-02	  3.7994e-02	  1.0762e-04	  6.7770e-01	  6.7341e-02	  4.2873e-04	  3.3262e-02	  1.2578e+05	  8.9797e-02	  1.0508e-01	  6.0833e-03	
  5.8599e+00	  6.0935e-01	  1.1072e-02	  6.9816e-02	  3.8068e-02	  1.0780e-04	  6.7882e-01	  6.7453e-02	  4.2873e-04	  3.3299e-02	  1.2594e+05	  8.9783e-02	  1.0509e-01	  6.0762e-03	
  5.8593e+00	  6.1032e-01	  1.1090e-02	  6.9901e-02	  3.8140e-02	  1.0798e-04	  6.7989e-01	  6.7561e-02	  4.2874e-04	  3.3336e-02	  1.2610e+05	  8.9769e-02	  1.0510e-01	  6.0692e-03	
  5.8587e+00	  6.1126e-01	  1.1106e-02	  6.9983e-02	  3.8209e-02	  1.0815e-04	  6.8094e-01	  6.7665e-02	  4.2874e-04	  3.3371e-02	  1.2625e+05	  8.9756e-02	  1.0510e-01	  6.0623e-03	
  5.8582e+00	  6.1216e-01	  1.1122e-02	  7.0063e-02	  3.8275e-02	  1.0831e-04	  6.8194e-01	  6.7766e-02	  4.2874e-04	  3.3404e-02	  1.2639e+05	  8.9744e-02	  1.0511e-01	  6.0555e-03	
  5.8576e+00	  6.1304e-01	  1.1138e-02	  7.0140e-02	  3.8340e-02	  1.0847e-04	  6.8291e-01	  6.7863e-02	  4.2875e-04	  3.3436e-02	  1.2653e+05	  8.9732e-02	  1.0512e-01	  6.0488e-03	
  5.8571e+00	  6.1388e-01	  1.1153e-02	  7.0214e-02	  3.8402e-02	  1.0863e-04	  6.8385e-01	  6.7957e-02	  4.2875e-04	  3.3468e-02	  1.2667e+05	  8.9720e-02	  1.0512e-01	  6.0422e-03	
  5.8566e+00	  6.1470e-01	  1.1167e-02	  7.0285e-02	  3.8462e-02	  1.0877e-04	  6.8476e-01	  6.8047e-02	  4.2875e-04	  3.3498e-02	  1.2680e+05	  8.9709e-02	  1.0513e-01	  6.0358e-03	
  5.8561e+00	  6.1548e-01	  1.1181e-02	  7.0354e-02	  3.8520e-02	  1.0891e-04	  6.8563e-01	  6.8135e-02	  4.2876e-04	  3.3527e-02	  1.2692e+05	  8.9698e-02	  1.0513e-01	  6.0294e-03	
  5.8556e+00	  6.1624e-01	  1.1195e-02	  7.0421e-02	  3.8576e-02	  1.0905e-04	  6.8648e-01	  6.8219e-02	  4.2876e-04	  3.3554e-02	  1.2704e+05	  8.9688e-02	  1.0514e-01	  6.0232e-03	
  5.8552e+00	  6.1698e-01	  1.1208e-02	  7.0485e-02	  3.8630e-02	  1.0918e-04	  6.8729e-01	  6.8301e-02	  4.2876e-04	  3.3581e-02	  1.2716e+05	  8.9678e-02	  1.0514e-01	  6.0171e-03	
  5.8547e+00	  6.1769e-01	  1.1221e-02	  7.0548e-02	  3.8682e-02	  1.0931e-04	  6.8808e-01	  6.8379e-02	  4.2877e-04	  3.3607e-02	  1.2727e+05	  8.9668e-02	  1.0515e-01	  6.0112e-03	
  5.8543e+00	  6.1837e-01	  1.1233e-02	  7.0608e-02	  3.8732e-02	  1.0943e-04	  6.8884e-01	  6.8455e-02	  4.2877e-04	  3.3632e-02	  1.2738e+05	  8.9659e-02	  1.0515e-01	  6.0053e-03	
  5.8539e+00	  6.1903e-01	  1.1245e-02	  7.0666e-02	  3.8781e-02	  1.0955e-04	  6.8958e-01	  6.8529e-02	  4.2877e-04	  3.3656e-02	  1.2749e+05	  8.9650e-02	  1.0516e-01	  5.9996e-03	
  5.8535e+00	  6.1967e-01	  1.1256e-02	  7.0721e-02	  3.8828e-02	  1.0966e-04	  6.9028e-01	  6.8600e-02	  4.2877e-04	  3.3679e-02	  1.2759e+05	  8.9641e-02	  1.0516e-01	  5.9941e-03	
  5.8531e+00	  6.2029e-01	  1.1267e-02	  7.0775e-02	  3.8873e-02	  1.0977e-04	  6.9097e-01	  6.8668e-02	  4.2878e-04	  3.3701e-02	  1.2769e+05	  8.9633e-02	  1.0517e-01	  5.9886e-03	
  5.8528e+00	  6.2088e-01	  1.1277e-02	  7.0828e-02	  3.8917e-02	  1.0988e-04	  6.9163e-01	  6.8734e-02	  4.2878e-04	  3.3723e-02	  1.2778e+05	  8.9625e-02	  1.0517e-01	  5.9833e-03	
  5.8524e+00	  6.2146e-01	  1.1288e-02	  7.0878e-02	  3.8960e-02	  1.0998e-04	  6.9227e-01	  6.8798e-02	  4.2878e-04	  3.3743e-02	  1.2787e+05	  8.9617e-02	  1.0517e-01	  5.9781e-03	
  5.8521e+00	  6.2201e-01	  1.1297e-02	  7.0926e-02	  3.9001e-02	  1.1008e-04	  6.9289e-01	  6.8860e-02	  4.2878e-04	  3.3763e-02	  1.2796e+05	  8.9610e-02	  1.0518e-01	  5.9731e-03	
  5.8517e+00	  6.2255e-01	  1.1307e-02	  7.0973e-02	  3.9040e-02	  1.1017e-04	  6.9348e-01	  6.8919e-02	  4.2878e-04	  3.3783e-02	  1.2805e+05	  8.9603e-02	  1.0518e-01	  5.9682e-03	
  5.8514e+00	  6.2306e-01	  1.1316e-02	  7.1019e-02	  3.9078e-02	  1.1026e-04	  6.9406e-01	  6.8977e-02	  4.2879e-04	  3.3801e-02	  1.2813e+05	  8.9596e-02	  1.0518e-01	  5.9634e-03	
  5.8511e+00	  6.2356e-01	  1.1325e-02	  7.1062e-02	  3.9115e-02	  1.1035e-04	  6.9461e-01	  6.9032e-02	  4.2879e-04	  3.3819e-02	  1.2821e+05	  8.9589e-02	  1.0519e-01	  5.9587e-03	
  5.8508e+00	  6.2404e-01	  1.1334e-02	  7.1105e-02	  3.9151e-02	  1.1044e-04	  6.9515e-01	  6.9086e-02	  4.2879e-04	  3.3836e-02	  1.2828e+05	  8.9583e-02	  1.0519e-01	  5.9542e-03	
  5.8506e+00	  6.2451e-01	  1.1342e-02	  7.1145e-02	  3.9185e-02	  1.1052e-04	  6.9566e-01	  6.9138e-02	  4.2879e-04	  3.3853e-02	  1.2836e+05	  8.9577e-02	  1.0519e-01	  5.9497e-03	
  5.8503e+00	  6.2496e-01	  1.1350e-02	  7.1185e-02	  3.9218e-02	  1.1060e-04	  6.9616e-01	  6.9188e-02	  4.2879e-04	  3.3869e-02	  1.2843e+05	  8.9571e-02	  1.0520e-01	  5.9454e-03	
  5.8500e+00	  6.2539e-01	  1.1358e-02	  7.1223e-02	  3.9250e-02	  1.1067e-04	  6.9665e-01	  6.9236e-02	  4.2880e-04	  3.3884e-02	  1.2850e+05	  8.9565e-02	  1.0520e-01	  5.9412e-03	
  5.8498e+00	  6.2581e-01	  1.1365e-02	  7.1259e-02	  3.9281e-02	  1.1075e-04	  6.9711e-01	  6.9282e-02	  4.2880e-04	  3.3899e-02	  1.2856e+05	  8.9559e-02	  1.0520e-01	  5.9372e-03	
  5.8495e+00	  6.2622e-01	  1.1372e-02	  7.1295e-02	  3.9311e-02	  1.1082e-04	  6.9756e-01	  6.9327e-02	  4.2880e-04	  3.3913e-02	  1.2863e+05	  8.9554e-02	  1.0521e-01	  5.9332e-03	
  5.8493e+00	  6.2661e-01	  1.1379e-02	  7.1329e-02	  3.9340e-02	  1.1089e-04	  6.9800e-01	  6.9371e-02	  4.2880e-04	  3.3927e-02	  1.2869e+05	  8.9549e-02	  1.0521e-01	  5.9294e-03	
  5.8491e+00	  6.2699e-01	  1.1386e-02	  7.1362e-02	  3.9368e-02	  1.1095e-04	  6.9842e-01	  6.9413e-02	  4.2880e-04	  3.3940e-02	  1.2875e+05	  8.9544e-02	  1.0521e-01	  5.9256e-03	
  5.8488e+00	  6.2735e-01	  1.1392e-02	  7.1394e-02	  3.9395e-02	  1.1102e-04	  6.9882e-01	  6.9453e-02	  4.2880e-04	  3.3953e-02	  1.2881e+05	  8.9539e-02	  1.0521e-01	  5.9220e-03	
  5.8486e+00	  6.2770e-01	  1.1399e-02	  7.1424e-02	  3.9421e-02	  1.1108e-04	  6.9921e-01	  6.9492e-02	  4.2880e-04	  3.3966e-02	  1.2886e+05	  8.9534e-02	  1.0521e-01	  5.9185e-03	
  5.8484e+00	  6.2804e-01	  1.1405e-02	  7.1454e-02	  3.9446e-02	  1.1114e-04	  6.9959e-01	  6.9530e-02	  4.2881e-04	  3.3978e-02	  1.2892e+05	  8.9530e-02	  1.0522e-01	  5.9150e-03	
  5.8482e+00	  6.2837e-01	  1.1410e-02	  7.1483e-02	  3.9470e-02	  1.1120e-04	  6.9995e-01	  6.9567e-02	  4.2881e-04	  3.3989e-02	  1.2897e+05	  8.9526e-02	  1.0522e-01	  5.9117e-03	
  5.8480e+00	  6.2869e-01	  1.1416e-02	  7.1511e-02	  3.9493e-02	  1.1125e-04	  7.0031e-01	  6.9602e-02	  4.2881e-04	  3.4000e-02	  1.2902e+05	  8.9522e-02	  1.0522e-01	  5.9085e-03	
  5.8479e+00	  6.2899e-01	  1.1422e-02	  7.1537e-02	  3.9516e-02	  1.1130e-04	  7.0065e-01	  6.9636e-02	  4.2881e-04	  3.4011e-02	  1.2907e+05	  8.9518e-02	  1.0522e-01	  5.9054e-03	
  5.8477e+00	  6.2929e-01	  1.1427e-02	  7.1563e-02	  3.9538e-02	  1.1135e-04	  7.0097e-01	  6.9669e-02	  4.2881e-04	  3.4021e-02	  1.2911e+05	  8.9514e-02	  1.0523e-01	  5.9023e-03	
  5.8475e+00	  6.2957e-01	  1.1432e-02	  7.1588e-02	  3.9559e-02	  1.1140e-04	  7.0129e-01	  6.9700e-02	  4.2881e-04	  3.4031e-02	  1.2916e+05	  8.9510e-02	  1.0523e-01	  5.8994e-03	
  5.8473e+00	  6.2985e-01	  1.1437e-02	  7.1612e-02	  3.9579e-02	  1.1145e-04	  7.0160e-01	  6.9731e-02	  4.2881e-04	  3.4041e-02	  1.2920e+05	  8.9506e-02	  1.0523e-01	  5.8965e-03	
  5.8472e+00	  6.3012e-01	  1.1441e-02	  7.1635e-02	  3.9599e-02	  1.1150e-04	  7.0189e-01	  6.9761e-02	  4.2881e-04	  3.4050e-02	  1.2925e+05	  8.9503e-02	  1.0523e-01	  5.8938e-03	
  5.8470e+00	  6.3037e-01	  1.1446e-02	  7.1658e-02	  3.9618e-02	  1.1154e-04	  7.0218e-01	  6.9789e-02	  4.2881e-04	  3.4059e-02	  1.2929e+05	  8.9500e-02	  1.0523e-01	  5.8911e-03	
  5.8469e+00	  6.3062e-01	  1.1450e-02	  7.1679e-02	  3.9636e-02	  1.1159e-04	  7.0245e-01	  6.9817e-02	  4.2882e-04	  3.4068e-02	  1.2933e+05	  8.9496e-02	  1.0523e-01	  5.8885e-03	
  5.8467e+00	  6.3086e-01	  1.1455e-02	  7.1700e-02	  3.9654e-02	  1.1163e-04	  7.0272e-01	  6.9843e-02	  4.2882e-04	  3.4076e-02	  1.2936e+05	  8.9493e-02	  1.0524e-01	  5.8860e-03	
  5.8466e+00	  6.3109e-01	  1.1459e-02	  7.1720e-02	  3.9671e-02	  1.1167e-04	  7.0298e-01	  6.9869e-02	  4.2882e-04	  3.4084e-02	  1.2940e+05	  8.9490e-02	  1.0524e-01	  5.8835e-03	
  5.8465e+00	  6.3131e-01	  1.1463e-02	  7.1740e-02	  3.9687e-02	  1.1171e-04	  7.0323e-01	  6.9894e-02	  4.2882e-04	  3.4092e-02	  1.2944e+05	  8.9487e-02	  1.0524e-01	  5.8811e-03	
  5.8463e+00	  6.3153e-01	  1.1467e-02	  7.1759e-02	  3.9703e-02	  1.1174e-04	  7.0347e-01	  6.9918e-02	  4.2882e-04	  3.4099e-02	  1.2947e+05	  8.9485e-02	  1.0524e-01	  5.8788e-03	
  5.8462e+00	  6.3174e-01	  1.1470e-02	  7.1777e-02	  3.9719e-02	  1.1178e-04	  7.0370e-01	  6.9941e-02	  4.2882e-04	  3.4107e-02	  1.2950e+05	  8.9482e-02	  1.0524e-01	  5.8766e-03	
  5.8461e+00	  6.3194e-01	  1.1474e-02	  7.1795e-02	  3.9733e-02	  1.1181e-04	  7.0392e-01	  6.9963e-02	  4.2882e-04	  3.4114e-02	  1.2953e+05	  8.9479e-02	  1.0524e-01	  5.8745e-03	
  5.8460e+00	  6.3213e-01	  1.1477e-02	  7.1811e-02	  3.9748e-02	  1.1185e-04	  7.0414e-01	  6.9985e-02	  4.2882e-04	  3.4120e-02	  1.2956e+05	  8.9477e-02	  1.0524e-01	  5.8724e-03	
  5.8459e+00	  6.3232e-01	  1.1481e-02	  7.1828e-02	  3.9762e-02	  1.1188e-04	  7.0434e-01	  7.0006e-02	  4.2882e-04	  3.4127e-02	  1.2959e+05	  8.9474e-02	  1.0524e-01	  5.8704e-03	
  5.8458e+00	  6.3250e-01	  1.1484e-02	  7.1844e-02	  3.9775e-02	  1.1191e-04	  7.0455e-01	  7.0026e-02	  4.2882e-04	  3.4133e-02	  1.2962e+05	  8.9472e-02	  1.0525e-01	  5.8684e-03	
  5.8457e+00	  6.3268e-01	  1.1487e-02	  7.1859e-02	  3.9788e-02	  1.1194e-04	  7.0474e-01	  7.0045e-02	  4.2882e-04	  3.4139e-02	  1.2965e+05	  8.9470e-02	  1.0525e-01	  5.8665e-03	
  5.8456e+00	  6.3285e-01	  1.1490e-02	  7.1874e-02	  3.9800e-02	  1.1197e-04	  7.0493e-01	  7.0064e-02	  4.2882e-04	  3.4145e-02	  1.2968e+05	  8.9468e-02	  1.0525e-01	  5.8647e-03	
