          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  6.9338e+00	  1.0324e-02	  5.7206e-04	  1.5089e-02	  3.2915e-03	  1.9765e-06	  3.2808e-02	  2.9621e-03	  6.8209e-04	  2.1808e-03	  9.2430e+03	  0.0000e+00	  1.4998e-01	  7.8569e-02	
  6.9334e+00	  1.0329e-02	  5.7223e-04	  1.5097e-02	  3.2933e-03	  1.9787e-06	  3.2829e-02	  2.9643e-03	  6.8224e-04	  2.1824e-03	  9.2480e+03	  0.0000e+00	  1.4998e-01	  7.8552e-02	
  6.9330e+00	  1.0335e-02	  5.7239e-04	  1.5105e-02	  3.2951e-03	  1.9809e-06	  3.2849e-02	  2.9663e-03	  6.8239e-04	  2.1841e-03	  9.2528e+03	  0.0000e+00	  1.4998e-01	  7.8535e-02	
  6.9326e+00	  1.0340e-02	  5.7254e-04	  1.5113e-02	  3.2968e-03	  1.9830e-06	  3.2869e-02	  2.9683e-03	  6.8254e-04	  2.1856e-03	  9.2575e+03	  0.0000e+00	  1.4998e-01	  7.8519e-02	
  6.9322e+00	  1.0344e-02	  5.7269e-04	  1.5120e-02	  3.2984e-03	  1.9850e-06	  3.2888e-02	  2.9702e-03	  6.8267e-04	  2.1871e-03	  9.2620e+03	  0.0000e+00	  1.4998e-01	  7.8504e-02	
  6.9319e+00	  1.0349e-02	  5.7283e-04	  1.5127e-02	  3.2999e-03	  1.9869e-06	  3.2906e-02	  2.9720e-03	  6.8281e-04	  2.1886e-03	  9.2663e+03	  0.0000e+00	  1.4998e-01	  7.8489e-02	
  6.9315e+00	  1.0353e-02	  5.7297e-04	  1.5134e-02	  3.3015e-03	  1.9888e-06	  3.2924e-02	  2.9738e-03	  6.8294e-04	  2.1900e-03	  9.2705e+03	  0.0000e+00	  1.4998e-01	  7.8474e-02	
  6.9312e+00	  1.0358e-02	  5.7311e-04	  1.5141e-02	  3.3029e-03	  1.9906e-06	  3.2941e-02	  2.9755e-03	  6.8306e-04	  2.1913e-03	  9.2746e+03	  0.0000e+00	  1.4998e-01	  7.8460e-02	
  6.9309e+00	  1.0362e-02	  5.7324e-04	  1.5147e-02	  3.3043e-03	  1.9923e-06	  3.2958e-02	  2.9772e-03	  6.8318e-04	  2.1926e-03	  9.2785e+03	  0.0000e+00	  1.4998e-01	  7.8446e-02	
  6.9306e+00	  1.0366e-02	  5.7336e-04	  1.5154e-02	  3.3057e-03	  1.9940e-06	  3.2974e-02	  2.9788e-03	  6.8330e-04	  2.1939e-03	  9.2822e+03	  0.0000e+00	  1.4998e-01	  7.8433e-02	
  6.9303e+00	  1.0370e-02	  5.7348e-04	  1.5160e-02	  3.3070e-03	  1.9957e-06	  3.2989e-02	  2.9804e-03	  6.8341e-04	  2.1951e-03	  9.2859e+03	  0.0000e+00	  1.4998e-01	  7.8421e-02	
  6.9300e+00	  1.0373e-02	  5.7360e-04	  1.5165e-02	  3.3083e-03	  1.9972e-06	  3.3004e-02	  2.9818e-03	  6.8352e-04	  2.1963e-03	  9.2894e+03	  0.0000e+00	  1.4998e-01	  7.8408e-02	
  6.9297e+00	  1.0377e-02	  5.7371e-04	  1.5171e-02	  3.3095e-03	  1.9988e-06	  3.3019e-02	  2.9833e-03	  6.8362e-04	  2.1974e-03	  9.2928e+03	  0.0000e+00	  1.4998e-01	  7.8396e-02	
  6.9294e+00	  1.0381e-02	  5.7382e-04	  1.5176e-02	  3.3107e-03	  2.0002e-06	  3.3032e-02	  2.9847e-03	  6.8373e-04	  2.1985e-03	  9.2961e+03	  0.0000e+00	  1.4998e-01	  7.8385e-02	
  6.9292e+00	  1.0384e-02	  5.7392e-04	  1.5182e-02	  3.3118e-03	  2.0017e-06	  3.3046e-02	  2.9860e-03	  6.8382e-04	  2.1996e-03	  9.2992e+03	  0.0000e+00	  1.4998e-01	  7.8374e-02	
  6.9289e+00	  1.0387e-02	  5.7402e-04	  1.5187e-02	  3.3129e-03	  2.0030e-06	  3.3059e-02	  2.9873e-03	  6.8392e-04	  2.2006e-03	  9.3023e+03	  0.0000e+00	  1.4998e-01	  7.8363e-02	
  6.9287e+00	  1.0390e-02	  5.7412e-04	  1.5191e-02	  3.3140e-03	  2.0044e-06	  3.3071e-02	  2.9886e-03	  6.8401e-04	  2.2016e-03	  9.3052e+03	  0.0000e+00	  1.4998e-01	  7.8353e-02	
  6.9284e+00	  1.0393e-02	  5.7421e-04	  1.5196e-02	  3.3150e-03	  2.0056e-06	  3.3083e-02	  2.9898e-03	  6.8410e-04	  2.2026e-03	  9.3081e+03	  0.0000e+00	  1.4998e-01	  7.8343e-02	
  6.9282e+00	  1.0396e-02	  5.7430e-04	  1.5201e-02	  3.3160e-03	  2.0069e-06	  3.3095e-02	  2.9910e-03	  6.8418e-04	  2.2035e-03	  9.3108e+03	  0.0000e+00	  1.4998e-01	  7.8333e-02	
  6.9280e+00	  1.0399e-02	  5.7439e-04	  1.5205e-02	  3.3170e-03	  2.0081e-06	  3.3106e-02	  2.9921e-03	  6.8426e-04	  2.2044e-03	  9.3135e+03	  0.0000e+00	  1.4998e-01	  7.8324e-02	
  6.9278e+00	  1.0402e-02	  5.7448e-04	  1.5209e-02	  3.3179e-03	  2.0092e-06	  3.3117e-02	  2.9932e-03	  6.8434e-04	  2.2052e-03	  9.3160e+03	  0.0000e+00	  1.4998e-01	  7.8315e-02	
  6.9276e+00	  1.0405e-02	  5.7456e-04	  1.5213e-02	  3.3188e-03	  2.0103e-06	  3.3128e-02	  2.9942e-03	  6.8442e-04	  2.2061e-03	  9.3185e+03	  0.0000e+00	  1.4998e-01	  7.8306e-02	
  6.9274e+00	  1.0407e-02	  5.7464e-04	  1.5217e-02	  3.3197e-03	  2.0114e-06	  3.3138e-02	  2.9952e-03	  6.8449e-04	  2.2069e-03	  9.3209e+03	  0.0000e+00	  1.4998e-01	  7.8298e-02	
  6.9272e+00	  1.0410e-02	  5.7471e-04	  1.5221e-02	  3.3205e-03	  2.0124e-06	  3.3148e-02	  2.9962e-03	  6.8456e-04	  2.2077e-03	  9.3232e+03	  0.0000e+00	  1.4998e-01	  7.8290e-02	
  6.9270e+00	  1.0412e-02	  5.7479e-04	  1.5225e-02	  3.3213e-03	  2.0135e-06	  3.3157e-02	  2.9972e-03	  6.8463e-04	  2.2084e-03	  9.3254e+03	  0.0000e+00	  1.4998e-01	  7.8282e-02	
  6.9268e+00	  1.0414e-02	  5.7486e-04	  1.5228e-02	  3.3221e-03	  2.0144e-06	  3.3166e-02	  2.9981e-03	  6.8470e-04	  2.2091e-03	  9.3276e+03	  0.0000e+00	  1.4998e-01	  7.8274e-02	
  6.9267e+00	  1.0416e-02	  5.7493e-04	  1.5232e-02	  3.3228e-03	  2.0154e-06	  3.3175e-02	  2.9990e-03	  6.8476e-04	  2.2098e-03	  9.3297e+03	  0.0000e+00	  1.4998e-01	  7.8267e-02	
  6.9265e+00	  1.0419e-02	  5.7499e-04	  1.5235e-02	  3.3236e-03	  2.0163e-06	  3.3183e-02	  2.9998e-03	  6.8482e-04	  2.2105e-03	  9.3317e+03	  0.0000e+00	  1.4998e-01	  7.8260e-02	
  6.9264e+00	  1.0421e-02	  5.7506e-04	  1.5238e-02	  3.3243e-03	  2.0171e-06	  3.3192e-02	  3.0007e-03	  6.8488e-04	  2.2111e-03	  9.3336e+03	  0.0000e+00	  1.4998e-01	  7.8253e-02	
  6.9262e+00	  1.0423e-02	  5.7512e-04	  1.5241e-02	  3.3249e-03	  2.0180e-06	  3.3200e-02	  3.0014e-03	  6.8494e-04	  2.2118e-03	  9.3355e+03	  0.0000e+00	  1.4998e-01	  7.8247e-02	
  6.9261e+00	  1.0425e-02	  5.7518e-04	  1.5244e-02	  3.3256e-03	  2.0188e-06	  3.3207e-02	  3.0022e-03	  6.8499e-04	  2.2124e-03	  9.3373e+03	  0.0000e+00	  1.4998e-01	  7.8240e-02	
  6.9259e+00	  1.0426e-02	  5.7524e-04	  1.5247e-02	  3.3262e-03	  2.0196e-06	  3.3215e-02	  3.0030e-03	  6.8505e-04	  2.2130e-03	  9.3390e+03	  0.0000e+00	  1.4998e-01	  7.8234e-02	
  6.9258e+00	  1.0428e-02	  5.7529e-04	  1.5250e-02	  3.3268e-03	  2.0203e-06	  3.3222e-02	  3.0037e-03	  6.8510e-04	  2.2135e-03	  9.3407e+03	  0.0000e+00	  1.4998e-01	  7.8228e-02	
  6.9256e+00	  1.0430e-02	  5.7535e-04	  1.5253e-02	  3.3274e-03	  2.0211e-06	  3.3229e-02	  3.0044e-03	  6.8515e-04	  2.2141e-03	  9.3423e+03	  0.0000e+00	  1.4998e-01	  7.8222e-02	
  6.9255e+00	  1.0432e-02	  5.7540e-04	  1.5255e-02	  3.3280e-03	  2.0218e-06	  3.3235e-02	  3.0050e-03	  6.8520e-04	  2.2146e-03	  9.3439e+03	  0.0000e+00	  1.4998e-01	  7.8217e-02	
  6.9254e+00	  1.0433e-02	  5.7545e-04	  1.5258e-02	  3.3285e-03	  2.0225e-06	  3.3242e-02	  3.0057e-03	  6.8524e-04	  2.2151e-03	  9.3454e+03	  0.0000e+00	  1.4998e-01	  7.8212e-02	
  6.9253e+00	  1.0435e-02	  5.7550e-04	  1.5260e-02	  3.3291e-03	  2.0231e-06	  3.3248e-02	  3.0063e-03	  6.8529e-04	  2.2156e-03	  9.3469e+03	  0.0000e+00	  1.4998e-01	  7.8206e-02	
  6.9252e+00	  1.0436e-02	  5.7554e-04	  1.5262e-02	  3.3296e-03	  2.0238e-06	  3.3254e-02	  3.0069e-03	  6.8533e-04	  2.2161e-03	  9.3483e+03	  0.0000e+00	  1.4998e-01	  7.8201e-02	
  6.9251e+00	  1.0438e-02	  5.7559e-04	  1.5265e-02	  3.3301e-03	  2.0244e-06	  3.3260e-02	  3.0075e-03	  6.8538e-04	  2.2165e-03	  9.3497e+03	  0.0000e+00	  1.4998e-01	  7.8197e-02	
  6.9249e+00	  1.0439e-02	  5.7563e-04	  1.5267e-02	  3.3305e-03	  2.0250e-06	  3.3265e-02	  3.0080e-03	  6.8542e-04	  2.2170e-03	  9.3510e+03	  0.0000e+00	  1.4998e-01	  7.8192e-02	
  6.9248e+00	  1.0440e-02	  5.7567e-04	  1.5269e-02	  3.3310e-03	  2.0256e-06	  3.3271e-02	  3.0086e-03	  6.8545e-04	  2.2174e-03	  9.3522e+03	  0.0000e+00	  1.4998e-01	  7.8187e-02	
  6.9247e+00	  1.0442e-02	  5.7571e-04	  1.5271e-02	  3.3314e-03	  2.0261e-06	  3.3276e-02	  3.0091e-03	  6.8549e-04	  2.2178e-03	  9.3535e+03	  0.0000e+00	  1.4998e-01	  7.8183e-02	
  6.9246e+00	  1.0443e-02	  5.7575e-04	  1.5273e-02	  3.3319e-03	  2.0267e-06	  3.3281e-02	  3.0096e-03	  6.8553e-04	  2.2182e-03	  9.3547e+03	  0.0000e+00	  1.4998e-01	  7.8179e-02	
  6.9246e+00	  1.0444e-02	  5.7579e-04	  1.5275e-02	  3.3323e-03	  2.0272e-06	  3.3286e-02	  3.0101e-03	  6.8556e-04	  2.2186e-03	  9.3558e+03	  0.0000e+00	  1.4998e-01	  7.8175e-02	
  6.9245e+00	  1.0445e-02	  5.7583e-04	  1.5277e-02	  3.3327e-03	  2.0277e-06	  3.3290e-02	  3.0106e-03	  6.8560e-04	  2.2190e-03	  9.3569e+03	  0.0000e+00	  1.4998e-01	  7.8171e-02	
  6.9244e+00	  1.0447e-02	  5.7586e-04	  1.5278e-02	  3.3331e-03	  2.0282e-06	  3.3295e-02	  3.0110e-03	  6.8563e-04	  2.2194e-03	  9.3580e+03	  0.0000e+00	  1.4998e-01	  7.8167e-02	
  6.9243e+00	  1.0448e-02	  5.7590e-04	  1.5280e-02	  3.3334e-03	  2.0286e-06	  3.3299e-02	  3.0115e-03	  6.8566e-04	  2.2197e-03	  9.3590e+03	  0.0000e+00	  1.4998e-01	  7.8164e-02	
  6.9242e+00	  1.0449e-02	  5.7593e-04	  1.5282e-02	  3.3338e-03	  2.0291e-06	  3.3304e-02	  3.0119e-03	  6.8569e-04	  2.2200e-03	  9.3600e+03	  0.0000e+00	  1.4998e-01	  7.8160e-02	
  6.9241e+00	  1.0450e-02	  5.7596e-04	  1.5283e-02	  3.3341e-03	  2.0295e-06	  3.3308e-02	  3.0123e-03	  6.8572e-04	  2.2204e-03	  9.3610e+03	  0.0000e+00	  1.4998e-01	  7.8157e-02	
  6.9241e+00	  1.0451e-02	  5.7599e-04	  1.5285e-02	  3.3345e-03	  2.0299e-06	  3.3312e-02	  3.0127e-03	  6.8575e-04	  2.2207e-03	  9.3619e+03	  0.0000e+00	  1.4998e-01	  7.8153e-02	
  6.9240e+00	  1.0452e-02	  5.7602e-04	  1.5286e-02	  3.3348e-03	  2.0303e-06	  3.3315e-02	  3.0131e-03	  6.8578e-04	  2.2210e-03	  9.3628e+03	  0.0000e+00	  1.4998e-01	  7.8150e-02	
  6.9239e+00	  1.0453e-02	  5.7605e-04	  1.5288e-02	  3.3351e-03	  2.0307e-06	  3.3319e-02	  3.0134e-03	  6.8581e-04	  2.2213e-03	  9.3637e+03	  0.0000e+00	  1.4998e-01	  7.8147e-02	
  6.9238e+00	  1.0454e-02	  5.7608e-04	  1.5289e-02	  3.3354e-03	  2.0311e-06	  3.3323e-02	  3.0138e-03	  6.8583e-04	  2.2215e-03	  9.3645e+03	  0.0000e+00	  1.4998e-01	  7.8144e-02	
  6.9238e+00	  1.0454e-02	  5.7610e-04	  1.5290e-02	  3.3357e-03	  2.0315e-06	  3.3326e-02	  3.0141e-03	  6.8586e-04	  2.2218e-03	  9.3653e+03	  0.0000e+00	  1.4998e-01	  7.8141e-02	
  6.9237e+00	  1.0455e-02	  5.7613e-04	  1.5292e-02	  3.3360e-03	  2.0318e-06	  3.3329e-02	  3.0145e-03	  6.8588e-04	  2.2221e-03	  9.3661e+03	  0.0000e+00	  1.4998e-01	  7.8138e-02	
  6.9237e+00	  1.0456e-02	  5.7616e-04	  1.5293e-02	  3.3363e-03	  2.0322e-06	  3.3333e-02	  3.0148e-03	  6.8590e-04	  2.2223e-03	  9.3668e+03	  0.0000e+00	  1.4998e-01	  7.8136e-02	
  6.9236e+00	  1.0457e-02	  5.7618e-04	  1.5294e-02	  3.3365e-03	  2.0325e-06	  3.3336e-02	  3.0151e-03	  6.8593e-04	  2.2226e-03	  9.3676e+03	  0.0000e+00	  1.4998e-01	  7.8133e-02	
  6.9235e+00	  1.0458e-02	  5.7620e-04	  1.5295e-02	  3.3368e-03	  2.0328e-06	  3.3339e-02	  3.0154e-03	  6.8595e-04	  2.2228e-03	  9.3683e+03	  0.0000e+00	  1.4998e-01	  7.8131e-02	
  6.9235e+00	  1.0458e-02	  5.7622e-04	  1.5296e-02	  3.3370e-03	  2.0331e-06	  3.3341e-02	  3.0157e-03	  6.8597e-04	  2.2230e-03	  9.3689e+03	  0.0000e+00	  1.4998e-01	  7.8128e-02	
  6.9234e+00	  1.0459e-02	  5.7625e-04	  1.5297e-02	  3.3373e-03	  2.0334e-06	  3.3344e-02	  3.0160e-03	  6.8599e-04	  2.2233e-03	  9.3696e+03	  0.0000e+00	  1.4998e-01	  7.8126e-02	
  6.9234e+00	  1.0460e-02	  5.7627e-04	  1.5299e-02	  3.3375e-03	  2.0337e-06	  3.3347e-02	  3.0162e-03	  6.8601e-04	  2.2235e-03	  9.3702e+03	  0.0000e+00	  1.4998e-01	  7.8124e-02	
  6.9233e+00	  1.0460e-02	  5.7629e-04	  1.5300e-02	  3.3377e-03	  2.0340e-06	  3.3349e-02	  3.0165e-03	  6.8603e-04	  2.2237e-03	  9.3708e+03	  0.0000e+00	  1.4998e-01	  7.8122e-02	
  6.9233e+00	  1.0461e-02	  5.7631e-04	  1.5301e-02	  3.3379e-03	  2.0342e-06	  3.3352e-02	  3.0167e-03	  6.8604e-04	  2.2239e-03	  9.3714e+03	  0.0000e+00	  1.4998e-01	  7.8120e-02	
  6.9232e+00	  1.0462e-02	  5.7633e-04	  1.5301e-02	  3.3381e-03	  2.0345e-06	  3.3354e-02	  3.0170e-03	  6.8606e-04	  2.2241e-03	  9.3720e+03	  0.0000e+00	  1.4998e-01	  7.8118e-02	
  6.9232e+00	  1.0462e-02	  5.7634e-04	  1.5302e-02	  3.3383e-03	  2.0347e-06	  3.3357e-02	  3.0172e-03	  6.8608e-04	  2.2243e-03	  9.3725e+03	  0.0000e+00	  1.4998e-01	  7.8116e-02	
  6.9231e+00	  1.0463e-02	  5.7636e-04	  1.5303e-02	  3.3385e-03	  2.0350e-06	  3.3359e-02	  3.0174e-03	  6.8609e-04	  2.2244e-03	  9.3731e+03	  0.0000e+00	  1.4998e-01	  7.8114e-02	
  6.9231e+00	  1.0463e-02	  5.7638e-04	  1.5304e-02	  3.3387e-03	  2.0352e-06	  3.3361e-02	  3.0177e-03	  6.8611e-04	  2.2246e-03	  9.3736e+03	  0.0000e+00	  1.4998e-01	  7.8112e-02	
  6.9231e+00	  1.0464e-02	  5.7639e-04	  1.5305e-02	  3.3389e-03	  2.0354e-06	  3.3363e-02	  3.0179e-03	  6.8613e-04	  2.2248e-03	  9.3741e+03	  0.0000e+00	  1.4998e-01	  7.8110e-02	
  6.9230e+00	  1.0464e-02	  5.7641e-04	  1.5306e-02	  3.3391e-03	  2.0357e-06	  3.3365e-02	  3.0181e-03	  6.8614e-04	  2.2249e-03	  9.3745e+03	  0.0000e+00	  1.4998e-01	  7.8108e-02	
  6.9230e+00	  1.0465e-02	  5.7643e-04	  1.5306e-02	  3.3392e-03	  2.0359e-06	  3.3367e-02	  3.0183e-03	  6.8615e-04	  2.2251e-03	  9.3750e+03	  0.0000e+00	  1.4998e-01	  7.8107e-02	
  6.9230e+00	  1.0465e-02	  5.7644e-04	  1.5307e-02	  3.3394e-03	  2.0361e-06	  3.3369e-02	  3.0185e-03	  6.8617e-04	  2.2252e-03	  9.3755e+03	  0.0000e+00	  1.4998e-01	  7.8105e-02	
  6.9229e+00	  1.0466e-02	  5.7645e-04	  1.5308e-02	  3.3395e-03	  2.0363e-06	  3.3371e-02	  3.0186e-03	  6.8618e-04	  2.2254e-03	  9.3759e+03	  0.0000e+00	  1.4998e-01	  7.8104e-02	
  6.9229e+00	  1.0466e-02	  5.7647e-04	  1.5309e-02	  3.3397e-03	  2.0365e-06	  3.3373e-02	  3.0188e-03	  6.8619e-04	  2.2255e-03	  9.3763e+03	  0.0000e+00	  1.4998e-01	  7.8102e-02	
  6.9229e+00	  1.0467e-02	  5.7648e-04	  1.5309e-02	  3.3398e-03	  2.0366e-06	  3.3374e-02	  3.0190e-03	  6.8621e-04	  2.2257e-03	  9.3767e+03	  0.0000e+00	  1.4998e-01	  7.8101e-02	
  6.9228e+00	  1.0467e-02	  5.7649e-04	  1.5310e-02	  3.3400e-03	  2.0368e-06	  3.3376e-02	  3.0191e-03	  6.8622e-04	  2.2258e-03	  9.3771e+03	  0.0000e+00	  1.4998e-01	  7.8099e-02	
  6.9228e+00	  1.0467e-02	  5.7651e-04	  1.5310e-02	  3.3401e-03	  2.0370e-06	  3.3378e-02	  3.0193e-03	  6.8623e-04	  2.2259e-03	  9.3775e+03	  0.0000e+00	  1.4998e-01	  7.8098e-02	
  6.9228e+00	  1.0468e-02	  5.7652e-04	  1.5311e-02	  3.3402e-03	  2.0371e-06	  3.3379e-02	  3.0195e-03	  6.8624e-04	  2.2260e-03	  9.3778e+03	  0.0000e+00	  1.4998e-01	  7.8097e-02	
  6.9227e+00	  1.0468e-02	  5.7653e-04	  1.5312e-02	  3.3404e-03	  2.0373e-06	  3.3381e-02	  3.0196e-03	  6.8625e-04	  2.2262e-03	  9.3782e+03	  0.0000e+00	  1.4998e-01	  7.8096e-02	
  6.9227e+00	  1.0469e-02	  5.7654e-04	  1.5312e-02	  3.3405e-03	  2.0375e-06	  3.3382e-02	  3.0197e-03	  6.8626e-04	  2.2263e-03	  9.3785e+03	  0.0000e+00	  1.4998e-01	  7.8094e-02	
  6.9227e+00	  1.0469e-02	  5.7655e-04	  1.5313e-02	  3.3406e-03	  2.0376e-06	  3.3383e-02	  3.0199e-03	  6.8627e-04	  2.2264e-03	  9.3788e+03	  0.0000e+00	  1.4998e-01	  7.8093e-02	
  6.9227e+00	  1.0469e-02	  5.7656e-04	  1.5313e-02	  3.3407e-03	  2.0377e-06	  3.3385e-02	  3.0200e-03	  6.8628e-04	  2.2265e-03	  9.3791e+03	  0.0000e+00	  1.4998e-01	  7.8092e-02	
  6.9226e+00	  1.0470e-02	  5.7657e-04	  1.5314e-02	  3.3408e-03	  2.0379e-06	  3.3386e-02	  3.0201e-03	  6.8629e-04	  2.2266e-03	  9.3794e+03	  0.0000e+00	  1.4998e-01	  7.8091e-02	
  6.9226e+00	  1.0470e-02	  5.7658e-04	  1.5314e-02	  3.3409e-03	  2.0380e-06	  3.3387e-02	  3.0203e-03	  6.8630e-04	  2.2267e-03	  9.3797e+03	  0.0000e+00	  1.4998e-01	  7.8090e-02	
  6.9226e+00	  1.0470e-02	  5.7659e-04	  1.5315e-02	  3.3410e-03	  2.0381e-06	  3.3388e-02	  3.0204e-03	  6.8631e-04	  2.2268e-03	  9.3800e+03	  0.0000e+00	  1.4998e-01	  7.8089e-02	
  6.9226e+00	  1.0470e-02	  5.7660e-04	  1.5315e-02	  3.3411e-03	  2.0383e-06	  3.3390e-02	  3.0205e-03	  6.8632e-04	  2.2269e-03	  9.3803e+03	  0.0000e+00	  1.4998e-01	  7.8088e-02	
  6.9225e+00	  1.0471e-02	  5.7661e-04	  1.5316e-02	  3.3412e-03	  2.0384e-06	  3.3391e-02	  3.0206e-03	  6.8632e-04	  2.2270e-03	  9.3806e+03	  0.0000e+00	  1.4998e-01	  7.8087e-02	
  6.9225e+00	  1.0471e-02	  5.7662e-04	  1.5316e-02	  3.3413e-03	  2.0385e-06	  3.3392e-02	  3.0207e-03	  6.8633e-04	  2.2270e-03	  9.3808e+03	  0.0000e+00	  1.4998e-01	  7.8086e-02	
  6.9225e+00	  1.0471e-02	  5.7662e-04	  1.5316e-02	  3.3414e-03	  2.0386e-06	  3.3393e-02	  3.0208e-03	  6.8634e-04	  2.2271e-03	  9.3811e+03	  0.0000e+00	  1.4998e-01	  7.8085e-02	
  6.9225e+00	  1.0471e-02	  5.7663e-04	  1.5317e-02	  3.3415e-03	  2.0387e-06	  3.3394e-02	  3.0209e-03	  6.8635e-04	  2.2272e-03	  9.3813e+03	  0.0000e+00	  1.4998e-01	  7.8085e-02	
  6.9225e+00	  1.0472e-02	  5.7664e-04	  1.5317e-02	  3.3416e-03	  2.0388e-06	  3.3395e-02	  3.0210e-03	  6.8635e-04	  2.2273e-03	  9.3815e+03	  0.0000e+00	  1.4998e-01	  7.8084e-02	
  6.9224e+00	  1.0472e-02	  5.7665e-04	  1.5318e-02	  3.3417e-03	  2.0389e-06	  3.3396e-02	  3.0211e-03	  6.8636e-04	  2.2274e-03	  9.3817e+03	  0.0000e+00	  1.4998e-01	  7.8083e-02	
  6.9224e+00	  1.0472e-02	  5.7665e-04	  1.5318e-02	  3.3417e-03	  2.0390e-06	  3.3397e-02	  3.0212e-03	  6.8637e-04	  2.2274e-03	  9.3820e+03	  0.0000e+00	  1.4998e-01	  7.8082e-02	
  6.9224e+00	  1.0472e-02	  5.7666e-04	  1.5318e-02	  3.3418e-03	  2.0391e-06	  3.3398e-02	  3.0213e-03	  6.8637e-04	  2.2275e-03	  9.3822e+03	  0.0000e+00	  1.4998e-01	  7.8081e-02	
  6.9224e+00	  1.0473e-02	  5.7667e-04	  1.5319e-02	  3.3419e-03	  2.0392e-06	  3.3398e-02	  3.0214e-03	  6.8638e-04	  2.2276e-03	  9.3824e+03	  0.0000e+00	  1.4998e-01	  7.8081e-02	
