          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  7.1894e+00	  1.3281e-02	  5.4049e-04	  1.8959e-03	  2.2577e-03	  7.7530e-05	  1.4042e-02	  8.6606e-04	  3.7726e-04	  1.1797e-03	  4.4060e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1895e+00	  1.3288e-02	  5.4075e-04	  1.8980e-03	  2.2602e-03	  7.7509e-05	  1.4051e-02	  8.6861e-04	  3.7744e-04	  1.1860e-03	  4.4095e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1896e+00	  1.3295e-02	  5.4100e-04	  1.9000e-03	  2.2626e-03	  7.7488e-05	  1.4059e-02	  8.7108e-04	  3.7761e-04	  1.1922e-03	  4.4129e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1897e+00	  1.3302e-02	  5.4124e-04	  1.9020e-03	  2.2650e-03	  7.7468e-05	  1.4067e-02	  8.7346e-04	  3.7777e-04	  1.1981e-03	  4.4161e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1898e+00	  1.3308e-02	  5.4147e-04	  1.9039e-03	  2.2672e-03	  7.7449e-05	  1.4075e-02	  8.7575e-04	  3.7793e-04	  1.2038e-03	  4.4193e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1898e+00	  1.3315e-02	  5.4169e-04	  1.9058e-03	  2.2694e-03	  7.7431e-05	  1.4082e-02	  8.7797e-04	  3.7808e-04	  1.2094e-03	  4.4223e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1899e+00	  1.3321e-02	  5.4190e-04	  1.9076e-03	  2.2715e-03	  7.7413e-05	  1.4089e-02	  8.8010e-04	  3.7822e-04	  1.2147e-03	  4.4252e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1900e+00	  1.3326e-02	  5.4211e-04	  1.9093e-03	  2.2736e-03	  7.7396e-05	  1.4096e-02	  8.8217e-04	  3.7837e-04	  1.2199e-03	  4.4280e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1900e+00	  1.3332e-02	  5.4231e-04	  1.9109e-03	  2.2756e-03	  7.7380e-05	  1.4103e-02	  8.8416e-04	  3.7850e-04	  1.2248e-03	  4.4307e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1901e+00	  1.3337e-02	  5.4251e-04	  1.9125e-03	  2.2775e-03	  7.7364e-05	  1.4109e-02	  8.8608e-04	  3.7863e-04	  1.2296e-03	  4.4334e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1902e+00	  1.3343e-02	  5.4269e-04	  1.9141e-03	  2.2793e-03	  7.7349e-05	  1.4115e-02	  8.8793e-04	  3.7876e-04	  1.2343e-03	  4.4359e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1902e+00	  1.3348e-02	  5.4287e-04	  1.9156e-03	  2.2811e-03	  7.7334e-05	  1.4121e-02	  8.8972e-04	  3.7888e-04	  1.2387e-03	  4.4384e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1903e+00	  1.3352e-02	  5.4305e-04	  1.9170e-03	  2.2828e-03	  7.7320e-05	  1.4127e-02	  8.9145e-04	  3.7900e-04	  1.2431e-03	  4.4407e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1903e+00	  1.3357e-02	  5.4321e-04	  1.9184e-03	  2.2844e-03	  7.7306e-05	  1.4133e-02	  8.9311e-04	  3.7912e-04	  1.2472e-03	  4.4430e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1904e+00	  1.3362e-02	  5.4337e-04	  1.9198e-03	  2.2860e-03	  7.7293e-05	  1.4138e-02	  8.9472e-04	  3.7923e-04	  1.2513e-03	  4.4452e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1904e+00	  1.3366e-02	  5.4353e-04	  1.9211e-03	  2.2876e-03	  7.7280e-05	  1.4143e-02	  8.9627e-04	  3.7933e-04	  1.2551e-03	  4.4473e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1905e+00	  1.3370e-02	  5.4368e-04	  1.9223e-03	  2.2891e-03	  7.7268e-05	  1.4148e-02	  8.9777e-04	  3.7944e-04	  1.2589e-03	  4.4494e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1905e+00	  1.3374e-02	  5.4383e-04	  1.9235e-03	  2.2905e-03	  7.7256e-05	  1.4153e-02	  8.9922e-04	  3.7954e-04	  1.2625e-03	  4.4514e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1906e+00	  1.3378e-02	  5.4397e-04	  1.9247e-03	  2.2919e-03	  7.7244e-05	  1.4158e-02	  9.0062e-04	  3.7963e-04	  1.2660e-03	  4.4533e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
