          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  6.9558e+00	  8.4965e-03	  4.0731e-04	  5.1081e-03	  1.4451e-03	  5.7721e-06	  1.0877e-02	  6.6132e-04	  4.2267e-04	  3.2472e-04	  3.8918e+03	  7.2475e-02	  1.1376e-01	  0.0000e+00	
  6.9521e+00	  8.5553e-03	  4.0836e-04	  5.1116e-03	  1.4503e-03	  5.8625e-06	  1.0942e-02	  6.6787e-04	  4.2267e-04	  3.2865e-04	  3.9091e+03	  7.2318e-02	  1.1384e-01	  0.0000e+00	
  6.9486e+00	  8.6122e-03	  4.0937e-04	  5.1149e-03	  1.4554e-03	  5.9502e-06	  1.1005e-02	  6.7420e-04	  4.2267e-04	  3.3245e-04	  3.9259e+03	  7.2166e-02	  1.1391e-01	  0.0000e+00	
  6.9452e+00	  8.6671e-03	  4.1034e-04	  5.1182e-03	  1.4603e-03	  6.0354e-06	  1.1067e-02	  6.8031e-04	  4.2267e-04	  3.3611e-04	  3.9420e+03	  7.2020e-02	  1.1399e-01	  0.0000e+00	
  6.9420e+00	  8.7200e-03	  4.1129e-04	  5.1213e-03	  1.4650e-03	  6.1182e-06	  1.1125e-02	  6.8620e-04	  4.2268e-04	  3.3964e-04	  3.9576e+03	  7.1879e-02	  1.1406e-01	  0.0000e+00	
  6.9390e+00	  8.7712e-03	  4.1220e-04	  5.1244e-03	  1.4695e-03	  6.1984e-06	  1.1182e-02	  6.9190e-04	  4.2268e-04	  3.4306e-04	  3.9727e+03	  7.1743e-02	  1.1413e-01	  0.0000e+00	
  6.9360e+00	  8.8206e-03	  4.1307e-04	  5.1273e-03	  1.4739e-03	  6.2763e-06	  1.1237e-02	  6.9740e-04	  4.2268e-04	  3.4636e-04	  3.9872e+03	  7.1612e-02	  1.1419e-01	  0.0000e+00	
  6.9332e+00	  8.8683e-03	  4.1392e-04	  5.1301e-03	  1.4782e-03	  6.3519e-06	  1.1290e-02	  7.0271e-04	  4.2268e-04	  3.4954e-04	  4.0013e+03	  7.1485e-02	  1.1425e-01	  0.0000e+00	
  6.9305e+00	  8.9144e-03	  4.1474e-04	  5.1328e-03	  1.4823e-03	  6.4252e-06	  1.1342e-02	  7.0783e-04	  4.2268e-04	  3.5262e-04	  4.0148e+03	  7.1363e-02	  1.1432e-01	  0.0000e+00	
  6.9279e+00	  8.9589e-03	  4.1553e-04	  5.1355e-03	  1.4862e-03	  6.4963e-06	  1.1391e-02	  7.1278e-04	  4.2268e-04	  3.5559e-04	  4.0279e+03	  7.1246e-02	  1.1437e-01	  0.0000e+00	
  6.9255e+00	  9.0019e-03	  4.1630e-04	  5.1380e-03	  1.4900e-03	  6.5652e-06	  1.1439e-02	  7.1756e-04	  4.2268e-04	  3.5845e-04	  4.0405e+03	  7.1132e-02	  1.1443e-01	  0.0000e+00	
  6.9231e+00	  9.0433e-03	  4.1704e-04	  5.1405e-03	  1.4937e-03	  6.6320e-06	  1.1485e-02	  7.2218e-04	  4.2268e-04	  3.6122e-04	  4.0527e+03	  7.1023e-02	  1.1449e-01	  0.0000e+00	
  6.9208e+00	  9.0834e-03	  4.1775e-04	  5.1429e-03	  1.4973e-03	  6.6967e-06	  1.1530e-02	  7.2664e-04	  4.2268e-04	  3.6389e-04	  4.0645e+03	  7.0918e-02	  1.1454e-01	  0.0000e+00	
  6.9186e+00	  9.1221e-03	  4.1844e-04	  5.1452e-03	  1.5007e-03	  6.7595e-06	  1.1573e-02	  7.3094e-04	  4.2269e-04	  3.6647e-04	  4.0759e+03	  7.0816e-02	  1.1459e-01	  0.0000e+00	
