          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.9767e+00	  2.7727e-03	  3.2245e-04	  5.1020e-03	  1.0905e-03	  9.3012e-06	  4.1648e-03	  6.6760e-04	  4.3738e-04	  1.5812e-03	  2.4103e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8672e-02	  0.0000e+00	
  6.9767e+00	  2.7728e-03	  3.2245e-04	  5.1021e-03	  1.0905e-03	  9.3011e-06	  4.1651e-03	  6.6765e-04	  4.3739e-04	  1.5814e-03	  2.4104e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8671e-02	  0.0000e+00	
  6.9766e+00	  2.7728e-03	  3.2245e-04	  5.1023e-03	  1.0906e-03	  9.3010e-06	  4.1654e-03	  6.6771e-04	  4.3739e-04	  1.5815e-03	  2.4105e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8671e-02	  0.0000e+00	
  6.9766e+00	  2.7728e-03	  3.2246e-04	  5.1024e-03	  1.0906e-03	  9.3008e-06	  4.1656e-03	  6.6776e-04	  4.3740e-04	  1.5816e-03	  2.4106e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8670e-02	  0.0000e+00	
  6.9766e+00	  2.7729e-03	  3.2246e-04	  5.1025e-03	  1.0906e-03	  9.3007e-06	  4.1658e-03	  6.6782e-04	  4.3740e-04	  1.5817e-03	  2.4107e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8669e-02	  0.0000e+00	
  6.9766e+00	  2.7729e-03	  3.2246e-04	  5.1026e-03	  1.0906e-03	  9.3006e-06	  4.1661e-03	  6.6787e-04	  4.3741e-04	  1.5819e-03	  2.4107e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8669e-02	  0.0000e+00	
  6.9766e+00	  2.7730e-03	  3.2247e-04	  5.1027e-03	  1.0907e-03	  9.3005e-06	  4.1663e-03	  6.6792e-04	  4.3741e-04	  1.5820e-03	  2.4108e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8669e-02	  0.0000e+00	
  6.9766e+00	  2.7730e-03	  3.2247e-04	  5.1028e-03	  1.0907e-03	  9.3003e-06	  4.1665e-03	  6.6796e-04	  4.3741e-04	  1.5821e-03	  2.4109e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8668e-02	  0.0000e+00	
  6.9766e+00	  2.7730e-03	  3.2247e-04	  5.1030e-03	  1.0907e-03	  9.3002e-06	  4.1667e-03	  6.6801e-04	  4.3742e-04	  1.5822e-03	  2.4110e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8668e-02	  0.0000e+00	
  6.9766e+00	  2.7731e-03	  3.2247e-04	  5.1030e-03	  1.0907e-03	  9.3001e-06	  4.1669e-03	  6.6805e-04	  4.3742e-04	  1.5823e-03	  2.4110e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8667e-02	  0.0000e+00	
  6.9766e+00	  2.7731e-03	  3.2248e-04	  5.1031e-03	  1.0907e-03	  9.3000e-06	  4.1671e-03	  6.6809e-04	  4.3743e-04	  1.5824e-03	  2.4111e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8667e-02	  0.0000e+00	
  6.9766e+00	  2.7731e-03	  3.2248e-04	  5.1032e-03	  1.0908e-03	  9.2999e-06	  4.1673e-03	  6.6814e-04	  4.3743e-04	  1.5825e-03	  2.4111e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8666e-02	  0.0000e+00	
  6.9766e+00	  2.7732e-03	  3.2248e-04	  5.1033e-03	  1.0908e-03	  9.2998e-06	  4.1675e-03	  6.6817e-04	  4.3743e-04	  1.5826e-03	  2.4112e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8666e-02	  0.0000e+00	
  6.9766e+00	  2.7732e-03	  3.2248e-04	  5.1034e-03	  1.0908e-03	  9.2997e-06	  4.1676e-03	  6.6821e-04	  4.3744e-04	  1.5827e-03	  2.4113e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8666e-02	  0.0000e+00	
  6.9766e+00	  2.7732e-03	  3.2249e-04	  5.1035e-03	  1.0908e-03	  9.2996e-06	  4.1678e-03	  6.6825e-04	  4.3744e-04	  1.5828e-03	  2.4113e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8665e-02	  0.0000e+00	
  6.9766e+00	  2.7733e-03	  3.2249e-04	  5.1036e-03	  1.0908e-03	  9.2996e-06	  4.1680e-03	  6.6828e-04	  4.3744e-04	  1.5829e-03	  2.4114e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8665e-02	  0.0000e+00	
  6.9766e+00	  2.7733e-03	  3.2249e-04	  5.1037e-03	  1.0909e-03	  9.2995e-06	  4.1681e-03	  6.6832e-04	  4.3744e-04	  1.5829e-03	  2.4114e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8665e-02	  0.0000e+00	
  6.9766e+00	  2.7733e-03	  3.2249e-04	  5.1037e-03	  1.0909e-03	  9.2994e-06	  4.1683e-03	  6.6835e-04	  4.3745e-04	  1.5830e-03	  2.4115e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8664e-02	  0.0000e+00	
  6.9766e+00	  2.7733e-03	  3.2250e-04	  5.1038e-03	  1.0909e-03	  9.2993e-06	  4.1684e-03	  6.6838e-04	  4.3745e-04	  1.5831e-03	  2.4115e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8664e-02	  0.0000e+00	
  6.9766e+00	  2.7734e-03	  3.2250e-04	  5.1039e-03	  1.0909e-03	  9.2992e-06	  4.1686e-03	  6.6841e-04	  4.3745e-04	  1.5832e-03	  2.4116e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8664e-02	  0.0000e+00	
  6.9766e+00	  2.7734e-03	  3.2250e-04	  5.1039e-03	  1.0909e-03	  9.2992e-06	  4.1687e-03	  6.6844e-04	  4.3745e-04	  1.5832e-03	  2.4116e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8663e-02	  0.0000e+00	
  6.9766e+00	  2.7734e-03	  3.2250e-04	  5.1040e-03	  1.0909e-03	  9.2991e-06	  4.1688e-03	  6.6847e-04	  4.3746e-04	  1.5833e-03	  2.4117e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8663e-02	  0.0000e+00	
  6.9766e+00	  2.7734e-03	  3.2250e-04	  5.1041e-03	  1.0909e-03	  9.2990e-06	  4.1690e-03	  6.6850e-04	  4.3746e-04	  1.5834e-03	  2.4117e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8663e-02	  0.0000e+00	
  6.9766e+00	  2.7735e-03	  3.2250e-04	  5.1041e-03	  1.0910e-03	  9.2990e-06	  4.1691e-03	  6.6853e-04	  4.3746e-04	  1.5834e-03	  2.4117e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8663e-02	  0.0000e+00	
  6.9766e+00	  2.7735e-03	  3.2251e-04	  5.1042e-03	  1.0910e-03	  9.2989e-06	  4.1692e-03	  6.6855e-04	  4.3746e-04	  1.5835e-03	  2.4118e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8662e-02	  0.0000e+00	
  6.9766e+00	  2.7735e-03	  3.2251e-04	  5.1043e-03	  1.0910e-03	  9.2988e-06	  4.1693e-03	  6.6858e-04	  4.3747e-04	  1.5836e-03	  2.4118e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8662e-02	  0.0000e+00	
  6.9766e+00	  2.7735e-03	  3.2251e-04	  5.1043e-03	  1.0910e-03	  9.2988e-06	  4.1694e-03	  6.6860e-04	  4.3747e-04	  1.5836e-03	  2.4119e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8662e-02	  0.0000e+00	
  6.9766e+00	  2.7735e-03	  3.2251e-04	  5.1044e-03	  1.0910e-03	  9.2987e-06	  4.1695e-03	  6.6863e-04	  4.3747e-04	  1.5837e-03	  2.4119e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8662e-02	  0.0000e+00	
  6.9766e+00	  2.7735e-03	  3.2251e-04	  5.1044e-03	  1.0910e-03	  9.2987e-06	  4.1696e-03	  6.6865e-04	  4.3747e-04	  1.5837e-03	  2.4119e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8661e-02	  0.0000e+00	
  6.9766e+00	  2.7736e-03	  3.2251e-04	  5.1045e-03	  1.0910e-03	  9.2986e-06	  4.1697e-03	  6.6867e-04	  4.3747e-04	  1.5838e-03	  2.4120e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8661e-02	  0.0000e+00	
  6.9766e+00	  2.7736e-03	  3.2251e-04	  5.1045e-03	  1.0910e-03	  9.2986e-06	  4.1698e-03	  6.6869e-04	  4.3748e-04	  1.5838e-03	  2.4120e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8661e-02	  0.0000e+00	
  6.9766e+00	  2.7736e-03	  3.2252e-04	  5.1046e-03	  1.0910e-03	  9.2985e-06	  4.1699e-03	  6.6871e-04	  4.3748e-04	  1.5839e-03	  2.4120e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8661e-02	  0.0000e+00	
  6.9766e+00	  2.7736e-03	  3.2252e-04	  5.1046e-03	  1.0911e-03	  9.2985e-06	  4.1700e-03	  6.6873e-04	  4.3748e-04	  1.5839e-03	  2.4121e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8661e-02	  0.0000e+00	
  6.9766e+00	  2.7736e-03	  3.2252e-04	  5.1046e-03	  1.0911e-03	  9.2984e-06	  4.1701e-03	  6.6875e-04	  4.3748e-04	  1.5840e-03	  2.4121e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6770e-01	  9.8660e-02	  0.0000e+00	
