        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
  1.0000e+00	  6.6874e+00	  8.0748e-05	  7.8090e-06	  1.4319e-05	  6.6958e-05	  2.0841e-04	  7.8360e+02	  4.3564e-01	  8.3334e-01	  9.3770e-01	  9.9950e-01	  4.6288e+00	  1.5942e+01	  1.7645e+00	  2.3796e-01	  6.2315e-01	  5.2521e-02	  5.2521e-02	  1.7367e-01	  2.3310e+01	  4.7318e-03	  1.0000e+00	  1.0000e+00	  1.0000e+00	  5.7754e-06	  2.5348e-07	  0.0000e+00	  3.2014e-04	  6.3943e-05	  9.7682e-04	  4.3811e-04	  8.4954e-05	  1.8252e-03	  2.8355e-04	  8.4274e-05	  2.0841e-04	  0.0000e+00	  1.4058e-03	
  2.0000e+00	  6.6266e+00	  8.0699e-05	  9.9734e-06	  1.4324e-05	  1.1381e-04	  3.2624e-04	  1.2292e+03	  3.5724e-01	  7.6199e-01	  9.0682e-01	  9.9890e-01	  4.5712e+00	  1.5973e+01	  1.7626e+00	  7.0526e-02	  6.8972e-01	  5.3129e-02	  5.3129e-02	  2.9545e-01	  2.3188e+01	  8.6639e-03	  1.0000e+00	  1.0000e+00	  1.0000e+00	  2.0374e-05	  1.7114e-06	  0.0000e+00	  4.7587e-04	  8.0854e-05	  1.5260e-03	  6.8928e-04	  6.3896e-05	  3.0833e-03	  4.5765e-04	  1.0365e-04	  3.2624e-04	  0.0000e+00	  1.3737e-03	
  3.0000e+00	  6.5961e+00	  8.0656e-05	  1.1433e-05	  1.4328e-05	  1.5859e-04	  4.3818e-04	  1.6121e+03	  3.1319e-01	  7.0995e-01	  8.8213e-01	  9.9823e-01	  4.5235e+00	  1.5999e+01	  1.7611e+00	  2.0486e-02	  7.0646e-01	  5.3776e-02	  5.3776e-02	  3.4389e-01	  2.3140e+01	  1.2690e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  4.4378e-05	  5.0797e-06	  0.0000e+00	  6.3163e-04	  9.4193e-05	  2.0079e-03	  9.1191e-04	  5.2863e-05	  4.1923e-03	  6.0342e-04	  1.1756e-04	  4.3818e-04	  0.0000e+00	  1.3520e-03	
  4.0000e+00	  6.5787e+00	  8.0616e-05	  1.2537e-05	  1.4332e-05	  2.0140e-04	  5.4634e-04	  1.9592e+03	  2.8343e-01	  6.6864e-01	  8.6104e-01	  9.9752e-01	  4.4817e+00	  1.6022e+01	  1.7596e+00	  1.2485e-02	  7.0511e-01	  5.4429e-02	  5.4429e-02	  3.6543e-01	  2.3118e+01	  1.6674e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  7.7059e-05	  1.0685e-05	  0.0000e+00	  7.9058e-04	  1.0581e-04	  2.4490e-03	  1.1172e-03	  4.5539e-05	  5.2160e-03	  7.3467e-04	  1.2868e-04	  5.4634e-04	  0.0000e+00	  1.3360e-03	
  5.0000e+00	  6.5683e+00	  8.0578e-05	  1.3420e-05	  1.4336e-05	  2.4233e-04	  6.5171e-04	  2.2821e+03	  2.6138e-01	  6.3437e-01	  8.4240e-01	  9.9676e-01	  4.4438e+00	  1.6043e+01	  1.7581e+00	  1.0913e-02	  7.0046e-01	  5.5077e-02	  5.5077e-02	  3.8200e-01	  2.3101e+01	  2.0590e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  1.1780e-04	  1.8707e-05	  0.0000e+00	  9.5322e-04	  1.1640e-04	  2.8613e-03	  1.3104e-03	  4.0131e-05	  6.1819e-03	  8.5671e-04	  1.3807e-04	  6.5171e-04	  0.0000e+00	  1.3239e-03	
  6.0000e+00	  6.5623e+00	  8.0542e-05	  1.4152e-05	  1.4340e-05	  2.8151e-04	  7.5486e-04	  2.5870e+03	  2.4411e-01	  6.0512e-01	  8.2560e-01	  9.9597e-01	  4.4089e+00	  1.6063e+01	  1.7566e+00	  1.0250e-02	  6.9496e-01	  5.5719e-02	  5.5719e-02	  3.9721e-01	  2.3086e+01	  2.4439e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  1.6617e-04	  2.9264e-05	  0.0000e+00	  1.1194e-03	  1.2631e-04	  3.2519e-03	  1.4944e-03	  3.5899e-05	  7.1045e-03	  9.7222e-04	  1.4625e-04	  7.5486e-04	  0.0000e+00	  1.3147e-03	
  7.0000e+00	  6.5591e+00	  8.0508e-05	  1.4774e-05	  1.4343e-05	  3.1903e-04	  8.5615e-04	  2.8777e+03	  2.3005e-01	  5.7966e-01	  8.1025e-01	  9.9515e-01	  4.3764e+00	  1.6081e+01	  1.7551e+00	  9.8042e-03	  6.8904e-01	  5.6355e-02	  5.6355e-02	  4.1166e-01	  2.3071e+01	  2.8226e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  2.2180e-04	  4.2433e-05	  0.0000e+00	  1.2888e-03	  1.3574e-04	  3.6250e-03	  1.6711e-03	  3.2465e-05	  7.9931e-03	  1.0828e-03	  1.5355e-04	  8.5615e-04	  0.0000e+00	  1.3077e-03	
  8.0000e+00	  6.5579e+00	  8.0475e-05	  1.5314e-05	  1.4346e-05	  3.5501e-04	  9.5582e-04	  3.1569e+03	  2.1831e-01	  5.5717e-01	  7.9608e-01	  9.9430e-01	  4.3458e+00	  1.6099e+01	  1.7536e+00	  9.4639e-03	  6.8283e-01	  5.6984e-02	  5.6984e-02	  4.2555e-01	  2.3057e+01	  3.1952e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  2.8435e-04	  5.8254e-05	  0.0000e+00	  1.4611e-03	  1.4482e-04	  3.9836e-03	  1.8417e-03	  2.9610e-05	  8.8537e-03	  1.1893e-03	  1.6015e-04	  9.5582e-04	  0.0000e+00	  1.3026e-03	
