        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
  1.0000e+00	  6.6881e+00	  8.0744e-05	  8.7876e-06	  1.4320e-05	  6.6803e-05	  2.0835e-04	  7.8963e+02	  4.3427e-01	  8.3228e-01	  9.3727e-01	  9.9949e-01	  4.5710e+00	  1.5971e+01	  1.7645e+00	  2.6170e-01	  6.2521e-01	  5.2521e-02	  5.2521e-02	  1.7678e-01	  2.3307e+01	  5.3102e-03	  1.0000e+00	  1.0000e+00	  1.0000e+00	  6.1139e-06	  5.2949e-07	  0.0000e+00	  3.2131e-04	  6.4199e-05	  9.8573e-04	  4.5053e-04	  8.4352e-05	  1.5317e-03	  4.7063e-04	  8.4674e-05	  2.0835e-04	  0.0000e+00	  1.3940e-03	
  2.0000e+00	  6.6288e+00	  8.0694e-05	  1.1228e-05	  1.4325e-05	  1.1350e-04	  3.2674e-04	  1.2269e+03	  3.5755e-01	  7.6233e-01	  9.0697e-01	  9.9890e-01	  4.4498e+00	  1.6034e+01	  1.7625e+00	  9.8275e-02	  7.0281e-01	  5.3136e-02	  5.3136e-02	  3.1535e-01	  2.3168e+01	  9.9101e-03	  1.0000e+00	  1.0000e+00	  1.0000e+00	  2.2176e-05	  3.3354e-06	  0.0000e+00	  4.7590e-04	  8.0885e-05	  1.5268e-03	  7.0781e-04	  6.3809e-05	  2.5814e-03	  7.6355e-04	  1.0380e-04	  3.2674e-04	  0.0000e+00	  1.3582e-03	
  3.0000e+00	  6.5993e+00	  8.0651e-05	  1.2872e-05	  1.4329e-05	  1.5816e-04	  4.3938e-04	  1.5991e+03	  3.1447e-01	  7.1160e-01	  8.8295e-01	  9.9826e-01	  4.3401e+00	  1.6091e+01	  1.7609e+00	  3.8105e-02	  7.3562e-01	  5.3805e-02	  5.3805e-02	  3.8865e-01	  2.3095e+01	  1.4659e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  4.9453e-05	  9.5816e-06	  0.0000e+00	  6.3015e-04	  9.4002e-05	  1.9968e-03	  9.3497e-04	  5.2977e-05	  3.5090e-03	  1.0094e-03	  1.1746e-04	  4.3938e-04	  0.0000e+00	  1.3344e-03	
  4.0000e+00	  6.5826e+00	  8.0611e-05	  1.4119e-05	  1.4333e-05	  2.0087e-04	  5.4834e-04	  1.9345e+03	  2.8532e-01	  6.7142e-01	  8.6251e-01	  9.9757e-01	  4.2387e+00	  1.6144e+01	  1.7593e+00	  2.5766e-02	  7.4720e-01	  5.4493e-02	  5.4493e-02	  4.3087e-01	  2.3052e+01	  1.9412e-02	  1.0000e+00	  1.0000e+00	  1.0000e+00	  8.7680e-05	  1.9793e-05	  0.0000e+00	  7.8738e-04	  1.0541e-04	  2.4243e-03	  1.1441e-03	  4.5747e-05	  4.3661e-03	  1.2309e-03	  1.2837e-04	  5.4834e-04	  0.0000e+00	  1.3173e-03	
  5.0000e+00	  6.5727e+00	  8.0573e-05	  1.5121e-05	  1.4337e-05	  2.4176e-04	  6.5462e-04	  2.2453e+03	  2.6368e-01	  6.3810e-01	  8.4448e-01	  9.9685e-01	  4.1441e+00	  1.6194e+01	  1.7578e+00	  2.2704e-02	  7.5358e-01	  5.5189e-02	  5.5189e-02	  4.6567e-01	  2.3017e+01	  2.4124e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  1.3650e-04	  3.4255e-05	  0.0000e+00	  9.4813e-04	  1.1581e-04	  2.8224e-03	  1.3406e-03	  4.0389e-05	  5.1751e-03	  1.4368e-03	  1.3757e-04	  6.5462e-04	  0.0000e+00	  1.3048e-03	
  6.0000e+00	  6.5670e+00	  8.0538e-05	  1.5959e-05	  1.4340e-05	  2.8094e-04	  7.5880e-04	  2.5379e+03	  2.4670e-01	  6.0964e-01	  8.2826e-01	  9.9610e-01	  4.0551e+00	  1.6241e+01	  1.7563e+00	  2.1141e-02	  7.5813e-01	  5.5889e-02	  5.5889e-02	  4.9804e-01	  2.2985e+01	  2.8792e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  1.9572e-04	  5.3181e-05	  0.0000e+00	  1.1123e-03	  1.2554e-04	  3.1981e-03	  1.5277e-03	  3.6184e-05	  5.9481e-03	  1.6316e-03	  1.4559e-04	  7.5880e-04	  0.0000e+00	  1.2958e-03	
  7.0000e+00	  6.5642e+00	  8.0504e-05	  1.6679e-05	  1.4344e-05	  3.1853e-04	  8.6122e-04	  2.8163e+03	  2.3286e-01	  5.8486e-01	  8.1344e-01	  9.9533e-01	  3.9709e+00	  1.6285e+01	  1.7548e+00	  1.9962e-02	  7.6152e-01	  5.6593e-02	  5.6593e-02	  5.2889e-01	  2.2954e+01	  3.3418e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  2.6518e-04	  7.6728e-05	  0.0000e+00	  1.2795e-03	  1.3479e-04	  3.5561e-03	  1.7073e-03	  3.2765e-05	  6.6926e-03	  1.8178e-03	  1.5273e-04	  8.6122e-04	  0.0000e+00	  1.2897e-03	
  8.0000e+00	  6.5632e+00	  8.0471e-05	  1.7313e-05	  1.4347e-05	  3.5464e-04	  9.6213e-04	  3.0831e+03	  2.2127e-01	  5.6294e-01	  7.9977e-01	  9.9453e-01	  3.8909e+00	  1.6328e+01	  1.7532e+00	  1.8982e-02	  7.6394e-01	  5.7299e-02	  5.7299e-02	  5.5851e-01	  2.2924e+01	  3.8000e-02	  1.0001e+00	  1.0000e+00	  1.0000e+00	  3.4473e-04	  1.0501e-04	  0.0000e+00	  1.4496e-03	  1.4370e-04	  3.8994e-03	  1.8806e-03	  2.9920e-05	  7.4136e-03	  1.9973e-03	  1.5920e-04	  9.6213e-04	  0.0000e+00	  1.2860e-03	
